'Elapsed time','V5'
'0:12.344',2.765
'0:12.348',2.775
'0:12.352',2.775
'0:12.356',2.775
'0:12.360',2.770
'0:12.364',2.780
'0:12.368',2.775
'0:12.372',2.780
'0:12.376',2.780
'0:12.380',2.775
'0:12.384',2.775
'0:12.388',2.780
'0:12.392',2.780
'0:12.396',2.780
'0:12.400',2.780
'0:12.404',2.775
'0:12.408',2.760
'0:12.412',2.770
'0:12.416',2.755
'0:12.420',2.760
'0:12.424',2.770
'0:12.428',2.765
'0:12.432',2.765
'0:12.436',2.765
'0:12.440',2.770
'0:12.444',2.765
'0:12.448',2.770
'0:12.452',2.765
'0:12.456',2.775
'0:12.460',2.765
'0:12.464',2.750
'0:12.468',2.760
'0:12.472',2.770
'0:12.476',2.770
'0:12.480',2.765
'0:12.484',2.755
'0:12.488',2.765
'0:12.492',2.775
'0:12.496',2.765
'0:12.500',2.765
'0:12.504',2.755
'0:12.508',2.750
'0:12.512',2.765
'0:12.516',2.770
'0:12.520',2.760
'0:12.524',2.765
'0:12.528',2.775
'0:12.532',2.775
'0:12.536',2.755
'0:12.540',2.765
'0:12.544',2.775
'0:12.548',2.770
'0:12.552',2.770
'0:12.556',2.770
'0:12.560',2.775
'0:12.564',2.780
'0:12.568',2.770
'0:12.572',2.760
'0:12.576',2.775
'0:12.580',2.765
'0:12.584',2.765
'0:12.588',2.770
'0:12.592',2.755
'0:12.596',2.765
'0:12.600',2.770
'0:12.604',2.750
'0:12.608',2.750
'0:12.612',2.740
'0:12.616',2.735
'0:12.620',2.735
'0:12.624',2.730
'0:12.628',2.725
'0:12.632',2.725
'0:12.636',2.730
'0:12.640',2.725
'0:12.644',2.725
'0:12.648',2.725
'0:12.652',2.720
'0:12.656',2.735
'0:12.660',2.760
'0:12.664',2.775
'0:12.668',2.780
'0:12.672',2.775
'0:12.676',2.765
'0:12.680',2.775
'0:12.684',2.775
'0:12.688',2.775
'0:12.692',2.780
'0:12.696',2.770
'0:12.700',2.780
'0:12.704',2.785
'0:12.708',2.780
'0:12.712',2.785
'0:12.716',2.780
'0:12.720',2.780
'0:12.724',2.785
'0:12.728',2.785
'0:12.732',2.780
'0:12.736',2.785
'0:12.740',2.800
'0:12.744',2.835
'0:12.748',2.840
'0:12.752',2.815
'0:12.756',2.730
'0:12.760',2.615
'0:12.764',2.435
'0:12.768',2.250
'0:12.772',2.135
'0:12.776',2.055
'0:12.780',1.995
'0:12.784',2.025
'0:12.788',2.285
'0:12.792',2.620
'0:12.796',2.800
'0:12.800',2.850
'0:12.804',2.865
'0:12.808',2.835
'0:12.812',2.800
'0:12.816',2.775
'0:12.820',2.775
'0:12.824',2.775
'0:12.828',2.765
'0:12.832',2.780
'0:12.836',2.780
'0:12.840',2.770
'0:12.844',2.765
'0:12.848',2.765
'0:12.852',2.765
'0:12.856',2.755
'0:12.860',2.750
'0:12.864',2.750
'0:12.868',2.755
'0:12.872',2.755
'0:12.876',2.740
'0:12.880',2.750
'0:12.884',2.730
'0:12.888',2.735
'0:12.892',2.735
'0:12.896',2.740
'0:12.900',2.730
'0:12.904',2.725
'0:12.908',2.735
'0:12.912',2.725
'0:12.916',2.730
'0:12.920',2.720
'0:12.924',2.715
'0:12.928',2.710
'0:12.932',2.700
'0:12.936',2.700
'0:12.940',2.700
'0:12.944',2.680
'0:12.948',2.675
'0:12.952',2.670
'0:12.956',2.660
'0:12.960',2.655
'0:12.964',2.650
'0:12.968',2.635
'0:12.972',2.620
'0:12.976',2.600
'0:12.980',2.580
'0:12.984',2.570
'0:12.988',2.550
'0:12.992',2.535
'0:12.996',2.515
'0:13.000',2.505
'0:13.004',2.490
'0:13.008',2.450
'0:13.012',2.450
'0:13.016',2.435
'0:13.020',2.435
'0:13.024',2.425
'0:13.028',2.390
'0:13.032',2.385
'0:13.036',2.390
'0:13.040',2.400
'0:13.044',2.430
'0:13.048',2.450
'0:13.052',2.485
'0:13.056',2.540
'0:13.060',2.575
'0:13.064',2.600
'0:13.068',2.635
'0:13.072',2.650
'0:13.076',2.675
'0:13.080',2.700
'0:13.084',2.705
'0:13.088',2.725
'0:13.092',2.735
'0:13.096',2.735
'0:13.100',2.745
'0:13.104',2.755
'0:13.108',2.755
'0:13.112',2.765
'0:13.116',2.780
'0:13.120',2.775
'0:13.124',2.775
'0:13.128',2.775
'0:13.132',2.775
'0:13.136',2.775
'0:13.140',2.775
'0:13.144',2.775
'0:13.148',2.775
'0:13.152',2.775
'0:13.156',2.775
'0:13.160',2.775
'0:13.164',2.780
'0:13.168',2.775
'0:13.172',2.775
'0:13.176',2.770
'0:13.180',2.780
'0:13.184',2.780
'0:13.188',2.775
'0:13.192',2.770
'0:13.196',2.775
'0:13.200',2.775
'0:13.204',2.775
'0:13.208',2.780
'0:13.212',2.775
'0:13.216',2.770
'0:13.220',2.790
'0:13.224',2.765
'0:13.228',2.765
'0:13.232',2.765
'0:13.236',2.765
'0:13.240',2.770
'0:13.244',2.770
'0:13.248',2.755
'0:13.252',2.775
'0:13.256',2.765
'0:13.260',2.750
'0:13.264',2.755
'0:13.268',2.770
'0:13.272',2.740
'0:13.276',2.865
'0:13.280',2.820
'0:13.284',2.790
'0:13.288',2.785
'0:13.292',2.795
'0:13.296',2.780
'0:13.300',2.780
'0:13.304',2.770
'0:13.308',2.775
'0:13.312',2.780
'0:13.316',2.775
'0:13.320',2.770
'0:13.324',2.775
'0:13.328',2.775
'0:13.332',2.765
'0:13.336',2.765
'0:13.340',2.765
'0:13.344',2.775
'0:13.348',2.780
'0:13.352',2.775
'0:13.356',2.765
'0:13.360',2.775
'0:13.364',2.770
'0:13.368',2.755
'0:13.372',2.770
'0:13.376',2.770
'0:13.380',2.755
'0:13.384',2.755
'0:13.388',2.750
'0:13.392',2.750
'0:13.396',2.750
'0:13.400',2.730
'0:13.404',2.725
'0:13.408',2.730
'0:13.412',2.725
'0:13.416',2.720
'0:13.420',2.725
'0:13.424',2.715
'0:13.428',2.715
'0:13.432',2.725
'0:13.436',2.720
'0:13.440',2.730
'0:13.444',2.750
'0:13.448',2.755
'0:13.452',2.755
'0:13.456',2.775
'0:13.460',2.765
'0:13.464',2.775
'0:13.468',2.775
'0:13.472',2.775
'0:13.476',2.790
'0:13.480',2.790
'0:13.484',2.785
'0:13.488',2.785
'0:13.492',2.785
'0:13.496',2.780
'0:13.500',2.790
'0:13.504',2.785
'0:13.508',2.780
'0:13.512',2.775
'0:13.516',2.775
'0:13.520',2.780
'0:13.524',2.805
'0:13.528',2.820
'0:13.532',2.840
'0:13.536',2.850
'0:13.540',2.800
'0:13.544',2.700
'0:13.548',2.550
'0:13.552',2.350
'0:13.556',2.205
'0:13.560',2.085
'0:13.564',2.005
'0:13.568',1.985
'0:13.572',2.090
'0:13.576',2.385
'0:13.580',2.670
'0:13.584',2.800
'0:13.588',2.830
'0:13.592',2.825
'0:13.596',2.800
'0:13.600',2.770
'0:13.604',2.765
'0:13.608',2.770
'0:13.612',2.755
'0:13.616',2.760
'0:13.620',2.770
'0:13.624',2.770
'0:13.628',2.765
'0:13.632',2.765
'0:13.636',2.765
'0:13.640',2.770
'0:13.644',2.765
'0:13.648',2.750
'0:13.652',2.750
'0:13.656',2.755
'0:13.660',2.750
'0:13.664',2.750
'0:13.668',2.750
'0:13.672',2.735
'0:13.676',2.740
'0:13.680',2.740
'0:13.684',2.730
'0:13.688',2.735
'0:13.692',2.735
'0:13.696',2.725
'0:13.700',2.715
'0:13.704',2.720
'0:13.708',2.715
'0:13.712',2.720
'0:13.716',2.705
'0:13.720',2.700
'0:13.724',2.685
'0:13.728',2.700
'0:13.732',2.680
'0:13.736',2.675
'0:13.740',2.660
'0:13.744',2.655
'0:13.748',2.650
'0:13.752',2.650
'0:13.756',2.635
'0:13.760',2.625
'0:13.764',2.600
'0:13.768',2.575
'0:13.772',2.570
'0:13.776',2.530
'0:13.780',2.515
'0:13.784',2.500
'0:13.788',2.485
'0:13.792',2.465
'0:13.796',2.450
'0:13.800',2.430
'0:13.804',2.415
'0:13.808',2.415
'0:13.812',2.405
'0:13.816',2.405
'0:13.820',2.380
'0:13.824',2.400
'0:13.828',2.405
'0:13.832',2.430
'0:13.836',2.470
'0:13.840',2.500
'0:13.844',2.530
'0:13.848',2.570
'0:13.852',2.610
'0:13.856',2.640
'0:13.860',2.660
'0:13.864',2.685
'0:13.868',2.700
'0:13.872',2.715
'0:13.876',2.730
'0:13.880',2.735
'0:13.884',2.740
'0:13.888',2.750
'0:13.892',2.750
'0:13.896',2.750
'0:13.900',2.755
'0:13.904',2.755
'0:13.908',2.755
'0:13.912',2.755
'0:13.916',2.755
'0:13.920',2.760
'0:13.924',2.770
'0:13.928',2.755
'0:13.932',2.770
'0:13.936',2.770
'0:13.940',2.775
'0:13.944',2.755
'0:13.948',2.770
'0:13.952',2.755
'0:13.956',2.775
'0:13.960',2.770
'0:13.964',2.765
'0:13.968',2.765
'0:13.972',2.770
'0:13.976',2.765
'0:13.980',2.765
'0:13.984',2.765
'0:13.988',2.755
'0:13.992',2.765
'0:13.996',2.755
'0:14.000',2.755
'0:14.004',2.765
'0:14.008',2.755
'0:14.012',2.750
'0:14.016',2.755
'0:14.020',2.750
'0:14.024',2.750
'0:14.028',2.755
'0:14.032',2.755
'0:14.036',2.750
'0:14.040',2.750
'0:14.044',2.750
'0:14.048',2.750
'0:14.052',2.750
'0:14.056',2.740
'0:14.060',2.745
'0:14.064',2.755
'0:14.068',2.755
'0:14.072',2.750
'0:14.076',2.750
'0:14.080',2.750
'0:14.084',2.750
'0:14.088',2.750
'0:14.092',2.755
'0:14.096',2.750
'0:14.100',2.765
'0:14.104',2.750
'0:14.108',2.755
'0:14.112',2.755
'0:14.116',2.755
'0:14.120',2.750
'0:14.124',2.750
'0:14.128',2.750
'0:14.132',2.760
'0:14.136',2.755
'0:14.140',2.765
'0:14.144',2.775
'0:14.148',2.780
'0:14.152',2.765
'0:14.156',2.770
'0:14.160',2.755
'0:14.164',2.740
'0:14.168',2.750
'0:14.172',2.750
'0:14.176',2.740
'0:14.180',2.735
'0:14.184',2.725
'0:14.188',2.720
'0:14.192',2.715
'0:14.196',2.715
'0:14.200',2.700
'0:14.204',2.700
'0:14.208',2.710
'0:14.212',2.700
'0:14.216',2.705
'0:14.220',2.700
'0:14.224',2.715
'0:14.228',2.740
'0:14.232',2.750
'0:14.236',2.770
'0:14.240',2.775
'0:14.244',2.775
'0:14.248',2.775
'0:14.252',2.780
'0:14.256',2.775
'0:14.260',2.775
'0:14.264',2.775
'0:14.268',2.775
'0:14.272',2.775
'0:14.276',2.780
'0:14.280',2.770
'0:14.284',2.775
'0:14.288',2.775
'0:14.292',2.780
'0:14.296',2.780
'0:14.300',2.780
'0:14.304',2.785
'0:14.308',2.800
'0:14.312',2.815
'0:14.316',2.845
'0:14.320',2.845
'0:14.324',2.785
'0:14.328',2.690
'0:14.332',2.535
'0:14.336',2.340
'0:14.340',2.190
'0:14.344',2.100
'0:14.348',2.050
'0:14.352',1.990
'0:14.356',2.155
'0:14.360',2.435
'0:14.364',2.690
'0:14.368',2.820
'0:14.372',2.830
'0:14.376',2.820
'0:14.380',2.800
'0:14.384',2.775
'0:14.388',2.770
'0:14.392',2.760
'0:14.396',2.755
'0:14.400',2.775
'0:14.404',2.765
'0:14.408',2.765
'0:14.412',2.765
'0:14.416',2.780
'0:14.420',2.775
'0:14.424',2.775
'0:14.428',2.770
'0:14.432',2.755
'0:14.436',2.755
'0:14.440',2.770
'0:14.444',2.750
'0:14.448',2.755
'0:14.452',2.650
'0:14.456',2.655
'0:14.460',2.700
'0:14.464',2.710
'0:14.468',2.700
'0:14.472',2.720
'0:14.476',2.705
'0:14.480',2.720
'0:14.484',2.720
'0:14.488',2.725
'0:14.492',2.720
'0:14.496',2.725
'0:14.500',2.715
'0:14.504',2.715
'0:14.508',2.705
'0:14.512',2.700
'0:14.516',2.685
'0:14.520',2.675
'0:14.524',2.670
'0:14.528',2.655
'0:14.532',2.650
'0:14.536',2.635
'0:14.540',2.640
'0:14.544',2.620
'0:14.548',2.610
'0:14.552',2.590
'0:14.556',2.575
'0:14.560',2.550
'0:14.564',2.525
'0:14.568',2.520
'0:14.572',2.490
'0:14.576',2.455
'0:14.580',2.455
'0:14.584',2.450
'0:14.588',2.430
'0:14.592',2.415
'0:14.596',2.390
'0:14.600',2.405
'0:14.604',2.400
'0:14.608',2.420
'0:14.612',2.440
'0:14.616',2.450
'0:14.620',2.480
'0:14.624',2.525
'0:14.628',2.560
'0:14.632',2.600
'0:14.636',2.625
'0:14.640',2.640
'0:14.644',2.655
'0:14.648',2.695
'0:14.652',2.720
'0:14.656',2.730
'0:14.660',2.740
'0:14.664',2.740
'0:14.668',2.755
'0:14.672',2.775
'0:14.676',2.770
'0:14.680',2.765
'0:14.684',2.770
'0:14.688',2.775
'0:14.692',2.775
'0:14.696',2.780
'0:14.700',2.765
'0:14.704',2.770
'0:14.708',2.780
'0:14.712',2.785
'0:14.716',2.780
'0:14.720',2.780
'0:14.724',2.775
'0:14.728',2.770
'0:14.732',2.780
'0:14.736',2.775
'0:14.740',2.780
'0:14.744',2.775
'0:14.748',2.775
'0:14.752',2.780
'0:14.756',2.780
'0:14.760',2.775
'0:14.764',2.775
'0:14.768',2.775
'0:14.772',2.765
'0:14.776',2.775
'0:14.780',2.770
'0:14.784',2.765
'0:14.788',2.775
'0:14.792',2.765
'0:14.796',2.775
'0:14.800',2.775
'0:14.804',2.775
'0:14.808',2.770
'0:14.812',2.775
'0:14.816',2.765
'0:14.820',2.760
'0:14.824',2.765
'0:14.828',2.765
'0:14.832',2.765
'0:14.836',2.765
'0:14.840',2.770
'0:14.844',2.770
'0:14.848',2.775
'0:14.852',2.755
'0:14.856',2.750
'0:14.860',2.770
'0:14.864',2.765
'0:14.868',2.765
'0:14.872',2.770
'0:14.876',2.770
'0:14.880',2.775
'0:14.884',2.775
'0:14.888',2.775
'0:14.892',2.765
'0:14.896',2.775
'0:14.900',2.765
'0:14.904',2.770
'0:14.908',2.770
'0:14.912',2.775
'0:14.916',2.775
'0:14.920',2.775
'0:14.924',2.755
'0:14.928',2.765
'0:14.932',2.765
'0:14.936',2.770
'0:14.940',2.770
'0:14.944',2.765
'0:14.948',2.750
'0:14.952',2.760
'0:14.956',2.740
'0:14.960',2.740
'0:14.964',2.740
'0:14.968',2.720
'0:14.972',2.715
'0:14.976',2.720
'0:14.980',2.710
'0:14.984',2.720
'0:14.988',2.720
'0:14.992',2.715
'0:14.996',2.715
'0:15.000',2.725
'0:15.004',2.740
'0:15.008',2.755
'0:15.012',2.760
'0:15.016',2.770
'0:15.020',2.755
'0:15.024',2.780
'0:15.028',2.780
'0:15.032',2.790
'0:15.036',2.780
'0:15.040',2.775
'0:15.044',2.775
'0:15.048',2.770
'0:15.052',2.775
'0:15.056',2.775
'0:15.060',2.780
'0:15.064',2.785
'0:15.068',2.790
'0:15.072',2.790
'0:15.076',2.790
'0:15.080',2.785
'0:15.084',2.800
'0:15.088',2.820
'0:15.092',2.845
'0:15.096',2.855
'0:15.100',2.820
'0:15.104',2.735
'0:15.108',2.590
'0:15.112',2.420
'0:15.116',2.235
'0:15.120',2.125
'0:15.124',2.050
'0:15.128',1.995
'0:15.132',2.030
'0:15.136',2.325
'0:15.140',2.650
'0:15.144',2.795
'0:15.148',2.850
'0:15.152',2.855
'0:15.156',2.845
'0:15.160',2.800
'0:15.164',2.780
'0:15.168',2.785
'0:15.172',2.785
'0:15.176',2.785
'0:15.180',2.790
'0:15.184',2.790
'0:15.188',2.790
'0:15.192',2.790
'0:15.196',2.790
'0:15.200',2.785
'0:15.204',2.775
'0:15.208',2.765
'0:15.212',2.775
'0:15.216',2.775
'0:15.220',2.755
'0:15.224',2.750
'0:15.228',2.755
'0:15.232',2.765
'0:15.236',2.775
'0:15.240',2.765
'0:15.244',2.750
'0:15.248',2.755
'0:15.252',2.750
'0:15.256',2.740
'0:15.260',2.735
'0:15.264',2.725
'0:15.268',2.730
'0:15.272',2.730
'0:15.276',2.735
'0:15.280',2.730
'0:15.284',2.725
'0:15.288',2.710
'0:15.292',2.715
'0:15.296',2.700
'0:15.300',2.710
'0:15.304',2.700
'0:15.308',2.670
'0:15.312',2.650
'0:15.316',2.640
'0:15.320',2.620
'0:15.324',2.625
'0:15.328',2.640
'0:15.332',2.600
'0:15.336',2.575
'0:15.340',2.550
'0:15.344',2.525
'0:15.348',2.505
'0:15.352',2.485
'0:15.356',2.485
'0:15.360',2.475
'0:15.364',2.440
'0:15.368',2.440
'0:15.372',2.415
'0:15.376',2.410
'0:15.380',2.405
'0:15.384',2.440
'0:15.388',2.450
'0:15.392',2.465
'0:15.396',2.485
'0:15.400',2.520
'0:15.404',2.575
'0:15.408',2.615
'0:15.412',2.650
'0:15.416',2.700
'0:15.420',2.750
'0:15.424',2.750
'0:15.428',2.740
'0:15.432',2.760
'0:15.436',2.765
'0:15.440',2.765
'0:15.444',2.790
'0:15.448',2.810
'0:15.452',2.800
'0:15.456',2.800
'0:15.460',2.800
'0:15.464',2.795
'0:15.468',2.780
'0:15.472',2.800
'0:15.476',2.800
'0:15.480',2.805
'0:15.484',2.805
'0:15.488',2.820
'0:15.492',2.820
'0:15.496',2.825
'0:15.500',2.815
'0:15.504',2.825
'0:15.508',2.835
'0:15.512',2.800
'0:15.516',2.800
'0:15.520',2.800
'0:15.524',2.810
'0:15.528',2.820
'0:15.532',2.820
'0:15.536',2.815
'0:15.540',2.815
'0:15.544',2.820
'0:15.548',2.815
'0:15.552',2.815
'0:15.556',2.820
'0:15.560',2.820
'0:15.564',2.815
'0:15.568',2.820
'0:15.572',2.815
'0:15.576',2.805
'0:15.580',2.800
'0:15.584',2.820
'0:15.588',2.840
'0:15.592',2.825
'0:15.596',2.800
'0:15.600',2.790
'0:15.604',2.800
'0:15.608',2.800
'0:15.612',2.800
'0:15.616',2.805
'0:15.620',2.815
'0:15.624',2.810
'0:15.628',2.805
'0:15.632',2.815
'0:15.636',2.800
'0:15.640',2.810
'0:15.644',2.805
'0:15.648',2.750
'0:15.652',2.775
'0:15.656',2.795
'0:15.660',2.790
'0:15.664',2.790
'0:15.668',2.800
'0:15.672',2.800
'0:15.676',2.805
'0:15.680',2.820
'0:15.684',2.820
'0:15.688',2.815
'0:15.692',2.820
'0:15.696',2.810
'0:15.700',2.810
'0:15.704',2.805
'0:15.708',2.790
'0:15.712',2.790
'0:15.716',2.795
'0:15.720',2.785
'0:15.724',2.775
'0:15.728',2.790
'0:15.732',2.775
'0:15.736',2.755
'0:15.740',2.755
'0:15.744',2.750
'0:15.748',2.750
'0:15.752',2.755
'0:15.756',2.750
'0:15.760',2.755
'0:15.764',2.775
'0:15.768',2.785
'0:15.772',2.800
'0:15.776',2.810
'0:15.780',2.805
'0:15.784',2.805
'0:15.788',2.800
'0:15.792',2.805
'0:15.796',2.815
'0:15.800',2.805
'0:15.804',2.805
'0:15.808',2.815
'0:15.812',2.805
'0:15.816',2.810
'0:15.820',2.825
'0:15.824',2.800
'0:15.828',2.800
'0:15.832',2.810
'0:15.836',2.820
'0:15.840',2.820
'0:15.844',2.825
'0:15.848',2.825
'0:15.852',2.850
'0:15.856',2.875
'0:15.860',2.860
'0:15.864',2.790
'0:15.868',2.675
'0:15.872',2.480
'0:15.876',2.280
'0:15.880',2.135
'0:15.884',2.050
'0:15.888',1.990
'0:15.892',2.015
'0:15.896',2.250
'0:15.900',2.585
'0:15.904',2.800
'0:15.908',2.860
'0:15.912',2.890
'0:15.916',2.875
'0:15.920',2.835
'0:15.924',2.805
'0:15.928',2.800
'0:15.932',2.795
'0:15.936',2.790
'0:15.940',2.790
'0:15.944',2.790
'0:15.948',2.800
'0:15.952',2.785
'0:15.956',2.775
'0:15.960',2.785
'0:15.964',2.780
'0:15.968',2.780
'0:15.972',2.780
'0:15.976',2.790
'0:15.980',2.775
'0:15.984',2.775
'0:15.988',2.770
'0:15.992',2.770
'0:15.996',2.755
'0:16.000',2.750
'0:16.004',2.750
'0:16.008',2.750
'0:16.012',2.750
'0:16.016',2.735
'0:16.020',2.735
'0:16.024',2.735
'0:16.028',2.730
'0:16.032',2.745
'0:16.036',2.725
'0:16.040',2.710
'0:16.044',2.705
'0:16.048',2.700
'0:16.052',2.700
'0:16.056',2.695
'0:16.060',2.685
'0:16.064',2.675
'0:16.068',2.665
'0:16.072',2.650
'0:16.076',2.635
'0:16.080',2.630
'0:16.084',2.605
'0:16.088',2.585
'0:16.092',2.570
'0:16.096',2.550
'0:16.100',2.550
'0:16.104',2.520
'0:16.108',2.500
'0:16.112',2.475
'0:16.116',2.470
'0:16.120',2.445
'0:16.124',2.440
'0:16.128',2.425
'0:16.132',2.405
'0:16.136',2.405
'0:16.140',2.395
'0:16.144',2.405
'0:16.148',2.425
'0:16.152',2.450
'0:16.156',2.470
'0:16.160',2.500
'0:16.164',2.525
'0:16.168',2.550
'0:16.172',2.600
'0:16.176',2.625
'0:16.180',2.650
'0:16.184',2.670
'0:16.188',2.680
'0:16.192',2.700
'0:16.196',2.730
'0:16.200',2.725
'0:16.204',2.725
'0:16.208',2.745
'0:16.212',2.740
'0:16.216',2.750
'0:16.220',2.750
'0:16.224',2.750
'0:16.228',2.750
'0:16.232',2.760
'0:16.236',2.755
'0:16.240',2.750
'0:16.244',2.750
'0:16.248',2.750
'0:16.252',2.750
'0:16.256',2.765
'0:16.260',2.750
'0:16.264',2.755
'0:16.268',2.755
'0:16.272',2.755
'0:16.276',2.765
'0:16.280',2.765
'0:16.284',2.765
'0:16.288',2.770
'0:16.292',2.750
'0:16.296',2.750
'0:16.300',2.765
'0:16.304',2.755
'0:16.308',2.755
'0:16.312',2.750
'0:16.316',2.750
'0:16.320',2.750
'0:16.324',2.760
'0:16.328',2.755
'0:16.332',2.740
'0:16.336',2.750
'0:16.340',2.750
'0:16.344',2.750
'0:16.348',2.750
'0:16.352',2.745
'0:16.356',2.750
'0:16.360',2.750
'0:16.364',2.745
'0:16.368',2.745
'0:16.372',2.750
'0:16.376',2.735
'0:16.380',2.740
'0:16.384',2.750
'0:16.388',2.750
'0:16.392',2.750
'0:16.396',2.750
'0:16.400',2.750
'0:16.404',2.750
'0:16.408',2.760
'0:16.412',2.750
'0:16.416',2.750
'0:16.420',2.750
'0:16.424',2.750
'0:16.428',2.740
'0:16.432',2.750
'0:16.436',2.735
'0:16.440',2.750
'0:16.444',2.740
'0:16.448',2.750
'0:16.452',2.750
'0:16.456',2.735
'0:16.460',2.730
'0:16.464',2.735
'0:16.468',2.720
'0:16.472',2.710
'0:16.476',2.720
'0:16.480',2.700
'0:16.484',2.695
'0:16.488',2.700
'0:16.492',2.695
'0:16.496',2.700
'0:16.500',2.700
'0:16.504',2.700
'0:16.508',2.700
'0:16.512',2.725
'0:16.516',2.725
'0:16.520',2.745
'0:16.524',2.750
'0:16.528',2.750
'0:16.532',2.750
'0:16.536',2.775
'0:16.540',2.765
'0:16.544',2.755
'0:16.548',2.755
'0:16.552',2.765
'0:16.556',2.765
'0:16.560',2.765
'0:16.564',2.760
'0:16.568',2.765
'0:16.572',2.780
'0:16.576',2.775
'0:16.580',2.770
'0:16.584',2.775
'0:16.588',2.775
'0:16.592',2.775
'0:16.596',2.790
'0:16.600',2.825
'0:16.604',2.850
'0:16.608',2.815
'0:16.612',2.735
'0:16.616',2.620
'0:16.620',2.460
'0:16.624',2.290
'0:16.628',2.180
'0:16.632',2.075
'0:16.636',2.000
'0:16.640',2.005
'0:16.644',2.225
'0:16.648',2.555
'0:16.652',2.740
'0:16.656',2.810
'0:16.660',2.830
'0:16.664',2.820
'0:16.668',2.785
'0:16.672',2.775
'0:16.676',2.765
'0:16.680',2.775
'0:16.684',2.770
'0:16.688',2.770
'0:16.692',2.770
'0:16.696',2.770
'0:16.700',2.770
'0:16.704',2.770
'0:16.708',2.760
'0:16.712',2.760
'0:16.716',2.770
'0:16.720',2.755
'0:16.724',2.755
'0:16.728',2.740
'0:16.732',2.740
'0:16.736',2.750
'0:16.740',2.750
'0:16.744',2.750
'0:16.748',2.735
'0:16.752',2.730
'0:16.756',2.735
'0:16.760',2.735
'0:16.764',2.735
'0:16.768',2.745
'0:16.772',2.725
'0:16.776',2.720
'0:16.780',2.715
'0:16.784',2.715
'0:16.788',2.715
'0:16.792',2.705
'0:16.796',2.700
'0:16.800',2.690
'0:16.804',2.685
'0:16.808',2.685
'0:16.812',2.675
'0:16.816',2.655
'0:16.820',2.650
'0:16.824',2.640
'0:16.828',2.630
'0:16.832',2.615
'0:16.836',2.590
'0:16.840',2.590
'0:16.844',2.565
'0:16.848',2.545
'0:16.852',2.520
'0:16.856',2.490
'0:16.860',2.490
'0:16.864',2.470
'0:16.868',2.465
'0:16.872',2.460
'0:16.876',2.430
'0:16.880',2.425
'0:16.884',2.420
'0:16.888',2.420
'0:16.892',2.420
'0:16.896',2.430
'0:16.900',2.460
'0:16.904',2.490
'0:16.908',2.530
'0:16.912',2.550
'0:16.916',2.575
'0:16.920',2.625
'0:16.924',2.645
'0:16.928',2.670
'0:16.932',2.680
'0:16.936',2.695
'0:16.940',2.700
'0:16.944',2.725
'0:16.948',2.740
'0:16.952',2.750
'0:16.956',2.755
'0:16.960',2.755
'0:16.964',2.750
'0:16.968',2.755
'0:16.972',2.760
'0:16.976',2.755
'0:16.980',2.755
'0:16.984',2.760
'0:16.988',2.755
'0:16.992',2.765
'0:16.996',2.760
'0:17.000',2.755
'0:17.004',2.770
'0:17.008',2.765
'0:17.012',2.755
'0:17.016',2.755
'0:17.020',2.755
'0:17.024',2.780
'0:17.028',2.775
'0:17.032',2.770
'0:17.036',2.770
'0:17.040',2.780
'0:17.044',2.775
'0:17.048',2.770
'0:17.052',2.775
'0:17.056',2.770
'0:17.060',2.765
'0:17.064',2.775
'0:17.068',2.770
'0:17.072',2.755
'0:17.076',2.765
'0:17.080',2.765
'0:17.084',2.770
'0:17.088',2.765
'0:17.092',2.765
'0:17.096',2.775
'0:17.100',2.765
'0:17.104',2.755
'0:17.108',2.755
'0:17.112',2.750
'0:17.116',2.770
'0:17.120',2.775
'0:17.124',2.765
'0:17.128',2.760
'0:17.132',2.765
'0:17.136',2.755
'0:17.140',2.755
'0:17.144',2.755
'0:17.148',2.760
'0:17.152',2.760
'0:17.156',2.770
'0:17.160',2.755
'0:17.164',2.755
'0:17.168',2.750
'0:17.172',2.755
'0:17.176',2.750
'0:17.180',2.755
'0:17.184',2.755
'0:17.188',2.750
'0:17.192',2.750
'0:17.196',2.755
'0:17.200',2.750
'0:17.204',2.735
'0:17.208',2.720
'0:17.212',2.725
'0:17.216',2.725
'0:17.220',2.715
'0:17.224',2.720
'0:17.228',2.725
'0:17.232',2.715
'0:17.236',2.710
'0:17.240',2.720
'0:17.244',2.720
'0:17.248',2.735
'0:17.252',2.750
'0:17.256',2.755
'0:17.260',2.755
'0:17.264',2.755
'0:17.268',2.760
'0:17.272',2.770
'0:17.276',2.770
'0:17.280',2.775
'0:17.284',2.790
'0:17.288',2.775
'0:17.292',2.770
'0:17.296',2.775
'0:17.300',2.765
'0:17.304',2.770
'0:17.308',2.780
'0:17.312',2.765
'0:17.316',2.775
'0:17.320',2.775
'0:17.324',2.780
'0:17.328',2.785
'0:17.332',2.815
'0:17.336',2.835
'0:17.340',2.850
'0:17.344',2.810
'0:17.348',2.720
'0:17.352',2.550
'0:17.356',2.360
'0:17.360',2.180
'0:17.364',2.100
'0:17.368',2.005
'0:17.372',1.980
'0:17.376',2.045
'0:17.380',2.375
'0:17.384',2.650
'0:17.388',2.780
'0:17.392',2.830
'0:17.396',2.840
'0:17.400',2.800
'0:17.404',2.770
'0:17.408',2.755
'0:17.412',2.755
'0:17.416',2.755
'0:17.420',2.750
'0:17.424',2.760
