'Elapsed time','V5'
'0:12.988',-3.425
'0:12.992',-3.620
'0:12.996',-3.970
'0:13.000',-4.415
'0:13.004',-4.595
'0:13.008',-4.510
'0:13.012',-4.370
'0:13.016',-4.290
'0:13.020',-4.275
'0:13.024',-4.320
'0:13.028',-4.365
'0:13.032',-4.400
'0:13.036',-4.410
'0:13.040',-4.410
'0:13.044',-4.415
'0:13.048',-4.420
'0:13.052',-4.425
'0:13.056',-4.420
'0:13.060',-4.420
'0:13.064',-4.420
'0:13.068',-4.395
'0:13.072',-4.400
'0:13.076',-4.400
'0:13.080',-4.400
'0:13.084',-4.395
'0:13.088',-4.380
'0:13.092',-4.375
'0:13.096',-4.365
'0:13.100',-4.360
'0:13.104',-4.345
'0:13.108',-4.345
'0:13.112',-4.345
'0:13.116',-4.345
'0:13.120',-4.335
'0:13.124',-4.310
'0:13.128',-4.300
'0:13.132',-4.290
'0:13.136',-4.290
'0:13.140',-4.275
'0:13.144',-4.270
'0:13.148',-4.255
'0:13.152',-4.245
'0:13.156',-4.230
'0:13.160',-4.210
'0:13.164',-4.205
'0:13.168',-4.190
'0:13.172',-4.175
'0:13.176',-4.155
'0:13.180',-4.130
'0:13.184',-4.110
'0:13.188',-4.085
'0:13.192',-4.075
'0:13.196',-4.060
'0:13.200',-4.040
'0:13.204',-4.030
'0:13.208',-4.005
'0:13.212',-3.995
'0:13.216',-3.980
'0:13.220',-3.965
'0:13.224',-3.965
'0:13.228',-3.960
'0:13.232',-3.950
'0:13.236',-3.940
'0:13.240',-3.945
'0:13.244',-3.960
'0:13.248',-3.980
'0:13.252',-4.005
'0:13.256',-4.065
'0:13.260',-4.120
'0:13.264',-4.170
'0:13.268',-4.210
'0:13.272',-4.255
'0:13.276',-4.310
'0:13.280',-4.355
'0:13.284',-4.405
'0:13.288',-4.440
'0:13.292',-4.465
'0:13.296',-4.480
'0:13.300',-4.490
'0:13.304',-4.495
'0:13.308',-4.510
'0:13.312',-4.520
'0:13.316',-4.525
'0:13.320',-4.535
'0:13.324',-4.535
'0:13.328',-4.530
'0:13.332',-4.530
'0:13.336',-4.525
'0:13.340',-4.525
'0:13.344',-4.530
'0:13.348',-4.535
'0:13.352',-4.530
'0:13.356',-4.535
'0:13.360',-4.530
'0:13.364',-4.525
'0:13.368',-4.520
'0:13.372',-4.520
'0:13.376',-4.520
'0:13.380',-4.525
'0:13.384',-4.530
'0:13.388',-4.530
'0:13.392',-4.535
'0:13.396',-4.530
'0:13.400',-4.530
'0:13.404',-4.535
'0:13.408',-4.535
'0:13.412',-4.545
'0:13.416',-4.545
'0:13.420',-4.555
'0:13.424',-4.550
'0:13.428',-4.550
'0:13.432',-4.545
'0:13.436',-4.545
'0:13.440',-4.560
'0:13.444',-4.560
'0:13.448',-4.565
'0:13.452',-4.570
'0:13.456',-4.570
'0:13.460',-4.575
'0:13.464',-4.575
'0:13.468',-4.585
'0:13.472',-4.595
'0:13.476',-4.600
'0:13.480',-4.600
'0:13.484',-4.595
'0:13.488',-4.590
'0:13.492',-4.585
'0:13.496',-4.585
'0:13.500',-4.595
'0:13.504',-4.605
'0:13.508',-4.610
'0:13.512',-4.605
'0:13.516',-4.605
'0:13.520',-4.600
'0:13.524',-4.605
'0:13.528',-4.605
'0:13.532',-4.615
'0:13.536',-4.625
'0:13.540',-4.620
'0:13.544',-4.615
'0:13.548',-4.605
'0:13.552',-4.620
'0:13.556',-4.625
'0:13.560',-4.625
'0:13.564',-4.625
'0:13.568',-4.615
'0:13.572',-4.620
'0:13.576',-4.625
'0:13.580',-4.620
'0:13.584',-4.610
'0:13.588',-4.620
'0:13.592',-4.615
'0:13.596',-4.610
'0:13.600',-4.605
'0:13.604',-4.585
'0:13.608',-4.585
'0:13.612',-4.565
'0:13.616',-4.560
'0:13.620',-4.555
'0:13.624',-4.555
'0:13.628',-4.570
'0:13.632',-4.570
'0:13.636',-4.550
'0:13.640',-4.550
'0:13.644',-4.550
'0:13.648',-4.565
'0:13.652',-4.580
'0:13.656',-4.590
'0:13.660',-4.580
'0:13.664',-4.580
'0:13.668',-4.590
'0:13.672',-4.610
'0:13.676',-4.640
'0:13.680',-4.645
'0:13.684',-4.650
'0:13.688',-4.650
'0:13.692',-4.650
'0:13.696',-4.650
'0:13.700',-4.650
'0:13.704',-4.660
'0:13.708',-4.645
'0:13.712',-4.640
'0:13.716',-4.645
'0:13.720',-4.640
'0:13.724',-4.640
'0:13.728',-4.625
'0:13.732',-4.620
'0:13.736',-4.580
'0:13.740',-4.500
'0:13.744',-4.325
'0:13.748',-4.020
'0:13.752',-3.690
'0:13.756',-3.480
'0:13.760',-3.365
'0:13.764',-3.305
'0:13.768',-3.295
'0:13.772',-3.345
'0:13.776',-3.455
'0:13.780',-3.650
'0:13.784',-4.030
'0:13.788',-4.510
'0:13.792',-4.695
'0:13.796',-4.605
'0:13.800',-4.440
'0:13.804',-4.365
'0:13.808',-4.370
'0:13.812',-4.405
'0:13.816',-4.450
'0:13.820',-4.480
'0:13.824',-4.495
'0:13.828',-4.500
'0:13.832',-4.495
'0:13.836',-4.485
'0:13.840',-4.480
'0:13.844',-4.490
'0:13.848',-4.490
'0:13.852',-4.485
'0:13.856',-4.480
'0:13.860',-4.470
'0:13.864',-4.465
'0:13.868',-4.465
'0:13.872',-4.470
'0:13.876',-4.460
'0:13.880',-4.455
'0:13.884',-4.440
'0:13.888',-4.440
'0:13.892',-4.435
'0:13.896',-4.420
'0:13.900',-4.410
'0:13.904',-4.400
'0:13.908',-4.400
'0:13.912',-4.395
'0:13.916',-4.380
'0:13.920',-4.375
'0:13.924',-4.360
'0:13.928',-4.350
'0:13.932',-4.345
'0:13.936',-4.340
'0:13.940',-4.325
'0:13.944',-4.305
'0:13.948',-4.305
'0:13.952',-4.285
'0:13.956',-4.270
'0:13.960',-4.255
'0:13.964',-4.245
'0:13.968',-4.230
'0:13.972',-4.205
'0:13.976',-4.180
'0:13.980',-4.160
'0:13.984',-4.150
'0:13.988',-4.135
'0:13.992',-4.120
'0:13.996',-4.105
'0:14.000',-4.080
'0:14.004',-4.065
'0:14.008',-4.045
'0:14.012',-4.040
'0:14.016',-4.025
'0:14.020',-4.025
'0:14.024',-4.025
'0:14.028',-4.035
'0:14.032',-4.045
'0:14.036',-4.075
'0:14.040',-4.110
'0:14.044',-4.150
'0:14.048',-4.190
'0:14.052',-4.245
'0:14.056',-4.305
'0:14.060',-4.350
'0:14.064',-4.405
'0:14.068',-4.435
'0:14.072',-4.460
'0:14.076',-4.490
'0:14.080',-4.520
'0:14.084',-4.545
'0:14.088',-4.570
'0:14.092',-4.575
'0:14.096',-4.580
'0:14.100',-4.585
'0:14.104',-4.590
'0:14.108',-4.590
'0:14.112',-4.590
'0:14.116',-4.600
'0:14.120',-4.605
'0:14.124',-4.600
'0:14.128',-4.595
'0:14.132',-4.605
'0:14.136',-4.590
'0:14.140',-4.590
'0:14.144',-4.595
'0:14.148',-4.600
'0:14.152',-4.600
'0:14.156',-4.595
'0:14.160',-4.595
'0:14.164',-4.590
'0:14.168',-4.590
'0:14.172',-4.590
'0:14.176',-4.595
'0:14.180',-4.605
'0:14.184',-4.605
'0:14.188',-4.600
'0:14.192',-4.590
'0:14.196',-4.590
'0:14.200',-4.590
'0:14.204',-4.600
'0:14.208',-4.605
'0:14.212',-4.610
'0:14.216',-4.615
'0:14.220',-4.615
'0:14.224',-4.620
'0:14.228',-4.625
'0:14.232',-4.625
'0:14.236',-4.625
'0:14.240',-4.640
'0:14.244',-4.650
'0:14.248',-4.645
'0:14.252',-4.640
'0:14.256',-4.635
'0:14.260',-4.640
'0:14.264',-4.640
'0:14.268',-4.650
'0:14.272',-4.665
'0:14.276',-4.665
'0:14.280',-4.650
'0:14.284',-4.660
'0:14.288',-4.660
'0:14.292',-4.665
'0:14.296',-4.665
'0:14.300',-4.670
'0:14.304',-4.670
'0:14.308',-4.670
'0:14.312',-4.675
'0:14.316',-4.670
'0:14.320',-4.670
'0:14.324',-4.665
'0:14.328',-4.665
'0:14.332',-4.665
'0:14.336',-4.665
'0:14.340',-4.675
'0:14.344',-4.685
'0:14.348',-4.680
'0:14.352',-4.670
'0:14.356',-4.665
'0:14.360',-4.665
'0:14.364',-4.670
'0:14.368',-4.670
'0:14.372',-4.670
'0:14.376',-4.675
'0:14.380',-4.670
'0:14.384',-4.665
'0:14.388',-4.665
'0:14.392',-4.675
'0:14.396',-4.670
'0:14.400',-4.670
'0:14.404',-4.650
'0:14.408',-4.635
'0:14.412',-4.615
'0:14.416',-4.600
'0:14.420',-4.590
'0:14.424',-4.595
'0:14.428',-4.605
'0:14.432',-4.615
'0:14.436',-4.605
'0:14.440',-4.590
'0:14.444',-4.575
'0:14.448',-4.580
'0:14.452',-4.595
'0:14.456',-4.615
'0:14.460',-4.615
'0:14.464',-4.620
'0:14.468',-4.640
'0:14.472',-4.645
'0:14.476',-4.650
'0:14.480',-4.665
'0:14.484',-4.670
'0:14.488',-4.685
'0:14.492',-4.685
'0:14.496',-4.685
'0:14.500',-4.680
'0:14.504',-4.670
'0:14.508',-4.665
'0:14.512',-4.660
'0:14.516',-4.665
'0:14.520',-4.670
'0:14.524',-4.670
'0:14.528',-4.660
'0:14.532',-4.645
'0:14.536',-4.640
'0:14.540',-4.605
'0:14.544',-4.530
'0:14.548',-4.340
'0:14.552',-4.025
'0:14.556',-3.700
'0:14.560',-3.495
'0:14.564',-3.405
'0:14.568',-3.360
'0:14.572',-3.365
'0:14.576',-3.420
'0:14.580',-3.535
'0:14.584',-3.750
'0:14.588',-4.155
'0:14.592',-4.600
'0:14.596',-4.740
'0:14.600',-4.605
'0:14.604',-4.450
'0:14.608',-4.385
'0:14.612',-4.405
'0:14.616',-4.450
'0:14.620',-4.490
'0:14.624',-4.500
'0:14.628',-4.510
'0:14.632',-4.500
'0:14.636',-4.510
'0:14.640',-4.515
'0:14.644',-4.510
'0:14.648',-4.510
'0:14.652',-4.505
'0:14.656',-4.515
'0:14.660',-4.495
'0:14.664',-4.485
'0:14.668',-4.480
'0:14.672',-4.485
'0:14.676',-4.490
'0:14.680',-4.470
'0:14.684',-4.455
'0:14.688',-4.445
'0:14.692',-4.430
'0:14.696',-4.430
'0:14.700',-4.430
'0:14.704',-4.425
'0:14.708',-4.415
'0:14.712',-4.405
'0:14.716',-4.385
'0:14.720',-4.375
'0:14.724',-4.370
'0:14.728',-4.370
'0:14.732',-4.365
'0:14.736',-4.360
'0:14.740',-4.345
'0:14.744',-4.330
'0:14.748',-4.320
'0:14.752',-4.295
'0:14.756',-4.275
'0:14.760',-4.270
'0:14.764',-4.255
'0:14.768',-4.245
'0:14.772',-4.225
'0:14.776',-4.205
'0:14.780',-4.180
'0:14.784',-4.155
'0:14.788',-4.140
'0:14.792',-4.130
'0:14.796',-4.120
'0:14.800',-4.105
'0:14.804',-4.095
'0:14.808',-4.070
'0:14.812',-4.045
'0:14.816',-4.035
'0:14.820',-4.040
'0:14.824',-4.035
'0:14.828',-4.045
'0:14.832',-4.045
'0:14.836',-4.060
'0:14.840',-4.085
'0:14.844',-4.120
'0:14.848',-4.175
'0:14.852',-4.235
'0:14.856',-4.295
'0:14.860',-4.340
'0:14.864',-4.375
'0:14.868',-4.410
'0:14.872',-4.445
'0:14.876',-4.470
'0:14.880',-4.500
'0:14.884',-4.530
'0:14.888',-4.555
'0:14.892',-4.555
'0:14.896',-4.555
'0:14.900',-4.565
'0:14.904',-4.570
'0:14.908',-4.570
'0:14.912',-4.580
'0:14.916',-4.590
'0:14.920',-4.595
'0:14.924',-4.590
'0:14.928',-4.580
'0:14.932',-4.580
'0:14.936',-4.575
'0:14.940',-4.575
'0:14.944',-4.585
'0:14.948',-4.590
'0:14.952',-4.580
'0:14.956',-4.575
'0:14.960',-4.570
'0:14.964',-4.565
'0:14.968',-4.565
'0:14.972',-4.565
'0:14.976',-4.575
'0:14.980',-4.575
'0:14.984',-4.575
'0:14.988',-4.580
'0:14.992',-4.590
'0:14.996',-4.585
'0:15.000',-4.585
'0:15.004',-4.595
'0:15.008',-4.600
'0:15.012',-4.605
'0:15.016',-4.600
'0:15.020',-4.595
'0:15.024',-4.595
'0:15.028',-4.605
'0:15.032',-4.605
'0:15.036',-4.610
'0:15.040',-4.615
'0:15.044',-4.615
'0:15.048',-4.615
'0:15.052',-4.620
'0:15.056',-4.615
'0:15.060',-4.625
'0:15.064',-4.625
'0:15.068',-4.640
'0:15.072',-4.640
'0:15.076',-4.635
'0:15.080',-4.625
'0:15.084',-4.625
'0:15.088',-4.635
'0:15.092',-4.640
'0:15.096',-4.645
'0:15.100',-4.650
'0:15.104',-4.650
'0:15.108',-4.650
'0:15.112',-4.660
'0:15.116',-4.650
'0:15.120',-4.650
'0:15.124',-4.650
'0:15.128',-4.660
'0:15.132',-4.660
'0:15.136',-4.660
'0:15.140',-4.645
'0:15.144',-4.640
'0:15.148',-4.645
'0:15.152',-4.645
'0:15.156',-4.650
'0:15.160',-4.645
'0:15.164',-4.655
'0:15.168',-4.650
'0:15.172',-4.650
'0:15.176',-4.650
'0:15.180',-4.650
'0:15.184',-4.645
'0:15.188',-4.650
'0:15.192',-4.660
'0:15.196',-4.660
'0:15.200',-4.660
'0:15.204',-4.650
'0:15.208',-4.650
'0:15.212',-4.650
'0:15.216',-4.650
'0:15.220',-4.660
'0:15.224',-4.660
'0:15.228',-4.660
'0:15.232',-4.650
'0:15.236',-4.650
'0:15.240',-4.650
'0:15.244',-4.650
'0:15.248',-4.630
'0:15.252',-4.615
'0:15.256',-4.590
'0:15.260',-4.575
'0:15.264',-4.565
'0:15.268',-4.565
'0:15.272',-4.565
'0:15.276',-4.575
'0:15.280',-4.575
'0:15.284',-4.580
'0:15.288',-4.555
'0:15.292',-4.550
'0:15.296',-4.565
'0:15.300',-4.585
'0:15.304',-4.585
'0:15.308',-4.575
'0:15.312',-4.590
'0:15.316',-4.610
'0:15.320',-4.640
'0:15.324',-4.645
'0:15.328',-4.645
'0:15.332',-4.650
'0:15.336',-4.645
'0:15.340',-4.640
'0:15.344',-4.640
'0:15.348',-4.650
'0:15.352',-4.650
'0:15.356',-4.645
'0:15.360',-4.640
'0:15.364',-4.635
'0:15.368',-4.635
'0:15.372',-4.625
'0:15.376',-4.625
'0:15.380',-4.615
'0:15.384',-4.595
'0:15.388',-4.515
'0:15.392',-4.320
'0:15.396',-3.995
'0:15.400',-3.685
'0:15.404',-3.505
'0:15.408',-3.405
'0:15.412',-3.360
'0:15.416',-3.355
'0:15.420',-3.405
'0:15.424',-3.535
'0:15.428',-3.770
'0:15.432',-4.190
'0:15.436',-4.590
'0:15.440',-4.665
'0:15.444',-4.530
'0:15.448',-4.400
'0:15.452',-4.345
'0:15.456',-4.360
'0:15.460',-4.410
'0:15.464',-4.460
'0:15.468',-4.490
'0:15.472',-4.495
'0:15.476',-4.490
'0:15.480',-4.480
'0:15.484',-4.475
'0:15.488',-4.470
'0:15.492',-4.470
'0:15.496',-4.470
'0:15.500',-4.465
'0:15.504',-4.465
'0:15.508',-4.455
'0:15.512',-4.450
'0:15.516',-4.450
'0:15.520',-4.440
'0:15.524',-4.440
'0:15.528',-4.435
'0:15.532',-4.435
'0:15.536',-4.425
'0:15.540',-4.410
'0:15.544',-4.405
'0:15.548',-4.395
'0:15.552',-4.385
'0:15.556',-4.365
'0:15.560',-4.370
'0:15.564',-4.365
'0:15.568',-4.360
'0:15.572',-4.345
'0:15.576',-4.330
'0:15.580',-4.315
'0:15.584',-4.305
'0:15.588',-4.305
'0:15.592',-4.300
'0:15.596',-4.285
'0:15.600',-4.265
'0:15.604',-4.250
'0:15.608',-4.230
'0:15.612',-4.225
'0:15.616',-4.205
'0:15.620',-4.180
'0:15.624',-4.165
'0:15.628',-4.150
'0:15.632',-4.140
'0:15.636',-4.120
'0:15.640',-4.095
'0:15.644',-4.080
'0:15.648',-4.065
'0:15.652',-4.060
'0:15.656',-4.045
'0:15.660',-4.025
'0:15.664',-4.025
'0:15.668',-4.020
'0:15.672',-4.005
'0:15.676',-4.000
'0:15.680',-4.010
'0:15.684',-4.035
'0:15.688',-4.055
'0:15.692',-4.080
'0:15.696',-4.120
'0:15.700',-4.165
'0:15.704',-4.210
'0:15.708',-4.270
'0:15.712',-4.325
'0:15.716',-4.380
'0:15.720',-4.425
'0:15.724',-4.460
'0:15.728',-4.475
'0:15.732',-4.485
'0:15.736',-4.500
'0:15.740',-4.510
'0:15.744',-4.530
'0:15.748',-4.545
'0:15.752',-4.550
'0:15.756',-4.555
'0:15.760',-4.555
'0:15.764',-4.550
'0:15.768',-4.545
'0:15.772',-4.550
'0:15.776',-4.555
'0:15.780',-4.565
'0:15.784',-4.555
'0:15.788',-4.555
'0:15.792',-4.555
'0:15.796',-4.550
'0:15.800',-4.550
'0:15.804',-4.555
'0:15.808',-4.555
'0:15.812',-4.560
'0:15.816',-4.560
'0:15.820',-4.555
'0:15.824',-4.550
'0:15.828',-4.545
'0:15.832',-4.545
'0:15.836',-4.555
'0:15.840',-4.565
'0:15.844',-4.565
'0:15.848',-4.555
'0:15.852',-4.555
'0:15.856',-4.565
'0:15.860',-4.575
'0:15.864',-4.580
'0:15.868',-4.590
'0:15.872',-4.595
'0:15.876',-4.585
'0:15.880',-4.575
'0:15.884',-4.580
'0:15.888',-4.590
'0:15.892',-4.600
'0:15.896',-4.600
'0:15.900',-4.600
'0:15.904',-4.600
'0:15.908',-4.605
'0:15.912',-4.610
'0:15.916',-4.610
'0:15.920',-4.615
'0:15.924',-4.620
'0:15.928',-4.630
'0:15.932',-4.630
'0:15.936',-4.625
'0:15.940',-4.630
'0:15.944',-4.625
'0:15.948',-4.625
'0:15.952',-4.625
'0:15.956',-4.635
'0:15.960',-4.645
'0:15.964',-4.640
'0:15.968',-4.640
'0:15.972',-4.640
'0:15.976',-4.625
'0:15.980',-4.625
'0:15.984',-4.630
'0:15.988',-4.640
'0:15.992',-4.645
'0:15.996',-4.635
'0:16.000',-4.630
'0:16.004',-4.625
'0:16.008',-4.625
'0:16.012',-4.625
'0:16.016',-4.635
'0:16.020',-4.640
'0:16.024',-4.645
'0:16.028',-4.640
'0:16.032',-4.640
'0:16.036',-4.640
'0:16.040',-4.635
'0:16.044',-4.625
'0:16.048',-4.635
'0:16.052',-4.640
'0:16.056',-4.640
'0:16.060',-4.640
'0:16.064',-4.630
'0:16.068',-4.625
'0:16.072',-4.625
'0:16.076',-4.635
'0:16.080',-4.645
'0:16.084',-4.645
'0:16.088',-4.645
'0:16.092',-4.640
'0:16.096',-4.635
'0:16.100',-4.630
'0:16.104',-4.625
'0:16.108',-4.625
'0:16.112',-4.625
'0:16.116',-4.625
'0:16.120',-4.615
'0:16.124',-4.610
'0:16.128',-4.595
'0:16.132',-4.580
'0:16.136',-4.565
'0:16.140',-4.555
'0:16.144',-4.555
'0:16.148',-4.555
'0:16.152',-4.550
'0:16.156',-4.550
'0:16.160',-4.550
'0:16.164',-4.545
'0:16.168',-4.535
'0:16.172',-4.545
'0:16.176',-4.555
'0:16.180',-4.555
'0:16.184',-4.570
'0:16.188',-4.565
'0:16.192',-4.575
'0:16.196',-4.590
'0:16.200',-4.610
'0:16.204',-4.630
'0:16.208',-4.625
'0:16.212',-4.625
'0:16.216',-4.630
'0:16.220',-4.625
'0:16.224',-4.625
'0:16.228',-4.630
'0:16.232',-4.625
'0:16.236',-4.620
'0:16.240',-4.615
'0:16.244',-4.620
'0:16.248',-4.620
'0:16.252',-4.595
'0:16.256',-4.585
'0:16.260',-4.575
'0:16.264',-4.535
'0:16.268',-4.430
'0:16.272',-4.205
'0:16.276',-3.895
'0:16.280',-3.630
'0:16.284',-3.470
'0:16.288',-3.375
'0:16.292',-3.325
'0:16.296',-3.330
'0:16.300',-3.385
'0:16.304',-3.515
'0:16.308',-3.740
'0:16.312',-4.130
'0:16.316',-4.500
'0:16.320',-4.605
'0:16.324',-4.495
'0:16.328',-4.375
'0:16.332',-4.325
'0:16.336',-4.340
'0:16.340',-4.380
'0:16.344',-4.420
'0:16.348',-4.440
'0:16.352',-4.460
'0:16.356',-4.470
'0:16.360',-4.475
'0:16.364',-4.465
'0:16.368',-4.460
'0:16.372',-4.460
'0:16.376',-4.450
'0:16.380',-4.450
'0:16.384',-4.445
'0:16.388',-4.445
'0:16.392',-4.440
'0:16.396',-4.440
'0:16.400',-4.420
'0:16.404',-4.420
'0:16.408',-4.410
'0:16.412',-4.405
'0:16.416',-4.405
'0:16.420',-4.390
'0:16.424',-4.380
'0:16.428',-4.380
'0:16.432',-4.375
'0:16.436',-4.360
'0:16.440',-4.355
'0:16.444',-4.350
'0:16.448',-4.350
'0:16.452',-4.340
'0:16.456',-4.325
'0:16.460',-4.310
'0:16.464',-4.300
'0:16.468',-4.290
'0:16.472',-4.275
'0:16.476',-4.270
'0:16.480',-4.255
'0:16.484',-4.235
'0:16.488',-4.220
'0:16.492',-4.210
'0:16.496',-4.200
'0:16.500',-4.180
'0:16.504',-4.165
'0:16.508',-4.150
'0:16.512',-4.135
'0:16.516',-4.115
'0:16.520',-4.100
'0:16.524',-4.085
'0:16.528',-4.070
'0:16.532',-4.060
'0:16.536',-4.045
'0:16.540',-4.040
'0:16.544',-4.035
'0:16.548',-4.020
'0:16.552',-4.010
'0:16.556',-4.005
'0:16.560',-4.010
'0:16.564',-4.035
'0:16.568',-4.065
'0:16.572',-4.110
'0:16.576',-4.155
'0:16.580',-4.205
'0:16.584',-4.240
'0:16.588',-4.290
'0:16.592',-4.325
'0:16.596',-4.370
'0:16.600',-4.410
'0:16.604',-4.445
'0:16.608',-4.465
'0:16.612',-4.490
'0:16.616',-4.510
'0:16.620',-4.520
'0:16.624',-4.530
'0:16.628',-4.535
'0:16.632',-4.550
'0:16.636',-4.555
'0:16.640',-4.555
'0:16.644',-4.560
'0:16.648',-4.560
'0:16.652',-4.550
'0:16.656',-4.550
'0:16.660',-4.550
'0:16.664',-4.550
'0:16.668',-4.555
'0:16.672',-4.545
'0:16.676',-4.545
'0:16.680',-4.550
'0:16.684',-4.545
'0:16.688',-4.550
'0:16.692',-4.555
'0:16.696',-4.555
'0:16.700',-4.555
'0:16.704',-4.550
'0:16.708',-4.550
'0:16.712',-4.540
'0:16.716',-4.550
'0:16.720',-4.560
'0:16.724',-4.555
'0:16.728',-4.565
'0:16.732',-4.570
'0:16.736',-4.565
'0:16.740',-4.565
'0:16.744',-4.565
'0:16.748',-4.575
'0:16.752',-4.600
'0:16.756',-4.600
'0:16.760',-4.600
'0:16.764',-4.590
'0:16.768',-4.585
'0:16.772',-4.595
'0:16.776',-4.595
'0:16.780',-4.605
'0:16.784',-4.615
'0:16.788',-4.620
'0:16.792',-4.615
'0:16.796',-4.620
'0:16.800',-4.615
'0:16.804',-4.625
'0:16.808',-4.625
'0:16.812',-4.625
'0:16.816',-4.635
'0:16.820',-4.635
'0:16.824',-4.635
'0:16.828',-4.635
'0:16.832',-4.635
'0:16.836',-4.630
'0:16.840',-4.625
'0:16.844',-4.625
'0:16.848',-4.630
'0:16.852',-4.635
'0:16.856',-4.640
'0:16.860',-4.645
'0:16.864',-4.640
'0:16.868',-4.640
'0:16.872',-4.640
'0:16.876',-4.645
'0:16.880',-4.645
'0:16.884',-4.650
'0:16.888',-4.640
'0:16.892',-4.640
'0:16.896',-4.635
'0:16.900',-4.635
'0:16.904',-4.640
'0:16.908',-4.650
'0:16.912',-4.660
'0:16.916',-4.650
'0:16.920',-4.650
'0:16.924',-4.645
'0:16.928',-4.635
'0:16.932',-4.625
'0:16.936',-4.640
'0:16.940',-4.650
'0:16.944',-4.650
'0:16.948',-4.650
'0:16.952',-4.645
'0:16.956',-4.640
'0:16.960',-4.635
'0:16.964',-4.640
'0:16.968',-4.645
'0:16.972',-4.645
'0:16.976',-4.645
'0:16.980',-4.635
'0:16.984',-4.635
'0:16.988',-4.640
'0:16.992',-4.640
'0:16.996',-4.640
'0:17.000',-4.645
'0:17.004',-4.640
'0:17.008',-4.635
'0:17.012',-4.635
'0:17.016',-4.635
'0:17.020',-4.620
'0:17.024',-4.605
'0:17.028',-4.590
'0:17.032',-4.580
'0:17.036',-4.570
'0:17.040',-4.570
'0:17.044',-4.555
'0:17.048',-4.565
'0:17.052',-4.565
'0:17.056',-4.570
'0:17.060',-4.565
'0:17.064',-4.560
'0:17.068',-4.555
'0:17.072',-4.565
'0:17.076',-4.570
'0:17.080',-4.575
'0:17.084',-4.570
'0:17.088',-4.580
'0:17.092',-4.600
'0:17.096',-4.620
'0:17.100',-4.635
'0:17.104',-4.640
'0:17.108',-4.650
'0:17.112',-4.635
'0:17.116',-4.630
'0:17.120',-4.640
'0:17.124',-4.640
'0:17.128',-4.635
'0:17.132',-4.625
'0:17.136',-4.625
'0:17.140',-4.625
'0:17.144',-4.620
'0:17.148',-4.620
'0:17.152',-4.610
'0:17.156',-4.600
'0:17.160',-4.555
'0:17.164',-4.440
'0:17.168',-4.195
'0:17.172',-3.855
'0:17.176',-3.585
'0:17.180',-3.425
'0:17.184',-3.355
'0:17.188',-3.330
'0:17.192',-3.360
'0:17.196',-3.440
'0:17.200',-3.605
'0:17.204',-3.905
'0:17.208',-4.365
'0:17.212',-4.665
'0:17.216',-4.625
'0:17.220',-4.480
'0:17.224',-4.375
'0:17.228',-4.350
'0:17.232',-4.370
'0:17.236',-4.410
'0:17.240',-4.450
'0:17.244',-4.480
'0:17.248',-4.490
'0:17.252',-4.480
'0:17.256',-4.470
'0:17.260',-4.460
'0:17.264',-4.460
'0:17.268',-4.455
'0:17.272',-4.460
'0:17.276',-4.475
'0:17.280',-4.465
'0:17.284',-4.455
'0:17.288',-4.440
'0:17.292',-4.430
'0:17.296',-4.430
'0:17.300',-4.420
'0:17.304',-4.415
'0:17.308',-4.410
'0:17.312',-4.405
'0:17.316',-4.400
'0:17.320',-4.395
'0:17.324',-4.380
'0:17.328',-4.375
'0:17.332',-4.370
'0:17.336',-4.365
'0:17.340',-4.365
'0:17.344',-4.350
'0:17.348',-4.340
'0:17.352',-4.325
'0:17.356',-4.310
'0:17.360',-4.305
'0:17.364',-4.305
'0:17.368',-4.295
'0:17.372',-4.275
'0:17.376',-4.255
'0:17.380',-4.235
'0:17.384',-4.225
'0:17.388',-4.210
'0:17.392',-4.195
'0:17.396',-4.190
'0:17.400',-4.175
'0:17.404',-4.155
'0:17.408',-4.140
'0:17.412',-4.120
'0:17.416',-4.105
'0:17.420',-4.080
'0:17.424',-4.075
'0:17.428',-4.070
'0:17.432',-4.060
'0:17.436',-4.055
'0:17.440',-4.045
'0:17.444',-4.035
'0:17.448',-4.035
'0:17.452',-4.035
'0:17.456',-4.055
'0:17.460',-4.070
'0:17.464',-4.095
'0:17.468',-4.135
'0:17.472',-4.175
'0:17.476',-4.210
'0:17.480',-4.255
'0:17.484',-4.300
'0:17.488',-4.360
'0:17.492',-4.405
'0:17.496',-4.425
'0:17.500',-4.450
'0:17.504',-4.480
'0:17.508',-4.495
'0:17.512',-4.520
'0:17.516',-4.535
'0:17.520',-4.545
'0:17.524',-4.535
'0:17.528',-4.545
'0:17.532',-4.550
'0:17.536',-4.550
'0:17.540',-4.550
'0:17.544',-4.545
'0:17.548',-4.550
'0:17.552',-4.555
'0:17.556',-4.565
'0:17.560',-4.555
'0:17.564',-4.550
'0:17.568',-4.550
'0:17.572',-4.550
'0:17.576',-4.545
'0:17.580',-4.545
'0:17.584',-4.555
'0:17.588',-4.555
'0:17.592',-4.550
'0:17.596',-4.550
'0:17.600',-4.545
'0:17.604',-4.535
'0:17.608',-4.545
'0:17.612',-4.550
'0:17.616',-4.555
'0:17.620',-4.555
'0:17.624',-4.560
'0:17.628',-4.565
'0:17.632',-4.570
'0:17.636',-4.570
'0:17.640',-4.575
'0:17.644',-4.575
