'Elapsed time','V5'
'0:14.156',-3.285
'0:14.160',-3.270
'0:14.164',-3.255
'0:14.168',-3.255
'0:14.172',-3.270
'0:14.176',-3.285
'0:14.180',-3.295
'0:14.184',-3.285
'0:14.188',-3.270
'0:14.192',-3.240
'0:14.196',-3.240
'0:14.200',-3.265
'0:14.204',-3.235
'0:14.208',-3.210
'0:14.212',-3.165
'0:14.216',-3.090
'0:14.220',-2.925
'0:14.224',-2.745
'0:14.228',-2.505
'0:14.232',-2.320
'0:14.236',-2.155
'0:14.240',-2.070
'0:14.244',-2.070
'0:14.248',-2.235
'0:14.252',-2.520
'0:14.256',-2.925
'0:14.260',-3.295
'0:14.264',-3.535
'0:14.268',-3.670
'0:14.272',-3.765
'0:14.276',-3.885
'0:14.280',-3.985
'0:14.284',-4.035
'0:14.288',-4.035
'0:14.292',-4.030
'0:14.296',-4.035
'0:14.300',-4.005
'0:14.304',-3.930
'0:14.308',-3.840
'0:14.312',-3.750
'0:14.316',-3.675
'0:14.320',-3.610
'0:14.324',-3.525
'0:14.328',-3.450
'0:14.332',-3.415
'0:14.336',-3.375
'0:14.340',-3.375
'0:14.344',-3.355
'0:14.348',-3.360
'0:14.352',-3.370
'0:14.356',-3.375
'0:14.360',-3.370
'0:14.364',-3.355
'0:14.368',-3.375
'0:14.372',-3.370
'0:14.376',-3.370
'0:14.380',-3.370
'0:14.384',-3.370
'0:14.388',-3.405
'0:14.392',-3.375
'0:14.396',-3.385
'0:14.400',-3.375
'0:14.404',-3.375
'0:14.408',-3.375
'0:14.412',-3.370
'0:14.416',-3.375
'0:14.420',-3.370
'0:14.424',-3.375
'0:14.428',-3.375
'0:14.432',-3.385
'0:14.436',-3.390
'0:14.440',-3.375
'0:14.444',-3.370
'0:14.448',-3.355
'0:14.452',-3.345
'0:14.456',-3.340
'0:14.460',-3.330
'0:14.464',-3.300
'0:14.468',-3.265
'0:14.472',-3.240
'0:14.476',-3.225
'0:14.480',-3.190
'0:14.484',-3.135
'0:14.488',-3.105
'0:14.492',-3.070
'0:14.496',-3.030
'0:14.500',-2.970
'0:14.504',-2.925
'0:14.508',-2.895
'0:14.512',-2.860
'0:14.516',-2.865
'0:14.520',-2.850
'0:14.524',-2.865
'0:14.528',-2.880
'0:14.532',-2.895
'0:14.536',-2.920
'0:14.540',-2.970
'0:14.544',-3.000
'0:14.548',-3.045
'0:14.552',-3.075
'0:14.556',-3.075
'0:14.560',-3.130
'0:14.564',-3.150
'0:14.568',-3.165
'0:14.572',-3.180
'0:14.576',-3.195
'0:14.580',-3.190
'0:14.584',-3.195
'0:14.588',-3.210
'0:14.592',-3.235
'0:14.596',-3.225
'0:14.600',-3.225
'0:14.604',-3.225
'0:14.608',-3.225
'0:14.612',-3.225
'0:14.616',-3.225
'0:14.620',-3.225
'0:14.624',-3.235
'0:14.628',-3.235
'0:14.632',-3.235
'0:14.636',-3.235
'0:14.640',-3.235
'0:14.644',-3.235
'0:14.648',-3.240
'0:14.652',-3.235
'0:14.656',-3.250
'0:14.660',-3.240
'0:14.664',-3.240
'0:14.668',-3.235
'0:14.672',-3.235
'0:14.676',-3.240
'0:14.680',-3.235
'0:14.684',-3.235
'0:14.688',-3.235
'0:14.692',-3.240
'0:14.696',-3.235
'0:14.700',-3.235
'0:14.704',-3.235
'0:14.708',-3.235
'0:14.712',-3.240
'0:14.716',-3.235
'0:14.720',-3.240
'0:14.724',-3.255
'0:14.728',-3.240
'0:14.732',-3.235
'0:14.736',-3.210
'0:14.740',-3.210
'0:14.744',-3.225
'0:14.748',-3.195
'0:14.752',-3.195
'0:14.756',-3.175
'0:14.760',-3.190
'0:14.764',-3.195
'0:14.768',-3.190
'0:14.772',-3.190
'0:14.776',-3.190
'0:14.780',-3.175
'0:14.784',-3.145
'0:14.788',-3.150
'0:14.792',-3.130
'0:14.796',-3.135
'0:14.800',-3.135
'0:14.804',-3.150
'0:14.808',-3.165
'0:14.812',-3.190
'0:14.816',-3.195
'0:14.820',-3.190
'0:14.824',-3.190
'0:14.828',-3.210
'0:14.832',-3.225
'0:14.836',-3.255
'0:14.840',-3.255
'0:14.844',-3.270
'0:14.848',-3.280
'0:14.852',-3.285
'0:14.856',-3.285
'0:14.860',-3.285
'0:14.864',-3.270
'0:14.868',-3.255
'0:14.872',-3.255
'0:14.876',-3.270
'0:14.880',-3.255
'0:14.884',-3.240
'0:14.888',-3.250
'0:14.892',-3.285
'0:14.896',-3.280
'0:14.900',-3.285
'0:14.904',-3.270
'0:14.908',-3.265
'0:14.912',-3.285
'0:14.916',-3.255
'0:14.920',-3.265
'0:14.924',-3.240
'0:14.928',-3.255
'0:14.932',-3.255
'0:14.936',-3.250
'0:14.940',-3.240
'0:14.944',-3.225
'0:14.948',-3.225
'0:14.952',-3.220
'0:14.956',-3.195
'0:14.960',-3.130
'0:14.964',-3.015
'0:14.968',-2.830
'0:14.972',-2.565
'0:14.976',-2.335
'0:14.980',-2.115
'0:14.984',-1.965
'0:14.988',-1.930
'0:14.992',-1.995
'0:14.996',-2.215
'0:15.000',-2.520
'0:15.004',-2.890
'0:15.008',-3.190
'0:15.012',-3.405
'0:15.016',-3.540
'0:15.020',-3.685
'0:15.024',-3.790
'0:15.028',-3.855
'0:15.032',-3.910
'0:15.036',-3.960
'0:15.040',-3.985
'0:15.044',-4.000
'0:15.048',-3.960
'0:15.052',-3.895
'0:15.056',-3.820
'0:15.060',-3.720
'0:15.064',-3.645
'0:15.068',-3.535
'0:15.072',-3.465
'0:15.076',-3.430
'0:15.080',-3.405
'0:15.084',-3.375
'0:15.088',-3.375
'0:15.092',-3.375
'0:15.096',-3.370
'0:15.100',-3.375
'0:15.104',-3.370
'0:15.108',-3.375
'0:15.112',-3.370
'0:15.116',-3.370
'0:15.120',-3.370
'0:15.124',-3.370
'0:15.128',-3.370
'0:15.132',-3.375
'0:15.136',-3.385
'0:15.140',-3.375
'0:15.144',-3.385
'0:15.148',-3.375
'0:15.152',-3.375
'0:15.156',-3.390
'0:15.160',-3.385
'0:15.164',-3.385
'0:15.168',-3.390
'0:15.172',-3.400
'0:15.176',-3.405
'0:15.180',-3.385
'0:15.184',-3.405
'0:15.188',-3.405
'0:15.192',-3.405
'0:15.196',-3.405
'0:15.200',-3.390
'0:15.204',-3.390
'0:15.208',-3.370
'0:15.212',-3.345
'0:15.216',-3.315
'0:15.220',-3.285
'0:15.224',-3.250
'0:15.228',-3.210
'0:15.232',-3.175
'0:15.236',-3.135
'0:15.240',-3.105
'0:15.244',-3.045
'0:15.248',-2.970
'0:15.252',-2.955
'0:15.256',-2.925
'0:15.260',-2.895
'0:15.264',-2.880
'0:15.268',-2.860
'0:15.272',-2.895
'0:15.276',-2.905
'0:15.280',-2.935
'0:15.284',-2.955
'0:15.288',-2.995
'0:15.292',-3.030
'0:15.296',-3.075
'0:15.300',-3.090
'0:15.304',-3.115
'0:15.308',-3.135
'0:15.312',-3.165
'0:15.316',-3.165
'0:15.320',-3.165
'0:15.324',-3.165
'0:15.328',-3.175
'0:15.332',-3.190
'0:15.336',-3.195
'0:15.340',-3.190
'0:15.344',-3.190
'0:15.348',-3.205
'0:15.352',-3.195
'0:15.356',-3.210
'0:15.360',-3.195
'0:15.364',-3.205
'0:15.368',-3.210
'0:15.372',-3.210
'0:15.376',-3.205
'0:15.380',-3.210
'0:15.384',-3.210
'0:15.388',-3.210
'0:15.392',-3.210
'0:15.396',-3.205
'0:15.400',-3.220
'0:15.404',-3.225
'0:15.408',-3.235
'0:15.412',-3.225
'0:15.416',-3.235
'0:15.420',-3.210
'0:15.424',-3.195
'0:15.428',-3.195
'0:15.432',-3.190
'0:15.436',-3.225
'0:15.440',-3.220
'0:15.444',-3.225
'0:15.448',-3.225
'0:15.452',-3.210
'0:15.456',-3.210
'0:15.460',-3.210
'0:15.464',-3.225
'0:15.468',-3.235
'0:15.472',-3.225
'0:15.476',-3.220
'0:15.480',-3.195
'0:15.484',-3.190
'0:15.488',-3.175
'0:15.492',-3.165
'0:15.496',-3.165
'0:15.500',-3.165
'0:15.504',-3.165
'0:15.508',-3.165
'0:15.512',-3.160
'0:15.516',-3.150
'0:15.520',-3.145
'0:15.524',-3.135
'0:15.528',-3.130
'0:15.532',-3.100
'0:15.536',-3.090
'0:15.540',-3.105
'0:15.544',-3.100
'0:15.548',-3.130
'0:15.552',-3.150
'0:15.556',-3.165
'0:15.560',-3.175
'0:15.564',-3.190
'0:15.568',-3.195
'0:15.572',-3.210
'0:15.576',-3.210
'0:15.580',-3.235
'0:15.584',-3.255
'0:15.588',-3.280
'0:15.592',-3.270
'0:15.596',-3.270
'0:15.600',-3.265
'0:15.604',-3.270
'0:15.608',-3.265
'0:15.612',-3.255
'0:15.616',-3.240
'0:15.620',-3.255
'0:15.624',-3.265
'0:15.628',-3.255
'0:15.632',-3.255
'0:15.636',-3.250
'0:15.640',-3.235
'0:15.644',-3.240
'0:15.648',-3.235
'0:15.652',-3.225
'0:15.656',-3.225
'0:15.660',-3.225
'0:15.664',-3.225
'0:15.668',-3.225
'0:15.672',-3.235
'0:15.676',-3.225
'0:15.680',-3.225
'0:15.684',-3.220
'0:15.688',-3.195
'0:15.692',-3.175
'0:15.696',-3.135
'0:15.700',-3.045
'0:15.704',-2.895
'0:15.708',-2.655
'0:15.712',-2.410
'0:15.716',-2.175
'0:15.720',-1.995
'0:15.724',-1.890
'0:15.728',-1.885
'0:15.732',-2.025
'0:15.736',-2.265
'0:15.740',-2.610
'0:15.744',-2.950
'0:15.748',-3.180
'0:15.752',-3.370
'0:15.756',-3.525
'0:15.760',-3.675
'0:15.764',-3.795
'0:15.768',-3.870
'0:15.772',-3.940
'0:15.776',-3.960
'0:15.780',-3.975
'0:15.784',-3.960
'0:15.788',-3.945
'0:15.792',-3.885
'0:15.796',-3.790
'0:15.800',-3.690
'0:15.804',-3.600
'0:15.808',-3.495
'0:15.812',-3.430
'0:15.816',-3.375
'0:15.820',-3.355
'0:15.824',-3.340
'0:15.828',-3.345
'0:15.832',-3.340
'0:15.836',-3.340
'0:15.840',-3.340
'0:15.844',-3.345
'0:15.848',-3.345
'0:15.852',-3.330
'0:15.856',-3.330
'0:15.860',-3.345
'0:15.864',-3.345
'0:15.868',-3.370
'0:15.872',-3.375
'0:15.876',-3.375
'0:15.880',-3.370
'0:15.884',-3.370
'0:15.888',-3.370
'0:15.892',-3.370
'0:15.896',-3.375
'0:15.900',-3.375
'0:15.904',-3.390
'0:15.908',-3.375
'0:15.912',-3.385
'0:15.916',-3.390
'0:15.920',-3.385
'0:15.924',-3.405
'0:15.928',-3.405
'0:15.932',-3.415
'0:15.936',-3.405
'0:15.940',-3.420
'0:15.944',-3.385
'0:15.948',-3.370
'0:15.952',-3.330
'0:15.956',-3.310
'0:15.960',-3.285
'0:15.964',-3.225
'0:15.968',-3.180
'0:15.972',-3.135
'0:15.976',-3.075
'0:15.980',-3.030
'0:15.984',-2.995
'0:15.988',-2.955
'0:15.992',-2.925
'0:15.996',-2.905
'0:16.000',-2.910
'0:16.004',-2.910
'0:16.008',-2.910
'0:16.012',-2.920
'0:16.016',-2.950
'0:16.020',-2.995
'0:16.024',-3.040
'0:16.028',-3.055
'0:16.032',-3.075
'0:16.036',-3.105
'0:16.040',-3.130
'0:16.044',-3.135
'0:16.048',-3.145
'0:16.052',-3.165
'0:16.056',-3.165
'0:16.060',-3.180
'0:16.064',-3.180
'0:16.068',-3.175
'0:16.072',-3.190
'0:16.076',-3.190
'0:16.080',-3.210
'0:16.084',-3.210
'0:16.088',-3.210
'0:16.092',-3.210
'0:16.096',-3.210
'0:16.100',-3.195
'0:16.104',-3.205
'0:16.108',-3.210
'0:16.112',-3.210
'0:16.116',-3.210
'0:16.120',-3.225
'0:16.124',-3.235
'0:16.128',-3.255
'0:16.132',-3.220
'0:16.136',-3.205
'0:16.140',-3.205
'0:16.144',-3.210
'0:16.148',-3.240
'0:16.152',-3.235
'0:16.156',-3.225
'0:16.160',-3.225
'0:16.164',-3.225
'0:16.168',-3.225
'0:16.172',-3.235
'0:16.176',-3.235
'0:16.180',-3.235
'0:16.184',-3.225
'0:16.188',-3.235
'0:16.192',-3.235
'0:16.196',-3.235
'0:16.200',-3.240
'0:16.204',-3.235
'0:16.208',-3.225
'0:16.212',-3.225
'0:16.216',-3.225
'0:16.220',-3.235
'0:16.224',-3.235
'0:16.228',-3.225
'0:16.232',-3.210
'0:16.236',-3.195
'0:16.240',-3.190
'0:16.244',-3.195
'0:16.248',-3.205
'0:16.252',-3.225
'0:16.256',-3.225
'0:16.260',-3.195
'0:16.264',-3.195
'0:16.268',-3.165
'0:16.272',-3.145
'0:16.276',-3.135
'0:16.280',-3.130
'0:16.284',-3.115
'0:16.288',-3.105
'0:16.292',-3.105
'0:16.296',-3.105
'0:16.300',-3.130
'0:16.304',-3.130
'0:16.308',-3.150
'0:16.312',-3.160
'0:16.316',-3.210
'0:16.320',-3.225
'0:16.324',-3.240
'0:16.328',-3.255
'0:16.332',-3.285
'0:16.336',-3.285
'0:16.340',-3.280
'0:16.344',-3.265
'0:16.348',-3.270
'0:16.352',-3.265
'0:16.356',-3.265
'0:16.360',-3.265
'0:16.364',-3.285
'0:16.368',-3.285
'0:16.372',-3.285
'0:16.376',-3.285
'0:16.380',-3.285
'0:16.384',-3.285
'0:16.388',-3.285
'0:16.392',-3.280
'0:16.396',-3.255
'0:16.400',-3.255
'0:16.404',-3.255
'0:16.408',-3.255
'0:16.412',-3.255
'0:16.416',-3.255
'0:16.420',-3.265
'0:16.424',-3.285
'0:16.428',-3.265
'0:16.432',-3.255
'0:16.436',-3.235
'0:16.440',-3.195
'0:16.444',-3.165
'0:16.448',-3.090
'0:16.452',-2.970
'0:16.456',-2.785
'0:16.460',-2.535
'0:16.464',-2.305
'0:16.468',-2.155
'0:16.472',-2.065
'0:16.476',-2.110
'0:16.480',-2.305
'0:16.484',-2.655
'0:16.488',-3.090
'0:16.492',-3.450
'0:16.496',-3.670
'0:16.500',-3.795
'0:16.504',-3.915
'0:16.508',-4.005
'0:16.512',-4.060
'0:16.516',-4.065
'0:16.520',-4.060
'0:16.524',-4.050
'0:16.528',-4.030
'0:16.532',-3.985
'0:16.536',-3.910
'0:16.540',-3.835
'0:16.544',-3.750
'0:16.548',-3.670
'0:16.552',-3.570
'0:16.556',-3.465
'0:16.560',-3.405
'0:16.564',-3.370
'0:16.568',-3.370
'0:16.572',-3.375
'0:16.576',-3.375
'0:16.580',-3.385
'0:16.584',-3.385
'0:16.588',-3.385
'0:16.592',-3.375
'0:16.596',-3.375
'0:16.600',-3.375
'0:16.604',-3.375
'0:16.608',-3.370
'0:16.612',-3.355
'0:16.616',-3.340
'0:16.620',-3.340
'0:16.624',-3.345
'0:16.628',-3.375
'0:16.632',-3.375
'0:16.636',-3.375
'0:16.640',-3.385
'0:16.644',-3.375
'0:16.648',-3.375
'0:16.652',-3.405
'0:16.656',-3.375
'0:16.660',-3.375
'0:16.664',-3.370
'0:16.668',-3.375
'0:16.672',-3.375
'0:16.676',-3.355
'0:16.680',-3.345
'0:16.684',-3.330
'0:16.688',-3.315
'0:16.692',-3.295
'0:16.696',-3.265
'0:16.700',-3.235
'0:16.704',-3.210
'0:16.708',-3.180
'0:16.712',-3.135
'0:16.716',-3.105
'0:16.720',-3.045
'0:16.724',-3.030
'0:16.728',-2.985
'0:16.732',-2.950
'0:16.736',-2.905
'0:16.740',-2.880
'0:16.744',-2.860
'0:16.748',-2.860
'0:16.752',-2.860
'0:16.756',-2.875
'0:16.760',-2.905
'0:16.764',-2.950
'0:16.768',-2.985
'0:16.772',-3.015
'0:16.776',-3.045
'0:16.780',-3.070
'0:16.784',-3.090
'0:16.788',-3.115
'0:16.792',-3.135
'0:16.796',-3.165
'0:16.800',-3.175
'0:16.804',-3.180
'0:16.808',-3.195
'0:16.812',-3.210
'0:16.816',-3.210
'0:16.820',-3.235
'0:16.824',-3.225
'0:16.828',-3.225
'0:16.832',-3.220
'0:16.836',-3.225
'0:16.840',-3.240
'0:16.844',-3.235
'0:16.848',-3.250
'0:16.852',-3.235
'0:16.856',-3.235
'0:16.860',-3.235
'0:16.864',-3.225
'0:16.868',-3.235
'0:16.872',-3.235
'0:16.876',-3.240
'0:16.880',-3.250
'0:16.884',-3.240
'0:16.888',-3.240
'0:16.892',-3.255
'0:16.896',-3.255
'0:16.900',-3.255
'0:16.904',-3.265
'0:16.908',-3.285
'0:16.912',-3.285
'0:16.916',-3.280
'0:16.920',-3.265
'0:16.924',-3.255
'0:16.928',-3.265
'0:16.932',-3.255
'0:16.936',-3.255
'0:16.940',-3.240
'0:16.944',-3.235
'0:16.948',-3.250
'0:16.952',-3.225
'0:16.956',-3.235
'0:16.960',-3.225
'0:16.964',-3.235
'0:16.968',-3.225
'0:16.972',-3.225
'0:16.976',-3.235
'0:16.980',-3.235
'0:16.984',-3.235
'0:16.988',-3.225
'0:16.992',-3.210
'0:16.996',-3.210
'0:17.000',-3.195
'0:17.004',-3.195
'0:17.008',-3.210
'0:17.012',-3.190
'0:17.016',-3.175
'0:17.020',-3.175
'0:17.024',-3.165
'0:17.028',-3.130
'0:17.032',-3.135
'0:17.036',-3.135
'0:17.040',-3.135
'0:17.044',-3.145
'0:17.048',-3.165
'0:17.052',-3.175
'0:17.056',-3.180
'0:17.060',-3.190
'0:17.064',-3.195
'0:17.068',-3.225
'0:17.072',-3.240
'0:17.076',-3.255
'0:17.080',-3.265
'0:17.084',-3.265
'0:17.088',-3.270
'0:17.092',-3.285
'0:17.096',-3.285
'0:17.100',-3.295
'0:17.104',-3.295
'0:17.108',-3.285
'0:17.112',-3.285
'0:17.116',-3.280
'0:17.120',-3.280
'0:17.124',-3.285
'0:17.128',-3.270
'0:17.132',-3.280
'0:17.136',-3.280
'0:17.140',-3.280
'0:17.144',-3.285
'0:17.148',-3.265
'0:17.152',-3.265
'0:17.156',-3.255
'0:17.160',-3.240
'0:17.164',-3.265
'0:17.168',-3.265
'0:17.172',-3.255
'0:17.176',-3.255
'0:17.180',-3.210
'0:17.184',-3.195
'0:17.188',-3.190
'0:17.192',-3.175
'0:17.196',-3.135
'0:17.200',-3.075
'0:17.204',-2.905
'0:17.208',-2.685
'0:17.212',-2.425
'0:17.216',-2.205
'0:17.220',-2.050
'0:17.224',-1.965
'0:17.228',-2.010
'0:17.232',-2.215
'0:17.236',-2.515
'0:17.240',-2.875
'0:17.244',-3.195
'0:17.248',-3.400
'0:17.252',-3.550
'0:17.256',-3.675
'0:17.260',-3.790
'0:17.264',-3.855
'0:17.268',-3.915
'0:17.272',-3.970
'0:17.276',-4.005
'0:17.280',-4.005
'0:17.284',-3.960
'0:17.288',-3.915
'0:17.292',-3.840
'0:17.296',-3.775
'0:17.300',-3.690
'0:17.304',-3.615
'0:17.308',-3.525
'0:17.312',-3.465
'0:17.316',-3.415
'0:17.320',-3.385
'0:17.324',-3.375
'0:17.328',-3.375
'0:17.332',-3.375
'0:17.336',-3.370
'0:17.340',-3.375
'0:17.344',-3.375
'0:17.348',-3.375
'0:17.352',-3.385
'0:17.356',-3.375
'0:17.360',-3.370
'0:17.364',-3.390
'0:17.368',-3.370
'0:17.372',-3.375
'0:17.376',-3.375
'0:17.380',-3.375
'0:17.384',-3.370
'0:17.388',-3.370
'0:17.392',-3.385
'0:17.396',-3.405
'0:17.400',-3.420
'0:17.404',-3.420
'0:17.408',-3.415
'0:17.412',-3.420
'0:17.416',-3.415
'0:17.420',-3.420
'0:17.424',-3.415
'0:17.428',-3.405
'0:17.432',-3.405
'0:17.436',-3.385
'0:17.440',-3.375
'0:17.444',-3.355
'0:17.448',-3.345
'0:17.452',-3.330
'0:17.456',-3.300
'0:17.460',-3.255
'0:17.464',-3.210
'0:17.468',-3.180
'0:17.472',-3.135
'0:17.476',-3.105
'0:17.480',-3.070
'0:17.484',-3.030
'0:17.488',-2.985
'0:17.492',-2.950
'0:17.496',-2.925
'0:17.500',-2.905
'0:17.504',-2.905
'0:17.508',-2.935
'0:17.512',-2.955
'0:17.516',-2.970
'0:17.520',-3.000
'0:17.524',-3.030
'0:17.528',-3.045
'0:17.532',-3.070
'0:17.536',-3.105
'0:17.540',-3.135
'0:17.544',-3.175
'0:17.548',-3.210
'0:17.552',-3.250
'0:17.556',-3.235
'0:17.560',-3.225
'0:17.564',-3.225
'0:17.568',-3.225
'0:17.572',-3.250
'0:17.576',-3.250
'0:17.580',-3.270
'0:17.584',-3.255
'0:17.588',-3.265
'0:17.592',-3.265
'0:17.596',-3.285
'0:17.600',-3.295
'0:17.604',-3.295
'0:17.608',-3.285
'0:17.612',-3.270
'0:17.616',-3.255
'0:17.620',-3.255
'0:17.624',-3.270
'0:17.628',-3.270
'0:17.632',-3.255
'0:17.636',-3.255
'0:17.640',-3.265
'0:17.644',-3.270
'0:17.648',-3.255
'0:17.652',-3.265
'0:17.656',-3.265
'0:17.660',-3.265
'0:17.664',-3.280
'0:17.668',-3.280
'0:17.672',-3.265
'0:17.676',-3.270
'0:17.680',-3.265
'0:17.684',-3.265
'0:17.688',-3.270
'0:17.692',-3.285
'0:17.696',-3.270
'0:17.700',-3.285
'0:17.704',-3.265
'0:17.708',-3.255
'0:17.712',-3.250
'0:17.716',-3.250
'0:17.720',-3.265
'0:17.724',-3.235
'0:17.728',-3.235
'0:17.732',-3.210
'0:17.736',-3.205
'0:17.740',-3.195
'0:17.744',-3.205
'0:17.748',-3.210
'0:17.752',-3.210
'0:17.756',-3.210
'0:17.760',-3.195
'0:17.764',-3.180
'0:17.768',-3.160
'0:17.772',-3.165
'0:17.776',-3.145
'0:17.780',-3.165
'0:17.784',-3.175
'0:17.788',-3.175
'0:17.792',-3.195
'0:17.796',-3.210
'0:17.800',-3.225
'0:17.804',-3.235
'0:17.808',-3.240
'0:17.812',-3.240
'0:17.816',-3.255
'0:17.820',-3.270
'0:17.824',-3.285
'0:17.828',-3.315
'0:17.832',-3.285
'0:17.836',-3.285
'0:17.840',-3.310
'0:17.844',-3.315
'0:17.848',-3.310
'0:17.852',-3.310
'0:17.856',-3.310
'0:17.860',-3.310
'0:17.864',-3.315
'0:17.868',-3.315
'0:17.872',-3.310
'0:17.876',-3.310
'0:17.880',-3.295
'0:17.884',-3.310
'0:17.888',-3.315
'0:17.892',-3.295
'0:17.896',-3.295
'0:17.900',-3.285
'0:17.904',-3.285
'0:17.908',-3.295
'0:17.912',-3.265
'0:17.916',-3.255
'0:17.920',-3.255
'0:17.924',-3.255
'0:17.928',-3.240
'0:17.932',-3.225
'0:17.936',-3.195
'0:17.940',-3.160
'0:17.944',-3.045
'0:17.948',-2.890
'0:17.952',-2.665
'0:17.956',-2.425
'0:17.960',-2.205
'0:17.964',-2.055
'0:17.968',-1.995
'0:17.972',-2.070
'0:17.976',-2.280
'0:17.980',-2.610
'0:17.984',-2.985
'0:17.988',-3.285
'0:17.992',-3.495
'0:17.996',-3.655
'0:18.000',-3.765
'0:18.004',-3.865
'0:18.008',-3.930
'0:18.012',-3.975
'0:18.016',-4.015
'0:18.020',-4.050
'0:18.024',-4.035
'0:18.028',-3.990
'0:18.032',-3.925
'0:18.036',-3.840
'0:18.040',-3.765
'0:18.044',-3.675
'0:18.048',-3.580
'0:18.052',-3.495
'0:18.056',-3.465
'0:18.060',-3.405
'0:18.064',-3.375
'0:18.068',-3.375
'0:18.072',-3.375
'0:18.076',-3.385
'0:18.080',-3.375
'0:18.084',-3.390
'0:18.088',-3.385
'0:18.092',-3.385
'0:18.096',-3.390
'0:18.100',-3.375
'0:18.104',-3.390
'0:18.108',-3.385
'0:18.112',-3.390
'0:18.116',-3.405
'0:18.120',-3.385
'0:18.124',-3.385
'0:18.128',-3.390
'0:18.132',-3.390
'0:18.136',-3.405
'0:18.140',-3.415
'0:18.144',-3.430
'0:18.148',-3.420
'0:18.152',-3.430
'0:18.156',-3.415
'0:18.160',-3.405
'0:18.164',-3.405
'0:18.168',-3.415
'0:18.172',-3.420
'0:18.176',-3.430
'0:18.180',-3.430
'0:18.184',-3.405
'0:18.188',-3.385
'0:18.192',-3.370
'0:18.196',-3.345
'0:18.200',-3.315
'0:18.204',-3.280
'0:18.208',-3.235
'0:18.212',-3.195
'0:18.216',-3.165
'0:18.220',-3.115
'0:18.224',-3.070
'0:18.228',-3.030
'0:18.232',-2.980
'0:18.236',-2.925
'0:18.240',-2.895
'0:18.244',-2.895
'0:18.248',-2.925
'0:18.252',-2.935
'0:18.256',-2.955
'0:18.260',-2.985
'0:18.264',-3.010
'0:18.268',-3.030
'0:18.272',-3.060
'0:18.276',-3.105
'0:18.280',-3.135
'0:18.284',-3.135
'0:18.288',-3.165
'0:18.292',-3.175
'0:18.296',-3.190
'0:18.300',-3.195
'0:18.304',-3.210
'0:18.308',-3.220
'0:18.312',-3.210
'0:18.316',-3.195
'0:18.320',-3.210
'0:18.324',-3.225
'0:18.328',-3.235
'0:18.332',-3.255
'0:18.336',-3.255
'0:18.340',-3.255
'0:18.344',-3.265
'0:18.348',-3.255
'0:18.352',-3.250
'0:18.356',-3.250
'0:18.360',-3.250
'0:18.364',-3.255
'0:18.368',-3.255
'0:18.372',-3.255
'0:18.376',-3.270
'0:18.380',-3.265
'0:18.384',-3.265
'0:18.388',-3.280
'0:18.392',-3.285
'0:18.396',-3.285
'0:18.400',-3.285
'0:18.404',-3.300
'0:18.408',-3.310
'0:18.412',-3.315
'0:18.416',-3.285
'0:18.420',-3.285
'0:18.424',-3.280
'0:18.428',-3.285
'0:18.432',-3.285
'0:18.436',-3.280
'0:18.440',-3.285
'0:18.444',-3.285
'0:18.448',-3.300
'0:18.452',-3.295
'0:18.456',-3.285
'0:18.460',-3.270
'0:18.464',-3.270
'0:18.468',-3.285
'0:18.472',-3.295
'0:18.476',-3.285
'0:18.480',-3.270
'0:18.484',-3.255
'0:18.488',-3.240
'0:18.492',-3.235
'0:18.496',-3.240
'0:18.500',-3.240
'0:18.504',-3.235
'0:18.508',-3.225
'0:18.512',-3.195
'0:18.516',-3.190
'0:18.520',-3.175
'0:18.524',-3.165
'0:18.528',-3.165
'0:18.532',-3.175
'0:18.536',-3.175
'0:18.540',-3.195
'0:18.544',-3.205
'0:18.548',-3.225
'0:18.552',-3.235
'0:18.556',-3.250
'0:18.560',-3.250
'0:18.564',-3.255
'0:18.568',-3.285
'0:18.572',-3.310
'0:18.576',-3.330
'0:18.580',-3.355
'0:18.584',-3.340
'0:18.588',-3.315
'0:18.592',-3.310
'0:18.596',-3.300
'0:18.600',-3.315
'0:18.604',-3.300
'0:18.608',-3.300
'0:18.612',-3.310
'0:18.616',-3.310
'0:18.620',-3.315
'0:18.624',-3.315
'0:18.628',-3.300
'0:18.632',-3.315
'0:18.636',-3.330
'0:18.640',-3.330
'0:18.644',-3.310
'0:18.648',-3.285
'0:18.652',-3.310
'0:18.656',-3.330
'0:18.660',-3.325
'0:18.664',-3.340
'0:18.668',-3.315
'0:18.672',-3.300
'0:18.676',-3.300
'0:18.680',-3.285
'0:18.684',-3.270
'0:18.688',-3.235
'0:18.692',-3.190
'0:18.696',-3.105
'0:18.700',-2.950
'0:18.704',-2.715
'0:18.708',-2.475
'0:18.712',-2.290
'0:18.716',-2.175
'0:18.720',-2.170
'0:18.724',-2.295
'0:18.728',-2.595
'0:18.732',-3.000
'0:18.736',-3.385
'0:18.740',-3.660
'0:18.744',-3.805
'0:18.748',-3.910
'0:18.752',-4.005
'0:18.756',-4.090
'0:18.760',-4.095
'0:18.764',-4.090
'0:18.768',-4.095
'0:18.772',-4.060
'0:18.776',-4.015
'0:18.780',-3.955
'0:18.784',-3.865
'0:18.788',-3.790
'0:18.792',-3.705
'0:18.796',-3.615
'0:18.800',-3.535
'0:18.804',-3.475
'0:18.808',-3.435
'0:18.812',-3.415
