'Elapsed time','MLIII'
'0:13.272',-2.030
'0:13.276',-2.025
'0:13.280',-2.030
'0:13.284',-2.035
'0:13.288',-2.030
'0:13.292',-2.045
'0:13.296',-2.080
'0:13.300',-2.110
'0:13.304',-2.120
'0:13.308',-2.035
'0:13.312',-1.840
'0:13.316',-1.555
'0:13.320',-1.380
'0:13.324',-1.400
'0:13.328',-1.625
'0:13.332',-2.045
'0:13.336',-2.465
'0:13.340',-2.815
'0:13.344',-3.090
'0:13.348',-3.325
'0:13.352',-3.475
'0:13.356',-3.460
'0:13.360',-3.250
'0:13.364',-2.935
'0:13.368',-2.615
'0:13.372',-2.320
'0:13.376',-2.140
'0:13.380',-2.030
'0:13.384',-1.985
'0:13.388',-1.960
'0:13.392',-1.955
'0:13.396',-1.960
'0:13.400',-1.945
'0:13.404',-1.940
'0:13.408',-1.925
'0:13.412',-1.930
'0:13.416',-1.910
'0:13.420',-1.910
'0:13.424',-1.905
'0:13.428',-1.900
'0:13.432',-1.880
'0:13.436',-1.895
'0:13.440',-1.885
'0:13.444',-1.880
'0:13.448',-1.880
'0:13.452',-1.855
'0:13.456',-1.860
'0:13.460',-1.860
'0:13.464',-1.850
'0:13.468',-1.830
'0:13.472',-1.830
'0:13.476',-1.825
'0:13.480',-1.815
'0:13.484',-1.800
'0:13.488',-1.780
'0:13.492',-1.765
'0:13.496',-1.755
'0:13.500',-1.735
'0:13.504',-1.730
'0:13.508',-1.710
'0:13.512',-1.695
'0:13.516',-1.690
'0:13.520',-1.665
'0:13.524',-1.645
'0:13.528',-1.620
'0:13.532',-1.620
'0:13.536',-1.605
'0:13.540',-1.595
'0:13.544',-1.595
'0:13.548',-1.590
'0:13.552',-1.585
'0:13.556',-1.585
'0:13.560',-1.595
'0:13.564',-1.605
'0:13.568',-1.610
'0:13.572',-1.620
'0:13.576',-1.640
'0:13.580',-1.660
'0:13.584',-1.670
'0:13.588',-1.695
'0:13.592',-1.720
'0:13.596',-1.750
'0:13.600',-1.765
'0:13.604',-1.815
'0:13.608',-1.840
'0:13.612',-1.880
'0:13.616',-1.905
'0:13.620',-1.930
'0:13.624',-1.975
'0:13.628',-1.995
'0:13.632',-2.020
'0:13.636',-2.030
'0:13.640',-2.055
'0:13.644',-2.045
'0:13.648',-2.055
'0:13.652',-2.035
'0:13.656',-2.050
'0:13.660',-2.065
'0:13.664',-2.060
'0:13.668',-2.055
'0:13.672',-2.055
'0:13.676',-2.050
'0:13.680',-2.045
'0:13.684',-2.045
'0:13.688',-2.050
'0:13.692',-2.050
'0:13.696',-2.060
'0:13.700',-2.055
'0:13.704',-2.060
'0:13.708',-2.055
'0:13.712',-2.055
'0:13.716',-2.055
'0:13.720',-2.045
'0:13.724',-2.050
'0:13.728',-2.060
'0:13.732',-2.065
'0:13.736',-2.055
'0:13.740',-2.050
'0:13.744',-2.055
'0:13.748',-2.045
'0:13.752',-2.045
'0:13.756',-2.055
'0:13.760',-2.060
'0:13.764',-2.065
'0:13.768',-2.080
'0:13.772',-2.060
'0:13.776',-2.060
'0:13.780',-2.055
'0:13.784',-2.075
'0:13.788',-2.090
'0:13.792',-2.065
'0:13.796',-2.085
'0:13.800',-2.080
'0:13.804',-2.075
'0:13.808',-2.080
'0:13.812',-2.085
'0:13.816',-2.090
'0:13.820',-2.095
'0:13.824',-2.115
'0:13.828',-2.120
'0:13.832',-2.110
'0:13.836',-2.110
'0:13.840',-2.105
'0:13.844',-2.120
'0:13.848',-2.115
'0:13.852',-2.105
'0:13.856',-2.095
'0:13.860',-2.075
'0:13.864',-2.055
'0:13.868',-2.045
'0:13.872',-2.055
'0:13.876',-2.065
'0:13.880',-2.080
'0:13.884',-2.105
'0:13.888',-2.115
'0:13.892',-2.115
'0:13.896',-2.125
'0:13.900',-2.125
'0:13.904',-2.120
'0:13.908',-2.110
'0:13.912',-2.120
'0:13.916',-2.125
'0:13.920',-2.125
'0:13.924',-2.125
'0:13.928',-2.120
'0:13.932',-2.115
'0:13.936',-2.120
'0:13.940',-2.125
'0:13.944',-2.125
'0:13.948',-2.120
'0:13.952',-2.120
'0:13.956',-2.135
'0:13.960',-2.125
'0:13.964',-2.140
'0:13.968',-2.175
'0:13.972',-2.180
'0:13.976',-2.125
'0:13.980',-1.885
'0:13.984',-1.575
'0:13.988',-1.400
'0:13.992',-1.430
'0:13.996',-1.640
'0:14.000',-1.965
'0:14.004',-2.345
'0:14.008',-2.700
'0:14.012',-2.990
'0:14.016',-3.255
'0:14.020',-3.485
'0:14.024',-3.590
'0:14.028',-3.465
'0:14.032',-3.165
'0:14.036',-2.795
'0:14.040',-2.455
'0:14.044',-2.225
'0:14.048',-2.120
'0:14.052',-2.065
'0:14.056',-2.045
'0:14.060',-2.035
'0:14.064',-2.020
'0:14.068',-2.015
'0:14.072',-1.995
'0:14.076',-1.995
'0:14.080',-1.975
'0:14.084',-1.970
'0:14.088',-1.955
'0:14.092',-1.945
'0:14.096',-1.960
'0:14.100',-1.960
'0:14.104',-1.955
'0:14.108',-1.940
'0:14.112',-1.935
'0:14.116',-1.935
'0:14.120',-1.930
'0:14.124',-1.900
'0:14.128',-1.910
'0:14.132',-1.900
'0:14.136',-1.885
'0:14.140',-1.880
'0:14.144',-1.850
'0:14.148',-1.850
'0:14.152',-1.830
'0:14.156',-1.815
'0:14.160',-1.795
'0:14.164',-1.790
'0:14.168',-1.785
'0:14.172',-1.760
'0:14.176',-1.740
'0:14.180',-1.720
'0:14.184',-1.695
'0:14.188',-1.670
'0:14.192',-1.660
'0:14.196',-1.640
'0:14.200',-1.640
'0:14.204',-1.620
'0:14.208',-1.605
'0:14.212',-1.595
'0:14.216',-1.585
'0:14.220',-1.565
'0:14.224',-1.580
'0:14.228',-1.575
'0:14.232',-1.590
'0:14.236',-1.590
'0:14.240',-1.605
'0:14.244',-1.610
'0:14.248',-1.620
'0:14.252',-1.620
'0:14.256',-1.650
'0:14.260',-1.690
'0:14.264',-1.720
'0:14.268',-1.755
'0:14.272',-1.790
'0:14.276',-1.830
'0:14.280',-1.860
'0:14.284',-1.910
'0:14.288',-1.945
'0:14.292',-1.985
'0:14.296',-2.025
'0:14.300',-2.035
'0:14.304',-2.045
'0:14.308',-2.055
'0:14.312',-2.080
'0:14.316',-2.060
'0:14.320',-2.075
'0:14.324',-2.080
'0:14.328',-2.080
'0:14.332',-2.085
'0:14.336',-2.065
'0:14.340',-2.075
'0:14.344',-2.075
'0:14.348',-2.065
'0:14.352',-2.080
'0:14.356',-2.080
'0:14.360',-2.080
'0:14.364',-2.080
'0:14.368',-2.090
'0:14.372',-2.080
'0:14.376',-2.075
'0:14.380',-2.075
'0:14.384',-2.065
'0:14.388',-2.080
'0:14.392',-2.080
'0:14.396',-2.080
'0:14.400',-2.080
'0:14.404',-2.080
'0:14.408',-2.080
'0:14.412',-2.065
'0:14.416',-2.085
'0:14.420',-2.090
'0:14.424',-2.090
'0:14.428',-2.090
'0:14.432',-2.085
'0:14.436',-2.080
'0:14.440',-2.080
'0:14.444',-2.080
'0:14.448',-2.095
'0:14.452',-2.095
'0:14.456',-2.105
'0:14.460',-2.110
'0:14.464',-2.105
'0:14.468',-2.105
'0:14.472',-2.090
'0:14.476',-2.105
'0:14.480',-2.125
'0:14.484',-2.125
'0:14.488',-2.125
'0:14.492',-2.120
'0:14.496',-2.120
'0:14.500',-2.125
'0:14.504',-2.120
'0:14.508',-2.125
'0:14.512',-2.125
'0:14.516',-2.120
'0:14.520',-2.105
'0:14.524',-2.080
'0:14.528',-2.060
'0:14.532',-2.050
'0:14.536',-2.065
'0:14.540',-2.085
'0:14.544',-2.105
'0:14.548',-2.120
'0:14.552',-2.135
'0:14.556',-2.140
'0:14.560',-2.125
'0:14.564',-2.140
'0:14.568',-2.125
'0:14.572',-2.125
'0:14.576',-2.125
'0:14.580',-2.120
'0:14.584',-2.125
'0:14.588',-2.125
'0:14.592',-2.125
'0:14.596',-2.120
'0:14.600',-2.120
'0:14.604',-2.125
'0:14.608',-2.125
'0:14.612',-2.135
'0:14.616',-2.125
'0:14.620',-2.125
'0:14.624',-2.125
'0:14.628',-2.140
'0:14.632',-2.150
'0:14.636',-2.175
'0:14.640',-2.190
'0:14.644',-2.090
'0:14.648',-1.815
'0:14.652',-1.560
'0:14.656',-1.405
'0:14.660',-1.415
'0:14.664',-1.610
'0:14.668',-1.940
'0:14.672',-2.345
'0:14.676',-2.705
'0:14.680',-3.035
'0:14.684',-3.330
'0:14.688',-3.575
'0:14.692',-3.640
'0:14.696',-3.550
'0:14.700',-3.295
'0:14.704',-3.020
'0:14.708',-2.750
'0:14.712',-2.465
'0:14.716',-2.250
'0:14.720',-2.105
'0:14.724',-2.055
'0:14.728',-2.030
'0:14.732',-2.020
'0:14.736',-2.020
'0:14.740',-2.000
'0:14.744',-2.000
'0:14.748',-1.990
'0:14.752',-1.985
'0:14.756',-1.970
'0:14.760',-1.960
'0:14.764',-1.965
'0:14.768',-1.975
'0:14.772',-1.970
'0:14.776',-1.930
'0:14.780',-1.945
'0:14.784',-1.935
'0:14.788',-1.915
'0:14.792',-1.900
'0:14.796',-1.900
'0:14.800',-1.895
'0:14.804',-1.885
'0:14.808',-1.880
'0:14.812',-1.875
'0:14.816',-1.870
'0:14.820',-1.840
'0:14.824',-1.830
'0:14.828',-1.815
'0:14.832',-1.795
'0:14.836',-1.785
'0:14.840',-1.785
'0:14.844',-1.755
'0:14.848',-1.730
'0:14.852',-1.710
'0:14.856',-1.690
'0:14.860',-1.670
'0:14.864',-1.660
'0:14.868',-1.660
'0:14.872',-1.640
'0:14.876',-1.620
'0:14.880',-1.605
'0:14.884',-1.590
'0:14.888',-1.575
'0:14.892',-1.585
'0:14.896',-1.595
'0:14.900',-1.590
'0:14.904',-1.595
'0:14.908',-1.605
'0:14.912',-1.595
'0:14.916',-1.590
'0:14.920',-1.595
'0:14.924',-1.605
'0:14.928',-1.625
'0:14.932',-1.665
'0:14.936',-1.710
'0:14.940',-1.740
'0:14.944',-1.790
'0:14.948',-1.830
'0:14.952',-1.885
'0:14.956',-1.935
'0:14.960',-1.970
'0:14.964',-1.995
'0:14.968',-2.005
'0:14.972',-2.030
'0:14.976',-2.045
'0:14.980',-2.055
'0:14.984',-2.055
'0:14.988',-2.075
'0:14.992',-2.065
'0:14.996',-2.075
'0:15.000',-2.080
'0:15.004',-2.095
'0:15.008',-2.065
'0:15.012',-2.065
'0:15.016',-2.055
'0:15.020',-2.075
'0:15.024',-2.080
'0:15.028',-2.055
'0:15.032',-2.055
'0:15.036',-2.075
'0:15.040',-2.080
'0:15.044',-2.080
'0:15.048',-2.085
'0:15.052',-2.105
'0:15.056',-2.105
'0:15.060',-2.095
'0:15.064',-2.090
'0:15.068',-2.080
'0:15.072',-2.080
'0:15.076',-2.075
'0:15.080',-2.075
'0:15.084',-2.060
'0:15.088',-2.060
'0:15.092',-2.065
'0:15.096',-2.055
'0:15.100',-2.075
'0:15.104',-2.065
'0:15.108',-2.080
'0:15.112',-2.080
'0:15.116',-2.080
'0:15.120',-2.090
'0:15.124',-2.080
'0:15.128',-2.085
'0:15.132',-2.085
'0:15.136',-2.080
'0:15.140',-2.080
'0:15.144',-2.080
'0:15.148',-2.085
'0:15.152',-2.095
'0:15.156',-2.120
'0:15.160',-2.125
'0:15.164',-2.120
'0:15.168',-2.120
'0:15.172',-2.125
'0:15.176',-2.105
'0:15.180',-2.105
'0:15.184',-2.115
'0:15.188',-2.120
'0:15.192',-2.125
'0:15.196',-2.090
'0:15.200',-2.065
'0:15.204',-2.030
'0:15.208',-2.030
'0:15.212',-2.055
'0:15.216',-2.065
'0:15.220',-2.090
'0:15.224',-2.095
'0:15.228',-2.120
'0:15.232',-2.125
'0:15.236',-2.125
'0:15.240',-2.125
'0:15.244',-2.125
'0:15.248',-2.120
'0:15.252',-2.105
'0:15.256',-2.120
'0:15.260',-2.125
'0:15.264',-2.125
'0:15.268',-2.125
'0:15.272',-2.125
'0:15.276',-2.120
'0:15.280',-2.115
'0:15.284',-2.105
'0:15.288',-2.120
'0:15.292',-2.120
'0:15.296',-2.125
'0:15.300',-2.125
'0:15.304',-2.125
'0:15.308',-2.170
'0:15.312',-2.175
'0:15.316',-2.180
'0:15.320',-2.075
'0:15.324',-1.800
'0:15.328',-1.490
'0:15.332',-1.325
'0:15.336',-1.400
'0:15.340',-1.700
'0:15.344',-2.125
'0:15.348',-2.610
'0:15.352',-3.065
'0:15.356',-3.435
'0:15.360',-3.645
'0:15.364',-3.705
'0:15.368',-3.615
'0:15.372',-3.375
'0:15.376',-3.050
'0:15.380',-2.750
'0:15.384',-2.445
'0:15.388',-2.220
'0:15.392',-2.080
'0:15.396',-2.030
'0:15.400',-2.025
'0:15.404',-2.005
'0:15.408',-1.995
'0:15.412',-1.985
'0:15.416',-1.975
'0:15.420',-1.945
'0:15.424',-1.940
'0:15.428',-1.940
'0:15.432',-1.940
'0:15.436',-1.945
'0:15.440',-1.960
'0:15.444',-1.960
'0:15.448',-1.945
'0:15.452',-1.925
'0:15.456',-1.905
'0:15.460',-1.905
'0:15.464',-1.905
'0:15.468',-1.900
'0:15.472',-1.885
'0:15.476',-1.885
'0:15.480',-1.860
'0:15.484',-1.840
'0:15.488',-1.825
'0:15.492',-1.800
'0:15.496',-1.795
'0:15.500',-1.795
'0:15.504',-1.765
'0:15.508',-1.755
'0:15.512',-1.740
'0:15.516',-1.720
'0:15.520',-1.705
'0:15.524',-1.695
'0:15.528',-1.660
'0:15.532',-1.665
'0:15.536',-1.645
'0:15.540',-1.620
'0:15.544',-1.595
'0:15.548',-1.585
'0:15.552',-1.595
'0:15.556',-1.610
'0:15.560',-1.610
'0:15.564',-1.595
'0:15.568',-1.585
'0:15.572',-1.575
'0:15.576',-1.575
'0:15.580',-1.590
'0:15.584',-1.595
'0:15.588',-1.610
'0:15.592',-1.645
'0:15.596',-1.660
'0:15.600',-1.690
'0:15.604',-1.710
'0:15.608',-1.755
'0:15.612',-1.785
'0:15.616',-1.815
'0:15.620',-1.850
'0:15.624',-1.875
'0:15.628',-1.905
'0:15.632',-1.930
'0:15.636',-1.960
'0:15.640',-1.985
'0:15.644',-2.005
'0:15.648',-2.015
'0:15.652',-2.020
'0:15.656',-2.025
'0:15.660',-2.025
'0:15.664',-2.025
'0:15.668',-2.020
'0:15.672',-2.025
'0:15.676',-2.025
'0:15.680',-2.030
'0:15.684',-2.045
'0:15.688',-2.035
'0:15.692',-2.045
'0:15.696',-2.065
'0:15.700',-2.045
'0:15.704',-2.045
'0:15.708',-2.025
'0:15.712',-2.035
'0:15.716',-2.055
'0:15.720',-2.030
'0:15.724',-2.020
'0:15.728',-2.020
'0:15.732',-2.025
'0:15.736',-2.025
'0:15.740',-2.025
'0:15.744',-2.015
'0:15.748',-2.015
'0:15.752',-2.025
'0:15.756',-2.020
'0:15.760',-2.020
'0:15.764',-2.015
'0:15.768',-2.005
'0:15.772',-2.020
'0:15.776',-2.020
'0:15.780',-2.020
'0:15.784',-2.025
'0:15.788',-2.020
'0:15.792',-2.020
'0:15.796',-2.025
'0:15.800',-2.025
'0:15.804',-2.030
'0:15.808',-2.030
'0:15.812',-2.030
'0:15.816',-2.045
'0:15.820',-2.055
'0:15.824',-2.065
'0:15.828',-2.065
'0:15.832',-2.055
'0:15.836',-2.050
'0:15.840',-2.065
'0:15.844',-2.065
'0:15.848',-2.060
'0:15.852',-2.065
'0:15.856',-2.060
'0:15.860',-2.055
'0:15.864',-2.035
'0:15.868',-2.025
'0:15.872',-2.005
'0:15.876',-2.000
'0:15.880',-2.025
'0:15.884',-2.055
'0:15.888',-2.030
'0:15.892',-2.045
'0:15.896',-2.055
'0:15.900',-2.055
'0:15.904',-2.090
'0:15.908',-2.060
'0:15.912',-2.075
'0:15.916',-2.065
'0:15.920',-2.075
'0:15.924',-2.055
'0:15.928',-2.055
'0:15.932',-2.055
'0:15.936',-2.055
'0:15.940',-2.065
'0:15.944',-2.075
'0:15.948',-2.055
'0:15.952',-2.035
'0:15.956',-2.045
'0:15.960',-2.050
'0:15.964',-2.055
'0:15.968',-2.065
'0:15.972',-2.095
'0:15.976',-2.120
'0:15.980',-2.080
'0:15.984',-1.915
'0:15.988',-1.620
'0:15.992',-1.380
'0:15.996',-1.325
'0:16.000',-1.505
'0:16.004',-1.880
'0:16.008',-2.240
'0:16.012',-2.550
'0:16.016',-2.825
'0:16.020',-3.115
'0:16.024',-3.385
'0:16.028',-3.525
'0:16.032',-3.470
'0:16.036',-3.270
'0:16.040',-2.955
'0:16.044',-2.620
'0:16.048',-2.330
'0:16.052',-2.140
'0:16.056',-2.025
'0:16.060',-1.970
'0:16.064',-1.970
'0:16.068',-1.965
'0:16.072',-1.930
'0:16.076',-1.930
'0:16.080',-1.900
'0:16.084',-1.905
'0:16.088',-1.900
'0:16.092',-1.885
'0:16.096',-1.885
'0:16.100',-1.885
'0:16.104',-1.885
'0:16.108',-1.875
'0:16.112',-1.860
'0:16.116',-1.870
'0:16.120',-1.880
'0:16.124',-1.875
'0:16.128',-1.860
'0:16.132',-1.855
'0:16.136',-1.840
'0:16.140',-1.820
'0:16.144',-1.815
'0:16.148',-1.790
'0:16.152',-1.790
'0:16.156',-1.785
'0:16.160',-1.785
'0:16.164',-1.770
'0:16.168',-1.765
'0:16.172',-1.750
'0:16.176',-1.720
'0:16.180',-1.705
'0:16.184',-1.705
'0:16.188',-1.690
'0:16.192',-1.665
'0:16.196',-1.645
'0:16.200',-1.640
'0:16.204',-1.595
'0:16.208',-1.595
'0:16.212',-1.595
'0:16.216',-1.595
'0:16.220',-1.585
'0:16.224',-1.590
'0:16.228',-1.585
'0:16.232',-1.595
'0:16.236',-1.605
'0:16.240',-1.595
'0:16.244',-1.620
'0:16.248',-1.640
'0:16.252',-1.650
'0:16.256',-1.675
'0:16.260',-1.680
'0:16.264',-1.720
'0:16.268',-1.725
'0:16.272',-1.740
'0:16.276',-1.770
'0:16.280',-1.820
'0:16.284',-1.860
'0:16.288',-1.885
'0:16.292',-1.905
'0:16.296',-1.925
'0:16.300',-1.945
'0:16.304',-1.965
'0:16.308',-1.975
'0:16.312',-2.005
'0:16.316',-2.005
'0:16.320',-2.005
'0:16.324',-2.015
'0:16.328',-1.995
'0:16.332',-1.990
'0:16.336',-2.005
'0:16.340',-2.005
'0:16.344',-2.030
'0:16.348',-2.030
'0:16.352',-2.020
'0:16.356',-2.030
'0:16.360',-2.025
'0:16.364',-2.030
'0:16.368',-2.035
'0:16.372',-2.045
'0:16.376',-2.035
'0:16.380',-2.030
'0:16.384',-2.020
'0:16.388',-2.005
'0:16.392',-1.990
'0:16.396',-1.990
'0:16.400',-2.000
'0:16.404',-2.020
'0:16.408',-2.045
'0:16.412',-2.005
'0:16.416',-2.015
'0:16.420',-1.995
'0:16.424',-2.005
'0:16.428',-1.975
'0:16.432',-2.005
'0:16.436',-2.005
'0:16.440',-2.005
'0:16.444',-2.015
'0:16.448',-2.025
'0:16.452',-2.005
'0:16.456',-2.000
'0:16.460',-2.005
'0:16.464',-2.025
'0:16.468',-2.035
'0:16.472',-2.030
'0:16.476',-2.035
'0:16.480',-2.035
'0:16.484',-2.045
'0:16.488',-2.045
'0:16.492',-2.055
'0:16.496',-2.065
'0:16.500',-2.080
'0:16.504',-2.080
'0:16.508',-2.080
'0:16.512',-2.080
'0:16.516',-2.065
'0:16.520',-2.075
'0:16.524',-2.050
'0:16.528',-2.025
'0:16.532',-2.020
'0:16.536',-2.005
'0:16.540',-2.005
'0:16.544',-2.020
'0:16.548',-2.020
'0:16.552',-2.030
'0:16.556',-2.050
'0:16.560',-2.065
'0:16.564',-2.065
'0:16.568',-2.050
'0:16.572',-2.060
'0:16.576',-2.090
'0:16.580',-2.060
'0:16.584',-2.075
'0:16.588',-2.065
'0:16.592',-2.065
'0:16.596',-2.095
'0:16.600',-2.080
'0:16.604',-2.075
'0:16.608',-2.060
'0:16.612',-2.055
'0:16.616',-2.075
'0:16.620',-2.065
'0:16.624',-2.065
'0:16.628',-2.080
'0:16.632',-2.080
'0:16.636',-2.110
'0:16.640',-2.120
'0:16.644',-2.085
'0:16.648',-1.885
'0:16.652',-1.575
'0:16.656',-1.350
'0:16.660',-1.310
'0:16.664',-1.455
'0:16.668',-1.755
'0:16.672',-2.115
'0:16.676',-2.460
'0:16.680',-2.765
'0:16.684',-3.065
'0:16.688',-3.340
'0:16.692',-3.485
'0:16.696',-3.430
'0:16.700',-3.150
'0:16.704',-2.795
'0:16.708',-2.500
'0:16.712',-2.285
'0:16.716',-2.125
'0:16.720',-2.050
'0:16.724',-2.015
'0:16.728',-1.985
'0:16.732',-1.970
'0:16.736',-1.960
'0:16.740',-1.945
'0:16.744',-1.945
'0:16.748',-1.935
'0:16.752',-1.930
'0:16.756',-1.935
'0:16.760',-1.935
'0:16.764',-1.905
'0:16.768',-1.910
'0:16.772',-1.910
'0:16.776',-1.910
'0:16.780',-1.910
'0:16.784',-1.895
'0:16.788',-1.900
'0:16.792',-1.885
'0:16.796',-1.875
'0:16.800',-1.850
'0:16.804',-1.840
'0:16.808',-1.840
'0:16.812',-1.830
'0:16.816',-1.825
'0:16.820',-1.815
'0:16.824',-1.800
'0:16.828',-1.790
'0:16.832',-1.765
'0:16.836',-1.740
'0:16.840',-1.740
'0:16.844',-1.735
'0:16.848',-1.705
'0:16.852',-1.680
'0:16.856',-1.670
'0:16.860',-1.660
'0:16.864',-1.645
'0:16.868',-1.640
'0:16.872',-1.620
'0:16.876',-1.610
'0:16.880',-1.605
'0:16.884',-1.605
'0:16.888',-1.595
'0:16.892',-1.590
'0:16.896',-1.590
'0:16.900',-1.585
'0:16.904',-1.610
'0:16.908',-1.620
'0:16.912',-1.645
'0:16.916',-1.645
'0:16.920',-1.670
'0:16.924',-1.680
'0:16.928',-1.700
'0:16.932',-1.710
'0:16.936',-1.770
'0:16.940',-1.815
'0:16.944',-1.850
'0:16.948',-1.885
'0:16.952',-1.905
'0:16.956',-1.945
'0:16.960',-1.970
'0:16.964',-1.995
'0:16.968',-2.005
'0:16.972',-2.030
'0:16.976',-2.035
'0:16.980',-2.045
'0:16.984',-2.045
'0:16.988',-2.045
'0:16.992',-2.045
'0:16.996',-2.045
'0:17.000',-2.055
'0:17.004',-2.055
'0:17.008',-2.060
'0:17.012',-2.050
'0:17.016',-2.055
'0:17.020',-2.045
'0:17.024',-2.045
'0:17.028',-2.050
'0:17.032',-2.050
'0:17.036',-2.045
'0:17.040',-2.035
'0:17.044',-2.045
'0:17.048',-2.030
'0:17.052',-2.025
'0:17.056',-2.045
'0:17.060',-2.055
'0:17.064',-2.055
'0:17.068',-2.050
'0:17.072',-2.050
'0:17.076',-2.060
'0:17.080',-2.055
'0:17.084',-2.050
'0:17.088',-2.045
'0:17.092',-2.055
'0:17.096',-2.055
'0:17.100',-2.080
'0:17.104',-2.060
'0:17.108',-2.055
'0:17.112',-2.050
'0:17.116',-2.045
'0:17.120',-2.065
'0:17.124',-2.055
'0:17.128',-2.055
'0:17.132',-2.050
'0:17.136',-2.055
'0:17.140',-2.065
'0:17.144',-2.075
'0:17.148',-2.080
'0:17.152',-2.085
'0:17.156',-2.105
'0:17.160',-2.105
'0:17.164',-2.105
'0:17.168',-2.105
'0:17.172',-2.090
'0:17.176',-2.090
'0:17.180',-2.090
'0:17.184',-2.105
'0:17.188',-2.105
'0:17.192',-2.080
'0:17.196',-2.075
'0:17.200',-2.055
'0:17.204',-2.045
'0:17.208',-2.045
'0:17.212',-2.050
'0:17.216',-2.060
'0:17.220',-2.065
'0:17.224',-2.090
'0:17.228',-2.105
'0:17.232',-2.105
'0:17.236',-2.095
'0:17.240',-2.105
'0:17.244',-2.105
'0:17.248',-2.115
'0:17.252',-2.115
'0:17.256',-2.105
'0:17.260',-2.115
'0:17.264',-2.120
'0:17.268',-2.095
'0:17.272',-2.105
'0:17.276',-2.105
'0:17.280',-2.105
'0:17.284',-2.120
'0:17.288',-2.120
'0:17.292',-2.105
'0:17.296',-2.105
'0:17.300',-2.125
'0:17.304',-2.175
'0:17.308',-2.220
'0:17.312',-2.135
'0:17.316',-1.935
'0:17.320',-1.640
'0:17.324',-1.410
'0:17.328',-1.380
'0:17.332',-1.550
'0:17.336',-1.905
'0:17.340',-2.315
'0:17.344',-2.710
'0:17.348',-3.065
'0:17.352',-3.375
'0:17.356',-3.565
'0:17.360',-3.620
'0:17.364',-3.515
'0:17.368',-3.260
'0:17.372',-2.940
'0:17.376',-2.635
'0:17.380',-2.355
'0:17.384',-2.175
'0:17.388',-2.075
'0:17.392',-2.020
'0:17.396',-1.995
'0:17.400',-1.990
'0:17.404',-1.990
'0:17.408',-1.985
'0:17.412',-1.970
'0:17.416',-1.960
'0:17.420',-1.945
'0:17.424',-1.945
'0:17.428',-1.945
'0:17.432',-1.935
'0:17.436',-1.930
'0:17.440',-1.925
'0:17.444',-1.925
'0:17.448',-1.930
'0:17.452',-1.900
'0:17.456',-1.870
'0:17.460',-1.880
'0:17.464',-1.885
'0:17.468',-1.880
'0:17.472',-1.860
'0:17.476',-1.840
'0:17.480',-1.840
'0:17.484',-1.830
'0:17.488',-1.800
'0:17.492',-1.790
'0:17.496',-1.770
'0:17.500',-1.765
'0:17.504',-1.740
'0:17.508',-1.735
'0:17.512',-1.710
'0:17.516',-1.680
'0:17.520',-1.660
'0:17.524',-1.645
'0:17.528',-1.635
'0:17.532',-1.610
'0:17.536',-1.595
'0:17.540',-1.585
'0:17.544',-1.575
'0:17.548',-1.555
'0:17.552',-1.550
'0:17.556',-1.565
'0:17.560',-1.565
'0:17.564',-1.565
'0:17.568',-1.575
'0:17.572',-1.575
'0:17.576',-1.585
'0:17.580',-1.590
'0:17.584',-1.595
'0:17.588',-1.640
'0:17.592',-1.660
'0:17.596',-1.700
'0:17.600',-1.730
'0:17.604',-1.780
'0:17.608',-1.810
'0:17.612',-1.840
'0:17.616',-1.875
'0:17.620',-1.910
'0:17.624',-1.955
'0:17.628',-1.985
'0:17.632',-1.995
'0:17.636',-2.005
'0:17.640',-2.025
'0:17.644',-2.045
'0:17.648',-2.025
'0:17.652',-2.045
'0:17.656',-2.045
'0:17.660',-2.050
'0:17.664',-2.065
'0:17.668',-2.060
'0:17.672',-2.050
'0:17.676',-2.045
'0:17.680',-2.050
'0:17.684',-2.055
'0:17.688',-2.050
'0:17.692',-2.045
'0:17.696',-2.035
'0:17.700',-2.055
'0:17.704',-2.050
'0:17.708',-2.045
'0:17.712',-2.050
'0:17.716',-2.055
'0:17.720',-2.060
'0:17.724',-2.060
'0:17.728',-2.075
'0:17.732',-2.055
'0:17.736',-2.045
'0:17.740',-2.035
'0:17.744',-2.055
'0:17.748',-2.050
'0:17.752',-2.060
'0:17.756',-2.055
'0:17.760',-2.055
'0:17.764',-2.050
'0:17.768',-2.055
'0:17.772',-2.055
'0:17.776',-2.050
'0:17.780',-2.065
'0:17.784',-2.060
'0:17.788',-2.065
'0:17.792',-2.060
'0:17.796',-2.065
'0:17.800',-2.075
'0:17.804',-2.065
'0:17.808',-2.080
'0:17.812',-2.105
'0:17.816',-2.095
'0:17.820',-2.105
'0:17.824',-2.095
'0:17.828',-2.090
'0:17.832',-2.090
'0:17.836',-2.090
'0:17.840',-2.095
'0:17.844',-2.090
'0:17.848',-2.085
'0:17.852',-2.080
'0:17.856',-2.065
'0:17.860',-2.045
'0:17.864',-2.025
'0:17.868',-2.030
'0:17.872',-2.050
'0:17.876',-2.065
'0:17.880',-2.075
'0:17.884',-2.080
'0:17.888',-2.095
'0:17.892',-2.105
'0:17.896',-2.105
'0:17.900',-2.110
'0:17.904',-2.110
'0:17.908',-2.110
'0:17.912',-2.115
'0:17.916',-2.105
'0:17.920',-2.105
'0:17.924',-2.105
'0:17.928',-2.105
