'Elapsed time','ECG I'
'0:02.536',0.515
'0:02.538',0.485
'0:02.540',0.455
'0:02.542',0.455
'0:02.544',0.490
'0:02.546',0.515
'0:02.548',0.565
'0:02.550',0.630
'0:02.552',0.620
'0:02.554',0.570
'0:02.556',0.585
'0:02.558',0.505
'0:02.560',0.460
'0:02.562',0.440
'0:02.564',0.510
'0:02.566',0.550
'0:02.568',0.555
'0:02.570',0.590
'0:02.572',0.625
'0:02.574',0.550
'0:02.576',0.525
'0:02.578',0.460
'0:02.580',0.485
'0:02.582',0.495
'0:02.584',0.490
'0:02.586',0.585
'0:02.588',0.610
'0:02.590',0.595
'0:02.592',0.615
'0:02.594',0.585
'0:02.596',0.565
'0:02.598',0.445
'0:02.600',0.400
'0:02.602',0.465
'0:02.604',0.525
'0:02.606',0.510
'0:02.608',0.640
'0:02.610',0.670
'0:02.612',0.600
'0:02.614',0.560
'0:02.616',0.525
'0:02.618',0.500
'0:02.620',0.460
'0:02.622',0.455
'0:02.624',0.570
'0:02.626',0.565
'0:02.628',0.605
'0:02.630',0.550
'0:02.632',0.570
'0:02.634',0.530
'0:02.636',0.485
'0:02.638',0.440
'0:02.640',0.455
'0:02.642',0.465
'0:02.644',0.550
'0:02.646',0.525
'0:02.648',0.585
'0:02.650',0.630
'0:02.652',0.585
'0:02.654',0.555
'0:02.656',0.530
'0:02.658',0.595
'0:02.660',0.465
'0:02.662',0.470
'0:02.664',0.515
'0:02.666',0.525
'0:02.668',0.585
'0:02.670',0.635
'0:02.672',0.610
'0:02.674',0.560
'0:02.676',0.520
'0:02.678',0.470
'0:02.680',0.465
'0:02.682',0.560
'0:02.684',0.480
'0:02.686',0.535
'0:02.688',0.610
'0:02.690',0.600
'0:02.692',0.590
'0:02.694',0.550
'0:02.696',0.520
'0:02.698',0.450
'0:02.700',0.435
'0:02.702',0.500
'0:02.704',0.500
'0:02.706',0.585
'0:02.708',0.615
'0:02.710',0.610
'0:02.712',0.615
'0:02.714',0.565
'0:02.716',0.510
'0:02.718',0.520
'0:02.720',0.455
'0:02.722',0.510
'0:02.724',0.585
'0:02.726',0.565
'0:02.728',0.605
'0:02.730',0.590
'0:02.732',0.660
'0:02.734',0.610
'0:02.736',0.580
'0:02.738',0.575
'0:02.740',0.540
'0:02.742',0.530
'0:02.744',0.555
'0:02.746',0.590
'0:02.748',0.640
'0:02.750',0.645
'0:02.752',0.610
'0:02.754',0.580
'0:02.756',0.525
'0:02.758',0.525
'0:02.760',0.525
'0:02.762',0.565
'0:02.764',0.565
'0:02.766',0.605
'0:02.768',0.675
'0:02.770',0.620
'0:02.772',0.620
'0:02.774',0.605
'0:02.776',0.540
'0:02.778',0.455
'0:02.780',0.560
'0:02.782',0.525
'0:02.784',0.560
'0:02.786',0.585
'0:02.788',0.665
'0:02.790',0.650
'0:02.792',0.630
'0:02.794',0.570
'0:02.796',0.505
'0:02.798',0.465
'0:02.800',0.465
'0:02.802',0.505
'0:02.804',0.505
'0:02.806',0.560
'0:02.808',0.600
'0:02.810',0.610
'0:02.812',0.580
'0:02.814',0.525
'0:02.816',0.535
'0:02.818',0.460
'0:02.820',0.450
'0:02.822',0.535
'0:02.824',0.515
'0:02.826',0.560
'0:02.828',0.580
'0:02.830',0.615
'0:02.832',0.565
'0:02.834',0.535
'0:02.836',0.520
'0:02.838',0.490
'0:02.840',0.480
'0:02.842',0.505
'0:02.844',0.545
'0:02.846',0.570
'0:02.848',0.640
'0:02.850',0.610
'0:02.852',0.540
'0:02.854',0.495
'0:02.856',0.440
'0:02.858',0.445
'0:02.860',0.475
'0:02.862',0.470
'0:02.864',0.520
'0:02.866',0.585
'0:02.868',0.675
'0:02.870',0.735
'0:02.872',0.730
'0:02.874',0.720
'0:02.876',0.735
'0:02.878',0.865
'0:02.880',0.955
'0:02.882',0.995
'0:02.884',1.040
'0:02.886',1.140
'0:02.888',0.990
'0:02.890',0.910
'0:02.892',0.830
'0:02.894',0.775
'0:02.896',0.655
'0:02.898',0.575
'0:02.900',0.455
'0:02.902',0.275
'0:02.904',0.265
'0:02.906',0.350
'0:02.908',0.380
'0:02.910',0.400
'0:02.912',0.370
'0:02.914',0.320
'0:02.916',0.290
'0:02.918',0.305
'0:02.920',0.395
'0:02.922',0.405
'0:02.924',0.465
'0:02.926',0.590
'0:02.928',0.520
'0:02.930',0.620
'0:02.932',0.590
'0:02.934',0.510
'0:02.936',0.455
'0:02.938',0.510
'0:02.940',0.475
'0:02.942',0.520
'0:02.944',0.550
'0:02.946',0.655
'0:02.948',0.640
'0:02.950',0.625
'0:02.952',0.580
'0:02.954',0.570
'0:02.956',0.495
'0:02.958',0.470
'0:02.960',0.450
'0:02.962',0.530
'0:02.964',0.530
'0:02.966',0.660
'0:02.968',0.675
'0:02.970',0.645
'0:02.972',0.590
'0:02.974',0.570
'0:02.976',0.480
'0:02.978',0.540
'0:02.980',0.520
'0:02.982',0.540
'0:02.984',0.590
'0:02.986',0.700
'0:02.988',0.680
'0:02.990',0.610
'0:02.992',0.615
'0:02.994',0.530
'0:02.996',0.475
'0:02.998',0.550
'0:03.000',0.525
'0:03.002',0.575
'0:03.004',0.590
'0:03.006',0.695
'0:03.008',0.645
'0:03.010',0.630
'0:03.012',0.625
'0:03.014',0.615
'0:03.016',0.525
'0:03.018',0.535
'0:03.020',0.505
'0:03.022',0.565
'0:03.024',0.570
'0:03.026',0.680
'0:03.028',0.665
'0:03.030',0.630
'0:03.032',0.650
'0:03.034',0.620
'0:03.036',0.540
'0:03.038',0.520
'0:03.040',0.585
'0:03.042',0.630
'0:03.044',0.660
'0:03.046',0.705
'0:03.048',0.705
'0:03.050',0.675
'0:03.052',0.605
'0:03.054',0.605
'0:03.056',0.555
'0:03.058',0.600
'0:03.060',0.555
'0:03.062',0.595
'0:03.064',0.675
'0:03.066',0.720
'0:03.068',0.755
'0:03.070',0.710
'0:03.072',0.665
'0:03.074',0.580
'0:03.076',0.605
'0:03.078',0.620
'0:03.080',0.635
'0:03.082',0.735
'0:03.084',0.775
'0:03.086',0.725
'0:03.088',0.785
'0:03.090',0.745
'0:03.092',0.690
'0:03.094',0.650
'0:03.096',0.650
'0:03.098',0.645
'0:03.100',0.685
'0:03.102',0.755
'0:03.104',0.780
'0:03.106',0.830
'0:03.108',0.875
'0:03.110',0.830
'0:03.112',0.745
'0:03.114',0.695
'0:03.116',0.720
'0:03.118',0.695
'0:03.120',0.765
'0:03.122',0.800
'0:03.124',0.830
'0:03.126',0.895
'0:03.128',0.850
'0:03.130',0.805
'0:03.132',0.780
'0:03.134',0.760
'0:03.136',0.725
'0:03.138',0.705
'0:03.140',0.740
'0:03.142',0.760
'0:03.144',0.830
'0:03.146',0.805
'0:03.148',0.815
'0:03.150',0.770
'0:03.152',0.700
'0:03.154',0.710
'0:03.156',0.705
'0:03.158',0.720
'0:03.160',0.650
'0:03.162',0.695
'0:03.164',0.745
'0:03.166',0.705
'0:03.168',0.675
'0:03.170',0.635
'0:03.172',0.680
'0:03.174',0.590
'0:03.176',0.545
'0:03.178',0.570
'0:03.180',0.565
'0:03.182',0.610
'0:03.184',0.685
'0:03.186',0.660
'0:03.188',0.640
'0:03.190',0.630
'0:03.192',0.545
'0:03.194',0.505
'0:03.196',0.470
'0:03.198',0.475
'0:03.200',0.560
'0:03.202',0.615
'0:03.204',0.715
'0:03.206',0.675
'0:03.208',0.620
'0:03.210',0.565
'0:03.212',0.555
'0:03.214',0.475
'0:03.216',0.465
'0:03.218',0.520
'0:03.220',0.500
'0:03.222',0.540
'0:03.224',0.630
'0:03.226',0.625
'0:03.228',0.595
'0:03.230',0.600
'0:03.232',0.550
'0:03.234',0.480
'0:03.236',0.525
'0:03.238',0.540
'0:03.240',0.480
'0:03.242',0.505
'0:03.244',0.595
'0:03.246',0.595
'0:03.248',0.605
'0:03.250',0.595
'0:03.252',0.570
'0:03.254',0.440
'0:03.256',0.515
'0:03.258',0.490
'0:03.260',0.450
'0:03.262',0.500
'0:03.264',0.575
'0:03.266',0.575
'0:03.268',0.585
'0:03.270',0.535
'0:03.272',0.525
'0:03.274',0.425
'0:03.276',0.475
'0:03.278',0.480
'0:03.280',0.525
'0:03.282',0.520
'0:03.284',0.590
'0:03.286',0.605
'0:03.288',0.590
'0:03.290',0.600
'0:03.292',0.545
'0:03.294',0.480
'0:03.296',0.495
'0:03.298',0.525
'0:03.300',0.555
'0:03.302',0.565
'0:03.304',0.580
'0:03.306',0.630
'0:03.308',0.615
'0:03.310',0.620
'0:03.312',0.550
'0:03.314',0.460
'0:03.316',0.480
'0:03.318',0.470
'0:03.320',0.515
'0:03.322',0.580
'0:03.324',0.635
'0:03.326',0.585
'0:03.328',0.620
'0:03.330',0.580
'0:03.332',0.560
'0:03.334',0.415
'0:03.336',0.515
'0:03.338',0.525
'0:03.340',0.540
'0:03.342',0.580
'0:03.344',0.655
'0:03.346',0.665
'0:03.348',0.635
'0:03.350',0.605
'0:03.352',0.535
'0:03.354',0.525
'0:03.356',0.445
'0:03.358',0.565
'0:03.360',0.565
'0:03.362',0.595
'0:03.364',0.610
'0:03.366',0.610
'0:03.368',0.585
'0:03.370',0.560
'0:03.372',0.515
'0:03.374',0.480
'0:03.376',0.565
'0:03.378',0.475
'0:03.380',0.555
'0:03.382',0.620
'0:03.384',0.630
'0:03.386',0.610
'0:03.388',0.620
'0:03.390',0.575
'0:03.392',0.525
'0:03.394',0.535
'0:03.396',0.470
'0:03.398',0.460
'0:03.400',0.525
'0:03.402',0.610
'0:03.404',0.690
'0:03.406',0.605
'0:03.408',0.605
'0:03.410',0.555
'0:03.412',0.480
'0:03.414',0.510
'0:03.416',0.480
'0:03.418',0.460
'0:03.420',0.550
'0:03.422',0.620
'0:03.424',0.625
'0:03.426',0.625
'0:03.428',0.620
'0:03.430',0.545
'0:03.432',0.525
'0:03.434',0.515
'0:03.436',0.490
'0:03.438',0.525
'0:03.440',0.570
'0:03.442',0.620
'0:03.444',0.590
'0:03.446',0.605
'0:03.448',0.565
'0:03.450',0.540
'0:03.452',0.510
'0:03.454',0.495
'0:03.456',0.470
'0:03.458',0.500
'0:03.460',0.585
'0:03.462',0.600
'0:03.464',0.590
'0:03.466',0.605
'0:03.468',0.580
'0:03.470',0.575
'0:03.472',0.495
'0:03.474',0.480
'0:03.476',0.460
'0:03.478',0.570
'0:03.480',0.640
'0:03.482',0.640
'0:03.484',0.615
'0:03.486',0.595
'0:03.488',0.575
'0:03.490',0.590
'0:03.492',0.475
'0:03.494',0.460
'0:03.496',0.530
'0:03.498',0.555
'0:03.500',0.515
'0:03.502',0.610
'0:03.504',0.615
'0:03.506',0.625
'0:03.508',0.615
'0:03.510',0.530
'0:03.512',0.525
'0:03.514',0.465
'0:03.516',0.460
'0:03.518',0.525
'0:03.520',0.565
'0:03.522',0.650
'0:03.524',0.575
'0:03.526',0.570
'0:03.528',0.590
'0:03.530',0.615
'0:03.532',0.460
'0:03.534',0.485
'0:03.536',0.480
'0:03.538',0.565
'0:03.540',0.570
'0:03.542',0.625
'0:03.544',0.630
'0:03.546',0.595
'0:03.548',0.525
'0:03.550',0.515
'0:03.552',0.510
'0:03.554',0.465
'0:03.556',0.510
'0:03.558',0.510
'0:03.560',0.555
'0:03.562',0.655
'0:03.564',0.650
'0:03.566',0.580
'0:03.568',0.590
'0:03.570',0.545
'0:03.572',0.500
'0:03.574',0.465
'0:03.576',0.535
'0:03.578',0.525
'0:03.580',0.525
'0:03.582',0.615
'0:03.584',0.590
'0:03.586',0.590
'0:03.588',0.610
'0:03.590',0.505
'0:03.592',0.440
'0:03.594',0.465
'0:03.596',0.490
'0:03.598',0.550
'0:03.600',0.570
'0:03.602',0.650
'0:03.604',0.610
'0:03.606',0.600
'0:03.608',0.575
'0:03.610',0.565
'0:03.612',0.505
'0:03.614',0.480
'0:03.616',0.495
'0:03.618',0.565
'0:03.620',0.590
'0:03.622',0.615
'0:03.624',0.685
'0:03.626',0.605
'0:03.628',0.605
'0:03.630',0.555
'0:03.632',0.465
'0:03.634',0.515
'0:03.636',0.565
'0:03.638',0.660
'0:03.640',0.645
'0:03.642',0.630
'0:03.644',0.620
'0:03.646',0.610
'0:03.648',0.625
'0:03.650',0.570
'0:03.652',0.570
'0:03.654',0.510
'0:03.656',0.535
'0:03.658',0.575
'0:03.660',0.600
'0:03.662',0.660
'0:03.664',0.665
'0:03.666',0.635
'0:03.668',0.625
'0:03.670',0.575
'0:03.672',0.490
'0:03.674',0.500
'0:03.676',0.505
'0:03.678',0.625
'0:03.680',0.595
'0:03.682',0.580
'0:03.684',0.620
'0:03.686',0.585
'0:03.688',0.535
'0:03.690',0.540
'0:03.692',0.545
'0:03.694',0.495
'0:03.696',0.505
'0:03.698',0.545
'0:03.700',0.575
'0:03.702',0.635
'0:03.704',0.595
'0:03.706',0.565
'0:03.708',0.525
'0:03.710',0.525
'0:03.712',0.450
'0:03.714',0.460
'0:03.716',0.485
'0:03.718',0.525
'0:03.720',0.640
'0:03.722',0.615
'0:03.724',0.580
'0:03.726',0.520
'0:03.728',0.555
'0:03.730',0.520
'0:03.732',0.465
'0:03.734',0.430
'0:03.736',0.535
'0:03.738',0.535
'0:03.740',0.590
'0:03.742',0.580
'0:03.744',0.670
'0:03.746',0.585
'0:03.748',0.465
'0:03.750',0.500
'0:03.752',0.465
'0:03.754',0.460
'0:03.756',0.485
'0:03.758',0.555
'0:03.760',0.570
'0:03.762',0.595
'0:03.764',0.680
'0:03.766',0.695
'0:03.768',0.735
'0:03.770',0.775
'0:03.772',0.880
'0:03.774',0.900
'0:03.776',1.010
'0:03.778',1.035
'0:03.780',1.120
'0:03.782',0.950
'0:03.784',0.925
'0:03.786',0.810
'0:03.788',0.765
'0:03.790',0.625
'0:03.792',0.565
'0:03.794',0.430
'0:03.796',0.345
'0:03.798',0.235
'0:03.800',0.340
'0:03.802',0.400
'0:03.804',0.360
'0:03.806',0.320
'0:03.808',0.310
'0:03.810',0.265
'0:03.812',0.285
'0:03.814',0.380
'0:03.816',0.390
'0:03.818',0.450
'0:03.820',0.520
'0:03.822',0.570
'0:03.824',0.600
'0:03.826',0.570
'0:03.828',0.545
'0:03.830',0.440
'0:03.832',0.455
'0:03.834',0.470
'0:03.836',0.480
'0:03.838',0.510
'0:03.840',0.585
'0:03.842',0.715
'0:03.844',0.670
'0:03.846',0.565
'0:03.848',0.525
'0:03.850',0.460
'0:03.852',0.510
'0:03.854',0.510
'0:03.856',0.550
'0:03.858',0.570
'0:03.860',0.650
'0:03.862',0.655
'0:03.864',0.610
'0:03.866',0.585
'0:03.868',0.560
'0:03.870',0.590
'0:03.872',0.535
'0:03.874',0.515
'0:03.876',0.585
'0:03.878',0.610
'0:03.880',0.630
'0:03.882',0.615
'0:03.884',0.580
'0:03.886',0.585
'0:03.888',0.580
'0:03.890',0.555
'0:03.892',0.580
'0:03.894',0.540
'0:03.896',0.555
'0:03.898',0.620
'0:03.900',0.685
'0:03.902',0.660
'0:03.904',0.640
'0:03.906',0.555
'0:03.908',0.570
'0:03.910',0.560
'0:03.912',0.530
'0:03.914',0.580
'0:03.916',0.575
'0:03.918',0.615
'0:03.920',0.650
'0:03.922',0.635
'0:03.924',0.700
'0:03.926',0.615
'0:03.928',0.575
'0:03.930',0.560
'0:03.932',0.515
'0:03.934',0.595
'0:03.936',0.620
'0:03.938',0.665
'0:03.940',0.685
'0:03.942',0.680
'0:03.944',0.745
'0:03.946',0.680
'0:03.948',0.595
'0:03.950',0.600
'0:03.952',0.580
'0:03.954',0.580
'0:03.956',0.640
'0:03.958',0.675
'0:03.960',0.740
'0:03.962',0.770
'0:03.964',0.725
'0:03.966',0.655
'0:03.968',0.605
'0:03.970',0.620
'0:03.972',0.625
'0:03.974',0.630
'0:03.976',0.700
'0:03.978',0.775
'0:03.980',0.780
'0:03.982',0.735
'0:03.984',0.750
'0:03.986',0.770
'0:03.988',0.710
'0:03.990',0.690
'0:03.992',0.710
'0:03.994',0.680
'0:03.996',0.775
'0:03.998',0.820
'0:04.000',0.865
'0:04.002',0.830
'0:04.004',0.830
'0:04.006',0.800
'0:04.008',0.755
'0:04.010',0.730
'0:04.012',0.730
'0:04.014',0.800
'0:04.016',0.810
'0:04.018',0.865
'0:04.020',0.870
'0:04.022',0.885
'0:04.024',0.840
'0:04.026',0.810
'0:04.028',0.790
'0:04.030',0.760
'0:04.032',0.785
'0:04.034',0.760
'0:04.036',0.790
'0:04.038',0.905
'0:04.040',0.870
'0:04.042',0.800
'0:04.044',0.785
'0:04.046',0.745
'0:04.048',0.755
'0:04.050',0.690
'0:04.052',0.700
'0:04.054',0.720
'0:04.056',0.715
'0:04.058',0.715
'0:04.060',0.780
'0:04.062',0.725
'0:04.064',0.635
'0:04.066',0.655
'0:04.068',0.595
'0:04.070',0.585
'0:04.072',0.545
'0:04.074',0.550
'0:04.076',0.570
'0:04.078',0.700
'0:04.080',0.720
'0:04.082',0.665
'0:04.084',0.595
'0:04.086',0.565
'0:04.088',0.465
'0:04.090',0.565
'0:04.092',0.540
'0:04.094',0.525
'0:04.096',0.590
'0:04.098',0.660
'0:04.100',0.640
'0:04.102',0.585
'0:04.104',0.615
'0:04.106',0.575
'0:04.108',0.450
'0:04.110',0.500
'0:04.112',0.490
'0:04.114',0.530
'0:04.116',0.605
'0:04.118',0.635
'0:04.120',0.610
'0:04.122',0.615
'0:04.124',0.585
'0:04.126',0.525
'0:04.128',0.460
'0:04.130',0.480
'0:04.132',0.505
'0:04.134',0.515
'0:04.136',0.530
'0:04.138',0.600
'0:04.140',0.620
'0:04.142',0.555
'0:04.144',0.580
'0:04.146',0.620
'0:04.148',0.480
'0:04.150',0.440
'0:04.152',0.480
'0:04.154',0.595
'0:04.156',0.550
'0:04.158',0.595
'0:04.160',0.590
'0:04.162',0.605
'0:04.164',0.580
'0:04.166',0.600
'0:04.168',0.435
'0:04.170',0.480
'0:04.172',0.495
'0:04.174',0.515
'0:04.176',0.570
'0:04.178',0.625
'0:04.180',0.625
'0:04.182',0.625
'0:04.184',0.560
'0:04.186',0.500
'0:04.188',0.460
'0:04.190',0.515
'0:04.192',0.520
'0:04.194',0.545
'0:04.196',0.600
'0:04.198',0.645
'0:04.200',0.655
'0:04.202',0.565
'0:04.204',0.595
'0:04.206',0.540
'0:04.208',0.505
'0:04.210',0.475
'0:04.212',0.560
'0:04.214',0.600
'0:04.216',0.620
'0:04.218',0.680
'0:04.220',0.625
'0:04.222',0.610
'0:04.224',0.575
'0:04.226',0.530
'0:04.228',0.505
'0:04.230',0.520
'0:04.232',0.555
'0:04.234',0.635
'0:04.236',0.580
'0:04.238',0.590
'0:04.240',0.645
'0:04.242',0.610
'0:04.244',0.555
'0:04.246',0.500
'0:04.248',0.520
'0:04.250',0.535
'0:04.252',0.550
'0:04.254',0.530
'0:04.256',0.610
'0:04.258',0.660
'0:04.260',0.690
'0:04.262',0.610
'0:04.264',0.600
'0:04.266',0.500
'0:04.268',0.450
'0:04.270',0.455
'0:04.272',0.530
'0:04.274',0.585
'0:04.276',0.645
'0:04.278',0.645
'0:04.280',0.560
'0:04.282',0.570
'0:04.284',0.600
'0:04.286',0.575
'0:04.288',0.500
'0:04.290',0.485
'0:04.292',0.525
'0:04.294',0.635
'0:04.296',0.640
'0:04.298',0.595
'0:04.300',0.600
'0:04.302',0.570
'0:04.304',0.530
'0:04.306',0.510
'0:04.308',0.535
'0:04.310',0.455
'0:04.312',0.505
'0:04.314',0.600
'0:04.316',0.625
'0:04.318',0.610
'0:04.320',0.570
'0:04.322',0.540
'0:04.324',0.540
'0:04.326',0.475
'0:04.328',0.485
'0:04.330',0.520
'0:04.332',0.555
'0:04.334',0.595
'0:04.336',0.655
'0:04.338',0.605
'0:04.340',0.625
'0:04.342',0.580
'0:04.344',0.550
'0:04.346',0.500
'0:04.348',0.525
'0:04.350',0.500
'0:04.352',0.525
'0:04.354',0.545
'0:04.356',0.635
'0:04.358',0.590
'0:04.360',0.620
'0:04.362',0.610
'0:04.364',0.560
'0:04.366',0.465
'0:04.368',0.460
'0:04.370',0.450
'0:04.372',0.575
'0:04.374',0.530
'0:04.376',0.635
'0:04.378',0.635
'0:04.380',0.595
'0:04.382',0.580
'0:04.384',0.565
'0:04.386',0.430
'0:04.388',0.525
'0:04.390',0.515
'0:04.392',0.535
'0:04.394',0.565
'0:04.396',0.585
'0:04.398',0.600
'0:04.400',0.595
'0:04.402',0.500
'0:04.404',0.520
'0:04.406',0.455
'0:04.408',0.500
'0:04.410',0.540
'0:04.412',0.560
'0:04.414',0.550
'0:04.416',0.635
'0:04.418',0.630
'0:04.420',0.635
'0:04.422',0.580
'0:04.424',0.575
'0:04.426',0.460
'0:04.428',0.420
'0:04.430',0.470
'0:04.432',0.535
'0:04.434',0.575
'0:04.436',0.635
'0:04.438',0.655
'0:04.440',0.590
'0:04.442',0.610
'0:04.444',0.545
'0:04.446',0.485
'0:04.448',0.485
'0:04.450',0.440
'0:04.452',0.465
'0:04.454',0.540
'0:04.456',0.610
'0:04.458',0.620
'0:04.460',0.585
'0:04.462',0.555
'0:04.464',0.545
'0:04.466',0.475
'0:04.468',0.460
'0:04.470',0.520
'0:04.472',0.550
'0:04.474',0.535
'0:04.476',0.630
'0:04.478',0.630
'0:04.480',0.630
'0:04.482',0.605
'0:04.484',0.530
'0:04.486',0.465
'0:04.488',0.505
'0:04.490',0.550
'0:04.492',0.545
'0:04.494',0.535
'0:04.496',0.600
'0:04.498',0.595
'0:04.500',0.705
'0:04.502',0.590
'0:04.504',0.525
'0:04.506',0.510
'0:04.508',0.435
'0:04.510',0.430
'0:04.512',0.520
'0:04.514',0.635
'0:04.516',0.655
'0:04.518',0.680
'0:04.520',0.640
'0:04.522',0.600
'0:04.524',0.575
'0:04.526',0.495
'0:04.528',0.555
'0:04.530',0.585
'0:04.532',0.575
'0:04.534',0.640
'0:04.536',0.680
'0:04.538',0.645
'0:04.540',0.610
'0:04.542',0.590
'0:04.544',0.555
'0:04.546',0.545
'0:04.548',0.520
'0:04.550',0.560
'0:04.552',0.580
'0:04.554',0.630
'0:04.556',0.640
'0:04.558',0.660
'0:04.560',0.595
'0:04.562',0.550
'0:04.564',0.480
'0:04.566',0.475
'0:04.568',0.460
'0:04.570',0.475
'0:04.572',0.570
'0:04.574',0.600
'0:04.576',0.635
'0:04.578',0.645
'0:04.580',0.550
'0:04.582',0.500
'0:04.584',0.465
'0:04.586',0.480
'0:04.588',0.445
'0:04.590',0.475
'0:04.592',0.555
'0:04.594',0.640
'0:04.596',0.580
'0:04.598',0.535
'0:04.600',0.525
'0:04.602',0.480
'0:04.604',0.510
'0:04.606',0.510
'0:04.608',0.455
'0:04.610',0.535
'0:04.612',0.545
'0:04.614',0.605
'0:04.616',0.570
'0:04.618',0.630
'0:04.620',0.580
'0:04.622',0.525
'0:04.624',0.475
'0:04.626',0.475
'0:04.628',0.480
'0:04.630',0.470
'0:04.632',0.535
'0:04.634',0.630
'0:04.636',0.580
'0:04.638',0.490
'0:04.640',0.515
'0:04.642',0.490
'0:04.644',0.460
'0:04.646',0.470
'0:04.648',0.560
'0:04.650',0.650
'0:04.652',0.740
'0:04.654',0.875
'0:04.656',0.935
'0:04.658',1.005
'0:04.660',1.030
'0:04.662',1.105
'0:04.664',0.980
'0:04.666',0.905
'0:04.668',0.815
'0:04.670',0.755
'0:04.672',0.745
'0:04.674',0.750
'0:04.676',0.670
'0:04.678',0.575
'0:04.680',0.310
'0:04.682',0.250
'0:04.684',0.170
'0:04.686',0.225
'0:04.688',0.265
'0:04.690',0.330
'0:04.692',0.350
'0:04.694',0.460
'0:04.696',0.430
'0:04.698',0.440
'0:04.700',0.440
'0:04.702',0.430
'0:04.704',0.425
'0:04.706',0.405
'0:04.708',0.410
'0:04.710',0.470
'0:04.712',0.580
'0:04.714',0.645
'0:04.716',0.590
'0:04.718',0.545
'0:04.720',0.490
'0:04.722',0.515
'0:04.724',0.490
'0:04.726',0.475
'0:04.728',0.455
'0:04.730',0.500
'0:04.732',0.550
'0:04.734',0.640
'0:04.736',0.600
'0:04.738',0.560
'0:04.740',0.515
'0:04.742',0.550
'0:04.744',0.505
'0:04.746',0.525
'0:04.748',0.490
'0:04.750',0.510
'0:04.752',0.585
'0:04.754',0.620
'0:04.756',0.600
'0:04.758',0.650
'0:04.760',0.595
'0:04.762',0.470
'0:04.764',0.485
'0:04.766',0.495
'0:04.768',0.495
'0:04.770',0.595
'0:04.772',0.620
'0:04.774',0.605
'0:04.776',0.615
'0:04.778',0.595
'0:04.780',0.540
'0:04.782',0.490
'0:04.784',0.475
'0:04.786',0.450
'0:04.788',0.485
'0:04.790',0.535
'0:04.792',0.585
'0:04.794',0.615
'0:04.796',0.595
'0:04.798',0.645
'0:04.800',0.540
'0:04.802',0.505
'0:04.804',0.525
'0:04.806',0.510
'0:04.808',0.520
'0:04.810',0.500
'0:04.812',0.570
'0:04.814',0.645
'0:04.816',0.670
'0:04.818',0.575
'0:04.820',0.520
'0:04.822',0.540
'0:04.824',0.575
'0:04.826',0.525
'0:04.828',0.540
'0:04.830',0.550
'0:04.832',0.645
'0:04.834',0.655
'0:04.836',0.645
'0:04.838',0.635
'0:04.840',0.620
'0:04.842',0.545
'0:04.844',0.520
'0:04.846',0.490
'0:04.848',0.545
'0:04.850',0.640
'0:04.852',0.660
'0:04.854',0.655
'0:04.856',0.700
'0:04.858',0.660
'0:04.860',0.615
'0:04.862',0.545
'0:04.864',0.545
'0:04.866',0.555
'0:04.868',0.620
'0:04.870',0.705
'0:04.872',0.735
'0:04.874',0.725
'0:04.876',0.745
'0:04.878',0.665
'0:04.880',0.645
'0:04.882',0.650
'0:04.884',0.650
'0:04.886',0.635
'0:04.888',0.670
'0:04.890',0.665
'0:04.892',0.780
'0:04.894',0.745
'0:04.896',0.785
'0:04.898',0.730
'0:04.900',0.720
'0:04.902',0.670
'0:04.904',0.645
'0:04.906',0.675
'0:04.908',0.690
'0:04.910',0.695
'0:04.912',0.775
'0:04.914',0.775
'0:04.916',0.725
'0:04.918',0.685
'0:04.920',0.645
'0:04.922',0.640
'0:04.924',0.590
'0:04.926',0.615
'0:04.928',0.655
'0:04.930',0.655
'0:04.932',0.675
'0:04.934',0.655
'0:04.936',0.665
'0:04.938',0.675
'0:04.940',0.595
'0:04.942',0.530
'0:04.944',0.545
'0:04.946',0.500
'0:04.948',0.470
'0:04.950',0.535
'0:04.952',0.640
'0:04.954',0.590
'0:04.956',0.630
'0:04.958',0.520
'0:04.960',0.450
'0:04.962',0.390
'0:04.964',0.350
'0:04.966',0.400
'0:04.968',0.485
'0:04.970',0.500
'0:04.972',0.565
'0:04.974',0.515
'0:04.976',0.505
'0:04.978',0.510
'0:04.980',0.400
'0:04.982',0.380
'0:04.984',0.405
'0:04.986',0.320
'0:04.988',0.415
'0:04.990',0.490
'0:04.992',0.460
'0:04.994',0.470
'0:04.996',0.445
'0:04.998',0.435
'0:05.000',0.395
'0:05.002',0.375
'0:05.004',0.340
'0:05.006',0.340
'0:05.008',0.445
'0:05.010',0.410
'0:05.012',0.485
'0:05.014',0.515
'0:05.016',0.445
'0:05.018',0.375
'0:05.020',0.385
'0:05.022',0.340
'0:05.024',0.340
'0:05.026',0.355
'0:05.028',0.375
'0:05.030',0.400
'0:05.032',0.485
'0:05.034',0.445
'0:05.036',0.445
'0:05.038',0.395
'0:05.040',0.375
'0:05.042',0.325
'0:05.044',0.320
'0:05.046',0.360
'0:05.048',0.365
'0:05.050',0.435
'0:05.052',0.470
'0:05.054',0.425
'0:05.056',0.450
'0:05.058',0.395
'0:05.060',0.350
'0:05.062',0.335
'0:05.064',0.330
'0:05.066',0.305
'0:05.068',0.335
'0:05.070',0.360
'0:05.072',0.485
'0:05.074',0.465
'0:05.076',0.415
