'Elapsed time','ECG I'
'0:02.326',-1.070
'0:02.328',-1.025
'0:02.330',-1.035
'0:02.332',-1.010
'0:02.334',-1.030
'0:02.336',-1.065
'0:02.338',-1.055
'0:02.340',-1.080
'0:02.342',-1.080
'0:02.344',-1.060
'0:02.346',-1.055
'0:02.348',-1.055
'0:02.350',-1.065
'0:02.352',-1.060
'0:02.354',-1.040
'0:02.356',-1.050
'0:02.358',-1.075
'0:02.360',-1.055
'0:02.362',-1.065
'0:02.364',-1.065
'0:02.366',-1.055
'0:02.368',-1.070
'0:02.370',-1.055
'0:02.372',-1.045
'0:02.374',-1.060
'0:02.376',-1.060
'0:02.378',-1.055
'0:02.380',-1.060
'0:02.382',-1.040
'0:02.384',-1.040
'0:02.386',-1.055
'0:02.388',-1.055
'0:02.390',-1.055
'0:02.392',-1.065
'0:02.394',-1.045
'0:02.396',-1.055
'0:02.398',-1.045
'0:02.400',-1.045
'0:02.402',-1.065
'0:02.404',-1.070
'0:02.406',-1.050
'0:02.408',-1.055
'0:02.410',-1.015
'0:02.412',-1.030
'0:02.414',-1.050
'0:02.416',-1.035
'0:02.418',-1.065
'0:02.420',-1.060
'0:02.422',-1.060
'0:02.424',-1.035
'0:02.426',-1.045
'0:02.428',-1.030
'0:02.430',-1.040
'0:02.432',-1.050
'0:02.434',-1.060
'0:02.436',-1.060
'0:02.438',-1.040
'0:02.440',-1.030
'0:02.442',-1.035
'0:02.444',-1.045
'0:02.446',-1.025
'0:02.448',-1.050
'0:02.450',-1.030
'0:02.452',-1.055
'0:02.454',-1.040
'0:02.456',-1.040
'0:02.458',-1.040
'0:02.460',-1.050
'0:02.462',-1.035
'0:02.464',-1.030
'0:02.466',-1.030
'0:02.468',-1.040
'0:02.470',-1.035
'0:02.472',-1.035
'0:02.474',-1.040
'0:02.476',-1.045
'0:02.478',-1.045
'0:02.480',-1.050
'0:02.482',-1.025
'0:02.484',-1.030
'0:02.486',-1.020
'0:02.488',-1.035
'0:02.490',-1.060
'0:02.492',-1.035
'0:02.494',-1.035
'0:02.496',-1.035
'0:02.498',-1.045
'0:02.500',-1.040
'0:02.502',-1.050
'0:02.504',-1.050
'0:02.506',-1.035
'0:02.508',-1.040
'0:02.510',-1.045
'0:02.512',-1.030
'0:02.514',-1.045
'0:02.516',-1.050
'0:02.518',-1.050
'0:02.520',-1.045
'0:02.522',-1.020
'0:02.524',-1.025
'0:02.526',-1.030
'0:02.528',-1.025
'0:02.530',-1.040
'0:02.532',-1.025
'0:02.534',-1.025
'0:02.536',-1.025
'0:02.538',-1.015
'0:02.540',-1.050
'0:02.542',-1.065
'0:02.544',-1.045
'0:02.546',-1.040
'0:02.548',-1.045
'0:02.550',-1.025
'0:02.552',-1.050
'0:02.554',-1.045
'0:02.556',-1.050
'0:02.558',-1.020
'0:02.560',-1.035
'0:02.562',-1.040
'0:02.564',-1.060
'0:02.566',-1.040
'0:02.568',-1.020
'0:02.570',-1.015
'0:02.572',-1.020
'0:02.574',-1.055
'0:02.576',-1.040
'0:02.578',-1.030
'0:02.580',-1.050
'0:02.582',-1.050
'0:02.584',-1.060
'0:02.586',-1.045
'0:02.588',-1.045
'0:02.590',-1.050
'0:02.592',-1.070
'0:02.594',-1.080
'0:02.596',-1.050
'0:02.598',-1.035
'0:02.600',-1.045
'0:02.602',-1.045
'0:02.604',-1.045
'0:02.606',-1.045
'0:02.608',-1.005
'0:02.610',-1.035
'0:02.612',-1.065
'0:02.614',-1.060
'0:02.616',-1.050
'0:02.618',-1.030
'0:02.620',-1.055
'0:02.622',-1.055
'0:02.624',-1.050
'0:02.626',-1.055
'0:02.628',-1.075
'0:02.630',-1.050
'0:02.632',-1.045
'0:02.634',-1.055
'0:02.636',-1.060
'0:02.638',-1.040
'0:02.640',-1.035
'0:02.642',-1.040
'0:02.644',-1.075
'0:02.646',-1.045
'0:02.648',-1.055
'0:02.650',-1.050
'0:02.652',-1.055
'0:02.654',-1.055
'0:02.656',-1.045
'0:02.658',-1.065
'0:02.660',-1.050
'0:02.662',-1.070
'0:02.664',-1.060
'0:02.666',-1.040
'0:02.668',-1.070
'0:02.670',-1.035
'0:02.672',-1.070
'0:02.674',-1.045
'0:02.676',-1.045
'0:02.678',-1.045
'0:02.680',-1.065
'0:02.682',-1.055
'0:02.684',-1.050
'0:02.686',-1.045
'0:02.688',-1.020
'0:02.690',-1.035
'0:02.692',-1.035
'0:02.694',-1.035
'0:02.696',-1.035
'0:02.698',-1.070
'0:02.700',-1.025
'0:02.702',-1.055
'0:02.704',-1.035
'0:02.706',-1.010
'0:02.708',-1.025
'0:02.710',-1.030
'0:02.712',-1.015
'0:02.714',-1.020
'0:02.716',-1.020
'0:02.718',-1.000
'0:02.720',-1.005
'0:02.722',-0.990
'0:02.724',-0.980
'0:02.726',-0.990
'0:02.728',-0.985
'0:02.730',-0.985
'0:02.732',-0.960
'0:02.734',-0.995
'0:02.736',-0.990
'0:02.738',-1.000
'0:02.740',-0.975
'0:02.742',-0.980
'0:02.744',-0.970
'0:02.746',-0.945
'0:02.748',-1.005
'0:02.750',-1.000
'0:02.752',-0.975
'0:02.754',-1.015
'0:02.756',-1.025
'0:02.758',-1.060
'0:02.760',-1.050
'0:02.762',-1.040
'0:02.764',-1.060
'0:02.766',-1.045
'0:02.768',-1.035
'0:02.770',-1.050
'0:02.772',-1.055
'0:02.774',-1.065
'0:02.776',-1.050
'0:02.778',-1.060
'0:02.780',-1.065
'0:02.782',-1.035
'0:02.784',-1.055
'0:02.786',-1.060
'0:02.788',-1.050
'0:02.790',-1.070
'0:02.792',-1.070
'0:02.794',-1.090
'0:02.796',-1.095
'0:02.798',-1.080
'0:02.800',-1.075
'0:02.802',-1.055
'0:02.804',-1.045
'0:02.806',-1.070
'0:02.808',-1.060
'0:02.810',-1.070
'0:02.812',-1.060
'0:02.814',-1.060
'0:02.816',-1.040
'0:02.818',-1.085
'0:02.820',-1.090
'0:02.822',-1.055
'0:02.824',-1.065
'0:02.826',-1.060
'0:02.828',-1.085
'0:02.830',-1.070
'0:02.832',-1.070
'0:02.834',-1.085
'0:02.836',-1.085
'0:02.838',-1.100
'0:02.840',-1.130
'0:02.842',-1.165
'0:02.844',-1.185
'0:02.846',-1.250
'0:02.848',-1.270
'0:02.850',-1.305
'0:02.852',-1.285
'0:02.854',-1.280
'0:02.856',-1.210
'0:02.858',-1.090
'0:02.860',-0.970
'0:02.862',-0.835
'0:02.864',-0.645
'0:02.866',-0.470
'0:02.868',-0.295
'0:02.870',-0.145
'0:02.872',-0.005
'0:02.874',0.095
'0:02.876',0.110
'0:02.878',0.075
'0:02.880',0.005
'0:02.882',-0.050
'0:02.884',-0.165
'0:02.886',-0.235
'0:02.888',-0.345
'0:02.890',-0.490
'0:02.892',-0.615
'0:02.894',-0.715
'0:02.896',-0.755
'0:02.898',-0.825
'0:02.900',-0.865
'0:02.902',-0.875
'0:02.904',-0.930
'0:02.906',-0.945
'0:02.908',-0.965
'0:02.910',-1.020
'0:02.912',-1.015
'0:02.914',-1.015
'0:02.916',-1.025
'0:02.918',-1.050
'0:02.920',-1.020
'0:02.922',-1.035
'0:02.924',-1.035
'0:02.926',-1.045
'0:02.928',-1.070
'0:02.930',-1.065
'0:02.932',-1.065
'0:02.934',-1.070
'0:02.936',-1.070
'0:02.938',-1.075
'0:02.940',-1.065
'0:02.942',-1.065
'0:02.944',-1.085
'0:02.946',-1.075
'0:02.948',-1.070
'0:02.950',-1.070
'0:02.952',-1.070
'0:02.954',-1.075
'0:02.956',-1.095
'0:02.958',-1.075
'0:02.960',-1.070
'0:02.962',-1.075
'0:02.964',-1.060
'0:02.966',-1.060
'0:02.968',-1.100
'0:02.970',-1.075
'0:02.972',-1.080
'0:02.974',-1.095
'0:02.976',-1.070
'0:02.978',-1.070
'0:02.980',-1.065
'0:02.982',-1.060
'0:02.984',-1.070
'0:02.986',-1.040
'0:02.988',-1.065
'0:02.990',-1.075
'0:02.992',-1.075
'0:02.994',-1.080
'0:02.996',-1.065
'0:02.998',-1.060
'0:03.000',-1.060
'0:03.002',-1.075
'0:03.004',-1.085
'0:03.006',-1.075
'0:03.008',-1.070
'0:03.010',-1.060
'0:03.012',-1.075
'0:03.014',-1.075
'0:03.016',-1.060
'0:03.018',-1.065
'0:03.020',-1.065
'0:03.022',-1.040
'0:03.024',-1.040
'0:03.026',-1.040
'0:03.028',-1.040
'0:03.030',-1.030
'0:03.032',-1.045
'0:03.034',-0.985
'0:03.036',-1.040
'0:03.038',-1.060
'0:03.040',-1.030
'0:03.042',-1.020
'0:03.044',-1.050
'0:03.046',-1.050
'0:03.048',-1.025
'0:03.050',-1.015
'0:03.052',-1.025
'0:03.054',-1.030
'0:03.056',-1.030
'0:03.058',-1.040
'0:03.060',-0.995
'0:03.062',-1.000
'0:03.064',-0.995
'0:03.066',-0.995
'0:03.068',-1.010
'0:03.070',-0.995
'0:03.072',-1.005
'0:03.074',-0.985
'0:03.076',-0.975
'0:03.078',-0.975
'0:03.080',-0.945
'0:03.082',-0.950
'0:03.084',-0.965
'0:03.086',-0.960
'0:03.088',-0.940
'0:03.090',-0.935
'0:03.092',-0.930
'0:03.094',-0.910
'0:03.096',-0.905
'0:03.098',-0.925
'0:03.100',-0.915
'0:03.102',-0.895
'0:03.104',-0.925
'0:03.106',-0.940
'0:03.108',-0.915
'0:03.110',-0.890
'0:03.112',-0.905
'0:03.114',-0.900
'0:03.116',-0.900
'0:03.118',-0.885
'0:03.120',-0.885
'0:03.122',-0.890
'0:03.124',-0.895
'0:03.126',-0.885
'0:03.128',-0.885
'0:03.130',-0.915
'0:03.132',-0.915
'0:03.134',-0.935
'0:03.136',-0.925
'0:03.138',-0.915
'0:03.140',-0.900
'0:03.142',-0.900
'0:03.144',-0.920
'0:03.146',-0.920
'0:03.148',-0.920
'0:03.150',-0.935
'0:03.152',-0.945
'0:03.154',-0.975
'0:03.156',-0.985
'0:03.158',-0.985
'0:03.160',-0.980
'0:03.162',-0.965
'0:03.164',-0.995
'0:03.166',-1.000
'0:03.168',-1.005
'0:03.170',-1.015
'0:03.172',-1.020
'0:03.174',-1.035
'0:03.176',-1.030
'0:03.178',-1.025
'0:03.180',-1.040
'0:03.182',-1.030
'0:03.184',-1.030
'0:03.186',-1.045
'0:03.188',-1.040
'0:03.190',-1.045
'0:03.192',-1.035
'0:03.194',-1.065
'0:03.196',-1.060
'0:03.198',-1.035
'0:03.200',-1.040
'0:03.202',-1.050
'0:03.204',-1.045
'0:03.206',-1.055
'0:03.208',-1.050
'0:03.210',-1.045
'0:03.212',-1.055
'0:03.214',-1.065
'0:03.216',-1.070
'0:03.218',-1.060
'0:03.220',-1.065
'0:03.222',-1.065
'0:03.224',-1.055
'0:03.226',-1.060
'0:03.228',-1.045
'0:03.230',-1.020
'0:03.232',-1.050
'0:03.234',-1.045
'0:03.236',-1.045
'0:03.238',-1.050
'0:03.240',-1.050
'0:03.242',-1.050
'0:03.244',-1.035
'0:03.246',-1.045
'0:03.248',-1.055
'0:03.250',-1.045
'0:03.252',-1.035
'0:03.254',-1.065
'0:03.256',-1.060
'0:03.258',-1.025
'0:03.260',-1.010
'0:03.262',-1.055
'0:03.264',-1.065
'0:03.266',-1.060
'0:03.268',-1.060
'0:03.270',-1.070
'0:03.272',-1.075
'0:03.274',-1.060
'0:03.276',-1.075
'0:03.278',-1.050
'0:03.280',-1.050
'0:03.282',-1.065
'0:03.284',-1.075
'0:03.286',-1.060
'0:03.288',-1.070
'0:03.290',-1.060
'0:03.292',-1.060
'0:03.294',-1.065
'0:03.296',-1.065
'0:03.298',-1.055
'0:03.300',-1.060
'0:03.302',-1.045
'0:03.304',-1.065
'0:03.306',-1.045
'0:03.308',-1.055
'0:03.310',-1.060
'0:03.312',-1.065
'0:03.314',-1.055
'0:03.316',-1.060
'0:03.318',-1.045
'0:03.320',-1.065
'0:03.322',-1.065
'0:03.324',-1.050
'0:03.326',-1.040
'0:03.328',-1.045
'0:03.330',-1.045
'0:03.332',-1.060
'0:03.334',-1.065
'0:03.336',-1.060
'0:03.338',-1.055
'0:03.340',-1.045
'0:03.342',-1.050
'0:03.344',-1.040
'0:03.346',-1.040
'0:03.348',-1.070
'0:03.350',-1.070
'0:03.352',-1.060
'0:03.354',-1.055
'0:03.356',-1.060
'0:03.358',-1.060
'0:03.360',-1.045
'0:03.362',-1.055
'0:03.364',-1.055
'0:03.366',-1.065
'0:03.368',-1.065
'0:03.370',-1.070
'0:03.372',-1.045
'0:03.374',-1.040
'0:03.376',-1.060
'0:03.378',-1.050
'0:03.380',-1.050
'0:03.382',-1.065
'0:03.384',-1.050
'0:03.386',-1.050
'0:03.388',-1.030
'0:03.390',-1.040
'0:03.392',-1.055
'0:03.394',-1.055
'0:03.396',-1.055
'0:03.398',-1.040
'0:03.400',-1.050
'0:03.402',-1.075
'0:03.404',-1.075
'0:03.406',-1.035
'0:03.408',-1.065
'0:03.410',-1.085
'0:03.412',-1.090
'0:03.414',-1.050
'0:03.416',-1.055
'0:03.418',-1.075
'0:03.420',-1.045
'0:03.422',-1.055
'0:03.424',-1.055
'0:03.426',-1.050
'0:03.428',-1.070
'0:03.430',-1.065
'0:03.432',-1.055
'0:03.434',-1.080
'0:03.436',-1.035
'0:03.438',-1.065
'0:03.440',-1.055
'0:03.442',-1.055
'0:03.444',-1.065
'0:03.446',-1.065
'0:03.448',-1.080
'0:03.450',-1.050
'0:03.452',-1.055
'0:03.454',-1.065
'0:03.456',-1.050
'0:03.458',-1.055
'0:03.460',-1.075
'0:03.462',-1.040
'0:03.464',-1.060
'0:03.466',-1.080
'0:03.468',-1.075
'0:03.470',-1.060
'0:03.472',-1.070
'0:03.474',-1.075
'0:03.476',-1.075
'0:03.478',-1.055
'0:03.480',-1.075
'0:03.482',-1.070
'0:03.484',-1.080
'0:03.486',-1.085
'0:03.488',-1.050
'0:03.490',-1.060
'0:03.492',-1.070
'0:03.494',-1.075
'0:03.496',-1.075
'0:03.498',-1.070
'0:03.500',-1.050
'0:03.502',-1.050
'0:03.504',-1.085
'0:03.506',-1.060
'0:03.508',-1.080
'0:03.510',-1.080
'0:03.512',-1.100
'0:03.514',-1.090
'0:03.516',-1.075
'0:03.518',-1.080
'0:03.520',-1.035
'0:03.522',-1.080
'0:03.524',-1.070
'0:03.526',-1.070
'0:03.528',-1.055
'0:03.530',-1.070
'0:03.532',-1.090
'0:03.534',-1.095
'0:03.536',-1.085
'0:03.538',-1.065
'0:03.540',-1.090
'0:03.542',-1.090
'0:03.544',-1.075
'0:03.546',-1.060
'0:03.548',-1.045
'0:03.550',-1.070
'0:03.552',-1.075
'0:03.554',-1.070
'0:03.556',-1.065
'0:03.558',-1.040
'0:03.560',-1.055
'0:03.562',-1.040
'0:03.564',-1.025
'0:03.566',-1.050
'0:03.568',-1.060
'0:03.570',-1.050
'0:03.572',-1.055
'0:03.574',-1.035
'0:03.576',-1.045
'0:03.578',-1.010
'0:03.580',-1.005
'0:03.582',-0.985
'0:03.584',-0.940
'0:03.586',-1.000
'0:03.588',-0.985
'0:03.590',-0.980
'0:03.592',-0.995
'0:03.594',-1.010
'0:03.596',-1.005
'0:03.598',-0.980
'0:03.600',-1.010
'0:03.602',-1.015
'0:03.604',-1.000
'0:03.606',-0.980
'0:03.608',-1.005
'0:03.610',-1.000
'0:03.612',-1.010
'0:03.614',-1.030
'0:03.616',-1.035
'0:03.618',-1.030
'0:03.620',-1.045
'0:03.622',-1.050
'0:03.624',-1.040
'0:03.626',-1.055
'0:03.628',-1.050
'0:03.630',-1.070
'0:03.632',-1.050
'0:03.634',-1.030
'0:03.636',-1.030
'0:03.638',-1.035
'0:03.640',-1.025
'0:03.642',-1.015
'0:03.644',-1.030
'0:03.646',-1.030
'0:03.648',-1.055
'0:03.650',-1.035
'0:03.652',-1.060
'0:03.654',-1.040
'0:03.656',-1.045
'0:03.658',-1.050
'0:03.660',-1.035
'0:03.662',-1.035
'0:03.664',-1.010
'0:03.666',-1.010
'0:03.668',-1.005
'0:03.670',-0.980
'0:03.672',-0.985
'0:03.674',-0.980
'0:03.676',-0.980
'0:03.678',-0.980
'0:03.680',-0.960
'0:03.682',-0.985
'0:03.684',-0.980
'0:03.686',-0.960
'0:03.688',-0.960
'0:03.690',-0.950
'0:03.692',-0.950
'0:03.694',-0.960
'0:03.696',-0.980
'0:03.698',-1.030
'0:03.700',-1.040
'0:03.702',-1.090
'0:03.704',-1.125
'0:03.706',-1.160
'0:03.708',-1.140
'0:03.710',-1.135
'0:03.712',-1.085
'0:03.714',-0.995
'0:03.716',-0.850
'0:03.718',-0.700
'0:03.720',-0.535
'0:03.722',-0.375
'0:03.724',-0.185
'0:03.726',-0.065
'0:03.728',0.090
'0:03.730',0.195
'0:03.732',0.245
'0:03.734',0.205
'0:03.736',0.120
'0:03.738',0.065
'0:03.740',-0.040
'0:03.742',-0.120
'0:03.744',-0.210
'0:03.746',-0.365
'0:03.748',-0.495
'0:03.750',-0.570
'0:03.752',-0.630
'0:03.754',-0.665
'0:03.756',-0.700
'0:03.758',-0.740
'0:03.760',-0.780
'0:03.762',-0.815
'0:03.764',-0.840
'0:03.766',-0.850
'0:03.768',-0.860
'0:03.770',-0.865
'0:03.772',-0.835
'0:03.774',-0.850
'0:03.776',-0.885
'0:03.778',-0.865
'0:03.780',-0.850
'0:03.782',-0.920
'0:03.784',-0.905
'0:03.786',-0.900
'0:03.788',-0.910
'0:03.790',-0.920
'0:03.792',-0.915
'0:03.794',-0.915
'0:03.796',-0.895
'0:03.798',-0.920
'0:03.800',-0.910
'0:03.802',-0.900
'0:03.804',-0.910
'0:03.806',-0.900
'0:03.808',-0.920
'0:03.810',-0.925
'0:03.812',-0.920
'0:03.814',-0.915
'0:03.816',-0.915
'0:03.818',-0.910
'0:03.820',-0.905
'0:03.822',-0.905
'0:03.824',-0.905
'0:03.826',-0.930
'0:03.828',-0.920
'0:03.830',-0.940
'0:03.832',-0.920
'0:03.834',-0.885
'0:03.836',-0.905
'0:03.838',-0.905
'0:03.840',-0.895
'0:03.842',-0.905
'0:03.844',-0.930
'0:03.846',-0.935
'0:03.848',-0.915
'0:03.850',-0.920
'0:03.852',-0.890
'0:03.854',-0.935
'0:03.856',-0.910
'0:03.858',-0.910
'0:03.860',-0.920
'0:03.862',-0.920
'0:03.864',-0.905
'0:03.866',-0.930
'0:03.868',-0.920
'0:03.870',-0.895
'0:03.872',-0.875
'0:03.874',-0.905
'0:03.876',-0.885
'0:03.878',-0.865
'0:03.880',-0.880
'0:03.882',-0.890
'0:03.884',-0.885
'0:03.886',-0.890
'0:03.888',-0.870
'0:03.890',-0.870
'0:03.892',-0.880
'0:03.894',-0.870
'0:03.896',-0.855
'0:03.898',-0.830
'0:03.900',-0.840
'0:03.902',-0.850
'0:03.904',-0.845
'0:03.906',-0.850
'0:03.908',-0.860
'0:03.910',-0.850
'0:03.912',-0.855
'0:03.914',-0.845
'0:03.916',-0.810
'0:03.918',-0.810
'0:03.920',-0.835
'0:03.922',-0.825
'0:03.924',-0.830
'0:03.926',-0.810
'0:03.928',-0.820
'0:03.930',-0.810
'0:03.932',-0.805
'0:03.934',-0.790
'0:03.936',-0.785
'0:03.938',-0.795
'0:03.940',-0.785
'0:03.942',-0.770
'0:03.944',-0.750
'0:03.946',-0.760
'0:03.948',-0.760
'0:03.950',-0.770
'0:03.952',-0.745
'0:03.954',-0.740
'0:03.956',-0.750
'0:03.958',-0.720
'0:03.960',-0.720
'0:03.962',-0.725
'0:03.964',-0.705
'0:03.966',-0.715
'0:03.968',-0.700
'0:03.970',-0.700
'0:03.972',-0.730
'0:03.974',-0.715
'0:03.976',-0.695
'0:03.978',-0.730
'0:03.980',-0.715
'0:03.982',-0.680
'0:03.984',-0.715
'0:03.986',-0.740
'0:03.988',-0.730
'0:03.990',-0.735
'0:03.992',-0.720
'0:03.994',-0.710
'0:03.996',-0.735
'0:03.998',-0.750
'0:04.000',-0.750
'0:04.002',-0.790
'0:04.004',-0.770
'0:04.006',-0.770
'0:04.008',-0.780
'0:04.010',-0.790
'0:04.012',-0.785
'0:04.014',-0.785
'0:04.016',-0.790
'0:04.018',-0.800
'0:04.020',-0.830
'0:04.022',-0.810
'0:04.024',-0.800
'0:04.026',-0.825
'0:04.028',-0.850
'0:04.030',-0.830
'0:04.032',-0.830
'0:04.034',-0.845
'0:04.036',-0.840
'0:04.038',-0.850
'0:04.040',-0.845
'0:04.042',-0.855
'0:04.044',-0.870
'0:04.046',-0.860
'0:04.048',-0.845
'0:04.050',-0.880
'0:04.052',-0.885
'0:04.054',-0.885
'0:04.056',-0.875
'0:04.058',-0.850
'0:04.060',-0.855
'0:04.062',-0.860
'0:04.064',-0.870
'0:04.066',-0.880
'0:04.068',-0.850
'0:04.070',-0.850
'0:04.072',-0.865
'0:04.074',-0.875
'0:04.076',-0.880
'0:04.078',-0.875
'0:04.080',-0.885
'0:04.082',-0.865
'0:04.084',-0.875
'0:04.086',-0.885
'0:04.088',-0.880
'0:04.090',-0.870
'0:04.092',-0.885
'0:04.094',-0.870
'0:04.096',-0.875
'0:04.098',-0.860
'0:04.100',-0.880
'0:04.102',-0.870
'0:04.104',-0.865
'0:04.106',-0.870
'0:04.108',-0.875
'0:04.110',-0.875
'0:04.112',-0.870
'0:04.114',-0.885
'0:04.116',-0.875
'0:04.118',-0.855
'0:04.120',-0.875
'0:04.122',-0.885
'0:04.124',-0.900
'0:04.126',-0.865
'0:04.128',-0.875
'0:04.130',-0.870
'0:04.132',-0.860
'0:04.134',-0.860
'0:04.136',-0.925
'0:04.138',-0.900
'0:04.140',-0.890
'0:04.142',-0.885
'0:04.144',-0.855
'0:04.146',-0.865
'0:04.148',-0.840
'0:04.150',-0.865
'0:04.152',-0.845
'0:04.154',-0.860
'0:04.156',-0.885
'0:04.158',-0.880
'0:04.160',-0.885
'0:04.162',-0.870
'0:04.164',-0.860
'0:04.166',-0.880
'0:04.168',-0.870
'0:04.170',-0.875
'0:04.172',-0.885
'0:04.174',-0.860
'0:04.176',-0.860
'0:04.178',-0.850
'0:04.180',-0.835
'0:04.182',-0.870
'0:04.184',-0.840
'0:04.186',-0.850
'0:04.188',-0.860
'0:04.190',-0.860
'0:04.192',-0.860
'0:04.194',-0.880
'0:04.196',-0.845
'0:04.198',-0.865
'0:04.200',-0.855
'0:04.202',-0.820
'0:04.204',-0.820
'0:04.206',-0.835
'0:04.208',-0.835
'0:04.210',-0.850
'0:04.212',-0.860
'0:04.214',-0.850
'0:04.216',-0.860
'0:04.218',-0.850
'0:04.220',-0.845
'0:04.222',-0.825
'0:04.224',-0.845
'0:04.226',-0.865
'0:04.228',-0.825
'0:04.230',-0.840
'0:04.232',-0.870
'0:04.234',-0.855
'0:04.236',-0.845
'0:04.238',-0.855
'0:04.240',-0.840
'0:04.242',-0.850
'0:04.244',-0.845
'0:04.246',-0.860
'0:04.248',-0.865
'0:04.250',-0.865
'0:04.252',-0.835
'0:04.254',-0.870
'0:04.256',-0.860
'0:04.258',-0.865
'0:04.260',-0.830
'0:04.262',-0.850
'0:04.264',-0.865
'0:04.266',-0.860
'0:04.268',-0.855
'0:04.270',-0.870
'0:04.272',-0.865
'0:04.274',-0.855
'0:04.276',-0.850
'0:04.278',-0.860
'0:04.280',-0.855
'0:04.282',-0.865
'0:04.284',-0.865
'0:04.286',-0.855
'0:04.288',-0.885
'0:04.290',-0.860
'0:04.292',-0.865
'0:04.294',-0.830
'0:04.296',-0.885
'0:04.298',-0.850
'0:04.300',-0.850
'0:04.302',-0.875
'0:04.304',-0.870
'0:04.306',-0.855
'0:04.308',-0.865
'0:04.310',-0.865
'0:04.312',-0.875
'0:04.314',-0.850
'0:04.316',-0.885
'0:04.318',-0.865
'0:04.320',-0.865
'0:04.322',-0.870
'0:04.324',-0.865
'0:04.326',-0.870
'0:04.328',-0.885
'0:04.330',-0.860
'0:04.332',-0.880
'0:04.334',-0.890
'0:04.336',-0.835
'0:04.338',-0.850
'0:04.340',-0.870
'0:04.342',-0.865
'0:04.344',-0.855
'0:04.346',-0.875
'0:04.348',-0.890
'0:04.350',-0.850
'0:04.352',-0.850
'0:04.354',-0.840
'0:04.356',-0.860
'0:04.358',-0.865
'0:04.360',-0.860
'0:04.362',-0.875
'0:04.364',-0.870
'0:04.366',-0.875
'0:04.368',-0.890
'0:04.370',-0.880
'0:04.372',-0.875
'0:04.374',-0.855
'0:04.376',-0.860
'0:04.378',-0.855
'0:04.380',-0.880
'0:04.382',-0.880
'0:04.384',-0.850
'0:04.386',-0.850
'0:04.388',-0.870
'0:04.390',-0.855
'0:04.392',-0.850
'0:04.394',-0.850
'0:04.396',-0.850
'0:04.398',-0.850
'0:04.400',-0.835
'0:04.402',-0.875
'0:04.404',-0.880
'0:04.406',-0.850
'0:04.408',-0.860
'0:04.410',-0.840
'0:04.412',-0.835
'0:04.414',-0.845
'0:04.416',-0.840
'0:04.418',-0.830
'0:04.420',-0.830
'0:04.422',-0.825
'0:04.424',-0.835
'0:04.426',-0.810
'0:04.428',-0.815
'0:04.430',-0.830
'0:04.432',-0.800
'0:04.434',-0.805
'0:04.436',-0.810
'0:04.438',-0.805
'0:04.440',-0.790
'0:04.442',-0.760
'0:04.444',-0.775
'0:04.446',-0.750
'0:04.448',-0.800
'0:04.450',-0.795
'0:04.452',-0.800
'0:04.454',-0.795
'0:04.456',-0.780
'0:04.458',-0.790
'0:04.460',-0.810
'0:04.462',-0.785
'0:04.464',-0.810
'0:04.466',-0.825
'0:04.468',-0.825
'0:04.470',-0.835
'0:04.472',-0.835
'0:04.474',-0.815
'0:04.476',-0.800
'0:04.478',-0.875
'0:04.480',-0.845
'0:04.482',-0.855
'0:04.484',-0.860
'0:04.486',-0.850
'0:04.488',-0.845
'0:04.490',-0.850
'0:04.492',-0.845
'0:04.494',-0.870
'0:04.496',-0.850
'0:04.498',-0.870
'0:04.500',-0.840
'0:04.502',-0.845
'0:04.504',-0.890
'0:04.506',-0.875
'0:04.508',-0.880
'0:04.510',-0.865
'0:04.512',-0.865
'0:04.514',-0.860
'0:04.516',-0.850
'0:04.518',-0.855
'0:04.520',-0.865
'0:04.522',-0.880
'0:04.524',-0.865
'0:04.526',-0.860
'0:04.528',-0.870
'0:04.530',-0.875
'0:04.532',-0.885
'0:04.534',-0.880
'0:04.536',-0.905
'0:04.538',-0.895
'0:04.540',-0.875
'0:04.542',-0.885
'0:04.544',-0.885
'0:04.546',-0.895
'0:04.548',-0.885
'0:04.550',-0.930
'0:04.552',-0.940
'0:04.554',-0.975
'0:04.556',-1.020
'0:04.558',-1.075
'0:04.560',-1.095
'0:04.562',-1.070
'0:04.564',-1.075
'0:04.566',-1.010
'0:04.568',-0.935
'0:04.570',-0.800
'0:04.572',-0.645
'0:04.574',-0.480
'0:04.576',-0.285
'0:04.578',-0.120
'0:04.580',0.025
'0:04.582',0.170
'0:04.584',0.265
'0:04.586',0.340
'0:04.588',0.310
'0:04.590',0.265
'0:04.592',0.180
'0:04.594',0.070
'0:04.596',-0.010
'0:04.598',-0.100
'0:04.600',-0.800
'0:04.602',-0.815
'0:04.604',-0.825
'0:04.606',-0.830
'0:04.608',-0.840
'0:04.610',-0.850
'0:04.612',-0.840
'0:04.614',-0.865
'0:04.616',-0.865
'0:04.618',-0.870
'0:04.620',-0.875
'0:04.622',-0.875
'0:04.624',-0.860
'0:04.626',-0.875
'0:04.628',-0.885
'0:04.630',-0.865
'0:04.632',-0.890
'0:04.634',-0.875
'0:04.636',-0.890
'0:04.638',-0.900
'0:04.640',-0.855
'0:04.642',-0.875
'0:04.644',-0.880
'0:04.646',-0.895
'0:04.648',-0.885
'0:04.650',-0.885
'0:04.652',-0.885
'0:04.654',-0.880
'0:04.656',-0.875
'0:04.658',-0.870
