'Elapsed time','MLIII'
'0:11.828',-1.130
'0:11.832',-1.120
'0:11.836',-1.105
'0:11.840',-1.105
'0:11.844',-1.110
'0:11.848',-1.095
'0:11.852',-1.090
'0:11.856',-1.085
'0:11.860',-1.080
'0:11.864',-1.080
'0:11.868',-1.055
'0:11.872',-1.045
'0:11.876',-1.030
'0:11.880',-1.015
'0:11.884',-1.010
'0:11.888',-0.990
'0:11.892',-0.980
'0:11.896',-0.945
'0:11.900',-0.945
'0:11.904',-0.955
'0:11.908',-0.930
'0:11.912',-0.910
'0:11.916',-0.900
'0:11.920',-0.890
'0:11.924',-0.875
'0:11.928',-0.875
'0:11.932',-0.855
'0:11.936',-0.840
'0:11.940',-0.830
'0:11.944',-0.835
'0:11.948',-0.830
'0:11.952',-0.840
'0:11.956',-0.850
'0:11.960',-0.865
'0:11.964',-0.885
'0:11.968',-0.895
'0:11.972',-0.910
'0:11.976',-0.945
'0:11.980',-0.960
'0:11.984',-0.990
'0:11.988',-1.015
'0:11.992',-1.035
'0:11.996',-1.045
'0:12.000',-1.070
'0:12.004',-1.090
'0:12.008',-1.120
'0:12.012',-1.125
'0:12.016',-1.135
'0:12.020',-1.155
'0:12.024',-1.170
'0:12.028',-1.170
'0:12.032',-1.170
'0:12.036',-1.170
'0:12.040',-1.185
'0:12.044',-1.200
'0:12.048',-1.205
'0:12.052',-1.210
'0:12.056',-1.195
'0:12.060',-1.200
'0:12.064',-1.205
'0:12.068',-1.210
'0:12.072',-1.200
'0:12.076',-1.200
'0:12.080',-1.210
'0:12.084',-1.215
'0:12.088',-1.210
'0:12.092',-1.205
'0:12.096',-1.200
'0:12.100',-1.210
'0:12.104',-1.205
'0:12.108',-1.200
'0:12.112',-1.195
'0:12.116',-1.190
'0:12.120',-1.185
'0:12.124',-1.190
'0:12.128',-1.185
'0:12.132',-1.175
'0:12.136',-1.170
'0:12.140',-1.180
'0:12.144',-1.190
'0:12.148',-1.195
'0:12.152',-1.180
'0:12.156',-1.170
'0:12.160',-1.180
'0:12.164',-1.190
'0:12.168',-1.185
'0:12.172',-1.175
'0:12.176',-1.170
'0:12.180',-1.190
'0:12.184',-1.200
'0:12.188',-1.210
'0:12.192',-1.205
'0:12.196',-1.200
'0:12.200',-1.200
'0:12.204',-1.200
'0:12.208',-1.205
'0:12.212',-1.210
'0:12.216',-1.200
'0:12.220',-1.200
'0:12.224',-1.200
'0:12.228',-1.195
'0:12.232',-1.190
'0:12.236',-1.190
'0:12.240',-1.200
'0:12.244',-1.205
'0:12.248',-1.200
'0:12.252',-1.190
'0:12.256',-1.190
'0:12.260',-1.195
'0:12.264',-1.195
'0:12.268',-1.200
'0:12.272',-1.200
'0:12.276',-1.195
'0:12.280',-1.205
'0:12.284',-1.210
'0:12.288',-1.200
'0:12.292',-1.190
'0:12.296',-1.195
'0:12.300',-1.205
'0:12.304',-1.210
'0:12.308',-1.210
'0:12.312',-1.200
'0:12.316',-1.180
'0:12.320',-1.190
'0:12.324',-1.195
'0:12.328',-1.195
'0:12.332',-1.190
'0:12.336',-1.180
'0:12.340',-1.190
'0:12.344',-1.200
'0:12.348',-1.200
'0:12.352',-1.190
'0:12.356',-1.190
'0:12.360',-1.175
'0:12.364',-1.180
'0:12.368',-1.175
'0:12.372',-1.175
'0:12.376',-1.180
'0:12.380',-1.180
'0:12.384',-1.185
'0:12.388',-1.195
'0:12.392',-1.190
'0:12.396',-1.190
'0:12.400',-1.200
'0:12.404',-1.195
'0:12.408',-1.195
'0:12.412',-1.175
'0:12.416',-1.170
'0:12.420',-1.170
'0:12.424',-1.185
'0:12.428',-1.180
'0:12.432',-1.175
'0:12.436',-1.170
'0:12.440',-1.180
'0:12.444',-1.175
'0:12.448',-1.180
'0:12.452',-1.180
'0:12.456',-1.165
'0:12.460',-1.165
'0:12.464',-1.170
'0:12.468',-1.175
'0:12.472',-1.170
'0:12.476',-1.170
'0:12.480',-1.165
'0:12.484',-1.165
'0:12.488',-1.165
'0:12.492',-1.170
'0:12.496',-1.170
'0:12.500',-1.165
'0:12.504',-1.165
'0:12.508',-1.160
'0:12.512',-1.155
'0:12.516',-1.155
'0:12.520',-1.170
'0:12.524',-1.170
'0:12.528',-1.160
'0:12.532',-1.145
'0:12.536',-1.155
'0:12.540',-1.165
'0:12.544',-1.160
'0:12.548',-1.155
'0:12.552',-1.140
'0:12.556',-1.125
'0:12.560',-1.135
'0:12.564',-1.160
'0:12.568',-1.165
'0:12.572',-1.145
'0:12.576',-1.125
'0:12.580',-1.095
'0:12.584',-1.080
'0:12.588',-1.065
'0:12.592',-1.045
'0:12.596',-1.030
'0:12.600',-1.015
'0:12.604',-1.015
'0:12.608',-1.020
'0:12.612',-1.015
'0:12.616',-1.005
'0:12.620',-0.990
'0:12.624',-0.990
'0:12.628',-1.005
'0:12.632',-1.010
'0:12.636',-1.025
'0:12.640',-1.045
'0:12.644',-1.065
'0:12.648',-1.075
'0:12.652',-1.095
'0:12.656',-1.110
'0:12.660',-1.125
'0:12.664',-1.135
'0:12.668',-1.140
'0:12.672',-1.135
'0:12.676',-1.125
'0:12.680',-1.125
'0:12.684',-1.140
'0:12.688',-1.150
'0:12.692',-1.135
'0:12.696',-1.125
'0:12.700',-1.125
'0:12.704',-1.135
'0:12.708',-1.135
'0:12.712',-1.125
'0:12.716',-1.125
'0:12.720',-1.120
'0:12.724',-1.120
'0:12.728',-1.120
'0:12.732',-1.120
'0:12.736',-1.110
'0:12.740',-1.120
'0:12.744',-1.125
'0:12.748',-1.125
'0:12.752',-1.100
'0:12.756',-1.020
'0:12.760',-0.885
'0:12.764',-0.685
'0:12.768',-0.450
'0:12.772',-0.235
'0:12.776',-0.105
'0:12.780',-0.080
'0:12.784',-0.180
'0:12.788',-0.355
'0:12.792',-0.535
'0:12.796',-0.720
'0:12.800',-0.815
'0:12.804',-0.875
'0:12.808',-0.910
'0:12.812',-0.925
'0:12.816',-0.935
'0:12.820',-0.960
'0:12.824',-0.990
'0:12.828',-1.015
'0:12.832',-1.030
'0:12.836',-1.045
'0:12.840',-1.060
'0:12.844',-1.080
'0:12.848',-1.105
'0:12.852',-1.120
'0:12.856',-1.105
'0:12.860',-1.100
'0:12.864',-1.100
'0:12.868',-1.105
'0:12.872',-1.100
'0:12.876',-1.100
'0:12.880',-1.095
'0:12.884',-1.095
'0:12.888',-1.095
'0:12.892',-1.100
'0:12.896',-1.090
'0:12.900',-1.080
'0:12.904',-1.090
'0:12.908',-1.100
'0:12.912',-1.080
'0:12.916',-1.075
'0:12.920',-1.060
'0:12.924',-1.070
'0:12.928',-1.065
'0:12.932',-1.055
'0:12.936',-1.060
'0:12.940',-1.055
'0:12.944',-1.055
'0:12.948',-1.060
'0:12.952',-1.040
'0:12.956',-1.030
'0:12.960',-1.030
'0:12.964',-1.030
'0:12.968',-1.035
'0:12.972',-1.020
'0:12.976',-1.015
'0:12.980',-1.010
'0:12.984',-1.000
'0:12.988',-0.995
'0:12.992',-0.990
'0:12.996',-0.975
'0:13.000',-0.955
'0:13.004',-0.945
'0:13.008',-0.945
'0:13.012',-0.940
'0:13.016',-0.920
'0:13.020',-0.900
'0:13.024',-0.895
'0:13.028',-0.875
'0:13.032',-0.860
'0:13.036',-0.855
'0:13.040',-0.845
'0:13.044',-0.825
'0:13.048',-0.820
'0:13.052',-0.805
'0:13.056',-0.775
'0:13.060',-0.760
'0:13.064',-0.755
'0:13.068',-0.745
'0:13.072',-0.740
'0:13.076',-0.735
'0:13.080',-0.720
'0:13.084',-0.720
'0:13.088',-0.715
'0:13.092',-0.715
'0:13.096',-0.720
'0:13.100',-0.735
'0:13.104',-0.755
'0:13.108',-0.785
'0:13.112',-0.810
'0:13.116',-0.815
'0:13.120',-0.850
'0:13.124',-0.890
'0:13.128',-0.920
'0:13.132',-0.940
'0:13.136',-0.945
'0:13.140',-0.960
'0:13.144',-0.990
'0:13.148',-1.015
'0:13.152',-1.035
'0:13.156',-1.035
'0:13.160',-1.045
'0:13.164',-1.055
'0:13.168',-1.080
'0:13.172',-1.080
'0:13.176',-1.090
'0:13.180',-1.090
'0:13.184',-1.100
'0:13.188',-1.110
'0:13.192',-1.110
'0:13.196',-1.110
'0:13.200',-1.120
'0:13.204',-1.120
'0:13.208',-1.125
'0:13.212',-1.120
'0:13.216',-1.110
'0:13.220',-1.120
'0:13.224',-1.115
'0:13.228',-1.120
'0:13.232',-1.110
'0:13.236',-1.105
'0:13.240',-1.100
'0:13.244',-1.115
'0:13.248',-1.120
'0:13.252',-1.105
'0:13.256',-1.100
'0:13.260',-1.100
'0:13.264',-1.105
'0:13.268',-1.115
'0:13.272',-1.100
'0:13.276',-1.100
'0:13.280',-1.095
'0:13.284',-1.100
'0:13.288',-1.105
'0:13.292',-1.090
'0:13.296',-1.100
'0:13.300',-1.095
'0:13.304',-1.100
'0:13.308',-1.105
'0:13.312',-1.110
'0:13.316',-1.100
'0:13.320',-1.095
'0:13.324',-1.100
'0:13.328',-1.115
'0:13.332',-1.110
'0:13.336',-1.110
'0:13.340',-1.115
'0:13.344',-1.110
'0:13.348',-1.110
'0:13.352',-1.105
'0:13.356',-1.110
'0:13.360',-1.110
'0:13.364',-1.125
'0:13.368',-1.130
'0:13.372',-1.120
'0:13.376',-1.120
'0:13.380',-1.110
'0:13.384',-1.115
'0:13.388',-1.120
'0:13.392',-1.120
'0:13.396',-1.120
'0:13.400',-1.120
'0:13.404',-1.125
'0:13.408',-1.130
'0:13.412',-1.135
'0:13.416',-1.125
'0:13.420',-1.120
'0:13.424',-1.120
'0:13.428',-1.120
'0:13.432',-1.125
'0:13.436',-1.125
'0:13.440',-1.105
'0:13.444',-1.120
'0:13.448',-1.125
'0:13.452',-1.120
'0:13.456',-1.120
'0:13.460',-1.125
'0:13.464',-1.125
'0:13.468',-1.125
'0:13.472',-1.125
'0:13.476',-1.120
'0:13.480',-1.125
'0:13.484',-1.135
'0:13.488',-1.135
'0:13.492',-1.125
'0:13.496',-1.125
'0:13.500',-1.125
'0:13.504',-1.125
'0:13.508',-1.115
'0:13.512',-1.115
'0:13.516',-1.120
'0:13.520',-1.125
'0:13.524',-1.125
'0:13.528',-1.130
'0:13.532',-1.125
'0:13.536',-1.125
'0:13.540',-1.125
'0:13.544',-1.125
'0:13.548',-1.125
'0:13.552',-1.125
'0:13.556',-1.125
'0:13.560',-1.115
'0:13.564',-1.115
'0:13.568',-1.120
'0:13.572',-1.110
'0:13.576',-1.110
'0:13.580',-1.115
'0:13.584',-1.120
'0:13.588',-1.120
'0:13.592',-1.110
'0:13.596',-1.110
'0:13.600',-1.105
'0:13.604',-1.105
'0:13.608',-1.105
'0:13.612',-1.090
'0:13.616',-1.100
'0:13.620',-1.105
'0:13.624',-1.110
'0:13.628',-1.110
'0:13.632',-1.100
'0:13.636',-1.090
'0:13.640',-1.090
'0:13.644',-1.095
'0:13.648',-1.090
'0:13.652',-1.080
'0:13.656',-1.080
'0:13.660',-1.080
'0:13.664',-1.090
'0:13.668',-1.105
'0:13.672',-1.090
'0:13.676',-1.080
'0:13.680',-1.070
'0:13.684',-1.075
'0:13.688',-1.090
'0:13.692',-1.090
'0:13.696',-1.090
'0:13.700',-1.075
'0:13.704',-1.060
'0:13.708',-1.030
'0:13.712',-1.010
'0:13.716',-0.990
'0:13.720',-0.990
'0:13.724',-0.965
'0:13.728',-0.955
'0:13.732',-0.950
'0:13.736',-0.950
'0:13.740',-0.955
'0:13.744',-0.950
'0:13.748',-0.940
'0:13.752',-0.935
'0:13.756',-0.925
'0:13.760',-0.945
'0:13.764',-0.975
'0:13.768',-1.000
'0:13.772',-1.010
'0:13.776',-1.020
'0:13.780',-1.045
'0:13.784',-1.055
'0:13.788',-1.075
'0:13.792',-1.080
'0:13.796',-1.075
'0:13.800',-1.090
'0:13.804',-1.105
'0:13.808',-1.105
'0:13.812',-1.100
'0:13.816',-1.090
'0:13.820',-1.090
'0:13.824',-1.090
'0:13.828',-1.090
'0:13.832',-1.090
'0:13.836',-1.090
'0:13.840',-1.095
'0:13.844',-1.080
'0:13.848',-1.080
'0:13.852',-1.070
'0:13.856',-1.070
'0:13.860',-1.065
'0:13.864',-1.080
'0:13.868',-1.100
'0:13.872',-1.100
'0:13.876',-1.075
'0:13.880',-1.000
'0:13.884',-0.885
'0:13.888',-0.715
'0:13.892',-0.490
'0:13.896',-0.255
'0:13.900',-0.110
'0:13.904',-0.055
'0:13.908',-0.130
'0:13.912',-0.305
'0:13.916',-0.490
'0:13.920',-0.670
'0:13.924',-0.775
'0:13.928',-0.825
'0:13.932',-0.855
'0:13.936',-0.875
'0:13.940',-0.895
'0:13.944',-0.925
'0:13.948',-0.955
'0:13.952',-0.985
'0:13.956',-0.990
'0:13.960',-1.010
'0:13.964',-1.030
'0:13.968',-1.055
'0:13.972',-1.065
'0:13.976',-1.060
'0:13.980',-1.065
'0:13.984',-1.065
'0:13.988',-1.075
'0:13.992',-1.070
'0:13.996',-1.070
'0:14.000',-1.080
'0:14.004',-1.080
'0:14.008',-1.080
'0:14.012',-1.070
'0:14.016',-1.065
'0:14.020',-1.065
'0:14.024',-1.075
'0:14.028',-1.075
'0:14.032',-1.065
'0:14.036',-1.050
'0:14.040',-1.050
'0:14.044',-1.045
'0:14.048',-1.035
'0:14.052',-1.055
'0:14.056',-1.045
'0:14.060',-1.040
'0:14.064',-1.045
'0:14.068',-1.040
'0:14.072',-1.030
'0:14.076',-1.020
'0:14.080',-1.015
'0:14.084',-1.015
'0:14.088',-1.015
'0:14.092',-1.015
'0:14.096',-0.990
'0:14.100',-0.990
'0:14.104',-0.980
'0:14.108',-0.985
'0:14.112',-0.985
'0:14.116',-0.975
'0:14.120',-0.965
'0:14.124',-0.955
'0:14.128',-0.945
'0:14.132',-0.945
'0:14.136',-0.935
'0:14.140',-0.910
'0:14.144',-0.920
'0:14.148',-0.900
'0:14.152',-0.880
'0:14.156',-0.865
'0:14.160',-0.855
'0:14.164',-0.835
'0:14.168',-0.820
'0:14.172',-0.810
'0:14.176',-0.790
'0:14.180',-0.785
'0:14.184',-0.770
'0:14.188',-0.760
'0:14.192',-0.740
'0:14.196',-0.730
'0:14.200',-0.725
'0:14.204',-0.730
'0:14.208',-0.730
'0:14.212',-0.725
'0:14.216',-0.720
'0:14.220',-0.750
'0:14.224',-0.775
'0:14.228',-0.795
'0:14.232',-0.810
'0:14.236',-0.830
'0:14.240',-0.855
'0:14.244',-0.890
'0:14.248',-0.910
'0:14.252',-0.930
'0:14.256',-0.945
'0:14.260',-0.975
'0:14.264',-1.000
'0:14.268',-1.015
'0:14.272',-1.035
'0:14.276',-1.050
'0:14.280',-1.055
'0:14.284',-1.070
'0:14.288',-1.080
'0:14.292',-1.080
'0:14.296',-1.080
'0:14.300',-1.090
'0:14.304',-1.100
'0:14.308',-1.095
'0:14.312',-1.095
'0:14.316',-1.110
'0:14.320',-1.125
'0:14.324',-1.125
'0:14.328',-1.130
'0:14.332',-1.125
'0:14.336',-1.125
'0:14.340',-1.135
'0:14.344',-1.130
'0:14.348',-1.130
'0:14.352',-1.125
'0:14.356',-1.125
'0:14.360',-1.120
'0:14.364',-1.125
'0:14.368',-1.135
'0:14.372',-1.125
'0:14.376',-1.120
'0:14.380',-1.120
'0:14.384',-1.120
'0:14.388',-1.125
'0:14.392',-1.120
'0:14.396',-1.105
'0:14.400',-1.115
'0:14.404',-1.120
'0:14.408',-1.115
'0:14.412',-1.120
'0:14.416',-1.115
'0:14.420',-1.115
'0:14.424',-1.110
'0:14.428',-1.110
'0:14.432',-1.100
'0:14.436',-1.110
'0:14.440',-1.110
'0:14.444',-1.125
'0:14.448',-1.125
'0:14.452',-1.120
'0:14.456',-1.115
'0:14.460',-1.120
'0:14.464',-1.120
'0:14.468',-1.105
'0:14.472',-1.105
'0:14.476',-1.120
'0:14.480',-1.125
'0:14.484',-1.140
'0:14.488',-1.125
'0:14.492',-1.120
'0:14.496',-1.120
'0:14.500',-1.120
'0:14.504',-1.125
'0:14.508',-1.125
'0:14.512',-1.120
'0:14.516',-1.115
'0:14.520',-1.110
'0:14.524',-1.120
'0:14.528',-1.125
'0:14.532',-1.130
'0:14.536',-1.125
'0:14.540',-1.125
'0:14.544',-1.125
'0:14.548',-1.120
'0:14.552',-1.125
'0:14.556',-1.125
'0:14.560',-1.135
'0:14.564',-1.135
'0:14.568',-1.130
'0:14.572',-1.125
'0:14.576',-1.125
'0:14.580',-1.135
'0:14.584',-1.135
'0:14.588',-1.125
'0:14.592',-1.125
'0:14.596',-1.125
'0:14.600',-1.135
'0:14.604',-1.135
'0:14.608',-1.125
'0:14.612',-1.125
'0:14.616',-1.125
'0:14.620',-1.120
'0:14.624',-1.125
'0:14.628',-1.120
'0:14.632',-1.125
'0:14.636',-1.125
'0:14.640',-1.125
'0:14.644',-1.125
'0:14.648',-1.120
'0:14.652',-1.125
'0:14.656',-1.125
'0:14.660',-1.125
'0:14.664',-1.125
'0:14.668',-1.125
'0:14.672',-1.125
'0:14.676',-1.125
'0:14.680',-1.125
'0:14.684',-1.125
'0:14.688',-1.125
'0:14.692',-1.120
'0:14.696',-1.110
'0:14.700',-1.120
'0:14.704',-1.125
'0:14.708',-1.110
'0:14.712',-1.100
'0:14.716',-1.105
'0:14.720',-1.120
'0:14.724',-1.125
'0:14.728',-1.115
'0:14.732',-1.110
'0:14.736',-1.105
'0:14.740',-1.110
'0:14.744',-1.115
'0:14.748',-1.110
'0:14.752',-1.100
'0:14.756',-1.100
'0:14.760',-1.105
'0:14.764',-1.110
'0:14.768',-1.110
'0:14.772',-1.100
'0:14.776',-1.105
'0:14.780',-1.120
'0:14.784',-1.125
'0:14.788',-1.115
'0:14.792',-1.110
'0:14.796',-1.105
'0:14.800',-1.100
'0:14.804',-1.100
'0:14.808',-1.110
'0:14.812',-1.105
'0:14.816',-1.110
'0:14.820',-1.120
'0:14.824',-1.115
'0:14.828',-1.100
'0:14.832',-1.080
'0:14.836',-1.050
'0:14.840',-1.015
'0:14.844',-1.015
'0:14.848',-1.000
'0:14.852',-0.990
'0:14.856',-0.980
'0:14.860',-0.980
'0:14.864',-0.980
'0:14.868',-0.975
'0:14.872',-0.950
'0:14.876',-0.945
'0:14.880',-0.965
'0:14.884',-0.990
'0:14.888',-1.015
'0:14.892',-1.015
'0:14.896',-1.025
'0:14.900',-1.045
'0:14.904',-1.080
'0:14.908',-1.095
'0:14.912',-1.100
'0:14.916',-1.100
'0:14.920',-1.110
'0:14.924',-1.120
'0:14.928',-1.125
'0:14.932',-1.125
'0:14.936',-1.110
'0:14.940',-1.110
'0:14.944',-1.110
'0:14.948',-1.120
'0:14.952',-1.125
'0:14.956',-1.125
'0:14.960',-1.110
'0:14.964',-1.100
'0:14.968',-1.095
'0:14.972',-1.100
'0:14.976',-1.105
'0:14.980',-1.105
'0:14.984',-1.090
'0:14.988',-1.095
'0:14.992',-1.100
'0:14.996',-1.100
'0:15.000',-1.115
'0:15.004',-1.100
'0:15.008',-1.040
'0:15.012',-0.935
'0:15.016',-0.765
'0:15.020',-0.540
'0:15.024',-0.310
'0:15.028',-0.155
'0:15.032',-0.080
'0:15.036',-0.120
'0:15.040',-0.290
'0:15.044',-0.470
'0:15.048',-0.675
'0:15.052',-0.795
'0:15.056',-0.840
'0:15.060',-0.885
'0:15.064',-0.905
'0:15.068',-0.940
'0:15.072',-0.975
'0:15.076',-1.000
'0:15.080',-1.015
'0:15.084',-1.045
'0:15.088',-1.055
'0:15.092',-1.070
'0:15.096',-1.090
'0:15.100',-1.120
'0:15.104',-1.125
'0:15.108',-1.125
'0:15.112',-1.125
'0:15.116',-1.125
'0:15.120',-1.135
'0:15.124',-1.140
'0:15.128',-1.130
'0:15.132',-1.135
'0:15.136',-1.125
'0:15.140',-1.125
'0:15.144',-1.125
'0:15.148',-1.120
'0:15.152',-1.110
'0:15.156',-1.115
'0:15.160',-1.115
'0:15.164',-1.110
'0:15.168',-1.125
'0:15.172',-1.120
'0:15.176',-1.110
'0:15.180',-1.100
'0:15.184',-1.095
'0:15.188',-1.095
'0:15.192',-1.100
'0:15.196',-1.080
'0:15.200',-1.090
'0:15.204',-1.090
'0:15.208',-1.095
'0:15.212',-1.095
'0:15.216',-1.070
'0:15.220',-1.070
'0:15.224',-1.065
'0:15.228',-1.065
'0:15.232',-1.055
'0:15.236',-1.045
'0:15.240',-1.035
'0:15.244',-1.035
'0:15.248',-1.035
'0:15.252',-1.015
'0:15.256',-1.015
'0:15.260',-1.010
'0:15.264',-0.995
'0:15.268',-0.975
'0:15.272',-0.960
'0:15.276',-0.945
'0:15.280',-0.940
'0:15.284',-0.940
'0:15.288',-0.920
'0:15.292',-0.900
'0:15.296',-0.875
'0:15.300',-0.875
'0:15.304',-0.860
'0:15.308',-0.855
'0:15.312',-0.840
'0:15.316',-0.820
'0:15.320',-0.820
'0:15.324',-0.820
'0:15.328',-0.815
'0:15.332',-0.810
'0:15.336',-0.790
'0:15.340',-0.795
'0:15.344',-0.795
'0:15.348',-0.810
'0:15.352',-0.810
'0:15.356',-0.820
'0:15.360',-0.840
'0:15.364',-0.865
'0:15.368',-0.885
'0:15.372',-0.900
'0:15.376',-0.940
'0:15.380',-0.975
'0:15.384',-0.995
'0:15.388',-1.015
'0:15.392',-1.035
'0:15.396',-1.055
'0:15.400',-1.085
'0:15.404',-1.120
'0:15.408',-1.125
'0:15.412',-1.135
'0:15.416',-1.135
'0:15.420',-1.160
'0:15.424',-1.165
'0:15.428',-1.170
'0:15.432',-1.170
'0:15.436',-1.175
'0:15.440',-1.185
'0:15.444',-1.195
'0:15.448',-1.180
'0:15.452',-1.170
'0:15.456',-1.170
'0:15.460',-1.175
'0:15.464',-1.180
'0:15.468',-1.190
'0:15.472',-1.190
'0:15.476',-1.180
'0:15.480',-1.180
'0:15.484',-1.175
'0:15.488',-1.200
'0:15.492',-1.195
'0:15.496',-1.190
'0:15.500',-1.195
'0:15.504',-1.185
'0:15.508',-1.170
'0:15.512',-1.175
'0:15.516',-1.175
'0:15.520',-1.180
'0:15.524',-1.180
'0:15.528',-1.170
'0:15.532',-1.165
'0:15.536',-1.165
'0:15.540',-1.180
'0:15.544',-1.180
'0:15.548',-1.175
'0:15.552',-1.165
'0:15.556',-1.165
'0:15.560',-1.170
'0:15.564',-1.170
'0:15.568',-1.180
'0:15.572',-1.180
'0:15.576',-1.175
'0:15.580',-1.175
'0:15.584',-1.175
'0:15.588',-1.180
'0:15.592',-1.165
'0:15.596',-1.160
'0:15.600',-1.170
'0:15.604',-1.190
'0:15.608',-1.190
'0:15.612',-1.190
'0:15.616',-1.175
'0:15.620',-1.180
'0:15.624',-1.180
'0:15.628',-1.190
'0:15.632',-1.190
'0:15.636',-1.190
'0:15.640',-1.205
'0:15.644',-1.210
'0:15.648',-1.200
'0:15.652',-1.195
'0:15.656',-1.205
'0:15.660',-1.210
'0:15.664',-1.205
'0:15.668',-1.190
'0:15.672',-1.190
'0:15.676',-1.200
'0:15.680',-1.195
'0:15.684',-1.195
'0:15.688',-1.200
'0:15.692',-1.200
'0:15.696',-1.185
'0:15.700',-1.195
'0:15.704',-1.210
'0:15.708',-1.215
'0:15.712',-1.205
'0:15.716',-1.210
'0:15.720',-1.215
'0:15.724',-1.225
'0:15.728',-1.215
'0:15.732',-1.200
'0:15.736',-1.210
'0:15.740',-1.210
'0:15.744',-1.210
'0:15.748',-1.215
'0:15.752',-1.215
'0:15.756',-1.210
'0:15.760',-1.210
'0:15.764',-1.215
'0:15.768',-1.210
'0:15.772',-1.200
'0:15.776',-1.200
'0:15.780',-1.210
'0:15.784',-1.205
'0:15.788',-1.210
'0:15.792',-1.205
'0:15.796',-1.210
'0:15.800',-1.215
'0:15.804',-1.210
'0:15.808',-1.215
'0:15.812',-1.205
'0:15.816',-1.205
'0:15.820',-1.215
'0:15.824',-1.210
'0:15.828',-1.200
'0:15.832',-1.200
'0:15.836',-1.200
'0:15.840',-1.210
'0:15.844',-1.215
'0:15.848',-1.215
'0:15.852',-1.200
'0:15.856',-1.185
'0:15.860',-1.205
'0:15.864',-1.215
'0:15.868',-1.215
'0:15.872',-1.205
'0:15.876',-1.200
'0:15.880',-1.205
'0:15.884',-1.210
'0:15.888',-1.210
'0:15.892',-1.210
'0:15.896',-1.215
'0:15.900',-1.215
'0:15.904',-1.185
'0:15.908',-1.155
'0:15.912',-1.125
'0:15.916',-1.125
'0:15.920',-1.110
'0:15.924',-1.095
'0:15.928',-1.075
'0:15.932',-1.065
'0:15.936',-1.070
'0:15.940',-1.080
'0:15.944',-1.075
'0:15.948',-1.065
'0:15.952',-1.055
'0:15.956',-1.070
'0:15.960',-1.090
'0:15.964',-1.105
'0:15.968',-1.125
'0:15.972',-1.135
'0:15.976',-1.160
'0:15.980',-1.190
'0:15.984',-1.215
'0:15.988',-1.220
'0:15.992',-1.215
'0:15.996',-1.215
'0:16.000',-1.215
'0:16.004',-1.225
'0:16.008',-1.225
'0:16.012',-1.225
'0:16.016',-1.225
'0:16.020',-1.230
'0:16.024',-1.235
'0:16.028',-1.245
'0:16.032',-1.245
'0:16.036',-1.240
'0:16.040',-1.230
'0:16.044',-1.225
'0:16.048',-1.225
'0:16.052',-1.215
'0:16.056',-1.215
'0:16.060',-1.215
'0:16.064',-1.225
'0:16.068',-1.235
'0:16.072',-1.255
'0:16.076',-1.255
'0:16.080',-1.205
'0:16.084',-1.120
'0:16.088',-0.970
'0:16.092',-0.760
'0:16.096',-0.505
'0:16.100',-0.310
'0:16.104',-0.190
'0:16.108',-0.165
'0:16.112',-0.280
'0:16.116',-0.460
'0:16.120',-0.670
'0:16.124',-0.830
'0:16.128',-0.905
'0:16.132',-0.955
'0:16.136',-0.990
'0:16.140',-1.035
'0:16.144',-1.070
'0:16.148',-1.105
'0:16.152',-1.125
'0:16.156',-1.140
'0:16.160',-1.170
'0:16.164',-1.190
'0:16.168',-1.215
'0:16.172',-1.215
'0:16.176',-1.235
'0:16.180',-1.245
'0:16.184',-1.250
'0:16.188',-1.245
'0:16.192',-1.250
'0:16.196',-1.260
'0:16.200',-1.260
'0:16.204',-1.250
'0:16.208',-1.245
'0:16.212',-1.245
'0:16.216',-1.255
'0:16.220',-1.255
'0:16.224',-1.255
'0:16.228',-1.245
'0:16.232',-1.240
'0:16.236',-1.245
'0:16.240',-1.245
'0:16.244',-1.245
'0:16.248',-1.240
'0:16.252',-1.225
'0:16.256',-1.215
'0:16.260',-1.225
'0:16.264',-1.215
'0:16.268',-1.215
'0:16.272',-1.210
'0:16.276',-1.215
'0:16.280',-1.215
'0:16.284',-1.215
'0:16.288',-1.210
'0:16.292',-1.190
'0:16.296',-1.175
'0:16.300',-1.175
'0:16.304',-1.170
'0:16.308',-1.170
'0:16.312',-1.160
'0:16.316',-1.165
'0:16.320',-1.155
'0:16.324',-1.140
'0:16.328',-1.135
'0:16.332',-1.120
'0:16.336',-1.115
'0:16.340',-1.110
'0:16.344',-1.095
'0:16.348',-1.075
'0:16.352',-1.055
'0:16.356',-1.040
'0:16.360',-1.025
'0:16.364',-1.015
'0:16.368',-1.020
'0:16.372',-0.990
'0:16.376',-0.975
'0:16.380',-0.965
'0:16.384',-0.960
'0:16.388',-0.945
'0:16.392',-0.930
'0:16.396',-0.920
'0:16.400',-0.920
'0:16.404',-0.905
'0:16.408',-0.895
'0:16.412',-0.885
'0:16.416',-0.885
'0:16.420',-0.900
'0:16.424',-0.920
'0:16.428',-0.930
'0:16.432',-0.940
'0:16.436',-0.955
'0:16.440',-0.985
'0:16.444',-1.005
'0:16.448',-1.030
'0:16.452',-1.050
'0:16.456',-1.090
'0:16.460',-1.120
'0:16.464',-1.135
'0:16.468',-1.155
'0:16.472',-1.165
'0:16.476',-1.175
'0:16.480',-1.200
'0:16.484',-1.210
