'Elapsed time','ECG I'
'0:02.324',-1.260
'0:02.326',-1.245
'0:02.328',-1.235
'0:02.330',-1.235
'0:02.332',-1.195
'0:02.334',-1.220
'0:02.336',-1.230
'0:02.338',-1.275
'0:02.340',-1.270
'0:02.342',-1.280
'0:02.344',-1.295
'0:02.346',-1.260
'0:02.348',-1.230
'0:02.350',-1.205
'0:02.352',-1.230
'0:02.354',-1.250
'0:02.356',-1.260
'0:02.358',-1.295
'0:02.360',-1.315
'0:02.362',-1.315
'0:02.364',-1.310
'0:02.366',-1.290
'0:02.368',-1.250
'0:02.370',-1.250
'0:02.372',-1.225
'0:02.374',-1.255
'0:02.376',-1.280
'0:02.378',-1.330
'0:02.380',-1.330
'0:02.382',-1.345
'0:02.384',-1.310
'0:02.386',-1.320
'0:02.388',-1.245
'0:02.390',-1.235
'0:02.392',-1.250
'0:02.394',-1.265
'0:02.396',-1.300
'0:02.398',-1.330
'0:02.400',-1.320
'0:02.402',-1.345
'0:02.404',-1.330
'0:02.406',-1.310
'0:02.408',-1.265
'0:02.410',-1.185
'0:02.412',-1.260
'0:02.414',-1.305
'0:02.416',-1.270
'0:02.418',-1.350
'0:02.420',-1.340
'0:02.422',-1.355
'0:02.424',-1.330
'0:02.426',-1.280
'0:02.428',-1.250
'0:02.430',-1.260
'0:02.432',-1.270
'0:02.434',-1.295
'0:02.436',-1.305
'0:02.438',-1.380
'0:02.440',-1.325
'0:02.442',-1.325
'0:02.444',-1.365
'0:02.446',-1.325
'0:02.448',-1.270
'0:02.450',-1.280
'0:02.452',-1.270
'0:02.454',-1.310
'0:02.456',-1.315
'0:02.458',-1.325
'0:02.460',-1.405
'0:02.462',-1.350
'0:02.464',-1.340
'0:02.466',-1.315
'0:02.468',-1.260
'0:02.470',-1.285
'0:02.472',-1.300
'0:02.474',-1.300
'0:02.476',-1.305
'0:02.478',-1.325
'0:02.480',-1.335
'0:02.482',-1.350
'0:02.484',-1.330
'0:02.486',-1.295
'0:02.488',-1.285
'0:02.490',-1.230
'0:02.492',-1.260
'0:02.494',-1.260
'0:02.496',-1.310
'0:02.498',-1.340
'0:02.500',-1.340
'0:02.502',-1.320
'0:02.504',-1.290
'0:02.506',-1.275
'0:02.508',-1.250
'0:02.510',-1.240
'0:02.512',-1.270
'0:02.514',-1.295
'0:02.516',-1.325
'0:02.518',-1.370
'0:02.520',-1.360
'0:02.522',-1.350
'0:02.524',-1.335
'0:02.526',-1.340
'0:02.528',-1.305
'0:02.530',-1.225
'0:02.532',-1.285
'0:02.534',-1.315
'0:02.536',-1.340
'0:02.538',-1.365
'0:02.540',-1.410
'0:02.542',-1.375
'0:02.544',-1.295
'0:02.546',-1.305
'0:02.548',-1.290
'0:02.550',-1.310
'0:02.552',-1.350
'0:02.554',-1.315
'0:02.556',-1.400
'0:02.558',-1.355
'0:02.560',-1.310
'0:02.562',-1.380
'0:02.564',-1.390
'0:02.566',-1.285
'0:02.568',-1.285
'0:02.570',-1.280
'0:02.572',-1.325
'0:02.574',-1.345
'0:02.576',-1.340
'0:02.578',-1.340
'0:02.580',-1.360
'0:02.582',-1.375
'0:02.584',-1.350
'0:02.586',-1.325
'0:02.588',-1.315
'0:02.590',-1.290
'0:02.592',-1.340
'0:02.594',-1.350
'0:02.596',-1.405
'0:02.598',-1.455
'0:02.600',-1.490
'0:02.602',-1.500
'0:02.604',-1.460
'0:02.606',-1.435
'0:02.608',-1.335
'0:02.610',-1.220
'0:02.612',-1.110
'0:02.614',-1.035
'0:02.616',-0.875
'0:02.618',-0.740
'0:02.620',-0.635
'0:02.622',-0.525
'0:02.624',-0.435
'0:02.626',-0.340
'0:02.628',-0.350
'0:02.630',-0.435
'0:02.632',-0.595
'0:02.634',-0.805
'0:02.636',-1.010
'0:02.638',-1.105
'0:02.640',-1.220
'0:02.642',-1.310
'0:02.644',-1.315
'0:02.646',-1.255
'0:02.648',-1.210
'0:02.650',-1.265
'0:02.652',-1.235
'0:02.654',-1.275
'0:02.656',-1.325
'0:02.658',-1.350
'0:02.660',-1.375
'0:02.662',-1.345
'0:02.664',-1.360
'0:02.666',-1.320
'0:02.668',-1.285
'0:02.670',-1.235
'0:02.672',-1.260
'0:02.674',-1.350
'0:02.676',-1.385
'0:02.678',-1.380
'0:02.680',-1.400
'0:02.682',-1.375
'0:02.684',-1.340
'0:02.686',-1.335
'0:02.688',-1.290
'0:02.690',-1.325
'0:02.692',-1.330
'0:02.694',-1.345
'0:02.696',-1.385
'0:02.698',-1.395
'0:02.700',-1.400
'0:02.702',-1.330
'0:02.704',-1.310
'0:02.706',-1.325
'0:02.708',-1.305
'0:02.710',-1.285
'0:02.712',-1.275
'0:02.714',-1.265
'0:02.716',-1.335
'0:02.718',-1.405
'0:02.720',-1.405
'0:02.722',-1.355
'0:02.724',-1.325
'0:02.726',-1.355
'0:02.728',-1.280
'0:02.730',-1.320
'0:02.732',-1.315
'0:02.734',-1.325
'0:02.736',-1.335
'0:02.738',-1.335
'0:02.740',-1.330
'0:02.742',-1.340
'0:02.744',-1.340
'0:02.746',-1.305
'0:02.748',-1.285
'0:02.750',-1.310
'0:02.752',-1.300
'0:02.754',-1.295
'0:02.756',-1.345
'0:02.758',-1.380
'0:02.760',-1.355
'0:02.762',-1.335
'0:02.764',-1.340
'0:02.766',-1.230
'0:02.768',-1.245
'0:02.770',-1.280
'0:02.772',-1.330
'0:02.774',-1.290
'0:02.776',-1.315
'0:02.778',-1.365
'0:02.780',-1.350
'0:02.782',-1.345
'0:02.784',-1.290
'0:02.786',-1.275
'0:02.788',-1.255
'0:02.790',-1.245
'0:02.792',-1.290
'0:02.794',-1.295
'0:02.796',-1.325
'0:02.798',-1.305
'0:02.800',-1.285
'0:02.802',-1.270
'0:02.804',-1.305
'0:02.806',-1.265
'0:02.808',-1.265
'0:02.810',-1.220
'0:02.812',-1.215
'0:02.814',-1.265
'0:02.816',-1.285
'0:02.818',-1.305
'0:02.820',-1.255
'0:02.822',-1.235
'0:02.824',-1.210
'0:02.826',-1.210
'0:02.828',-1.175
'0:02.830',-1.185
'0:02.832',-1.180
'0:02.834',-1.230
'0:02.836',-1.270
'0:02.838',-1.265
'0:02.840',-1.240
'0:02.842',-1.195
'0:02.844',-1.190
'0:02.846',-1.115
'0:02.848',-1.145
'0:02.850',-1.130
'0:02.852',-1.145
'0:02.854',-1.175
'0:02.856',-1.215
'0:02.858',-1.210
'0:02.860',-1.150
'0:02.862',-1.195
'0:02.864',-1.155
'0:02.866',-1.090
'0:02.868',-1.095
'0:02.870',-1.075
'0:02.872',-1.155
'0:02.874',-1.170
'0:02.876',-1.205
'0:02.878',-1.205
'0:02.880',-1.185
'0:02.882',-1.165
'0:02.884',-1.145
'0:02.886',-1.110
'0:02.888',-1.105
'0:02.890',-1.140
'0:02.892',-1.125
'0:02.894',-1.215
'0:02.896',-1.230
'0:02.898',-1.235
'0:02.900',-1.195
'0:02.902',-1.170
'0:02.904',-1.205
'0:02.906',-1.150
'0:02.908',-1.165
'0:02.910',-1.195
'0:02.912',-1.235
'0:02.914',-1.195
'0:02.916',-1.270
'0:02.918',-1.270
'0:02.920',-1.265
'0:02.922',-1.255
'0:02.924',-1.220
'0:02.926',-1.195
'0:02.928',-1.180
'0:02.930',-1.210
'0:02.932',-1.220
'0:02.934',-1.265
'0:02.936',-1.305
'0:02.938',-1.290
'0:02.940',-1.250
'0:02.942',-1.285
'0:02.944',-1.215
'0:02.946',-1.205
'0:02.948',-1.190
'0:02.950',-1.190
'0:02.952',-1.250
'0:02.954',-1.285
'0:02.956',-1.305
'0:02.958',-1.265
'0:02.960',-1.295
'0:02.962',-1.265
'0:02.964',-1.215
'0:02.966',-1.225
'0:02.968',-1.170
'0:02.970',-1.165
'0:02.972',-1.225
'0:02.974',-1.300
'0:02.976',-1.315
'0:02.978',-1.265
'0:02.980',-1.235
'0:02.982',-1.250
'0:02.984',-1.225
'0:02.986',-1.205
'0:02.988',-1.180
'0:02.990',-1.180
'0:02.992',-1.245
'0:02.994',-1.295
'0:02.996',-1.300
'0:02.998',-1.280
'0:03.000',-1.275
'0:03.002',-1.260
'0:03.004',-1.225
'0:03.006',-1.220
'0:03.008',-1.205
'0:03.010',-1.205
'0:03.012',-1.245
'0:03.014',-1.300
'0:03.016',-1.250
'0:03.018',-1.260
'0:03.020',-1.220
'0:03.022',-1.230
'0:03.024',-1.225
'0:03.026',-1.230
'0:03.028',-1.200
'0:03.030',-1.195
'0:03.032',-1.255
'0:03.034',-1.270
'0:03.036',-1.285
'0:03.038',-1.300
'0:03.040',-1.265
'0:03.042',-1.235
'0:03.044',-1.185
'0:03.046',-1.205
'0:03.048',-1.220
'0:03.050',-1.230
'0:03.052',-1.205
'0:03.054',-1.260
'0:03.056',-1.275
'0:03.058',-1.270
'0:03.060',-1.210
'0:03.062',-1.245
'0:03.064',-1.205
'0:03.066',-1.155
'0:03.068',-1.205
'0:03.070',-1.205
'0:03.072',-1.235
'0:03.074',-1.230
'0:03.076',-1.280
'0:03.078',-1.250
'0:03.080',-1.235
'0:03.082',-1.230
'0:03.084',-1.175
'0:03.086',-1.180
'0:03.088',-1.145
'0:03.090',-1.185
'0:03.092',-1.240
'0:03.094',-1.230
'0:03.096',-1.255
'0:03.098',-1.260
'0:03.100',-1.225
'0:03.102',-1.235
'0:03.104',-1.195
'0:03.106',-1.165
'0:03.108',-1.155
'0:03.110',-1.165
'0:03.112',-1.185
'0:03.114',-1.205
'0:03.116',-1.205
'0:03.118',-1.245
'0:03.120',-1.275
'0:03.122',-1.210
'0:03.124',-1.145
'0:03.126',-1.175
'0:03.128',-1.130
'0:03.130',-1.120
'0:03.132',-1.225
'0:03.134',-1.240
'0:03.136',-1.250
'0:03.138',-1.265
'0:03.140',-1.225
'0:03.142',-1.170
'0:03.144',-1.145
'0:03.146',-1.155
'0:03.148',-1.150
'0:03.150',-1.180
'0:03.152',-1.220
'0:03.154',-1.195
'0:03.156',-1.225
'0:03.158',-1.230
'0:03.160',-1.210
'0:03.162',-1.170
'0:03.164',-1.155
'0:03.166',-1.150
'0:03.168',-1.125
'0:03.170',-1.185
'0:03.172',-1.230
'0:03.174',-1.235
'0:03.176',-1.210
'0:03.178',-1.245
'0:03.180',-1.215
'0:03.182',-1.160
'0:03.184',-1.085
'0:03.186',-1.155
'0:03.188',-1.160
'0:03.190',-1.180
'0:03.192',-1.200
'0:03.194',-1.215
'0:03.196',-1.230
'0:03.198',-1.210
'0:03.200',-1.175
'0:03.202',-1.170
'0:03.204',-1.150
'0:03.206',-1.125
'0:03.208',-1.120
'0:03.210',-1.165
'0:03.212',-1.220
'0:03.214',-1.235
'0:03.216',-1.235
'0:03.218',-1.210
'0:03.220',-1.190
'0:03.222',-1.165
'0:03.224',-1.115
'0:03.226',-1.110
'0:03.228',-1.100
'0:03.230',-1.160
'0:03.232',-1.210
'0:03.234',-1.220
'0:03.236',-1.215
'0:03.238',-1.175
'0:03.240',-1.150
'0:03.242',-1.065
'0:03.244',-1.095
'0:03.246',-1.110
'0:03.248',-1.155
'0:03.250',-1.125
'0:03.252',-1.170
'0:03.254',-1.185
'0:03.256',-1.190
'0:03.258',-1.165
'0:03.260',-1.140
'0:03.262',-1.100
'0:03.264',-1.090
'0:03.266',-1.065
'0:03.268',-1.060
'0:03.270',-1.080
'0:03.272',-1.180
'0:03.274',-1.190
'0:03.276',-1.115
'0:03.278',-1.140
'0:03.280',-1.170
'0:03.282',-1.135
'0:03.284',-1.110
'0:03.286',-1.125
'0:03.288',-1.100
'0:03.290',-1.150
'0:03.292',-1.215
'0:03.294',-1.230
'0:03.296',-1.210
'0:03.298',-1.190
'0:03.300',-1.195
'0:03.302',-1.125
'0:03.304',-1.095
'0:03.306',-1.105
'0:03.308',-1.150
'0:03.310',-1.155
'0:03.312',-1.225
'0:03.314',-1.185
'0:03.316',-1.195
'0:03.318',-1.170
'0:03.320',-1.175
'0:03.322',-1.145
'0:03.324',-1.110
'0:03.326',-1.100
'0:03.328',-1.125
'0:03.330',-1.185
'0:03.332',-1.215
'0:03.334',-1.210
'0:03.336',-1.190
'0:03.338',-1.155
'0:03.340',-1.190
'0:03.342',-1.110
'0:03.344',-1.110
'0:03.346',-1.125
'0:03.348',-1.120
'0:03.350',-1.160
'0:03.352',-1.140
'0:03.354',-1.150
'0:03.356',-1.185
'0:03.358',-1.125
'0:03.360',-1.175
'0:03.362',-1.180
'0:03.364',-1.185
'0:03.366',-1.230
'0:03.368',-1.260
'0:03.370',-1.270
'0:03.372',-1.235
'0:03.374',-1.290
'0:03.376',-1.255
'0:03.378',-1.130
'0:03.380',-1.010
'0:03.382',-0.850
'0:03.384',-0.690
'0:03.386',-0.510
'0:03.388',-0.385
'0:03.390',-0.305
'0:03.392',-0.280
'0:03.394',-0.210
'0:03.396',-0.225
'0:03.398',-0.300
'0:03.400',-0.380
'0:03.402',-0.535
'0:03.404',-0.690
'0:03.406',-0.795
'0:03.408',-0.970
'0:03.410',-1.050
'0:03.412',-1.090
'0:03.414',-1.175
'0:03.416',-1.140
'0:03.418',-1.095
'0:03.420',-1.105
'0:03.422',-1.070
'0:03.424',-1.090
'0:03.426',-1.115
'0:03.428',-1.155
'0:03.430',-1.085
'0:03.432',-1.205
'0:03.434',-1.235
'0:03.436',-1.205
'0:03.438',-1.140
'0:03.440',-1.110
'0:03.442',-1.130
'0:03.444',-1.115
'0:03.446',-1.125
'0:03.448',-1.175
'0:03.450',-1.180
'0:03.452',-1.195
'0:03.454',-1.210
'0:03.456',-1.205
'0:03.458',-1.195
'0:03.460',-1.080
'0:03.462',-1.075
'0:03.464',-1.140
'0:03.466',-1.125
'0:03.468',-1.140
'0:03.470',-1.140
'0:03.472',-1.150
'0:03.474',-1.190
'0:03.476',-1.210
'0:03.478',-1.145
'0:03.480',-1.155
'0:03.482',-1.145
'0:03.484',-1.135
'0:03.486',-1.100
'0:03.488',-1.120
'0:03.490',-1.150
'0:03.492',-1.170
'0:03.494',-1.180
'0:03.496',-1.225
'0:03.498',-1.140
'0:03.500',-1.100
'0:03.502',-1.080
'0:03.504',-1.105
'0:03.506',-1.120
'0:03.508',-1.135
'0:03.510',-1.115
'0:03.512',-1.160
'0:03.514',-1.200
'0:03.516',-1.185
'0:03.518',-1.145
'0:03.520',-1.110
'0:03.522',-1.045
'0:03.524',-1.075
'0:03.526',-1.100
'0:03.528',-1.100
'0:03.530',-1.135
'0:03.532',-1.180
'0:03.534',-1.165
'0:03.536',-1.150
'0:03.538',-1.145
'0:03.540',-1.110
'0:03.542',-1.040
'0:03.544',-1.075
'0:03.546',-1.110
'0:03.548',-1.125
'0:03.550',-1.140
'0:03.552',-1.125
'0:03.554',-1.180
'0:03.556',-1.165
'0:03.558',-1.145
'0:03.560',-1.075
'0:03.562',-1.105
'0:03.564',-1.075
'0:03.566',-1.090
'0:03.568',-1.115
'0:03.570',-1.150
'0:03.572',-1.120
'0:03.574',-1.075
'0:03.576',-1.110
'0:03.578',-1.130
'0:03.580',-1.065
'0:03.582',-1.060
'0:03.584',-1.025
'0:03.586',-1.110
'0:03.588',-1.105
'0:03.590',-1.115
'0:03.592',-1.165
'0:03.594',-1.145
'0:03.596',-1.160
'0:03.598',-1.125
'0:03.600',-1.080
'0:03.602',-1.085
'0:03.604',-1.065
'0:03.606',-1.090
'0:03.608',-1.060
'0:03.610',-1.135
'0:03.612',-1.155
'0:03.614',-1.200
'0:03.616',-1.105
'0:03.618',-1.075
'0:03.620',-1.080
'0:03.622',-1.005
'0:03.624',-0.970
'0:03.626',-1.050
'0:03.628',-1.065
'0:03.630',-1.125
'0:03.632',-1.115
'0:03.634',-1.090
'0:03.636',-1.085
'0:03.638',-1.110
'0:03.640',-1.035
'0:03.642',-0.995
'0:03.644',-1.020
'0:03.646',-1.040
'0:03.648',-1.085
'0:03.650',-1.120
'0:03.652',-1.165
'0:03.654',-1.115
'0:03.656',-1.105
'0:03.658',-1.075
'0:03.660',-1.075
'0:03.662',-1.055
'0:03.664',-1.085
'0:03.666',-1.125
'0:03.668',-1.130
'0:03.670',-1.170
'0:03.672',-1.170
'0:03.674',-1.205
'0:03.676',-1.200
'0:03.678',-1.160
'0:03.680',-1.105
'0:03.682',-1.140
'0:03.684',-1.130
'0:03.686',-1.180
'0:03.688',-1.195
'0:03.690',-1.240
'0:03.692',-1.255
'0:03.694',-1.235
'0:03.696',-1.230
'0:03.698',-1.210
'0:03.700',-1.195
'0:03.702',-1.175
'0:03.704',-1.160
'0:03.706',-1.170
'0:03.708',-1.195
'0:03.710',-1.310
'0:03.712',-1.315
'0:03.714',-1.300
'0:03.716',-1.170
'0:03.718',-1.230
'0:03.720',-1.230
'0:03.722',-1.200
'0:03.724',-1.205
'0:03.726',-1.260
'0:03.728',-1.265
'0:03.730',-1.305
'0:03.732',-1.280
'0:03.734',-1.330
'0:03.736',-1.245
'0:03.738',-1.200
'0:03.740',-1.235
'0:03.742',-1.205
'0:03.744',-1.170
'0:03.746',-1.195
'0:03.748',-1.235
'0:03.750',-1.280
'0:03.752',-1.325
'0:03.754',-1.235
'0:03.756',-1.255
'0:03.758',-1.200
'0:03.760',-1.160
'0:03.762',-1.175
'0:03.764',-1.210
'0:03.766',-1.170
'0:03.768',-1.245
'0:03.770',-1.320
'0:03.772',-1.300
'0:03.774',-1.290
'0:03.776',-1.275
'0:03.778',-1.260
'0:03.780',-1.195
'0:03.782',-1.185
'0:03.784',-1.210
'0:03.786',-1.215
'0:03.788',-1.240
'0:03.790',-1.300
'0:03.792',-1.325
'0:03.794',-1.265
'0:03.796',-1.250
'0:03.798',-1.250
'0:03.800',-1.215
'0:03.802',-1.155
'0:03.804',-1.200
'0:03.806',-1.270
'0:03.808',-1.280
'0:03.810',-1.320
'0:03.812',-1.275
'0:03.814',-1.285
'0:03.816',-1.275
'0:03.818',-1.260
'0:03.820',-1.215
'0:03.822',-1.185
'0:03.824',-1.200
'0:03.826',-1.270
'0:03.828',-1.285
'0:03.830',-1.295
'0:03.832',-1.295
'0:03.834',-1.290
'0:03.836',-1.245
'0:03.838',-1.255
'0:03.840',-1.235
'0:03.842',-1.225
'0:03.844',-1.240
'0:03.846',-1.260
'0:03.848',-1.285
'0:03.850',-1.260
'0:03.852',-1.310
'0:03.854',-1.270
'0:03.856',-1.265
'0:03.858',-1.250
'0:03.860',-1.195
'0:03.862',-1.200
'0:03.864',-1.250
'0:03.866',-1.245
'0:03.868',-1.280
'0:03.870',-1.335
'0:03.872',-1.345
'0:03.874',-1.315
'0:03.876',-1.315
'0:03.878',-1.235
'0:03.880',-1.155
'0:03.882',-1.190
'0:03.884',-1.295
'0:03.886',-1.265
'0:03.888',-1.300
'0:03.890',-1.340
'0:03.892',-1.340
'0:03.894',-1.300
'0:03.896',-1.295
'0:03.898',-1.260
'0:03.900',-1.265
'0:03.902',-1.180
'0:03.904',-1.280
'0:03.906',-1.285
'0:03.908',-1.300
'0:03.910',-1.330
'0:03.912',-1.270
'0:03.914',-1.295
'0:03.916',-1.340
'0:03.918',-1.265
'0:03.920',-1.220
'0:03.922',-1.205
'0:03.924',-1.255
'0:03.926',-1.300
'0:03.928',-1.355
'0:03.930',-1.360
'0:03.932',-1.295
'0:03.934',-1.380
'0:03.936',-1.310
'0:03.938',-1.270
'0:03.940',-1.235
'0:03.942',-1.260
'0:03.944',-1.270
'0:03.946',-1.240
'0:03.948',-1.400
'0:03.950',-1.405
'0:03.952',-1.375
'0:03.954',-1.370
'0:03.956',-1.290
'0:03.958',-1.200
'0:03.960',-1.315
'0:03.962',-1.315
'0:03.964',-1.320
'0:03.966',-1.355
'0:03.968',-1.365
'0:03.970',-1.385
'0:03.972',-1.365
'0:03.974',-1.320
'0:03.976',-1.345
'0:03.978',-1.220
'0:03.980',-1.250
'0:03.982',-1.275
'0:03.984',-1.320
'0:03.986',-1.330
'0:03.988',-1.375
'0:03.990',-1.395
'0:03.992',-1.370
'0:03.994',-1.370
'0:03.996',-1.305
'0:03.998',-1.270
'0:04.000',-1.275
'0:04.002',-1.285
'0:04.004',-1.300
'0:04.006',-1.305
'0:04.008',-1.330
'0:04.010',-1.340
'0:04.012',-1.335
'0:04.014',-1.305
'0:04.016',-1.295
'0:04.018',-1.260
'0:04.020',-1.260
'0:04.022',-1.240
'0:04.024',-1.265
'0:04.026',-1.315
'0:04.028',-1.315
'0:04.030',-1.295
'0:04.032',-1.315
'0:04.034',-1.300
'0:04.036',-1.255
'0:04.038',-1.245
'0:04.040',-1.240
'0:04.042',-1.280
'0:04.044',-1.345
'0:04.046',-1.360
'0:04.048',-1.370
'0:04.050',-1.420
'0:04.052',-1.375
'0:04.054',-1.380
'0:04.056',-1.335
'0:04.058',-1.310
'0:04.060',-1.300
'0:04.062',-1.315
'0:04.064',-1.315
'0:04.066',-1.345
'0:04.068',-1.405
'0:04.070',-1.410
'0:04.072',-1.370
'0:04.074',-1.340
'0:04.076',-1.260
'0:04.078',-1.320
'0:04.080',-1.355
'0:04.082',-1.405
'0:04.084',-1.370
'0:04.086',-1.335
'0:04.088',-1.340
'0:04.090',-1.390
'0:04.092',-1.430
'0:04.094',-1.365
'0:04.096',-1.330
'0:04.098',-1.310
'0:04.100',-1.350
'0:04.102',-1.320
'0:04.104',-1.280
'0:04.106',-1.405
'0:04.108',-1.420
'0:04.110',-1.415
'0:04.112',-1.400
'0:04.114',-1.370
'0:04.116',-1.345
'0:04.118',-1.320
'0:04.120',-1.355
'0:04.122',-1.420
'0:04.124',-1.460
'0:04.126',-1.525
'0:04.128',-1.515
'0:04.130',-1.495
'0:04.132',-1.395
'0:04.134',-1.360
'0:04.136',-1.170
'0:04.138',-0.975
'0:04.140',-0.830
'0:04.142',-0.655
'0:04.144',-0.545
'0:04.146',-0.470
'0:04.148',-0.430
'0:04.150',-0.405
'0:04.152',-0.370
'0:04.154',-0.470
'0:04.156',-0.550
'0:04.158',-0.770
'0:04.160',-0.910
'0:04.162',-1.060
'0:04.164',-1.200
'0:04.166',-1.295
'0:04.168',-1.270
'0:04.170',-1.285
'0:04.172',-1.375
'0:04.174',-1.370
'0:04.176',-1.295
'0:04.178',-1.240
'0:04.180',-1.255
'0:04.182',-1.340
'0:04.184',-1.365
'0:04.186',-1.390
'0:04.188',-1.390
'0:04.190',-1.425
'0:04.192',-1.355
'0:04.194',-1.385
'0:04.196',-1.370
'0:04.198',-1.340
'0:04.200',-1.340
'0:04.202',-1.380
'0:04.204',-1.370
'0:04.206',-1.435
'0:04.208',-1.435
'0:04.210',-1.435
'0:04.212',-1.420
'0:04.214',-1.395
'0:04.216',-1.295
'0:04.218',-1.320
'0:04.220',-1.360
'0:04.222',-1.370
'0:04.224',-1.395
'0:04.226',-1.400
'0:04.228',-1.475
'0:04.230',-1.460
'0:04.232',-1.425
'0:04.234',-1.425
'0:04.236',-1.340
'0:04.238',-1.300
'0:04.240',-1.350
'0:04.242',-1.380
'0:04.244',-1.355
'0:04.246',-1.430
'0:04.248',-1.440
'0:04.250',-1.440
'0:04.252',-1.395
'0:04.254',-1.410
'0:04.256',-1.380
'0:04.258',-1.365
'0:04.260',-1.360
'0:04.262',-1.355
'0:04.264',-1.380
'0:04.266',-1.425
'0:04.268',-1.415
'0:04.270',-1.420
'0:04.272',-1.395
'0:04.274',-1.360
'0:04.276',-1.325
'0:04.278',-1.340
'0:04.280',-1.345
'0:04.282',-1.355
'0:04.284',-1.425
'0:04.286',-1.390
'0:04.288',-1.440
'0:04.290',-1.400
'0:04.292',-1.405
'0:04.294',-1.345
'0:04.296',-1.355
'0:04.298',-1.340
'0:04.300',-1.340
'0:04.302',-1.340
'0:04.304',-1.345
'0:04.306',-1.415
'0:04.308',-1.430
'0:04.310',-1.385
'0:04.312',-1.400
'0:04.314',-1.315
'0:04.316',-1.285
'0:04.318',-1.335
'0:04.320',-1.330
'0:04.322',-1.365
'0:04.324',-1.345
'0:04.326',-1.410
'0:04.328',-1.430
'0:04.330',-1.410
'0:04.332',-1.355
'0:04.334',-1.325
'0:04.336',-1.295
'0:04.338',-1.295
'0:04.340',-1.295
'0:04.342',-1.300
'0:04.344',-1.350
'0:04.346',-1.370
'0:04.348',-1.375
'0:04.350',-1.365
'0:04.352',-1.320
'0:04.354',-1.290
'0:04.356',-1.260
'0:04.358',-1.265
'0:04.360',-1.265
'0:04.362',-1.275
'0:04.364',-1.300
'0:04.366',-1.340
'0:04.368',-1.270
'0:04.370',-1.325
'0:04.372',-1.295
'0:04.374',-1.245
'0:04.376',-1.235
'0:04.378',-1.190
'0:04.380',-1.235
'0:04.382',-1.285
'0:04.384',-1.235
'0:04.386',-1.225
'0:04.388',-1.265
'0:04.390',-1.245
'0:04.392',-1.255
'0:04.394',-1.210
'0:04.396',-1.205
'0:04.398',-1.150
'0:04.400',-1.160
'0:04.402',-1.215
'0:04.404',-1.270
'0:04.406',-1.270
'0:04.408',-1.305
'0:04.410',-1.300
'0:04.412',-1.245
'0:04.414',-1.225
'0:04.416',-1.180
'0:04.418',-1.220
'0:04.420',-1.235
'0:04.422',-1.215
'0:04.424',-1.295
'0:04.426',-1.335
'0:04.428',-1.320
'0:04.430',-1.335
'0:04.432',-1.300
'0:04.434',-1.255
'0:04.436',-1.280
'0:04.438',-1.255
'0:04.440',-1.280
'0:04.442',-1.310
'0:04.444',-1.370
'0:04.446',-1.390
'0:04.448',-1.365
'0:04.450',-1.315
'0:04.452',-1.360
'0:04.454',-1.290
'0:04.456',-1.260
'0:04.458',-1.310
'0:04.460',-1.350
'0:04.462',-1.295
'0:04.464',-1.350
'0:04.466',-1.330
'0:04.468',-1.360
'0:04.470',-1.380
'0:04.472',-1.365
'0:04.474',-1.310
'0:04.476',-1.310
'0:04.478',-1.315
'0:04.480',-1.315
'0:04.482',-1.335
'0:04.484',-1.355
'0:04.486',-1.360
'0:04.488',-1.365
'0:04.490',-1.370
'0:04.492',-1.370
'0:04.494',-1.340
'0:04.496',-1.285
'0:04.498',-1.285
'0:04.500',-1.330
'0:04.502',-1.330
'0:04.504',-1.325
'0:04.506',-1.375
'0:04.508',-1.370
'0:04.510',-1.330
'0:04.512',-1.325
'0:04.514',-1.290
'0:04.516',-1.305
'0:04.518',-1.290
'0:04.520',-1.305
'0:04.522',-1.290
'0:04.524',-1.370
'0:04.526',-1.380
'0:04.528',-1.395
'0:04.530',-1.365
'0:04.532',-1.335
'0:04.534',-1.305
'0:04.536',-1.295
'0:04.538',-1.265
'0:04.540',-1.330
'0:04.542',-1.370
'0:04.544',-1.395
'0:04.546',-1.385
'0:04.548',-1.380
'0:04.550',-1.335
'0:04.552',-1.340
'0:04.554',-1.300
'0:04.556',-1.285
'0:04.558',-1.280
'0:04.560',-1.290
'0:04.562',-1.300
'0:04.564',-1.370
'0:04.566',-1.385
'0:04.568',-1.370
'0:04.570',-1.355
'0:04.572',-1.280
'0:04.574',-1.290
'0:04.576',-1.290
'0:04.578',-1.275
'0:04.580',-1.305
'0:04.582',-1.330
'0:04.584',-1.385
'0:04.586',-1.390
'0:04.588',-1.350
'0:04.590',-1.345
'0:04.592',-1.355
'0:04.594',-1.255
'0:04.596',-1.220
'0:04.598',-1.275
'0:04.600',-1.275
'0:04.602',-1.240
'0:04.604',-1.325
'0:04.606',-1.300
'0:04.608',-1.350
'0:04.610',-1.340
'0:04.612',-1.270
'0:04.614',-1.315
'0:04.616',-1.320
'0:04.618',-1.295
'0:04.620',-1.260
'0:04.622',-1.290
'0:04.624',-1.280
'0:04.626',-1.320
'0:04.628',-1.320
'0:04.630',-1.330
'0:04.632',-1.310
'0:04.634',-1.330
'0:04.636',-1.245
'0:04.638',-1.250
'0:04.640',-1.250
'0:04.642',-1.260
'0:04.644',-1.295
'0:04.646',-1.270
'0:04.648',-1.310
'0:04.650',-1.360
'0:04.652',-1.345
