'Elapsed time','ECG I'
'0:04.998',-1.620
'0:05.000',-1.505
'0:05.002',-1.470
'0:05.004',-1.365
'0:05.006',-1.380
'0:05.008',-1.460
'0:05.010',-1.480
'0:05.012',-1.545
'0:05.014',-1.750
'0:05.016',-1.590
'0:05.018',-1.475
'0:05.020',-1.450
'0:05.022',-1.380
'0:05.024',-1.305
'0:05.026',-1.380
'0:05.028',-1.500
'0:05.030',-1.580
'0:05.032',-1.605
'0:05.034',-1.720
'0:05.036',-1.720
'0:05.038',-1.610
'0:05.040',-1.550
'0:05.042',-1.545
'0:05.044',-1.390
'0:05.046',-1.350
'0:05.048',-1.370
'0:05.050',-1.535
'0:05.052',-1.590
'0:05.054',-1.615
'0:05.056',-1.610
'0:05.058',-1.635
'0:05.060',-1.515
'0:05.062',-1.500
'0:05.064',-1.285
'0:05.066',-1.355
'0:05.068',-1.430
'0:05.070',-1.630
'0:05.072',-1.595
'0:05.074',-1.680
'0:05.076',-1.655
'0:05.078',-1.720
'0:05.080',-1.560
'0:05.082',-1.450
'0:05.084',-1.335
'0:05.086',-1.375
'0:05.088',-1.370
'0:05.090',-1.525
'0:05.092',-1.465
'0:05.094',-1.610
'0:05.096',-1.605
'0:05.098',-1.495
'0:05.100',-1.310
'0:05.102',-1.320
'0:05.104',-1.290
'0:05.106',-1.185
'0:05.108',-1.325
'0:05.110',-1.390
'0:05.112',-1.465
'0:05.114',-1.550
'0:05.116',-1.605
'0:05.118',-1.540
'0:05.120',-1.465
'0:05.122',-1.410
'0:05.124',-1.355
'0:05.126',-1.370
'0:05.128',-1.425
'0:05.130',-1.515
'0:05.132',-1.530
'0:05.134',-1.645
'0:05.136',-1.600
'0:05.138',-1.565
'0:05.140',-1.500
'0:05.142',-1.485
'0:05.144',-1.390
'0:05.146',-1.465
'0:05.148',-1.490
'0:05.150',-1.460
'0:05.152',-1.515
'0:05.154',-1.785
'0:05.156',-1.670
'0:05.158',-1.550
'0:05.160',-1.520
'0:05.162',-1.480
'0:05.164',-1.420
'0:05.166',-1.370
'0:05.168',-1.405
'0:05.170',-1.490
'0:05.172',-1.680
'0:05.174',-1.680
'0:05.176',-1.695
'0:05.178',-1.555
'0:05.180',-1.635
'0:05.182',-1.480
'0:05.184',-1.470
'0:05.186',-1.475
'0:05.188',-1.605
'0:05.190',-1.625
'0:05.192',-1.695
'0:05.194',-1.740
'0:05.196',-1.545
'0:05.198',-1.435
'0:05.200',-1.245
'0:05.202',-1.030
'0:05.204',-0.925
'0:05.206',-0.885
'0:05.208',-0.860
'0:05.210',-0.715
'0:05.212',-0.885
'0:05.214',-0.885
'0:05.216',-0.790
'0:05.218',-0.720
'0:05.220',-0.590
'0:05.222',-0.415
'0:05.224',-0.550
'0:05.226',-0.705
'0:05.228',-0.955
'0:05.230',-1.490
'0:05.232',-1.415
'0:05.234',-1.480
'0:05.236',-1.495
'0:05.238',-1.395
'0:05.240',-1.405
'0:05.242',-1.390
'0:05.244',-1.310
'0:05.246',-1.305
'0:05.248',-1.485
'0:05.250',-1.420
'0:05.252',-1.530
'0:05.254',-1.650
'0:05.256',-1.570
'0:05.258',-1.565
'0:05.260',-1.485
'0:05.262',-1.395
'0:05.264',-1.355
'0:05.266',-1.430
'0:05.268',-1.620
'0:05.270',-1.565
'0:05.272',-1.690
'0:05.274',-1.650
'0:05.276',-1.645
'0:05.278',-1.515
'0:05.280',-1.405
'0:05.282',-1.410
'0:05.284',-1.440
'0:05.286',-1.455
'0:05.288',-1.505
'0:05.290',-1.595
'0:05.292',-1.765
'0:05.294',-1.690
'0:05.296',-1.580
'0:05.298',-1.605
'0:05.300',-1.590
'0:05.302',-1.475
'0:05.304',-1.390
'0:05.306',-1.425
'0:05.308',-1.460
'0:05.310',-1.585
'0:05.312',-1.695
'0:05.314',-1.675
'0:05.316',-1.525
'0:05.318',-1.490
'0:05.320',-1.455
'0:05.322',-1.340
'0:05.324',-1.350
'0:05.326',-1.430
'0:05.328',-1.555
'0:05.330',-1.570
'0:05.332',-1.710
'0:05.334',-1.630
'0:05.336',-1.620
'0:05.338',-1.560
'0:05.340',-1.520
'0:05.342',-1.300
'0:05.344',-1.355
'0:05.346',-1.450
'0:05.348',-1.530
'0:05.350',-1.525
'0:05.352',-1.545
'0:05.354',-1.630
'0:05.356',-1.540
'0:05.358',-1.430
'0:05.360',-1.405
'0:05.362',-1.295
'0:05.364',-1.355
'0:05.366',-1.395
'0:05.368',-1.480
'0:05.370',-1.600
'0:05.372',-1.650
'0:05.374',-1.585
'0:05.376',-1.605
'0:05.378',-1.535
'0:05.380',-1.380
'0:05.382',-1.295
'0:05.384',-1.425
'0:05.386',-1.360
'0:05.388',-1.340
'0:05.390',-1.400
'0:05.392',-1.575
'0:05.394',-1.550
'0:05.396',-1.505
'0:05.398',-1.425
'0:05.400',-1.320
'0:05.402',-1.290
'0:05.404',-1.335
'0:05.406',-1.280
'0:05.408',-1.380
'0:05.410',-1.425
'0:05.412',-1.520
'0:05.414',-1.400
'0:05.416',-1.330
'0:05.418',-1.320
'0:05.420',-1.250
'0:05.422',-1.165
'0:05.424',-1.235
'0:05.426',-1.350
'0:05.428',-1.205
'0:05.430',-1.325
'0:05.432',-1.540
'0:05.434',-1.370
'0:05.436',-1.315
'0:05.438',-1.220
'0:05.440',-1.130
'0:05.442',-1.120
'0:05.444',-1.115
'0:05.446',-1.135
'0:05.448',-1.265
'0:05.450',-1.325
'0:05.452',-1.360
'0:05.454',-1.420
'0:05.456',-1.345
'0:05.458',-1.220
'0:05.460',-1.165
'0:05.462',-1.170
'0:05.464',-1.115
'0:05.466',-1.215
'0:05.468',-1.290
'0:05.470',-1.295
'0:05.472',-1.495
'0:05.474',-1.280
'0:05.476',-1.405
'0:05.478',-1.335
'0:05.480',-1.240
'0:05.482',-1.210
'0:05.484',-1.310
'0:05.486',-1.370
'0:05.488',-1.330
'0:05.490',-1.515
'0:05.492',-1.600
'0:05.494',-1.630
'0:05.496',-1.455
'0:05.498',-1.450
'0:05.500',-1.415
'0:05.502',-1.295
'0:05.504',-1.315
'0:05.506',-1.425
'0:05.508',-1.555
'0:05.510',-1.530
'0:05.512',-1.525
'0:05.514',-1.650
'0:05.516',-1.485
'0:05.518',-1.405
'0:05.520',-1.480
'0:05.522',-1.375
'0:05.524',-1.395
'0:05.526',-1.490
'0:05.528',-1.705
'0:05.530',-1.570
'0:05.532',-1.620
'0:05.534',-1.655
'0:05.536',-1.610
'0:05.538',-1.505
'0:05.540',-1.390
'0:05.542',-1.395
'0:05.544',-1.375
'0:05.546',-1.460
'0:05.548',-1.515
'0:05.550',-1.620
'0:05.552',-1.680
'0:05.554',-1.580
'0:05.556',-1.555
'0:05.558',-1.505
'0:05.560',-1.435
'0:05.562',-1.350
'0:05.564',-1.395
'0:05.566',-1.565
'0:05.568',-1.505
'0:05.570',-1.650
'0:05.572',-1.625
'0:05.574',-1.665
'0:05.576',-1.600
'0:05.578',-1.505
'0:05.580',-1.380
'0:05.582',-1.240
'0:05.584',-1.290
'0:05.586',-1.440
'0:05.588',-1.690
'0:05.590',-1.595
'0:05.592',-1.625
'0:05.594',-1.600
'0:05.596',-1.575
'0:05.598',-1.590
'0:05.600',-1.435
'0:05.602',-1.340
'0:05.604',-1.380
'0:05.606',-1.515
'0:05.608',-1.595
'0:05.610',-1.695
'0:05.612',-1.660
'0:05.614',-1.565
'0:05.616',-1.430
'0:05.618',-1.455
'0:05.620',-1.390
'0:05.622',-1.440
'0:05.624',-1.450
'0:05.626',-1.510
'0:05.628',-1.505
'0:05.630',-1.565
'0:05.632',-1.695
'0:05.634',-1.600
'0:05.636',-1.590
'0:05.638',-1.460
'0:05.640',-1.350
'0:05.642',-1.400
'0:05.644',-1.465
'0:05.646',-1.550
'0:05.648',-1.480
'0:05.650',-1.650
'0:05.652',-1.620
'0:05.654',-1.570
'0:05.656',-1.500
'0:05.658',-1.465
'0:05.660',-1.345
'0:05.662',-1.285
'0:05.664',-1.435
'0:05.666',-1.505
'0:05.668',-1.620
'0:05.670',-1.720
'0:05.672',-1.765
'0:05.674',-1.660
'0:05.676',-1.575
'0:05.678',-1.415
'0:05.680',-1.295
'0:05.682',-1.395
'0:05.684',-1.440
'0:05.686',-1.460
'0:05.688',-1.520
'0:05.690',-1.655
'0:05.692',-1.615
'0:05.694',-1.570
'0:05.696',-1.470
'0:05.698',-1.535
'0:05.700',-1.380
'0:05.702',-1.405
'0:05.704',-1.505
'0:05.706',-1.530
'0:05.708',-1.580
'0:05.710',-1.655
'0:05.712',-1.605
'0:05.714',-1.555
'0:05.716',-1.500
'0:05.718',-1.370
'0:05.720',-1.370
'0:05.722',-1.360
'0:05.724',-1.480
'0:05.726',-1.605
'0:05.728',-1.580
'0:05.730',-1.635
'0:05.732',-1.585
'0:05.734',-1.540
'0:05.736',-1.500
'0:05.738',-1.610
'0:05.740',-1.390
'0:05.742',-1.365
'0:05.744',-1.420
'0:05.746',-1.475
'0:05.748',-1.595
'0:05.750',-1.570
'0:05.752',-1.625
'0:05.754',-1.540
'0:05.756',-1.555
'0:05.758',-1.510
'0:05.760',-1.415
'0:05.762',-1.315
'0:05.764',-1.400
'0:05.766',-1.480
'0:05.768',-1.580
'0:05.770',-1.635
'0:05.772',-1.575
'0:05.774',-1.530
'0:05.776',-1.465
'0:05.778',-1.450
'0:05.780',-1.210
'0:05.782',-1.345
'0:05.784',-1.380
'0:05.786',-1.445
'0:05.788',-1.415
'0:05.790',-1.470
'0:05.792',-1.550
'0:05.794',-1.350
'0:05.796',-1.520
'0:05.798',-1.275
'0:05.800',-1.315
'0:05.802',-1.340
'0:05.804',-1.490
'0:05.806',-1.525
'0:05.808',-1.570
'0:05.810',-1.550
'0:05.812',-1.540
'0:05.814',-1.410
'0:05.816',-1.395
'0:05.818',-1.455
'0:05.820',-1.315
'0:05.822',-1.450
'0:05.824',-1.420
'0:05.826',-1.460
'0:05.828',-1.650
'0:05.830',-1.725
'0:05.832',-1.675
'0:05.834',-1.545
'0:05.836',-1.560
'0:05.838',-1.390
'0:05.840',-1.295
'0:05.842',-1.415
'0:05.844',-1.455
'0:05.846',-1.570
'0:05.848',-1.655
'0:05.850',-1.680
'0:05.852',-1.670
'0:05.854',-1.560
'0:05.856',-1.525
'0:05.858',-1.360
'0:05.860',-1.320
'0:05.862',-1.415
'0:05.864',-1.510
'0:05.866',-1.570
'0:05.868',-1.835
'0:05.870',-1.750
'0:05.872',-1.675
'0:05.874',-1.655
'0:05.876',-1.590
'0:05.878',-1.505
'0:05.880',-1.455
'0:05.882',-1.400
'0:05.884',-1.420
'0:05.886',-1.410
'0:05.888',-1.340
'0:05.890',-1.100
'0:05.892',-1.070
'0:05.894',-0.935
'0:05.896',-0.760
'0:05.898',-0.555
'0:05.900',-0.445
'0:05.902',-0.500
'0:05.904',-0.485
'0:05.906',-0.525
'0:05.908',-0.605
'0:05.910',-0.625
'0:05.912',-0.705
'0:05.914',-0.795
'0:05.916',-1.105
'0:05.918',-1.085
'0:05.920',-1.295
'0:05.922',-1.280
'0:05.924',-1.320
'0:05.926',-1.350
'0:05.928',-1.530
'0:05.930',-1.410
'0:05.932',-1.395
'0:05.934',-1.405
'0:05.936',-1.390
'0:05.938',-1.310
'0:05.940',-1.395
'0:05.942',-1.550
'0:05.944',-1.495
'0:05.946',-1.515
'0:05.948',-1.710
'0:05.950',-1.720
'0:05.952',-1.605
'0:05.954',-1.565
'0:05.956',-1.490
'0:05.958',-1.410
'0:05.960',-1.355
'0:05.962',-1.465
'0:05.964',-1.465
'0:05.966',-1.485
'0:05.968',-1.605
'0:05.970',-1.575
'0:05.972',-1.675
'0:05.974',-1.595
'0:05.976',-1.605
'0:05.978',-1.435
'0:05.980',-1.460
'0:05.982',-1.440
'0:05.984',-1.645
'0:05.986',-1.575
'0:05.988',-1.645
'0:05.990',-1.675
'0:05.992',-1.505
'0:05.994',-1.430
'0:05.996',-1.445
'0:05.998',-1.365
'0:06.000',-1.340
'0:06.002',-1.505
'0:06.004',-1.545
'0:06.006',-1.570
'0:06.008',-1.640
'0:06.010',-1.640
'0:06.012',-1.535
'0:06.014',-1.475
'0:06.016',-1.540
'0:06.018',-1.350
'0:06.020',-1.330
'0:06.022',-1.365
'0:06.024',-1.465
'0:06.026',-1.600
'0:06.028',-1.705
'0:06.030',-1.640
'0:06.032',-1.555
'0:06.034',-1.500
'0:06.036',-1.395
'0:06.038',-1.345
'0:06.040',-1.285
'0:06.042',-1.490
'0:06.044',-1.545
'0:06.046',-1.435
'0:06.048',-1.495
'0:06.050',-1.535
'0:06.052',-1.520
'0:06.054',-1.435
'0:06.056',-1.435
'0:06.058',-1.350
'0:06.060',-1.405
'0:06.062',-1.525
'0:06.064',-1.465
'0:06.066',-1.510
'0:06.068',-1.540
'0:06.070',-1.420
'0:06.072',-1.440
'0:06.074',-1.370
'0:06.076',-1.410
'0:06.078',-1.230
'0:06.080',-1.240
'0:06.082',-1.235
'0:06.084',-1.420
'0:06.086',-1.500
'0:06.088',-1.530
'0:06.090',-1.540
'0:06.092',-1.450
'0:06.094',-1.370
'0:06.096',-1.230
'0:06.098',-1.220
'0:06.100',-1.260
'0:06.102',-1.315
'0:06.104',-1.315
'0:06.106',-1.355
'0:06.108',-1.425
'0:06.110',-1.355
'0:06.112',-1.250
'0:06.114',-1.210
'0:06.116',-1.165
'0:06.118',-1.130
'0:06.120',-1.165
'0:06.122',-1.315
'0:06.124',-1.265
'0:06.126',-1.305
'0:06.128',-1.295
'0:06.130',-1.405
'0:06.132',-1.350
'0:06.134',-1.185
'0:06.136',-1.030
'0:06.138',-1.120
'0:06.140',-1.110
'0:06.142',-1.135
'0:06.144',-1.270
'0:06.146',-1.370
'0:06.148',-1.355
'0:06.150',-1.375
'0:06.152',-1.295
'0:06.154',-1.250
'0:06.156',-1.145
'0:06.158',-1.150
'0:06.160',-1.235
'0:06.162',-1.255
'0:06.164',-1.350
'0:06.166',-1.425
'0:06.168',-1.445
'0:06.170',-1.410
'0:06.172',-1.365
'0:06.174',-1.270
'0:06.176',-1.140
'0:06.178',-1.195
'0:06.180',-1.300
'0:06.182',-1.400
'0:06.184',-1.415
'0:06.186',-1.560
'0:06.188',-1.560
'0:06.190',-1.535
'0:06.192',-1.525
'0:06.194',-1.430
'0:06.196',-1.295
'0:06.198',-1.245
'0:06.200',-1.345
'0:06.202',-1.505
'0:06.204',-1.505
'0:06.206',-1.625
'0:06.208',-1.595
'0:06.210',-1.575
'0:06.212',-1.470
'0:06.214',-1.455
'0:06.216',-1.290
'0:06.218',-1.395
'0:06.220',-1.450
'0:06.222',-1.405
'0:06.224',-1.490
'0:06.226',-1.710
'0:06.228',-1.650
'0:06.230',-1.500
'0:06.232',-1.510
'0:06.234',-1.455
'0:06.236',-1.320
'0:06.238',-1.365
'0:06.240',-1.500
'0:06.242',-1.480
'0:06.244',-1.585
'0:06.246',-1.615
'0:06.248',-1.590
'0:06.250',-1.500
'0:06.252',-1.445
'0:06.254',-1.455
'0:06.256',-1.370
'0:06.258',-1.305
'0:06.260',-1.295
'0:06.262',-1.520
'0:06.264',-1.415
'0:06.266',-1.575
'0:06.268',-1.645
'0:06.270',-1.585
'0:06.272',-1.490
'0:06.274',-1.440
'0:06.276',-1.390
'0:06.278',-1.360
'0:06.280',-1.495
'0:06.282',-1.535
'0:06.284',-1.485
'0:06.286',-1.640
'0:06.288',-1.555
'0:06.290',-1.590
'0:06.292',-1.530
'0:06.294',-1.360
'0:06.296',-1.320
'0:06.298',-1.300
'0:06.300',-1.360
'0:06.302',-1.415
'0:06.304',-1.515
'0:06.306',-1.670
'0:06.308',-1.595
'0:06.310',-1.550
'0:06.312',-1.525
'0:06.314',-1.545
'0:06.316',-1.280
'0:06.318',-1.315
'0:06.320',-1.360
'0:06.322',-1.430
'0:06.324',-1.505
'0:06.326',-1.640
'0:06.328',-1.725
'0:06.330',-1.610
'0:06.332',-1.510
'0:06.334',-1.385
'0:06.336',-1.350
'0:06.338',-1.420
'0:06.340',-1.430
'0:06.342',-1.450
'0:06.344',-1.565
'0:06.346',-1.650
'0:06.348',-1.630
'0:06.350',-1.515
'0:06.352',-1.415
'0:06.354',-1.415
'0:06.356',-1.385
'0:06.358',-1.400
'0:06.360',-1.480
'0:06.362',-1.580
'0:06.364',-1.615
'0:06.366',-1.650
'0:06.368',-1.515
'0:06.370',-1.550
'0:06.372',-1.455
'0:06.374',-1.395
'0:06.376',-1.350
'0:06.378',-1.415
'0:06.380',-1.455
'0:06.382',-1.470
'0:06.384',-1.605
'0:06.386',-1.595
'0:06.388',-1.555
'0:06.390',-1.515
'0:06.392',-1.535
'0:06.394',-1.395
'0:06.396',-1.390
'0:06.398',-1.400
'0:06.400',-1.380
'0:06.402',-1.445
'0:06.404',-1.580
'0:06.406',-1.640
'0:06.408',-1.635
'0:06.410',-1.625
'0:06.412',-1.445
'0:06.414',-1.330
'0:06.416',-1.400
'0:06.418',-1.360
'0:06.420',-1.500
'0:06.422',-1.585
'0:06.424',-1.715
'0:06.426',-1.670
'0:06.428',-1.625
'0:06.430',-1.415
'0:06.432',-1.400
'0:06.434',-1.305
'0:06.436',-1.375
'0:06.438',-1.400
'0:06.440',-1.520
'0:06.442',-1.520
'0:06.444',-1.755
'0:06.446',-1.555
'0:06.448',-1.560
'0:06.450',-1.540
'0:06.452',-1.530
'0:06.454',-1.405
'0:06.456',-1.350
'0:06.458',-1.360
'0:06.460',-1.465
'0:06.462',-1.440
'0:06.464',-1.445
'0:06.466',-1.495
'0:06.468',-1.515
'0:06.470',-1.345
'0:06.472',-1.255
'0:06.474',-1.240
'0:06.476',-1.260
'0:06.478',-1.230
'0:06.480',-1.375
'0:06.482',-1.540
'0:06.484',-1.620
'0:06.486',-1.475
'0:06.488',-1.430
'0:06.490',-1.395
'0:06.492',-1.380
'0:06.494',-1.360
'0:06.496',-1.365
'0:06.498',-1.435
'0:06.500',-1.415
'0:06.502',-1.550
'0:06.504',-1.755
'0:06.506',-1.710
'0:06.508',-1.605
'0:06.510',-1.525
'0:06.512',-1.450
'0:06.514',-1.305
'0:06.516',-1.375
'0:06.518',-1.415
'0:06.520',-1.595
'0:06.522',-1.520
'0:06.524',-1.610
'0:06.526',-1.595
'0:06.528',-1.635
'0:06.530',-1.505
'0:06.532',-1.470
'0:06.534',-1.380
'0:06.536',-1.470
'0:06.538',-1.370
'0:06.540',-1.495
'0:06.542',-1.505
'0:06.544',-1.580
'0:06.546',-1.700
'0:06.548',-1.680
'0:06.550',-1.610
'0:06.552',-1.630
'0:06.554',-1.410
'0:06.556',-1.455
'0:06.558',-1.540
'0:06.560',-1.630
'0:06.562',-1.500
'0:06.564',-1.535
'0:06.566',-1.455
'0:06.568',-1.365
'0:06.570',-1.080
'0:06.572',-0.900
'0:06.574',-0.800
'0:06.576',-0.710
'0:06.578',-0.675
'0:06.580',-0.600
'0:06.582',-0.650
'0:06.584',-0.810
'0:06.586',-0.735
'0:06.588',-0.575
'0:06.590',-0.535
'0:06.592',-0.475
'0:06.594',-0.530
'0:06.596',-0.865
'0:06.598',-1.110
'0:06.600',-1.280
'0:06.602',-1.375
'0:06.604',-1.520
'0:06.606',-1.515
'0:06.608',-1.480
'0:06.610',-1.440
'0:06.612',-1.340
'0:06.614',-1.190
'0:06.616',-1.380
'0:06.618',-1.365
'0:06.620',-1.435
'0:06.622',-1.585
'0:06.624',-1.585
'0:06.626',-1.585
'0:06.628',-1.590
'0:06.630',-1.555
'0:06.632',-1.490
'0:06.634',-1.460
'0:06.636',-1.435
'0:06.638',-1.410
'0:06.640',-1.575
'0:06.642',-1.525
'0:06.644',-1.600
'0:06.646',-1.670
'0:06.648',-1.580
'0:06.650',-1.435
'0:06.652',-1.460
'0:06.654',-1.415
'0:06.656',-1.400
'0:06.658',-1.460
'0:06.660',-1.645
'0:06.662',-1.640
'0:06.664',-1.680
'0:06.666',-1.645
'0:06.668',-1.620
'0:06.670',-1.555
'0:06.672',-1.420
'0:06.674',-1.380
'0:06.676',-1.360
'0:06.678',-1.410
'0:06.680',-1.520
'0:06.682',-1.540
'0:06.684',-1.705
'0:06.686',-1.735
'0:06.688',-1.565
'0:06.690',-1.525
'0:06.692',-1.420
'0:06.694',-1.310
'0:06.696',-1.375
'0:06.698',-1.475
'0:06.700',-1.520
'0:06.702',-1.635
'0:06.704',-1.715
'0:06.706',-1.545
'0:06.708',-1.555
'0:06.710',-1.505
'0:06.712',-1.325
'0:06.714',-1.315
'0:06.716',-1.310
'0:06.718',-1.560
'0:06.720',-1.555
'0:06.722',-1.615
'0:06.724',-1.575
'0:06.726',-1.585
'0:06.728',-1.430
'0:06.730',-1.455
'0:06.732',-1.310
'0:06.734',-1.270
'0:06.736',-1.390
'0:06.738',-1.295
'0:06.740',-1.560
'0:06.742',-1.615
'0:06.744',-1.575
'0:06.746',-1.520
'0:06.748',-1.535
'0:06.750',-1.380
'0:06.752',-1.315
'0:06.754',-1.295
'0:06.756',-1.365
'0:06.758',-1.420
'0:06.760',-1.380
'0:06.762',-1.465
'0:06.764',-1.465
'0:06.766',-1.550
'0:06.768',-1.370
'0:06.770',-1.290
'0:06.772',-1.190
'0:06.774',-1.240
'0:06.776',-1.250
'0:06.778',-1.305
'0:06.780',-1.440
'0:06.782',-1.590
'0:06.784',-1.415
'0:06.786',-1.375
'0:06.788',-1.285
'0:06.790',-1.285
'0:06.792',-1.110
'0:06.794',-1.115
'0:06.796',-1.100
'0:06.798',-1.170
'0:06.800',-1.270
'0:06.802',-1.365
'0:06.804',-1.290
'0:06.806',-1.410
'0:06.808',-1.280
'0:06.810',-1.170
'0:06.812',-1.070
'0:06.814',-1.105
'0:06.816',-1.150
'0:06.818',-1.280
'0:06.820',-1.250
'0:06.822',-1.460
'0:06.824',-1.430
'0:06.826',-1.270
'0:06.828',-1.180
'0:06.830',-1.210
'0:06.832',-0.990
'0:06.834',-1.135
'0:06.836',-1.120
'0:06.838',-1.200
'0:06.840',-1.315
'0:06.842',-1.390
'0:06.844',-1.425
'0:06.846',-1.420
'0:06.848',-1.420
'0:06.850',-1.235
'0:06.852',-1.115
'0:06.854',-1.250
'0:06.856',-1.305
'0:06.858',-1.345
'0:06.860',-1.315
'0:06.862',-1.470
'0:06.864',-1.595
'0:06.866',-1.530
'0:06.868',-1.425
'0:06.870',-1.385
'0:06.872',-1.285
'0:06.874',-1.225
'0:06.876',-1.440
'0:06.878',-1.485
'0:06.880',-1.505
'0:06.882',-1.590
'0:06.884',-1.475
'0:06.886',-1.540
'0:06.888',-1.445
'0:06.890',-1.440
'0:06.892',-1.310
'0:06.894',-1.350
'0:06.896',-1.330
'0:06.898',-1.435
'0:06.900',-1.505
'0:06.902',-1.565
'0:06.904',-1.585
'0:06.906',-1.535
'0:06.908',-1.530
'0:06.910',-1.445
'0:06.912',-1.335
'0:06.914',-1.405
'0:06.916',-1.420
'0:06.918',-1.420
'0:06.920',-1.495
'0:06.922',-1.580
'0:06.924',-1.645
'0:06.926',-1.460
'0:06.928',-1.440
'0:06.930',-1.415
'0:06.932',-1.255
'0:06.934',-1.290
'0:06.936',-1.365
'0:06.938',-1.560
'0:06.940',-1.590
'0:06.942',-1.525
'0:06.944',-1.545
'0:06.946',-1.530
'0:06.948',-1.510
'0:06.950',-1.260
'0:06.952',-1.305
'0:06.954',-1.375
'0:06.956',-1.330
'0:06.958',-1.500
'0:06.960',-1.570
'0:06.962',-1.650
'0:06.964',-1.515
'0:06.966',-1.470
'0:06.968',-1.560
'0:06.970',-1.385
'0:06.972',-1.295
'0:06.974',-1.395
'0:06.976',-1.290
'0:06.978',-1.585
'0:06.980',-1.540
'0:06.982',-1.605
'0:06.984',-1.490
'0:06.986',-1.490
'0:06.988',-1.415
'0:06.990',-1.415
'0:06.992',-1.285
'0:06.994',-1.350
'0:06.996',-1.345
'0:06.998',-1.425
'0:07.000',-1.655
'0:07.002',-1.645
'0:07.004',-1.620
'0:07.006',-1.535
'0:07.008',-1.440
'0:07.010',-1.400
'0:07.012',-1.325
'0:07.014',-1.325
'0:07.016',-1.345
'0:07.018',-1.455
'0:07.020',-1.640
'0:07.022',-1.665
'0:07.024',-1.530
'0:07.026',-1.565
'0:07.028',-1.470
'0:07.030',-1.280
'0:07.032',-1.280
'0:07.034',-1.355
'0:07.036',-1.340
'0:07.038',-1.460
'0:07.040',-1.570
'0:07.042',-1.655
'0:07.044',-1.550
'0:07.046',-1.460
'0:07.048',-1.420
'0:07.050',-1.305
'0:07.052',-1.330
'0:07.054',-1.430
'0:07.056',-1.435
'0:07.058',-1.610
'0:07.060',-1.725
'0:07.062',-1.630
'0:07.064',-1.515
'0:07.066',-1.400
'0:07.068',-1.325
'0:07.070',-1.325
'0:07.072',-1.310
'0:07.074',-1.330
'0:07.076',-1.365
'0:07.078',-1.500
'0:07.080',-1.710
'0:07.082',-1.580
'0:07.084',-1.495
'0:07.086',-1.430
'0:07.088',-1.325
'0:07.090',-1.400
'0:07.092',-1.390
'0:07.094',-1.425
'0:07.096',-1.445
'0:07.098',-1.490
'0:07.100',-1.570
'0:07.102',-1.625
'0:07.104',-1.500
'0:07.106',-1.415
'0:07.108',-1.455
'0:07.110',-1.325
'0:07.112',-1.375
'0:07.114',-1.415
'0:07.116',-1.470
'0:07.118',-1.525
'0:07.120',-1.540
'0:07.122',-1.550
'0:07.124',-1.560
'0:07.126',-1.440
'0:07.128',-1.405
'0:07.130',-1.235
'0:07.132',-1.330
'0:07.134',-1.305
'0:07.136',-1.455
'0:07.138',-1.485
'0:07.140',-1.565
'0:07.142',-1.510
'0:07.144',-1.485
'0:07.146',-1.470
'0:07.148',-1.260
'0:07.150',-1.225
'0:07.152',-1.215
'0:07.154',-1.315
'0:07.156',-1.355
'0:07.158',-1.515
'0:07.160',-1.490
'0:07.162',-1.400
'0:07.164',-1.395
'0:07.166',-1.320
'0:07.168',-1.290
'0:07.170',-1.195
'0:07.172',-1.215
'0:07.174',-1.235
'0:07.176',-1.345
'0:07.178',-1.525
'0:07.180',-1.540
'0:07.182',-1.540
'0:07.184',-1.485
'0:07.186',-1.445
'0:07.188',-1.505
'0:07.190',-1.285
'0:07.192',-1.270
'0:07.194',-1.405
'0:07.196',-1.475
'0:07.198',-1.495
'0:07.200',-1.660
'0:07.202',-1.550
'0:07.204',-1.560
'0:07.206',-1.410
'0:07.208',-1.410
'0:07.210',-1.235
'0:07.212',-1.410
'0:07.214',-1.430
'0:07.216',-1.520
'0:07.218',-1.395
'0:07.220',-1.520
'0:07.222',-1.605
'0:07.224',-1.570
'0:07.226',-1.510
'0:07.228',-1.450
'0:07.230',-1.310
'0:07.232',-1.390
'0:07.234',-1.435
'0:07.236',-1.580
'0:07.238',-1.655
'0:07.240',-1.750
'0:07.242',-1.810
'0:07.244',-1.480
'0:07.246',-1.445
'0:07.248',-1.430
'0:07.250',-1.290
'0:07.252',-1.275
'0:07.254',-1.275
'0:07.256',-1.250
'0:07.258',-1.095
'0:07.260',-1.055
'0:07.262',-0.980
'0:07.264',-0.785
'0:07.266',-0.600
'0:07.268',-0.410
'0:07.270',-0.360
'0:07.272',-0.465
'0:07.274',-0.470
'0:07.276',-0.465
'0:07.278',-0.600
'0:07.280',-0.765
'0:07.282',-0.875
'0:07.284',-1.095
'0:07.286',-1.060
'0:07.288',-1.220
'0:07.290',-1.140
'0:07.292',-1.160
'0:07.294',-1.235
'0:07.296',-1.350
'0:07.298',-1.435
'0:07.300',-1.495
'0:07.302',-1.450
'0:07.304',-1.450
'0:07.306',-1.435
'0:07.308',-1.355
'0:07.310',-1.330
'0:07.312',-1.425
'0:07.314',-1.470
'0:07.316',-1.450
'0:07.318',-1.625
'0:07.320',-1.595
'0:07.322',-1.540
'0:07.324',-1.560
'0:07.326',-1.445
