'Elapsed time','V1'
'0:10.392',-5.30500000
'0:10.396',-5.30500000
'0:10.400',-5.30500000
'0:10.404',-5.30000000
'0:10.408',-5.29500000
'0:10.412',-5.29000000
'0:10.416',-5.29500000
'0:10.420',-5.30000000
'0:10.424',-5.30500000
'0:10.428',-5.30500000
'0:10.432',-5.30500000
'0:10.436',-5.30500000
'0:10.440',-5.30500000
'0:10.444',-5.30500000
'0:10.448',-5.31000000
'0:10.452',-5.31000000
'0:10.456',-5.32000000
'0:10.460',-5.32500000
'0:10.464',-5.33000000
'0:10.468',-5.32500000
'0:10.472',-5.32500000
'0:10.476',-5.32000000
'0:10.480',-5.32000000
'0:10.484',-5.33000000
'0:10.488',-5.33500000
'0:10.492',-5.33000000
'0:10.496',-5.33000000
'0:10.500',-5.33000000
'0:10.504',-5.33000000
'0:10.508',-5.33500000
'0:10.512',-5.33500000
'0:10.516',-5.33500000
'0:10.520',-5.34000000
'0:10.524',-5.33000000
'0:10.528',-5.32500000
'0:10.532',-5.32000000
'0:10.536',-5.32000000
'0:10.540',-5.31500000
'0:10.544',-5.32000000
'0:10.548',-5.32000000
'0:10.552',-5.32500000
'0:10.556',-5.32500000
'0:10.560',-5.32000000
'0:10.564',-5.31000000
'0:10.568',-5.30500000
'0:10.572',-5.31000000
'0:10.576',-5.32000000
'0:10.580',-5.32500000
'0:10.584',-5.32500000
'0:10.588',-5.32500000
'0:10.592',-5.32500000
'0:10.596',-5.32000000
'0:10.600',-5.32000000
'0:10.604',-5.32500000
'0:10.608',-5.32500000
'0:10.612',-5.30000000
'0:10.616',-5.26000000
'0:10.620',-5.21000000
'0:10.624',-5.17500000
'0:10.628',-5.16000000
'0:10.632',-5.16500000
'0:10.636',-5.17000000
'0:10.640',-5.18000000
'0:10.644',-5.19500000
'0:10.648',-5.21000000
'0:10.652',-5.22000000
'0:10.656',-5.23500000
'0:10.660',-5.25000000
'0:10.664',-5.27000000
'0:10.668',-5.28500000
'0:10.672',-5.29000000
'0:10.676',-5.29500000
'0:10.680',-5.30000000
'0:10.684',-5.30000000
'0:10.688',-5.31500000
'0:10.692',-5.31500000
'0:10.696',-5.32000000
'0:10.700',-5.31500000
'0:10.704',-5.32000000
'0:10.708',-5.33000000
'0:10.712',-5.33500000
'0:10.716',-5.33500000
'0:10.720',-5.33500000
'0:10.724',-5.33500000
'0:10.728',-5.34500000
'0:10.732',-5.37000000
'0:10.736',-5.42000000
'0:10.740',-5.50500000
'0:10.744',-5.61000000
'0:10.748',-5.68000000
'0:10.752',-5.61000000
'0:10.756',-5.38000000
'0:10.760',-4.95500000
'0:10.764',-4.41500000
'0:10.768',-3.79000000
'0:10.772',-3.26000000
'0:10.776',-3.16000000
'0:10.780',-3.14500000
'0:10.784',-3.13500000
'0:10.788',-3.13000000
'0:10.792',-3.26000000
'0:10.796',-3.60000000
'0:10.800',-4.02500000
'0:10.804',-4.49500000
'0:10.808',-4.88500000
'0:10.812',-5.14000000
'0:10.816',-5.31000000
'0:10.820',-5.42500000
'0:10.824',-5.50000000
'0:10.828',-5.54000000
'0:10.832',-5.54500000
'0:10.836',-5.53000000
'0:10.840',-5.51500000
'0:10.844',-5.51000000
'0:10.848',-5.50500000
'0:10.852',-5.50000000
'0:10.856',-5.49000000
'0:10.860',-5.47500000
'0:10.864',-5.47500000
'0:10.868',-5.47500000
'0:10.872',-5.47500000
'0:10.876',-5.47500000
'0:10.880',-5.48000000
'0:10.884',-5.48000000
'0:10.888',-5.47500000
'0:10.892',-5.47500000
'0:10.896',-5.47500000
'0:10.900',-5.47500000
'0:10.904',-5.48000000
'0:10.908',-5.48000000
'0:10.912',-5.48500000
'0:10.916',-5.49000000
'0:10.920',-5.49500000
'0:10.924',-5.50500000
'0:10.928',-5.51000000
'0:10.932',-5.51500000
'0:10.936',-5.51500000
'0:10.940',-5.52000000
'0:10.944',-5.52500000
'0:10.948',-5.53500000
'0:10.952',-5.54500000
'0:10.956',-5.55000000
'0:10.960',-5.54500000
'0:10.964',-5.53000000
'0:10.968',-5.51500000
'0:10.972',-5.50000000
'0:10.976',-5.48500000
'0:10.980',-5.46000000
'0:10.984',-5.42500000
'0:10.988',-5.39500000
'0:10.992',-5.36000000
'0:10.996',-5.32500000
'0:11.000',-5.29000000
'0:11.004',-5.24000000
'0:11.008',-5.19500000
'0:11.012',-5.14500000
'0:11.016',-5.10000000
'0:11.020',-5.07000000
'0:11.024',-5.05000000
'0:11.028',-5.06500000
'0:11.032',-5.09500000
'0:11.036',-5.12500000
'0:11.040',-5.17000000
'0:11.044',-5.21000000
'0:11.048',-5.22500000
'0:11.052',-5.24500000
'0:11.056',-5.26000000
'0:11.060',-5.27000000
'0:11.064',-5.28000000
'0:11.068',-5.29000000
'0:11.072',-5.30000000
'0:11.076',-5.30000000
'0:11.080',-5.29500000
'0:11.084',-5.30000000
'0:11.088',-5.30500000
'0:11.092',-5.30500000
'0:11.096',-5.30500000
'0:11.100',-5.29500000
'0:11.104',-5.29500000
'0:11.108',-5.30000000
'0:11.112',-5.30500000
'0:11.116',-5.30500000
'0:11.120',-5.30500000
'0:11.124',-5.31000000
'0:11.128',-5.31500000
'0:11.132',-5.31000000
'0:11.136',-5.31000000
'0:11.140',-5.31500000
'0:11.144',-5.32000000
'0:11.148',-5.32000000
'0:11.152',-5.32000000
'0:11.156',-5.32500000
'0:11.160',-5.32500000
'0:11.164',-5.32500000
'0:11.168',-5.32500000
'0:11.172',-5.32500000
'0:11.176',-5.32500000
'0:11.180',-5.32000000
'0:11.184',-5.31500000
'0:11.188',-5.31500000
'0:11.192',-5.32500000
'0:11.196',-5.32000000
'0:11.200',-5.32500000
'0:11.204',-5.33000000
'0:11.208',-5.33000000
'0:11.212',-5.32500000
'0:11.216',-5.31500000
'0:11.220',-5.31500000
'0:11.224',-5.31500000
'0:11.228',-5.31000000
'0:11.232',-5.31500000
'0:11.236',-5.31000000
'0:11.240',-5.31500000
'0:11.244',-5.31000000
'0:11.248',-5.31500000
'0:11.252',-5.31500000
'0:11.256',-5.31500000
'0:11.260',-5.32000000
'0:11.264',-5.32500000
'0:11.268',-5.32500000
'0:11.272',-5.32000000
'0:11.276',-5.32000000
'0:11.280',-5.32500000
'0:11.284',-5.32500000
'0:11.288',-5.31500000
'0:11.292',-5.28500000
'0:11.296',-5.25500000
'0:11.300',-5.21500000
'0:11.304',-5.18500000
'0:11.308',-5.16500000
'0:11.312',-5.15500000
'0:11.316',-5.15500000
'0:11.320',-5.16500000
'0:11.324',-5.17000000
'0:11.328',-5.19000000
'0:11.332',-5.21000000
'0:11.336',-5.23000000
'0:11.340',-5.25000000
'0:11.344',-5.26500000
'0:11.348',-5.27500000
'0:11.352',-5.28500000
'0:11.356',-5.29500000
'0:11.360',-5.30000000
'0:11.364',-5.32000000
'0:11.368',-5.32000000
'0:11.372',-5.32000000
'0:11.376',-5.32500000
'0:11.380',-5.34000000
'0:11.384',-5.33500000
'0:11.388',-5.34000000
'0:11.392',-5.33500000
'0:11.396',-5.33000000
'0:11.400',-5.33500000
'0:11.404',-5.33500000
'0:11.408',-5.34000000
'0:11.412',-5.35500000
'0:11.416',-5.39500000
'0:11.420',-5.45500000
'0:11.424',-5.54500000
'0:11.428',-5.64000000
'0:11.432',-5.66500000
'0:11.436',-5.54000000
'0:11.440',-5.24500000
'0:11.444',-4.79500000
'0:11.448',-4.23500000
'0:11.452',-3.61000000
'0:11.456',-3.20500000
'0:11.460',-3.14500000
'0:11.464',-3.14000000
'0:11.468',-3.13000000
'0:11.472',-3.16000000
'0:11.476',-3.39500000
'0:11.480',-3.77000000
'0:11.484',-4.23000000
'0:11.488',-4.67000000
'0:11.492',-5.00500000
'0:11.496',-5.22500000
'0:11.500',-5.38000000
'0:11.504',-5.48500000
'0:11.508',-5.55000000
'0:11.512',-5.58500000
'0:11.516',-5.58500000
'0:11.520',-5.57500000
'0:11.524',-5.56500000
'0:11.528',-5.55000000
'0:11.532',-5.55000000
'0:11.536',-5.54500000
'0:11.540',-5.54500000
'0:11.544',-5.53000000
'0:11.548',-5.53000000
'0:11.552',-5.53500000
'0:11.556',-5.54000000
'0:11.560',-5.53500000
'0:11.564',-5.53000000
'0:11.568',-5.54000000
'0:11.572',-5.53500000
'0:11.576',-5.53000000
'0:11.580',-5.53000000
'0:11.584',-5.52500000
'0:11.588',-5.53000000
'0:11.592',-5.54500000
'0:11.596',-5.55500000
'0:11.600',-5.56500000
'0:11.604',-5.56500000
'0:11.608',-5.57500000
'0:11.612',-5.58000000
'0:11.616',-5.59000000
'0:11.620',-5.59500000
'0:11.624',-5.60500000
'0:11.628',-5.61000000
'0:11.632',-5.61000000
'0:11.636',-5.60500000
'0:11.640',-5.61000000
'0:11.644',-5.60500000
'0:11.648',-5.60000000
'0:11.652',-5.59000000
'0:11.656',-5.56500000
'0:11.660',-5.54500000
'0:11.664',-5.52000000
'0:11.668',-5.50000000
'0:11.672',-5.47500000
'0:11.676',-5.44000000
'0:11.680',-5.41000000
'0:11.684',-5.36500000
'0:11.688',-5.32000000
'0:11.692',-5.26500000
'0:11.696',-5.22000000
'0:11.700',-5.18500000
'0:11.704',-5.17500000
'0:11.708',-5.18000000
'0:11.712',-5.19500000
'0:11.716',-5.22500000
'0:11.720',-5.24000000
'0:11.724',-5.27000000
'0:11.728',-5.30000000
'0:11.732',-5.32500000
'0:11.736',-5.35500000
'0:11.740',-5.36000000
'0:11.744',-5.37000000
'0:11.748',-5.37500000
'0:11.752',-5.37500000
'0:11.756',-5.37500000
'0:11.760',-5.37500000
'0:11.764',-5.38000000
'0:11.768',-5.38500000
'0:11.772',-5.38500000
'0:11.776',-5.38000000
'0:11.780',-5.38000000
'0:11.784',-5.37500000
'0:11.788',-5.38000000
'0:11.792',-5.38000000
'0:11.796',-5.38000000
'0:11.800',-5.38500000
'0:11.804',-5.37500000
'0:11.808',-5.37500000
'0:11.812',-5.38000000
'0:11.816',-5.38000000
'0:11.820',-5.39000000
'0:11.824',-5.40000000
'0:11.828',-5.40500000
'0:11.832',-5.40500000
'0:11.836',-5.39500000
'0:11.840',-5.38500000
'0:11.844',-5.39500000
'0:11.848',-5.40000000
'0:11.852',-5.40000000
'0:11.856',-5.40000000
'0:11.860',-5.40500000
'0:11.864',-5.41500000
'0:11.868',-5.40500000
'0:11.872',-5.39500000
'0:11.876',-5.38500000
'0:11.880',-5.38500000
'0:11.884',-5.38000000
'0:11.888',-5.38000000
'0:11.892',-5.37500000
'0:11.896',-5.37500000
'0:11.900',-5.37000000
'0:11.904',-5.39000000
'0:11.908',-5.38500000
'0:11.912',-5.38000000
'0:11.916',-5.37500000
'0:11.920',-5.37500000
'0:11.924',-5.38000000
'0:11.928',-5.37500000
'0:11.932',-5.37500000
'0:11.936',-5.38500000
'0:11.940',-5.38500000
'0:11.944',-5.38500000
'0:11.948',-5.38000000
'0:11.952',-5.38000000
'0:11.956',-5.39000000
'0:11.960',-5.39000000
'0:11.964',-5.38000000
'0:11.968',-5.36500000
'0:11.972',-5.34500000
'0:11.976',-5.32000000
'0:11.980',-5.28000000
'0:11.984',-5.24500000
'0:11.988',-5.23000000
'0:11.992',-5.22500000
'0:11.996',-5.22500000
'0:12.000',-5.23000000
'0:12.004',-5.24500000
'0:12.008',-5.26000000
'0:12.012',-5.28000000
'0:12.016',-5.29500000
'0:12.020',-5.31500000
'0:12.024',-5.33000000
'0:12.028',-5.34000000
'0:12.032',-5.34500000
'0:12.036',-5.35000000
'0:12.040',-5.36500000
'0:12.044',-5.37000000
'0:12.048',-5.37500000
'0:12.052',-5.37500000
'0:12.056',-5.38500000
'0:12.060',-5.39000000
'0:12.064',-5.39500000
'0:12.068',-5.40000000
'0:12.072',-5.39500000
'0:12.076',-5.38500000
'0:12.080',-5.38500000
'0:12.084',-5.39500000
'0:12.088',-5.40000000
'0:12.092',-5.42000000
'0:12.096',-5.45500000
'0:12.100',-5.52000000
'0:12.104',-5.61000000
'0:12.108',-5.68000000
'0:12.112',-5.65500000
'0:12.116',-5.46000000
'0:12.120',-5.07500000
'0:12.124',-4.56000000
'0:12.128',-3.99000000
'0:12.132',-3.39000000
'0:12.136',-3.17000000
'0:12.140',-3.15000000
'0:12.144',-3.14000000
'0:12.148',-3.13000000
'0:12.152',-3.24000000
'0:12.156',-3.53500000
'0:12.160',-3.97000000
'0:12.164',-4.45000000
'0:12.168',-4.84500000
'0:12.172',-5.10500000
'0:12.176',-5.26500000
'0:12.180',-5.38500000
'0:12.184',-5.46500000
'0:12.188',-5.51000000
'0:12.192',-5.53500000
'0:12.196',-5.54500000
'0:12.200',-5.54500000
'0:12.204',-5.53500000
'0:12.208',-5.53000000
'0:12.212',-5.52500000
'0:12.216',-5.52000000
'0:12.220',-5.51000000
'0:12.224',-5.51500000
'0:12.228',-5.50500000
'0:12.232',-5.50000000
'0:12.236',-5.50000000
'0:12.240',-5.49500000
'0:12.244',-5.48500000
'0:12.248',-5.48000000
'0:12.252',-5.47500000
'0:12.256',-5.48000000
'0:12.260',-5.48500000
'0:12.264',-5.48500000
'0:12.268',-5.48000000
'0:12.272',-5.47500000
'0:12.276',-5.48000000
'0:12.280',-5.48500000
'0:12.284',-5.48500000
'0:12.288',-5.49000000
'0:12.292',-5.48500000
'0:12.296',-5.48500000
'0:12.300',-5.49000000
'0:12.304',-5.49000000
'0:12.308',-5.49500000
'0:12.312',-5.49500000
'0:12.316',-5.49500000
'0:12.320',-5.48500000
'0:12.324',-5.47500000
'0:12.328',-5.46500000
'0:12.332',-5.44500000
'0:12.336',-5.42500000
'0:12.340',-5.40000000
'0:12.344',-5.37500000
'0:12.348',-5.34500000
'0:12.352',-5.32000000
'0:12.356',-5.28500000
'0:12.360',-5.24500000
'0:12.364',-5.21000000
'0:12.368',-5.17500000
'0:12.372',-5.13500000
'0:12.376',-5.10500000
'0:12.380',-5.09000000
'0:12.384',-5.09000000
'0:12.388',-5.10000000
'0:12.392',-5.12000000
'0:12.396',-5.15000000
'0:12.400',-5.18500000
'0:12.404',-5.21500000
'0:12.408',-5.24000000
'0:12.412',-5.26000000
'0:12.416',-5.27500000
'0:12.420',-5.28500000
'0:12.424',-5.29500000
'0:12.428',-5.30000000
'0:12.432',-5.30000000
'0:12.436',-5.31000000
'0:12.440',-5.31000000
'0:12.444',-5.31500000
'0:12.448',-5.32500000
'0:12.452',-5.32000000
'0:12.456',-5.32000000
'0:12.460',-5.32000000
'0:12.464',-5.32500000
'0:12.468',-5.32500000
'0:12.472',-5.33000000
'0:12.476',-5.32000000
'0:12.480',-5.32000000
'0:12.484',-5.31500000
'0:12.488',-5.32000000
'0:12.492',-5.32000000
'0:12.496',-5.32000000
'0:12.500',-5.32000000
'0:12.504',-5.32000000
'0:12.508',-5.31500000
'0:12.512',-5.32000000
'0:12.516',-5.31000000
'0:12.520',-5.31000000
'0:12.524',-5.31000000
'0:12.528',-5.31500000
'0:12.532',-5.32500000
'0:12.536',-5.33500000
'0:12.540',-5.32500000
'0:12.544',-5.31500000
'0:12.548',-5.30500000
'0:12.552',-5.30500000
'0:12.556',-5.30000000
'0:12.560',-5.31000000
'0:12.564',-5.31500000
'0:12.568',-5.32500000
'0:12.572',-5.32000000
'0:12.576',-5.32000000
'0:12.580',-5.31500000
'0:12.584',-5.32000000
'0:12.588',-5.31500000
'0:12.592',-5.32000000
'0:12.596',-5.33000000
'0:12.600',-5.32500000
'0:12.604',-5.32000000
'0:12.608',-5.32500000
'0:12.612',-5.32000000
'0:12.616',-5.33000000
'0:12.620',-5.32500000
'0:12.624',-5.32000000
'0:12.628',-5.31500000
'0:12.632',-5.32000000
'0:12.636',-5.32500000
'0:12.640',-5.32500000
'0:12.644',-5.32000000
'0:12.648',-5.30500000
'0:12.652',-5.28000000
'0:12.656',-5.24500000
'0:12.660',-5.21500000
'0:12.664',-5.19500000
'0:12.668',-5.19000000
'0:12.672',-5.18500000
'0:12.676',-5.18500000
'0:12.680',-5.19500000
'0:12.684',-5.20000000
'0:12.688',-5.21500000
'0:12.692',-5.23000000
'0:12.696',-5.25000000
'0:12.700',-5.27500000
'0:12.704',-5.29000000
'0:12.708',-5.31000000
'0:12.712',-5.31500000
'0:12.716',-5.31500000
'0:12.720',-5.31000000
'0:12.724',-5.32000000
'0:12.728',-5.32000000
'0:12.732',-5.33000000
'0:12.736',-5.33500000
'0:12.740',-5.33500000
'0:12.744',-5.34500000
'0:12.748',-5.35000000
'0:12.752',-5.36000000
'0:12.756',-5.35500000
'0:12.760',-5.35000000
'0:12.764',-5.34500000
'0:12.768',-5.36000000
'0:12.772',-5.39500000
'0:12.776',-5.45000000
'0:12.780',-5.54000000
'0:12.784',-5.64000000
'0:12.788',-5.66500000
'0:12.792',-5.54500000
'0:12.796',-5.24500000
'0:12.800',-4.77500000
'0:12.804',-4.18500000
'0:12.808',-3.57000000
'0:12.812',-3.20000000
'0:12.816',-3.14500000
'0:12.820',-3.14000000
'0:12.824',-3.13000000
'0:12.828',-3.14500000
'0:12.832',-3.32000000
'0:12.836',-3.66500000
'0:12.840',-4.12000000
'0:12.844',-4.58500000
'0:12.848',-4.95500000
'0:12.852',-5.20000000
'0:12.856',-5.35500000
'0:12.860',-5.45500000
'0:12.864',-5.51500000
'0:12.868',-5.54000000
'0:12.872',-5.55000000
'0:12.876',-5.54500000
'0:12.880',-5.53000000
'0:12.884',-5.51500000
'0:12.888',-5.50000000
'0:12.892',-5.49000000
'0:12.896',-5.49000000
'0:12.900',-5.48500000
'0:12.904',-5.48000000
'0:12.908',-5.47500000
'0:12.912',-5.47000000
'0:12.916',-5.47500000
'0:12.920',-5.47500000
'0:12.924',-5.47500000
'0:12.928',-5.47500000
'0:12.932',-5.47500000
'0:12.936',-5.48000000
'0:12.940',-5.48000000
'0:12.944',-5.48500000
'0:12.948',-5.48500000
'0:12.952',-5.49000000
'0:12.956',-5.49000000
'0:12.960',-5.49500000
'0:12.964',-5.50500000
'0:12.968',-5.50500000
'0:12.972',-5.50500000
'0:12.976',-5.50500000
'0:12.980',-5.52000000
'0:12.984',-5.53000000
'0:12.988',-5.53500000
'0:12.992',-5.54000000
'0:12.996',-5.53500000
'0:13.000',-5.53000000
'0:13.004',-5.52000000
'0:13.008',-5.51000000
'0:13.012',-5.49000000
'0:13.016',-5.47000000
'0:13.020',-5.43500000
'0:13.024',-5.40500000
'0:13.028',-5.36500000
'0:13.032',-5.32500000
'0:13.036',-5.28500000
'0:13.040',-5.24000000
'0:13.044',-5.19000000
'0:13.048',-5.14500000
'0:13.052',-5.10000000
'0:13.056',-5.06000000
'0:13.060',-5.04000000
'0:13.064',-5.03500000
'0:13.068',-5.05000000
'0:13.072',-5.08500000
'0:13.076',-5.12000000
'0:13.080',-5.16500000
'0:13.084',-5.20000000
'0:13.088',-5.23000000
'0:13.092',-5.25000000
'0:13.096',-5.26000000
'0:13.100',-5.26500000
'0:13.104',-5.27000000
'0:13.108',-5.27000000
'0:13.112',-5.27500000
'0:13.116',-5.28000000
'0:13.120',-5.28500000
'0:13.124',-5.28000000
'0:13.128',-5.28000000
'0:13.132',-5.28000000
'0:13.136',-5.28000000
'0:13.140',-5.29000000
'0:13.144',-5.29000000
'0:13.148',-5.29500000
'0:13.152',-5.29500000
'0:13.156',-5.29000000
'0:13.160',-5.29000000
'0:13.164',-5.28000000
'0:13.168',-5.27500000
'0:13.172',-5.26500000
'0:13.176',-5.27000000
'0:13.180',-5.27000000
'0:13.184',-5.27500000
'0:13.188',-5.28000000
'0:13.192',-5.29000000
'0:13.196',-5.29500000
'0:13.200',-5.29500000
'0:13.204',-5.29500000
'0:13.208',-5.29500000
'0:13.212',-5.28500000
'0:13.216',-5.27500000
'0:13.220',-5.27000000
'0:13.224',-5.27500000
'0:13.228',-5.28000000
'0:13.232',-5.28000000
'0:13.236',-5.28500000
'0:13.240',-5.28000000
'0:13.244',-5.28000000
'0:13.248',-5.28500000
'0:13.252',-5.27500000
'0:13.256',-5.28000000
'0:13.260',-5.28500000
'0:13.264',-5.28500000
'0:13.268',-5.28000000
'0:13.272',-5.27500000
'0:13.276',-5.27500000
'0:13.280',-5.27000000
'0:13.284',-5.27000000
'0:13.288',-5.27500000
'0:13.292',-5.28000000
'0:13.296',-5.28500000
'0:13.300',-5.28000000
'0:13.304',-5.27500000
'0:13.308',-5.27000000
'0:13.312',-5.26500000
'0:13.316',-5.26500000
'0:13.320',-5.26500000
'0:13.324',-5.26000000
'0:13.328',-5.25500000
'0:13.332',-5.22500000
'0:13.336',-5.19000000
'0:13.340',-5.15000000
'0:13.344',-5.13500000
'0:13.348',-5.12000000
'0:13.352',-5.12000000
'0:13.356',-5.11500000
'0:13.360',-5.13000000
'0:13.364',-5.14000000
'0:13.368',-5.15500000
'0:13.372',-5.17000000
'0:13.376',-5.18500000
'0:13.380',-5.20000000
'0:13.384',-5.22000000
'0:13.388',-5.23500000
'0:13.392',-5.24500000
'0:13.396',-5.26000000
'0:13.400',-5.27000000
'0:13.404',-5.27500000
'0:13.408',-5.27500000
'0:13.412',-5.28500000
'0:13.416',-5.29000000
'0:13.420',-5.28500000
'0:13.424',-5.28500000
'0:13.428',-5.29000000
'0:13.432',-5.28500000
'0:13.436',-5.28000000
'0:13.440',-5.29000000
'0:13.444',-5.30000000
'0:13.448',-5.31500000
'0:13.452',-5.35000000
'0:13.456',-5.40500000
'0:13.460',-5.50000000
'0:13.464',-5.59500000
'0:13.468',-5.60000000
'0:13.472',-5.45000000
'0:13.476',-5.09500000
'0:13.480',-4.60500000
'0:13.484',-4.01000000
'0:13.488',-3.38000000
'0:13.492',-3.17000000
'0:13.496',-3.14500000
'0:13.500',-3.13000000
'0:13.504',-3.13000000
'0:13.508',-3.14500000
'0:13.512',-3.36000000
'0:13.516',-3.74000000
'0:13.520',-4.20500000
'0:13.524',-4.65500000
'0:13.528',-4.98500000
'0:13.532',-5.19000000
'0:13.536',-5.33500000
'0:13.540',-5.42500000
'0:13.544',-5.48000000
'0:13.548',-5.50500000
'0:13.552',-5.51000000
'0:13.556',-5.50500000
'0:13.560',-5.49000000
'0:13.564',-5.47000000
'0:13.568',-5.45500000
'0:13.572',-5.44500000
'0:13.576',-5.44500000
'0:13.580',-5.43500000
'0:13.584',-5.44000000
'0:13.588',-5.44000000
'0:13.592',-5.43500000
'0:13.596',-5.43000000
'0:13.600',-5.43500000
'0:13.604',-5.43000000
'0:13.608',-5.43500000
'0:13.612',-5.43000000
'0:13.616',-5.44000000
'0:13.620',-5.44000000
'0:13.624',-5.44000000
'0:13.628',-5.44000000
'0:13.632',-5.44500000
'0:13.636',-5.45000000
'0:13.640',-5.45500000
'0:13.644',-5.46000000
'0:13.648',-5.46500000
'0:13.652',-5.47500000
'0:13.656',-5.48500000
'0:13.660',-5.48500000
'0:13.664',-5.49000000
'0:13.668',-5.49000000
'0:13.672',-5.49500000
'0:13.676',-5.49000000
'0:13.680',-5.48500000
'0:13.684',-5.47500000
'0:13.688',-5.45500000
'0:13.692',-5.44000000
'0:13.696',-5.41000000
'0:13.700',-5.38000000
'0:13.704',-5.35000000
'0:13.708',-5.31000000
'0:13.712',-5.27000000
'0:13.716',-5.23000000
'0:13.720',-5.19000000
'0:13.724',-5.14500000
'0:13.728',-5.10000000
'0:13.732',-5.05500000
'0:13.736',-5.02000000
'0:13.740',-5.00000000
'0:13.744',-5.00500000
'0:13.748',-5.02500000
'0:13.752',-5.06500000
'0:13.756',-5.10500000
'0:13.760',-5.14000000
'0:13.764',-5.17500000
'0:13.768',-5.20000000
'0:13.772',-5.22500000
'0:13.776',-5.23000000
'0:13.780',-5.23500000
'0:13.784',-5.24000000
'0:13.788',-5.24500000
'0:13.792',-5.25000000
'0:13.796',-5.26000000
'0:13.800',-5.26000000
'0:13.804',-5.25500000
'0:13.808',-5.26000000
'0:13.812',-5.25500000
'0:13.816',-5.25000000
'0:13.820',-5.25500000
'0:13.824',-5.25500000
'0:13.828',-5.26000000
'0:13.832',-5.26500000
'0:13.836',-5.25500000
'0:13.840',-5.26000000
'0:13.844',-5.26500000
'0:13.848',-5.26500000
'0:13.852',-5.27000000
'0:13.856',-5.26500000
'0:13.860',-5.26000000
'0:13.864',-5.26000000
'0:13.868',-5.26000000
'0:13.872',-5.26500000
'0:13.876',-5.27500000
'0:13.880',-5.27500000
'0:13.884',-5.27500000
'0:13.888',-5.27500000
'0:13.892',-5.27000000
'0:13.896',-5.27500000
'0:13.900',-5.27000000
'0:13.904',-5.26500000
'0:13.908',-5.27000000
'0:13.912',-5.26500000
'0:13.916',-5.26500000
'0:13.920',-5.26000000
'0:13.924',-5.26000000
'0:13.928',-5.26500000
'0:13.932',-5.26500000
'0:13.936',-5.26500000
'0:13.940',-5.26500000
'0:13.944',-5.26000000
'0:13.948',-5.25500000
'0:13.952',-5.25000000
'0:13.956',-5.25500000
'0:13.960',-5.26500000
'0:13.964',-5.26500000
'0:13.968',-5.25500000
'0:13.972',-5.25000000
'0:13.976',-5.25000000
'0:13.980',-5.25000000
'0:13.984',-5.25500000
'0:13.988',-5.26000000
'0:13.992',-5.26500000
'0:13.996',-5.27000000
'0:14.000',-5.27000000
'0:14.004',-5.25500000
'0:14.008',-5.24500000
'0:14.012',-5.22000000
'0:14.016',-5.18500000
'0:14.020',-5.13500000
'0:14.024',-5.11500000
'0:14.028',-5.10500000
'0:14.032',-5.10500000
'0:14.036',-5.10500000
'0:14.040',-5.11000000
'0:14.044',-5.12000000
'0:14.048',-5.13500000
'0:14.052',-5.15500000
'0:14.056',-5.16500000
'0:14.060',-5.18500000
'0:14.064',-5.20000000
'0:14.068',-5.21500000
'0:14.072',-5.23000000
'0:14.076',-5.23500000
'0:14.080',-5.25000000
'0:14.084',-5.25500000
'0:14.088',-5.26000000
'0:14.092',-5.26000000
'0:14.096',-5.26500000
'0:14.100',-5.26500000
'0:14.104',-5.26500000
'0:14.108',-5.27000000
'0:14.112',-5.27000000
'0:14.116',-5.27500000
'0:14.120',-5.27500000
'0:14.124',-5.28000000
'0:14.128',-5.29000000
'0:14.132',-5.31500000
'0:14.136',-5.37500000
'0:14.140',-5.47000000
'0:14.144',-5.57000000
'0:14.148',-5.57500000
'0:14.152',-5.44000000
'0:14.156',-5.11500000
'0:14.160',-4.63500000
'0:14.164',-4.05000000
'0:14.168',-3.42500000
'0:14.172',-3.17000000
'0:14.176',-3.14500000
'0:14.180',-3.13000000
'0:14.184',-3.13000000
'0:14.188',-3.13000000
'0:14.192',-3.29500000
'0:14.196',-3.63500000
'0:14.200',-4.07500000
'0:14.204',-4.53500000
'0:14.208',-4.89500000
'0:14.212',-5.12500000
'0:14.216',-5.27500000
'0:14.220',-5.37000000
'0:14.224',-5.43500000
'0:14.228',-5.46500000
'0:14.232',-5.47500000
'0:14.236',-5.46500000
'0:14.240',-5.45500000
'0:14.244',-5.44500000
'0:14.248',-5.44000000
'0:14.252',-5.43500000
'0:14.256',-5.43000000
'0:14.260',-5.42000000
'0:14.264',-5.41000000
'0:14.268',-5.40500000
'0:14.272',-5.41000000
'0:14.276',-5.41500000
'0:14.280',-5.41500000
'0:14.284',-5.41500000
'0:14.288',-5.42000000
'0:14.292',-5.42000000
'0:14.296',-5.42000000
'0:14.300',-5.43000000
'0:14.304',-5.43000000
'0:14.308',-5.43500000
'0:14.312',-5.43500000
'0:14.316',-5.42500000
'0:14.320',-5.42500000
'0:14.324',-5.43500000
'0:14.328',-5.44500000
'0:14.332',-5.46000000
'0:14.336',-5.46000000
'0:14.340',-5.46500000
'0:14.344',-5.46500000
'0:14.348',-5.47500000
'0:14.352',-5.47500000
'0:14.356',-5.48500000
'0:14.360',-5.47500000
'0:14.364',-5.46500000
'0:14.368',-5.45000000
'0:14.372',-5.43000000
'0:14.376',-5.40500000
'0:14.380',-5.37500000
'0:14.384',-5.34000000
