'Elapsed time','V4'
'0:14.844',-4.255
'0:14.848',-4.255
'0:14.852',-4.285
'0:14.856',-4.325
'0:14.860',-4.350
'0:14.864',-4.375
'0:14.868',-4.390
'0:14.872',-4.390
'0:14.876',-4.385
'0:14.880',-4.385
'0:14.884',-4.390
'0:14.888',-4.390
'0:14.892',-4.390
'0:14.896',-4.395
'0:14.900',-4.420
'0:14.904',-4.420
'0:14.908',-4.435
'0:14.912',-4.460
'0:14.916',-4.465
'0:14.920',-4.485
'0:14.924',-4.485
'0:14.928',-4.490
'0:14.932',-4.485
'0:14.936',-4.475
'0:14.940',-4.470
'0:14.944',-4.475
'0:14.948',-4.505
'0:14.952',-4.560
'0:14.956',-4.645
'0:14.960',-4.785
'0:14.964',-4.935
'0:14.968',-5.020
'0:14.972',-5.015
'0:14.976',-4.835
'0:14.980',-4.525
'0:14.984',-4.145
'0:14.988',-3.775
'0:14.992',-3.500
'0:14.996',-3.325
'0:15.000',-3.225
'0:15.004',-3.170
'0:15.008',-3.150
'0:15.012',-3.215
'0:15.016',-3.500
'0:15.020',-3.970
'0:15.024',-4.375
'0:15.028',-4.545
'0:15.032',-4.545
'0:15.036',-4.540
'0:15.040',-4.570
'0:15.044',-4.585
'0:15.048',-4.555
'0:15.052',-4.525
'0:15.056',-4.520
'0:15.060',-4.535
'0:15.064',-4.555
'0:15.068',-4.575
'0:15.072',-4.610
'0:15.076',-4.615
'0:15.080',-4.615
'0:15.084',-4.615
'0:15.088',-4.625
'0:15.092',-4.645
'0:15.096',-4.655
'0:15.100',-4.645
'0:15.104',-4.645
'0:15.108',-4.645
'0:15.112',-4.635
'0:15.116',-4.645
'0:15.120',-4.635
'0:15.124',-4.630
'0:15.128',-4.655
'0:15.132',-4.670
'0:15.136',-4.675
'0:15.140',-4.675
'0:15.144',-4.685
'0:15.148',-4.675
'0:15.152',-4.670
'0:15.156',-4.670
'0:15.160',-4.675
'0:15.164',-4.680
'0:15.168',-4.690
'0:15.172',-4.695
'0:15.176',-4.695
'0:15.180',-4.690
'0:15.184',-4.685
'0:15.188',-4.690
'0:15.192',-4.690
'0:15.196',-4.695
'0:15.200',-4.690
'0:15.204',-4.695
'0:15.208',-4.705
'0:15.212',-4.690
'0:15.216',-4.690
'0:15.220',-4.695
'0:15.224',-4.690
'0:15.228',-4.690
'0:15.232',-4.690
'0:15.236',-4.685
'0:15.240',-4.665
'0:15.244',-4.665
'0:15.248',-4.655
'0:15.252',-4.635
'0:15.256',-4.635
'0:15.260',-4.645
'0:15.264',-4.650
'0:15.268',-4.645
'0:15.272',-4.610
'0:15.276',-4.605
'0:15.280',-4.595
'0:15.284',-4.590
'0:15.288',-4.570
'0:15.292',-4.565
'0:15.296',-4.575
'0:15.300',-4.570
'0:15.304',-4.545
'0:15.308',-4.530
'0:15.312',-4.510
'0:15.316',-4.490
'0:15.320',-4.465
'0:15.324',-4.450
'0:15.328',-4.435
'0:15.332',-4.415
'0:15.336',-4.400
'0:15.340',-4.390
'0:15.344',-4.375
'0:15.348',-4.365
'0:15.352',-4.340
'0:15.356',-4.310
'0:15.360',-4.295
'0:15.364',-4.285
'0:15.368',-4.270
'0:15.372',-4.260
'0:15.376',-4.235
'0:15.380',-4.235
'0:15.384',-4.220
'0:15.388',-4.225
'0:15.392',-4.250
'0:15.396',-4.255
'0:15.400',-4.265
'0:15.404',-4.265
'0:15.408',-4.265
'0:15.412',-4.285
'0:15.416',-4.305
'0:15.420',-4.335
'0:15.424',-4.350
'0:15.428',-4.355
'0:15.432',-4.365
'0:15.436',-4.365
'0:15.440',-4.380
'0:15.444',-4.390
'0:15.448',-4.405
'0:15.452',-4.405
'0:15.456',-4.395
'0:15.460',-4.395
'0:15.464',-4.410
'0:15.468',-4.425
'0:15.472',-4.445
'0:15.476',-4.445
'0:15.480',-4.435
'0:15.484',-4.435
'0:15.488',-4.430
'0:15.492',-4.430
'0:15.496',-4.435
'0:15.500',-4.430
'0:15.504',-4.430
'0:15.508',-4.435
'0:15.512',-4.445
'0:15.516',-4.450
'0:15.520',-4.460
'0:15.524',-4.450
'0:15.528',-4.440
'0:15.532',-4.440
'0:15.536',-4.445
'0:15.540',-4.445
'0:15.544',-4.435
'0:15.548',-4.435
'0:15.552',-4.435
'0:15.556',-4.430
'0:15.560',-4.430
'0:15.564',-4.425
'0:15.568',-4.445
'0:15.572',-4.445
'0:15.576',-4.445
'0:15.580',-4.435
'0:15.584',-4.435
'0:15.588',-4.435
'0:15.592',-4.430
'0:15.596',-4.425
'0:15.600',-4.420
'0:15.604',-4.425
'0:15.608',-4.450
'0:15.612',-4.460
'0:15.616',-4.460
'0:15.620',-4.455
'0:15.624',-4.440
'0:15.628',-4.435
'0:15.632',-4.450
'0:15.636',-4.455
'0:15.640',-4.455
'0:15.644',-4.460
'0:15.648',-4.460
'0:15.652',-4.460
'0:15.656',-4.455
'0:15.660',-4.450
'0:15.664',-4.455
'0:15.668',-4.470
'0:15.672',-4.475
'0:15.676',-4.485
'0:15.680',-4.480
'0:15.684',-4.470
'0:15.688',-4.470
'0:15.692',-4.475
'0:15.696',-4.485
'0:15.700',-4.485
'0:15.704',-4.485
'0:15.708',-4.485
'0:15.712',-4.485
'0:15.716',-4.495
'0:15.720',-4.495
'0:15.724',-4.505
'0:15.728',-4.495
'0:15.732',-4.500
'0:15.736',-4.495
'0:15.740',-4.485
'0:15.744',-4.490
'0:15.748',-4.515
'0:15.752',-4.525
'0:15.756',-4.535
'0:15.760',-4.535
'0:15.764',-4.510
'0:15.768',-4.505
'0:15.772',-4.510
'0:15.776',-4.520
'0:15.780',-4.525
'0:15.784',-4.515
'0:15.788',-4.505
'0:15.792',-4.500
'0:15.796',-4.515
'0:15.800',-4.535
'0:15.804',-4.540
'0:15.808',-4.535
'0:15.812',-4.550
'0:15.816',-4.535
'0:15.820',-4.525
'0:15.824',-4.530
'0:15.828',-4.535
'0:15.832',-4.525
'0:15.836',-4.520
'0:15.840',-4.510
'0:15.844',-4.505
'0:15.848',-4.510
'0:15.852',-4.525
'0:15.856',-4.530
'0:15.860',-4.530
'0:15.864',-4.510
'0:15.868',-4.495
'0:15.872',-4.510
'0:15.876',-4.535
'0:15.880',-4.550
'0:15.884',-4.545
'0:15.888',-4.535
'0:15.892',-4.535
'0:15.896',-4.550
'0:15.900',-4.545
'0:15.904',-4.525
'0:15.908',-4.525
'0:15.912',-4.515
'0:15.916',-4.520
'0:15.920',-4.535
'0:15.924',-4.555
'0:15.928',-4.550
'0:15.932',-4.540
'0:15.936',-4.535
'0:15.940',-4.535
'0:15.944',-4.535
'0:15.948',-4.530
'0:15.952',-4.530
'0:15.956',-4.535
'0:15.960',-4.545
'0:15.964',-4.550
'0:15.968',-4.535
'0:15.972',-4.520
'0:15.976',-4.525
'0:15.980',-4.545
'0:15.984',-4.560
'0:15.988',-4.565
'0:15.992',-4.545
'0:15.996',-4.535
'0:16.000',-4.525
'0:16.004',-4.520
'0:16.008',-4.530
'0:16.012',-4.540
'0:16.016',-4.545
'0:16.020',-4.535
'0:16.024',-4.515
'0:16.028',-4.505
'0:16.032',-4.500
'0:16.036',-4.490
'0:16.040',-4.510
'0:16.044',-4.515
'0:16.048',-4.520
'0:16.052',-4.525
'0:16.056',-4.540
'0:16.060',-4.545
'0:16.064',-4.535
'0:16.068',-4.490
'0:16.072',-4.425
'0:16.076',-4.375
'0:16.080',-4.355
'0:16.084',-4.365
'0:16.088',-4.385
'0:16.092',-4.410
'0:16.096',-4.430
'0:16.100',-4.460
'0:16.104',-4.475
'0:16.108',-4.475
'0:16.112',-4.470
'0:16.116',-4.470
'0:16.120',-4.485
'0:16.124',-4.495
'0:16.128',-4.505
'0:16.132',-4.515
'0:16.136',-4.545
'0:16.140',-4.560
'0:16.144',-4.585
'0:16.148',-4.600
'0:16.152',-4.610
'0:16.156',-4.610
'0:16.160',-4.585
'0:16.164',-4.585
'0:16.168',-4.610
'0:16.172',-4.645
'0:16.176',-4.630
'0:16.180',-4.615
'0:16.184',-4.645
'0:16.188',-4.675
'0:16.192',-4.740
'0:16.196',-4.835
'0:16.200',-4.980
'0:16.204',-5.090
'0:16.208',-5.115
'0:16.212',-4.985
'0:16.216',-4.700
'0:16.220',-4.325
'0:16.224',-3.930
'0:16.228',-3.635
'0:16.232',-3.425
'0:16.236',-3.290
'0:16.240',-3.225
'0:16.244',-3.205
'0:16.248',-3.315
'0:16.252',-3.680
'0:16.256',-4.210
'0:16.260',-4.570
'0:16.264',-4.655
'0:16.268',-4.620
'0:16.272',-4.630
'0:16.276',-4.660
'0:16.280',-4.645
'0:16.284',-4.620
'0:16.288',-4.620
'0:16.292',-4.630
'0:16.296',-4.660
'0:16.300',-4.700
'0:16.304',-4.745
'0:16.308',-4.765
'0:16.312',-4.750
'0:16.316',-4.740
'0:16.320',-4.755
'0:16.324',-4.755
'0:16.328',-4.745
'0:16.332',-4.735
'0:16.336',-4.730
'0:16.340',-4.745
'0:16.344',-4.755
'0:16.348',-4.770
'0:16.352',-4.775
'0:16.356',-4.765
'0:16.360',-4.755
'0:16.364',-4.755
'0:16.368',-4.760
'0:16.372',-4.770
'0:16.376',-4.770
'0:16.380',-4.770
'0:16.384',-4.765
'0:16.388',-4.765
'0:16.392',-4.760
'0:16.396',-4.760
'0:16.400',-4.770
'0:16.404',-4.765
'0:16.408',-4.755
'0:16.412',-4.750
'0:16.416',-4.750
'0:16.420',-4.765
'0:16.424',-4.760
'0:16.428',-4.755
'0:16.432',-4.755
'0:16.436',-4.755
'0:16.440',-4.760
'0:16.444',-4.770
'0:16.448',-4.765
'0:16.452',-4.755
'0:16.456',-4.745
'0:16.460',-4.745
'0:16.464',-4.735
'0:16.468',-4.740
'0:16.472',-4.750
'0:16.476',-4.750
'0:16.480',-4.740
'0:16.484',-4.725
'0:16.488',-4.720
'0:16.492',-4.725
'0:16.496',-4.715
'0:16.500',-4.700
'0:16.504',-4.690
'0:16.508',-4.705
'0:16.512',-4.695
'0:16.516',-4.675
'0:16.520',-4.655
'0:16.524',-4.630
'0:16.528',-4.605
'0:16.532',-4.580
'0:16.536',-4.555
'0:16.540',-4.530
'0:16.544',-4.515
'0:16.548',-4.505
'0:16.552',-4.495
'0:16.556',-4.470
'0:16.560',-4.465
'0:16.564',-4.455
'0:16.568',-4.445
'0:16.572',-4.430
'0:16.576',-4.395
'0:16.580',-4.375
'0:16.584',-4.350
'0:16.588',-4.335
'0:16.592',-4.330
'0:16.596',-4.330
'0:16.600',-4.315
'0:16.604',-4.310
'0:16.608',-4.300
'0:16.612',-4.290
'0:16.616',-4.295
'0:16.620',-4.300
'0:16.624',-4.285
'0:16.628',-4.285
'0:16.632',-4.285
'0:16.636',-4.300
'0:16.640',-4.330
'0:16.644',-4.350
'0:16.648',-4.350
'0:16.652',-4.350
'0:16.656',-4.360
'0:16.660',-4.370
'0:16.664',-4.380
'0:16.668',-4.395
'0:16.672',-4.415
'0:16.676',-4.420
'0:16.680',-4.420
'0:16.684',-4.425
'0:16.688',-4.435
'0:16.692',-4.435
'0:16.696',-4.430
'0:16.700',-4.435
'0:16.704',-4.450
'0:16.708',-4.470
'0:16.712',-4.450
'0:16.716',-4.450
'0:16.720',-4.465
'0:16.724',-4.490
'0:16.728',-4.500
'0:16.732',-4.485
'0:16.736',-4.485
'0:16.740',-4.470
'0:16.744',-4.465
'0:16.748',-4.470
'0:16.752',-4.475
'0:16.756',-4.475
'0:16.760',-4.470
'0:16.764',-4.460
'0:16.768',-4.460
'0:16.772',-4.475
'0:16.776',-4.500
'0:16.780',-4.490
'0:16.784',-4.490
'0:16.788',-4.475
'0:16.792',-4.465
'0:16.796',-4.465
'0:16.800',-4.470
'0:16.804',-4.475
'0:16.808',-4.475
'0:16.812',-4.470
'0:16.816',-4.470
'0:16.820',-4.490
'0:16.824',-4.505
'0:16.828',-4.470
'0:16.832',-4.450
'0:16.836',-4.445
'0:16.840',-4.455
'0:16.844',-4.460
'0:16.848',-4.455
'0:16.852',-4.455
'0:16.856',-4.445
'0:16.860',-4.450
'0:16.864',-4.465
'0:16.868',-4.480
'0:16.872',-4.490
'0:16.876',-4.495
'0:16.880',-4.490
'0:16.884',-4.485
'0:16.888',-4.490
'0:16.892',-4.475
'0:16.896',-4.470
'0:16.900',-4.475
'0:16.904',-4.495
'0:16.908',-4.505
'0:16.912',-4.510
'0:16.916',-4.515
'0:16.920',-4.525
'0:16.924',-4.530
'0:16.928',-4.515
'0:16.932',-4.515
'0:16.936',-4.505
'0:16.940',-4.510
'0:16.944',-4.510
'0:16.948',-4.505
'0:16.952',-4.490
'0:16.956',-4.495
'0:16.960',-4.515
'0:16.964',-4.530
'0:16.968',-4.520
'0:16.972',-4.505
'0:16.976',-4.495
'0:16.980',-4.510
'0:16.984',-4.515
'0:16.988',-4.515
'0:16.992',-4.505
'0:16.996',-4.515
'0:17.000',-4.535
'0:17.004',-4.540
'0:17.008',-4.535
'0:17.012',-4.520
'0:17.016',-4.510
'0:17.020',-4.515
'0:17.024',-4.525
'0:17.028',-4.530
'0:17.032',-4.530
'0:17.036',-4.515
'0:17.040',-4.505
'0:17.044',-4.505
'0:17.048',-4.510
'0:17.052',-4.520
'0:17.056',-4.530
'0:17.060',-4.520
'0:17.064',-4.530
'0:17.068',-4.535
'0:17.072',-4.540
'0:17.076',-4.510
'0:17.080',-4.500
'0:17.084',-4.495
'0:17.088',-4.515
'0:17.092',-4.530
'0:17.096',-4.520
'0:17.100',-4.505
'0:17.104',-4.515
'0:17.108',-4.555
'0:17.112',-4.555
'0:17.116',-4.510
'0:17.120',-4.500
'0:17.124',-4.505
'0:17.128',-4.505
'0:17.132',-4.510
'0:17.136',-4.510
'0:17.140',-4.495
'0:17.144',-4.485
'0:17.148',-4.485
'0:17.152',-4.495
'0:17.156',-4.515
'0:17.160',-4.525
'0:17.164',-4.510
'0:17.168',-4.505
'0:17.172',-4.495
'0:17.176',-4.505
'0:17.180',-4.515
'0:17.184',-4.510
'0:17.188',-4.505
'0:17.192',-4.500
'0:17.196',-4.500
'0:17.200',-4.490
'0:17.204',-4.480
'0:17.208',-4.475
'0:17.212',-4.485
'0:17.216',-4.510
'0:17.220',-4.510
'0:17.224',-4.495
'0:17.228',-4.505
'0:17.232',-4.515
'0:17.236',-4.495
'0:17.240',-4.475
'0:17.244',-4.470
'0:17.248',-4.470
'0:17.252',-4.475
'0:17.256',-4.470
'0:17.260',-4.460
'0:17.264',-4.455
'0:17.268',-4.475
'0:17.272',-4.475
'0:17.276',-4.470
'0:17.280',-4.465
'0:17.284',-4.445
'0:17.288',-4.390
'0:17.292',-4.330
'0:17.296',-4.300
'0:17.300',-4.300
'0:17.304',-4.315
'0:17.308',-4.345
'0:17.312',-4.360
'0:17.316',-4.390
'0:17.320',-4.415
'0:17.324',-4.435
'0:17.328',-4.430
'0:17.332',-4.425
'0:17.336',-4.415
'0:17.340',-4.405
'0:17.344',-4.410
'0:17.348',-4.435
'0:17.352',-4.465
'0:17.356',-4.485
'0:17.360',-4.500
'0:17.364',-4.510
'0:17.368',-4.510
'0:17.372',-4.505
'0:17.376',-4.510
'0:17.380',-4.510
'0:17.384',-4.505
'0:17.388',-4.500
'0:17.392',-4.505
'0:17.396',-4.510
'0:17.400',-4.515
'0:17.404',-4.510
'0:17.408',-4.515
'0:17.412',-4.550
'0:17.416',-4.610
'0:17.420',-4.685
'0:17.424',-4.805
'0:17.428',-4.935
'0:17.432',-5.010
'0:17.436',-4.955
'0:17.440',-4.740
'0:17.444',-4.415
'0:17.448',-4.025
'0:17.452',-3.675
'0:17.456',-3.420
'0:17.460',-3.245
'0:17.464',-3.140
'0:17.468',-3.095
'0:17.472',-3.170
'0:17.476',-3.480
'0:17.480',-3.955
'0:17.484',-4.350
'0:17.488',-4.540
'0:17.492',-4.630
'0:17.496',-4.670
'0:17.500',-4.670
'0:17.504',-4.665
'0:17.508',-4.645
'0:17.512',-4.590
'0:17.516',-4.570
'0:17.520',-4.580
'0:17.524',-4.610
'0:17.528',-4.620
'0:17.532',-4.625
'0:17.536',-4.620
'0:17.540',-4.620
'0:17.544',-4.630
'0:17.548',-4.655
'0:17.552',-4.650
'0:17.556',-4.645
'0:17.560',-4.630
'0:17.564',-4.630
'0:17.568',-4.655
'0:17.572',-4.660
'0:17.576',-4.650
'0:17.580',-4.630
'0:17.584',-4.620
'0:17.588',-4.635
'0:17.592',-4.635
'0:17.596',-4.635
'0:17.600',-4.650
'0:17.604',-4.650
'0:17.608',-4.655
'0:17.612',-4.675
'0:17.616',-4.675
'0:17.620',-4.665
'0:17.624',-4.630
'0:17.628',-4.610
'0:17.632',-4.620
'0:17.636',-4.635
'0:17.640',-4.635
'0:17.644',-4.630
'0:17.648',-4.625
'0:17.652',-4.610
'0:17.656',-4.585
'0:17.660',-4.590
'0:17.664',-4.615
'0:17.668',-4.645
'0:17.672',-4.635
'0:17.676',-4.610
'0:17.680',-4.605
'0:17.684',-4.625
'0:17.688',-4.630
'0:17.692',-4.610
'0:17.696',-4.580
'0:17.700',-4.570
'0:17.704',-4.580
'0:17.708',-4.575
'0:17.712',-4.570
'0:17.716',-4.565
'0:17.720',-4.550
'0:17.724',-4.540
'0:17.728',-4.530
'0:17.732',-4.550
'0:17.736',-4.550
'0:17.740',-4.525
'0:17.744',-4.510
'0:17.748',-4.515
'0:17.752',-4.515
'0:17.756',-4.495
'0:17.760',-4.465
'0:17.764',-4.445
'0:17.768',-4.430
'0:17.772',-4.425
'0:17.776',-4.435
'0:17.780',-4.430
'0:17.784',-4.425
'0:17.788',-4.415
'0:17.792',-4.390
'0:17.796',-4.370
'0:17.800',-4.360
'0:17.804',-4.345
'0:17.808',-4.330
'0:17.812',-4.335
'0:17.816',-4.320
'0:17.820',-4.295
'0:17.824',-4.275
'0:17.828',-4.270
'0:17.832',-4.255
'0:17.836',-4.235
'0:17.840',-4.220
'0:17.844',-4.220
'0:17.848',-4.220
'0:17.852',-4.215
'0:17.856',-4.215
'0:17.860',-4.225
'0:17.864',-4.230
'0:17.868',-4.250
'0:17.872',-4.255
'0:17.876',-4.265
'0:17.880',-4.265
'0:17.884',-4.275
'0:17.888',-4.295
'0:17.892',-4.310
'0:17.896',-4.315
'0:17.900',-4.310
'0:17.904',-4.300
'0:17.908',-4.295
'0:17.912',-4.305
'0:17.916',-4.325
'0:17.920',-4.335
'0:17.924',-4.330
'0:17.928',-4.335
'0:17.932',-4.335
'0:17.936',-4.340
'0:17.940',-4.355
'0:17.944',-4.355
'0:17.948',-4.345
'0:17.952',-4.335
'0:17.956',-4.330
'0:17.960',-4.330
'0:17.964',-4.330
'0:17.968',-4.345
'0:17.972',-4.355
'0:17.976',-4.365
'0:17.980',-4.355
'0:17.984',-4.345
'0:17.988',-4.335
'0:17.992',-4.340
'0:17.996',-4.345
'0:18.000',-4.345
'0:18.004',-4.340
'0:18.008',-4.335
'0:18.012',-4.345
'0:18.016',-4.350
'0:18.020',-4.345
'0:18.024',-4.330
'0:18.028',-4.330
'0:18.032',-4.325
'0:18.036',-4.330
'0:18.040',-4.335
'0:18.044',-4.330
'0:18.048',-4.330
'0:18.052',-4.335
'0:18.056',-4.330
'0:18.060',-4.320
'0:18.064',-4.310
'0:18.068',-4.310
'0:18.072',-4.320
'0:18.076',-4.335
'0:18.080',-4.350
'0:18.084',-4.350
'0:18.088',-4.355
'0:18.092',-4.350
'0:18.096',-4.340
'0:18.100',-4.335
'0:18.104',-4.340
'0:18.108',-4.355
'0:18.112',-4.370
'0:18.116',-4.365
'0:18.120',-4.365
'0:18.124',-4.370
'0:18.128',-4.375
'0:18.132',-4.370
'0:18.136',-4.365
'0:18.140',-4.365
'0:18.144',-4.370
'0:18.148',-4.375
'0:18.152',-4.375
'0:18.156',-4.370
'0:18.160',-4.375
'0:18.164',-4.390
'0:18.168',-4.375
'0:18.172',-4.365
'0:18.176',-4.380
'0:18.180',-4.380
'0:18.184',-4.380
'0:18.188',-4.385
'0:18.192',-4.385
'0:18.196',-4.395
'0:18.200',-4.385
'0:18.204',-4.365
'0:18.208',-4.375
'0:18.212',-4.385
'0:18.216',-4.380
'0:18.220',-4.370
'0:18.224',-4.375
'0:18.228',-4.390
'0:18.232',-4.390
'0:18.236',-4.395
'0:18.240',-4.395
'0:18.244',-4.390
'0:18.248',-4.385
'0:18.252',-4.380
'0:18.256',-4.385
'0:18.260',-4.380
'0:18.264',-4.385
'0:18.268',-4.390
'0:18.272',-4.380
'0:18.276',-4.375
'0:18.280',-4.375
'0:18.284',-4.375
'0:18.288',-4.385
'0:18.292',-4.395
'0:18.296',-4.395
'0:18.300',-4.390
'0:18.304',-4.380
'0:18.308',-4.375
'0:18.312',-4.365
'0:18.316',-4.375
'0:18.320',-4.390
'0:18.324',-4.390
'0:18.328',-4.390
'0:18.332',-4.375
'0:18.336',-4.365
'0:18.340',-4.360
'0:18.344',-4.375
'0:18.348',-4.385
'0:18.352',-4.385
'0:18.356',-4.375
'0:18.360',-4.385
'0:18.364',-4.385
'0:18.368',-4.375
'0:18.372',-4.370
'0:18.376',-4.365
'0:18.380',-4.375
'0:18.384',-4.375
'0:18.388',-4.370
'0:18.392',-4.365
'0:18.396',-4.365
'0:18.400',-4.365
'0:18.404',-4.365
'0:18.408',-4.355
'0:18.412',-4.355
'0:18.416',-4.365
'0:18.420',-4.370
'0:18.424',-4.375
'0:18.428',-4.375
'0:18.432',-4.365
'0:18.436',-4.355
'0:18.440',-4.350
'0:18.444',-4.340
'0:18.448',-4.330
'0:18.452',-4.325
'0:18.456',-4.330
'0:18.460',-4.345
'0:18.464',-4.355
'0:18.468',-4.345
'0:18.472',-4.330
'0:18.476',-4.315
'0:18.480',-4.265
'0:18.484',-4.195
'0:18.488',-4.165
'0:18.492',-4.165
'0:18.496',-4.190
'0:18.500',-4.225
'0:18.504',-4.240
'0:18.508',-4.265
'0:18.512',-4.285
'0:18.516',-4.305
'0:18.520',-4.310
'0:18.524',-4.305
'0:18.528',-4.295
'0:18.532',-4.305
'0:18.536',-4.315
'0:18.540',-4.330
'0:18.544',-4.355
'0:18.548',-4.375
'0:18.552',-4.395
'0:18.556',-4.390
'0:18.560',-4.400
'0:18.564',-4.410
'0:18.568',-4.410
'0:18.572',-4.405
'0:18.576',-4.395
'0:18.580',-4.415
'0:18.584',-4.420
'0:18.588',-4.425
'0:18.592',-4.440
'0:18.596',-4.455
'0:18.600',-4.455
'0:18.604',-4.485
'0:18.608',-4.575
'0:18.612',-4.735
'0:18.616',-4.910
'0:18.620',-4.995
'0:18.624',-4.970
'0:18.628',-4.785
'0:18.632',-4.465
'0:18.636',-4.070
'0:18.640',-3.685
'0:18.644',-3.410
'0:18.648',-3.210
'0:18.652',-3.090
'0:18.656',-3.030
'0:18.660',-3.015
'0:18.664',-3.095
'0:18.668',-3.425
'0:18.672',-3.910
'0:18.676',-4.300
'0:18.680',-4.470
'0:18.684',-4.515
'0:18.688',-4.525
'0:18.692',-4.540
'0:18.696',-4.555
'0:18.700',-4.515
'0:18.704',-4.470
'0:18.708',-4.470
'0:18.712',-4.475
'0:18.716',-4.505
'0:18.720',-4.510
'0:18.724',-4.505
'0:18.728',-4.505
'0:18.732',-4.510
'0:18.736',-4.510
'0:18.740',-4.525
'0:18.744',-4.535
'0:18.748',-4.530
'0:18.752',-4.525
'0:18.756',-4.535
'0:18.760',-4.545
'0:18.764',-4.535
'0:18.768',-4.530
'0:18.772',-4.530
'0:18.776',-4.545
'0:18.780',-4.565
'0:18.784',-4.575
'0:18.788',-4.570
'0:18.792',-4.555
'0:18.796',-4.565
'0:18.800',-4.570
'0:18.804',-4.570
'0:18.808',-4.560
'0:18.812',-4.550
'0:18.816',-4.550
'0:18.820',-4.570
'0:18.824',-4.585
'0:18.828',-4.570
'0:18.832',-4.570
'0:18.836',-4.575
'0:18.840',-4.570
'0:18.844',-4.570
'0:18.848',-4.570
'0:18.852',-4.570
'0:18.856',-4.545
'0:18.860',-4.530
'0:18.864',-4.530
'0:18.868',-4.520
'0:18.872',-4.515
'0:18.876',-4.520
'0:18.880',-4.525
'0:18.884',-4.525
'0:18.888',-4.535
'0:18.892',-4.520
'0:18.896',-4.500
'0:18.900',-4.475
'0:18.904',-4.470
'0:18.908',-4.470
'0:18.912',-4.465
'0:18.916',-4.465
'0:18.920',-4.450
'0:18.924',-4.455
'0:18.928',-4.445
'0:18.932',-4.430
'0:18.936',-4.410
'0:18.940',-4.395
'0:18.944',-4.390
'0:18.948',-4.390
'0:18.952',-4.370
'0:18.956',-4.355
'0:18.960',-4.330
'0:18.964',-4.310
'0:18.968',-4.305
'0:18.972',-4.305
'0:18.976',-4.295
'0:18.980',-4.275
'0:18.984',-4.270
'0:18.988',-4.255
'0:18.992',-4.235
'0:18.996',-4.215
'0:19.000',-4.195
'0:19.004',-4.180
'0:19.008',-4.175
'0:19.012',-4.175
'0:19.016',-4.165
'0:19.020',-4.150
'0:19.024',-4.145
'0:19.028',-4.145
'0:19.032',-4.150
'0:19.036',-4.145
'0:19.040',-4.150
'0:19.044',-4.165
'0:19.048',-4.170
'0:19.052',-4.185
'0:19.056',-4.195
'0:19.060',-4.215
'0:19.064',-4.230
'0:19.068',-4.245
'0:19.072',-4.235
'0:19.076',-4.235
'0:19.080',-4.245
'0:19.084',-4.270
'0:19.088',-4.295
'0:19.092',-4.300
'0:19.096',-4.305
'0:19.100',-4.305
'0:19.104',-4.305
'0:19.108',-4.315
'0:19.112',-4.325
'0:19.116',-4.315
'0:19.120',-4.315
'0:19.124',-4.315
'0:19.128',-4.325
'0:19.132',-4.325
'0:19.136',-4.325
'0:19.140',-4.325
'0:19.144',-4.330
'0:19.148',-4.345
'0:19.152',-4.350
'0:19.156',-4.350
'0:19.160',-4.345
'0:19.164',-4.330
'0:19.168',-4.325
'0:19.172',-4.330
'0:19.176',-4.345
'0:19.180',-4.355
'0:19.184',-4.350
'0:19.188',-4.340
'0:19.192',-4.335
'0:19.196',-4.335
'0:19.200',-4.345
'0:19.204',-4.350
'0:19.208',-4.330
'0:19.212',-4.330
'0:19.216',-4.330
'0:19.220',-4.340
'0:19.224',-4.340
'0:19.228',-4.330
'0:19.232',-4.330
'0:19.236',-4.330
'0:19.240',-4.325
'0:19.244',-4.320
'0:19.248',-4.330
'0:19.252',-4.330
'0:19.256',-4.335
'0:19.260',-4.340
'0:19.264',-4.340
'0:19.268',-4.340
'0:19.272',-4.335
'0:19.276',-4.340
'0:19.280',-4.340
'0:19.284',-4.340
'0:19.288',-4.350
'0:19.292',-4.360
'0:19.296',-4.355
'0:19.300',-4.355
'0:19.304',-4.355
'0:19.308',-4.355
'0:19.312',-4.350
'0:19.316',-4.365
'0:19.320',-4.370
'0:19.324',-4.370
'0:19.328',-4.355
'0:19.332',-4.365
'0:19.336',-4.370
'0:19.340',-4.370
'0:19.344',-4.370
'0:19.348',-4.370
'0:19.352',-4.360
'0:19.356',-4.360
'0:19.360',-4.370
'0:19.364',-4.375
'0:19.368',-4.385
'0:19.372',-4.385
'0:19.376',-4.390
'0:19.380',-4.390
'0:19.384',-4.390
'0:19.388',-4.375
'0:19.392',-4.375
'0:19.396',-4.380
'0:19.400',-4.390
'0:19.404',-4.395
'0:19.408',-4.395
'0:19.412',-4.400
'0:19.416',-4.415
'0:19.420',-4.415
'0:19.424',-4.410
'0:19.428',-4.405
'0:19.432',-4.405
'0:19.436',-4.405
'0:19.440',-4.405
'0:19.444',-4.395
'0:19.448',-4.410
'0:19.452',-4.415
'0:19.456',-4.405
'0:19.460',-4.395
'0:19.464',-4.400
'0:19.468',-4.405
'0:19.472',-4.395
'0:19.476',-4.405
'0:19.480',-4.410
'0:19.484',-4.410
'0:19.488',-4.415
'0:19.492',-4.415
'0:19.496',-4.410
'0:19.500',-4.405
