'Elapsed time','MLIII'
'0:12.680',2.125
'0:12.684',1.790
'0:12.688',1.535
'0:12.692',1.470
'0:12.696',1.485
'0:12.700',1.550
'0:12.704',1.645
'0:12.708',1.730
'0:12.712',1.790
'0:12.716',1.820
'0:12.720',1.830
'0:12.724',1.835
'0:12.728',1.850
'0:12.732',1.860
'0:12.736',1.850
'0:12.740',1.840
'0:12.744',1.850
'0:12.748',1.860
'0:12.752',1.870
'0:12.756',1.885
'0:12.760',1.900
'0:12.764',1.915
'0:12.768',1.930
'0:12.772',1.940
'0:12.776',1.930
'0:12.780',1.930
'0:12.784',1.930
'0:12.788',1.925
'0:12.792',1.935
'0:12.796',1.935
'0:12.800',1.930
'0:12.804',1.950
'0:12.808',1.965
'0:12.812',1.970
'0:12.816',1.970
'0:12.820',1.965
'0:12.824',1.955
'0:12.828',1.950
'0:12.832',1.960
'0:12.836',1.970
'0:12.840',1.965
'0:12.844',1.965
'0:12.848',1.970
'0:12.852',1.980
'0:12.856',2.030
'0:12.860',2.030
'0:12.864',2.030
'0:12.868',2.030
'0:12.872',2.045
'0:12.876',2.045
'0:12.880',2.045
'0:12.884',2.030
'0:12.888',2.050
'0:12.892',2.050
'0:12.896',2.080
'0:12.900',2.095
'0:12.904',2.115
'0:12.908',2.125
'0:12.912',2.140
'0:12.916',2.150
'0:12.920',2.190
'0:12.924',2.245
'0:12.928',2.270
'0:12.932',2.310
'0:12.936',2.340
'0:12.940',2.405
'0:12.944',2.435
'0:12.948',2.475
'0:12.952',2.525
'0:12.956',2.560
'0:12.960',2.590
'0:12.964',2.620
'0:12.968',2.640
'0:12.972',2.690
'0:12.976',2.725
'0:12.980',2.765
'0:12.984',2.830
'0:12.988',2.895
'0:12.992',2.930
'0:12.996',2.970
'0:13.000',3.005
'0:13.004',3.030
'0:13.008',3.050
'0:13.012',3.090
'0:13.016',3.115
'0:13.020',3.125
'0:13.024',3.125
'0:13.028',3.100
'0:13.032',3.070
'0:13.036',3.035
'0:13.040',2.995
'0:13.044',2.950
'0:13.048',2.890
'0:13.052',2.845
'0:13.056',2.795
'0:13.060',2.735
'0:13.064',2.700
'0:13.068',2.660
'0:13.072',2.620
'0:13.076',2.560
'0:13.080',2.525
'0:13.084',2.510
'0:13.088',2.490
'0:13.092',2.435
'0:13.096',2.395
'0:13.100',2.370
'0:13.104',2.370
'0:13.108',2.345
'0:13.112',2.315
'0:13.116',2.290
'0:13.120',2.285
'0:13.124',2.290
'0:13.128',2.285
'0:13.132',2.290
'0:13.136',2.290
'0:13.140',2.290
'0:13.144',2.290
'0:13.148',2.290
'0:13.152',2.265
'0:13.156',2.255
'0:13.160',2.235
'0:13.164',2.230
'0:13.168',2.230
'0:13.172',2.225
'0:13.176',2.225
'0:13.180',2.225
'0:13.184',2.225
'0:13.188',2.225
'0:13.192',2.220
'0:13.196',2.210
'0:13.200',2.215
'0:13.204',2.215
'0:13.208',2.220
'0:13.212',2.210
'0:13.216',2.205
'0:13.220',2.205
'0:13.224',2.190
'0:13.228',2.175
'0:13.232',2.170
'0:13.236',2.205
'0:13.240',2.250
'0:13.244',2.250
'0:13.248',2.245
'0:13.252',2.255
'0:13.256',2.245
'0:13.260',2.235
'0:13.264',2.220
'0:13.268',2.220
'0:13.272',2.220
'0:13.276',2.245
'0:13.280',2.280
'0:13.284',2.275
'0:13.288',2.250
'0:13.292',2.255
'0:13.296',2.250
'0:13.300',2.245
'0:13.304',2.245
'0:13.308',2.250
'0:13.312',2.270
'0:13.316',2.270
'0:13.320',2.245
'0:13.324',2.220
'0:13.328',2.240
'0:13.332',2.240
'0:13.336',2.245
'0:13.340',2.245
'0:13.344',2.240
'0:13.348',2.250
'0:13.352',2.250
'0:13.356',2.240
'0:13.360',2.210
'0:13.364',2.190
'0:13.368',2.225
'0:13.372',2.260
'0:13.376',2.285
'0:13.380',2.285
'0:13.384',2.290
'0:13.388',2.285
'0:13.392',2.260
'0:13.396',2.235
'0:13.400',2.250
'0:13.404',2.245
'0:13.408',2.235
'0:13.412',2.235
'0:13.416',2.270
'0:13.420',2.270
'0:13.424',2.255
'0:13.428',2.250
'0:13.432',2.240
'0:13.436',2.220
'0:13.440',2.215
'0:13.444',2.220
'0:13.448',2.225
'0:13.452',2.235
'0:13.456',2.255
'0:13.460',2.270
'0:13.464',2.270
'0:13.468',2.250
'0:13.472',2.260
'0:13.476',2.270
'0:13.480',2.255
'0:13.484',2.275
'0:13.488',2.250
'0:13.492',2.235
'0:13.496',2.250
'0:13.500',2.255
'0:13.504',2.245
'0:13.508',2.250
'0:13.512',2.260
'0:13.516',2.265
'0:13.520',2.235
'0:13.524',2.210
'0:13.528',2.210
'0:13.532',2.245
'0:13.536',2.285
'0:13.540',2.300
'0:13.544',2.290
'0:13.548',2.285
'0:13.552',2.290
'0:13.556',2.265
'0:13.560',2.245
'0:13.564',2.225
'0:13.568',2.235
'0:13.572',2.260
'0:13.576',2.255
'0:13.580',2.250
'0:13.584',2.275
'0:13.588',2.290
'0:13.592',2.285
'0:13.596',2.260
'0:13.600',2.270
'0:13.604',2.255
'0:13.608',2.250
'0:13.612',2.275
'0:13.616',2.255
'0:13.620',2.250
'0:13.624',2.270
'0:13.628',2.275
'0:13.632',2.275
'0:13.636',2.300
'0:13.640',2.320
'0:13.644',2.365
'0:13.648',2.395
'0:13.652',2.390
'0:13.656',2.395
'0:13.660',2.405
'0:13.664',2.395
'0:13.668',2.445
'0:13.672',2.510
'0:13.676',2.550
'0:13.680',2.610
'0:13.684',2.630
'0:13.688',2.610
'0:13.692',2.590
'0:13.696',2.545
'0:13.700',2.510
'0:13.704',2.480
'0:13.708',2.470
'0:13.712',2.450
'0:13.716',2.415
'0:13.720',2.430
'0:13.724',2.445
'0:13.728',2.430
'0:13.732',2.390
'0:13.736',2.335
'0:13.740',2.280
'0:13.744',2.235
'0:13.748',2.225
'0:13.752',2.240
'0:13.756',2.220
'0:13.760',2.215
'0:13.764',2.210
'0:13.768',2.190
'0:13.772',2.190
'0:13.776',2.190
'0:13.780',2.170
'0:13.784',2.155
'0:13.788',2.140
'0:13.792',2.115
'0:13.796',2.110
'0:13.800',2.110
'0:13.804',2.085
'0:13.808',2.000
'0:13.812',1.860
'0:13.816',1.815
'0:13.820',1.820
'0:13.824',1.840
'0:13.828',1.970
'0:13.832',2.285
'0:13.836',2.765
'0:13.840',3.260
'0:13.844',3.635
'0:13.848',3.950
'0:13.852',4.035
'0:13.856',3.760
'0:13.860',3.215
'0:13.864',2.720
'0:13.868',2.220
'0:13.872',1.830
'0:13.876',1.550
'0:13.880',1.490
'0:13.884',1.490
'0:13.888',1.490
'0:13.892',1.515
'0:13.896',1.585
'0:13.900',1.725
'0:13.904',1.810
'0:13.908',1.870
'0:13.912',1.890
'0:13.916',1.890
'0:13.920',1.915
'0:13.924',1.935
'0:13.928',1.955
'0:13.932',1.965
'0:13.936',1.980
'0:13.940',1.970
'0:13.944',1.970
'0:13.948',1.965
'0:13.952',1.950
'0:13.956',1.950
'0:13.960',1.950
'0:13.964',1.965
'0:13.968',1.965
'0:13.972',1.970
'0:13.976',1.955
'0:13.980',1.915
'0:13.984',1.905
'0:13.988',1.920
'0:13.992',1.965
'0:13.996',1.970
'0:14.000',1.955
'0:14.004',1.930
'0:14.008',1.930
'0:14.012',1.950
'0:14.016',1.950
'0:14.020',1.955
'0:14.024',1.950
'0:14.028',1.960
'0:14.032',1.955
'0:14.036',1.970
'0:14.040',1.990
'0:14.044',2.000
'0:14.048',2.005
'0:14.052',2.020
'0:14.056',2.010
'0:14.060',2.000
'0:14.064',2.010
'0:14.068',2.010
'0:14.072',2.030
'0:14.076',2.030
'0:14.080',2.045
'0:14.084',2.045
'0:14.088',2.050
'0:14.092',2.075
'0:14.096',2.090
'0:14.100',2.110
'0:14.104',2.130
'0:14.108',2.155
'0:14.112',2.170
'0:14.116',2.190
'0:14.120',2.210
'0:14.124',2.235
'0:14.128',2.270
'0:14.132',2.255
'0:14.136',2.290
'0:14.140',2.330
'0:14.144',2.385
'0:14.148',2.445
'0:14.152',2.475
'0:14.156',2.480
'0:14.160',2.500
'0:14.164',2.540
'0:14.168',2.570
'0:14.172',2.610
'0:14.176',2.635
'0:14.180',2.660
'0:14.184',2.695
'0:14.188',2.740
'0:14.192',2.755
'0:14.196',2.765
'0:14.200',2.770
'0:14.204',2.765
'0:14.208',2.750
'0:14.212',2.770
'0:14.216',2.780
'0:14.220',2.755
'0:14.224',2.700
'0:14.228',2.630
'0:14.232',2.570
'0:14.236',2.525
'0:14.240',2.470
'0:14.244',2.415
'0:14.248',2.365
'0:14.252',2.315
'0:14.256',2.275
'0:14.260',2.235
'0:14.264',2.210
'0:14.268',2.170
'0:14.272',2.130
'0:14.276',2.095
'0:14.280',2.060
'0:14.284',2.045
'0:14.288',2.030
'0:14.292',2.020
'0:14.296',2.000
'0:14.300',2.000
'0:14.304',1.995
'0:14.308',1.955
'0:14.312',1.915
'0:14.316',1.905
'0:14.320',1.905
'0:14.324',1.900
'0:14.328',1.875
'0:14.332',1.870
'0:14.336',1.885
'0:14.340',1.900
'0:14.344',1.905
'0:14.348',1.900
'0:14.352',1.900
'0:14.356',1.890
'0:14.360',1.890
'0:14.364',1.885
'0:14.368',1.895
'0:14.372',1.890
'0:14.376',1.885
'0:14.380',1.885
'0:14.384',1.870
'0:14.388',1.885
'0:14.392',1.870
'0:14.396',1.870
'0:14.400',1.885
'0:14.404',1.885
'0:14.408',1.885
'0:14.412',1.885
'0:14.416',1.900
'0:14.420',1.900
'0:14.424',1.900
'0:14.428',1.905
'0:14.432',1.905
'0:14.436',1.900
'0:14.440',1.870
'0:14.444',1.890
'0:14.448',1.900
'0:14.452',1.900
'0:14.456',1.905
'0:14.460',1.925
'0:14.464',1.935
'0:14.468',1.935
'0:14.472',1.925
'0:14.476',1.910
'0:14.480',1.915
'0:14.484',1.915
'0:14.488',1.915
'0:14.492',1.905
'0:14.496',1.905
'0:14.500',1.905
'0:14.504',1.905
'0:14.508',1.905
'0:14.512',1.905
'0:14.516',1.910
'0:14.520',1.915
'0:14.524',1.930
'0:14.528',1.930
'0:14.532',1.900
'0:14.536',1.885
'0:14.540',1.870
'0:14.544',1.870
'0:14.548',1.905
'0:14.552',1.895
'0:14.556',1.875
'0:14.560',1.875
'0:14.564',1.885
'0:14.568',1.900
'0:14.572',1.900
'0:14.576',1.890
'0:14.580',1.870
'0:14.584',1.860
'0:14.588',1.860
'0:14.592',1.870
'0:14.596',1.860
'0:14.600',1.850
'0:14.604',1.860
'0:14.608',1.860
'0:14.612',1.860
'0:14.616',1.860
'0:14.620',1.870
'0:14.624',1.850
'0:14.628',1.835
'0:14.632',1.835
'0:14.636',1.835
'0:14.640',1.830
'0:14.644',1.835
'0:14.648',1.850
'0:14.652',1.850
'0:14.656',1.840
'0:14.660',1.830
'0:14.664',1.830
'0:14.668',1.860
'0:14.672',1.860
'0:14.676',1.860
'0:14.680',1.835
'0:14.684',1.820
'0:14.688',1.835
'0:14.692',1.835
'0:14.696',1.835
'0:14.700',1.835
'0:14.704',1.830
'0:14.708',1.835
'0:14.712',1.835
'0:14.716',1.835
'0:14.720',1.840
'0:14.724',1.830
'0:14.728',1.820
'0:14.732',1.810
'0:14.736',1.810
'0:14.740',1.810
'0:14.744',1.820
'0:14.748',1.810
'0:14.752',1.830
'0:14.756',1.830
'0:14.760',1.830
'0:14.764',1.835
'0:14.768',1.830
'0:14.772',1.830
'0:14.776',1.830
'0:14.780',1.840
'0:14.784',1.850
'0:14.788',1.845
'0:14.792',1.830
'0:14.796',1.830
'0:14.800',1.830
'0:14.804',1.810
'0:14.808',1.805
'0:14.812',1.830
'0:14.816',1.835
'0:14.820',1.830
'0:14.824',1.835
'0:14.828',1.850
'0:14.832',1.885
'0:14.836',1.910
'0:14.840',1.925
'0:14.844',1.915
'0:14.848',1.930
'0:14.852',1.970
'0:14.856',2.020
'0:14.860',2.070
'0:14.864',2.075
'0:14.868',2.100
'0:14.872',2.095
'0:14.876',2.090
'0:14.880',2.070
'0:14.884',2.020
'0:14.888',1.995
'0:14.892',1.985
'0:14.896',1.980
'0:14.900',1.965
'0:14.904',1.950
'0:14.908',1.920
'0:14.912',1.890
'0:14.916',1.850
'0:14.920',1.820
'0:14.924',1.795
'0:14.928',1.790
'0:14.932',1.790
'0:14.936',1.790
'0:14.940',1.810
'0:14.944',1.810
'0:14.948',1.790
'0:14.952',1.790
'0:14.956',1.780
'0:14.960',1.765
'0:14.964',1.765
'0:14.968',1.765
'0:14.972',1.755
'0:14.976',1.725
'0:14.980',1.650
'0:14.984',1.555
'0:14.988',1.420
'0:14.992',1.365
'0:14.996',1.395
'0:15.000',1.450
'0:15.004',1.530
'0:15.008',1.765
'0:15.012',2.190
'0:15.016',2.690
'0:15.020',3.125
'0:15.024',3.545
'0:15.028',3.740
'0:15.032',3.595
'0:15.036',3.125
'0:15.040',2.595
'0:15.044',2.190
'0:15.048',1.790
'0:15.052',1.440
'0:15.056',1.180
'0:15.060',1.105
'0:15.064',1.105
'0:15.068',1.150
'0:15.072',1.200
'0:15.076',1.285
'0:15.080',1.350
'0:15.084',1.395
'0:15.088',1.395
'0:15.092',1.390
'0:15.096',1.395
'0:15.100',1.405
'0:15.104',1.405
'0:15.108',1.420
'0:15.112',1.425
'0:15.116',1.445
'0:15.120',1.450
'0:15.124',1.450
'0:15.128',1.445
'0:15.132',1.450
'0:15.136',1.455
'0:15.140',1.470
'0:15.144',1.475
'0:15.148',1.475
'0:15.152',1.475
'0:15.156',1.450
'0:15.160',1.450
'0:15.164',1.455
'0:15.168',1.455
'0:15.172',1.475
'0:15.176',1.485
'0:15.180',1.485
'0:15.184',1.485
'0:15.188',1.485
'0:15.192',1.490
'0:15.196',1.510
'0:15.200',1.500
'0:15.204',1.490
'0:15.208',1.485
'0:15.212',1.485
'0:15.216',1.485
'0:15.220',1.490
'0:15.224',1.500
'0:15.228',1.500
'0:15.232',1.505
'0:15.236',1.510
'0:15.240',1.515
'0:15.244',1.530
'0:15.248',1.535
'0:15.252',1.540
'0:15.256',1.535
'0:15.260',1.550
'0:15.264',1.580
'0:15.268',1.585
'0:15.272',1.605
'0:15.276',1.630
'0:15.280',1.645
'0:15.284',1.650
'0:15.288',1.670
'0:15.292',1.675
'0:15.296',1.700
'0:15.300',1.730
'0:15.304',1.755
'0:15.308',1.790
'0:15.312',1.810
'0:15.316',1.870
'0:15.320',1.930
'0:15.324',1.990
'0:15.328',2.030
'0:15.332',2.060
'0:15.336',2.095
'0:15.340',2.130
'0:15.344',2.150
'0:15.348',2.190
'0:15.352',2.235
'0:15.356',2.280
'0:15.360',2.310
'0:15.364',2.340
'0:15.368',2.370
'0:15.372',2.405
'0:15.376',2.425
'0:15.380',2.445
'0:15.384',2.445
'0:15.388',2.445
'0:15.392',2.440
'0:15.396',2.435
'0:15.400',2.445
'0:15.404',2.410
'0:15.408',2.385
'0:15.412',2.350
'0:15.416',2.325
'0:15.420',2.275
'0:15.424',2.220
'0:15.428',2.170
'0:15.432',2.130
'0:15.436',2.110
'0:15.440',2.075
'0:15.444',2.045
'0:15.448',1.990
'0:15.452',1.935
'0:15.456',1.915
'0:15.460',1.890
'0:15.464',1.870
'0:15.468',1.870
'0:15.472',1.870
'0:15.476',1.870
'0:15.480',1.845
'0:15.484',1.835
'0:15.488',1.810
'0:15.492',1.820
'0:15.496',1.815
'0:15.500',1.810
'0:15.504',1.805
'0:15.508',1.770
'0:15.512',1.770
'0:15.516',1.790
'0:15.520',1.790
'0:15.524',1.795
'0:15.528',1.805
'0:15.532',1.780
'0:15.536',1.755
'0:15.540',1.730
'0:15.544',1.735
'0:15.548',1.710
'0:15.552',1.690
'0:15.556',1.695
'0:15.560',1.710
'0:15.564',1.715
'0:15.568',1.730
'0:15.572',1.750
'0:15.576',1.730
'0:15.580',1.730
'0:15.584',1.765
'0:15.588',1.780
'0:15.592',1.770
'0:15.596',1.745
'0:15.600',1.725
'0:15.604',1.725
'0:15.608',1.740
'0:15.612',1.740
'0:15.616',1.730
'0:15.620',1.730
'0:15.624',1.745
'0:15.628',1.765
'0:15.632',1.785
'0:15.636',1.770
'0:15.640',1.780
'0:15.644',1.770
'0:15.648',1.765
'0:15.652',1.765
'0:15.656',1.775
'0:15.660',1.755
'0:15.664',1.740
'0:15.668',1.750
'0:15.672',1.775
'0:15.676',1.775
'0:15.680',1.765
'0:15.684',1.775
'0:15.688',1.810
'0:15.692',1.805
'0:15.696',1.805
'0:15.700',1.805
'0:15.704',1.795
'0:15.708',1.810
'0:15.712',1.795
'0:15.716',1.795
'0:15.720',1.795
'0:15.724',1.770
'0:15.728',1.770
'0:15.732',1.780
'0:15.736',1.780
'0:15.740',1.780
'0:15.744',1.780
'0:15.748',1.765
'0:15.752',1.770
'0:15.756',1.770
'0:15.760',1.775
'0:15.764',1.810
'0:15.768',1.820
'0:15.772',1.805
'0:15.776',1.770
'0:15.780',1.770
'0:15.784',1.760
'0:15.788',1.740
'0:15.792',1.765
'0:15.796',1.795
'0:15.800',1.770
'0:15.804',1.770
'0:15.808',1.745
'0:15.812',1.755
'0:15.816',1.770
'0:15.820',1.790
'0:15.824',1.795
'0:15.828',1.770
'0:15.832',1.765
'0:15.836',1.740
'0:15.840',1.730
'0:15.844',1.730
'0:15.848',1.770
'0:15.852',1.755
'0:15.856',1.765
'0:15.860',1.755
'0:15.864',1.765
'0:15.868',1.790
'0:15.872',1.810
'0:15.876',1.775
'0:15.880',1.770
'0:15.884',1.790
'0:15.888',1.775
'0:15.892',1.795
'0:15.896',1.795
'0:15.900',1.790
'0:15.904',1.770
'0:15.908',1.755
'0:15.912',1.780
'0:15.916',1.800
'0:15.920',1.790
'0:15.924',1.775
'0:15.928',1.790
'0:15.932',1.800
'0:15.936',1.780
'0:15.940',1.790
'0:15.944',1.805
'0:15.948',1.805
'0:15.952',1.790
'0:15.956',1.790
'0:15.960',1.790
'0:15.964',1.810
'0:15.968',1.810
'0:15.972',1.830
'0:15.976',1.835
'0:15.980',1.830
'0:15.984',1.810
'0:15.988',1.820
'0:15.992',1.810
'0:15.996',1.810
'0:16.000',1.840
'0:16.004',1.860
'0:16.008',1.860
'0:16.012',1.850
'0:16.016',1.835
'0:16.020',1.835
'0:16.024',1.845
'0:16.028',1.855
'0:16.032',1.875
'0:16.036',1.870
'0:16.040',1.840
'0:16.044',1.810
'0:16.048',1.830
'0:16.052',1.870
'0:16.056',1.900
'0:16.060',1.930
'0:16.064',1.970
'0:16.068',2.000
'0:16.072',1.990
'0:16.076',2.010
'0:16.080',2.030
'0:16.084',2.050
'0:16.088',2.110
'0:16.092',2.160
'0:16.096',2.180
'0:16.100',2.160
'0:16.104',2.190
'0:16.108',2.210
'0:16.112',2.210
'0:16.116',2.205
'0:16.120',2.185
'0:16.124',2.150
'0:16.128',2.150
'0:16.132',2.160
'0:16.136',2.155
'0:16.140',2.125
'0:16.144',2.090
'0:16.148',2.050
'0:16.152',2.030
'0:16.156',2.015
'0:16.160',1.990
'0:16.164',1.935
'0:16.168',1.905
'0:16.172',1.895
'0:16.176',1.870
'0:16.180',1.890
'0:16.184',1.885
'0:16.188',1.885
'0:16.192',1.885
'0:16.196',1.870
'0:16.200',1.860
'0:16.204',1.845
'0:16.208',1.835
'0:16.212',1.825
'0:16.216',1.810
'0:16.220',1.805
'0:16.224',1.725
'0:16.228',1.650
'0:16.232',1.635
'0:16.236',1.690
'0:16.240',1.775
'0:16.244',1.950
'0:16.248',2.330
'0:16.252',2.830
'0:16.256',3.325
'0:16.260',3.775
'0:16.264',3.985
'0:16.268',3.835
'0:16.272',3.320
'0:16.276',2.770
'0:16.280',2.350
'0:16.284',1.935
'0:16.288',1.615
'0:16.292',1.390
'0:16.296',1.360
'0:16.300',1.390
'0:16.304',1.445
'0:16.308',1.535
'0:16.312',1.610
'0:16.316',1.670
'0:16.320',1.680
'0:16.324',1.710
'0:16.328',1.725
'0:16.332',1.715
'0:16.336',1.725
'0:16.340',1.755
'0:16.344',1.770
'0:16.348',1.775
'0:16.352',1.790
'0:16.356',1.790
'0:16.360',1.810
'0:16.364',1.805
'0:16.368',1.805
'0:16.372',1.810
'0:16.376',1.795
'0:16.380',1.795
'0:16.384',1.810
'0:16.388',1.855
'0:16.392',1.870
'0:16.396',1.860
'0:16.400',1.850
'0:16.404',1.840
'0:16.408',1.840
'0:16.412',1.845
'0:16.416',1.835
'0:16.420',1.845
'0:16.424',1.835
'0:16.428',1.840
'0:16.432',1.860
'0:16.436',1.860
'0:16.440',1.870
'0:16.444',1.870
'0:16.448',1.870
'0:16.452',1.875
'0:16.456',1.885
'0:16.460',1.870
'0:16.464',1.870
'0:16.468',1.890
'0:16.472',1.900
'0:16.476',1.905
'0:16.480',1.905
'0:16.484',1.930
'0:16.488',1.950
'0:16.492',1.955
'0:16.496',1.965
'0:16.500',1.965
'0:16.504',1.980
'0:16.508',1.990
'0:16.512',2.000
'0:16.516',2.020
'0:16.520',2.050
'0:16.524',2.085
'0:16.528',2.100
'0:16.532',2.095
'0:16.536',2.125
'0:16.540',2.155
'0:16.544',2.170
'0:16.548',2.205
'0:16.552',2.220
'0:16.556',2.285
'0:16.560',2.370
'0:16.564',2.410
'0:16.568',2.465
'0:16.572',2.520
'0:16.576',2.560
'0:16.580',2.610
'0:16.584',2.650
'0:16.588',2.670
'0:16.592',2.685
'0:16.596',2.705
'0:16.600',2.730
'0:16.604',2.780
'0:16.608',2.820
'0:16.612',2.850
'0:16.616',2.870
'0:16.620',2.865
'0:16.624',2.855
'0:16.628',2.830
'0:16.632',2.820
'0:16.636',2.785
'0:16.640',2.735
'0:16.644',2.700
'0:16.648',2.660
'0:16.652',2.630
'0:16.656',2.610
'0:16.660',2.560
'0:16.664',2.510
'0:16.668',2.450
'0:16.672',2.410
'0:16.676',2.385
'0:16.680',2.365
'0:16.684',2.335
'0:16.688',2.300
'0:16.692',2.270
'0:16.696',2.250
'0:16.700',2.225
'0:16.704',2.205
'0:16.708',2.195
'0:16.712',2.190
'0:16.716',2.155
'0:16.720',2.125
'0:16.724',2.115
'0:16.728',2.095
'0:16.732',2.075
'0:16.736',2.070
'0:16.740',2.110
'0:16.744',2.130
'0:16.748',2.090
'0:16.752',2.070
'0:16.756',2.030
'0:16.760',2.030
'0:16.764',2.000
'0:16.768',2.000
'0:16.772',2.030
'0:16.776',2.065
'0:16.780',2.090
'0:16.784',2.075
'0:16.788',2.065
'0:16.792',2.060
'0:16.796',2.050
'0:16.800',2.045
'0:16.804',2.030
'0:16.808',2.030
'0:16.812',2.020
'0:16.816',2.030
'0:16.820',2.030
'0:16.824',2.050
'0:16.828',2.075
'0:16.832',2.075
'0:16.836',2.070
'0:16.840',2.075
'0:16.844',2.080
'0:16.848',2.085
'0:16.852',2.095
'0:16.856',2.130
'0:16.860',2.150
'0:16.864',2.110
'0:16.868',2.095
'0:16.872',2.135
'0:16.876',2.160
'0:16.880',2.180
'0:16.884',2.170
'0:16.888',2.170
'0:16.892',2.195
'0:16.896',2.170
'0:16.900',2.160
'0:16.904',2.190
'0:16.908',2.205
'0:16.912',2.205
'0:16.916',2.180
'0:16.920',2.170
'0:16.924',2.170
'0:16.928',2.155
'0:16.932',2.130
'0:16.936',2.130
'0:16.940',2.130
'0:16.944',2.155
'0:16.948',2.170
'0:16.952',2.155
'0:16.956',2.150
'0:16.960',2.160
'0:16.964',2.200
'0:16.968',2.190
'0:16.972',2.200
'0:16.976',2.215
'0:16.980',2.220
'0:16.984',2.205
'0:16.988',2.190
'0:16.992',2.170
'0:16.996',2.190
'0:17.000',2.220
'0:17.004',2.220
'0:17.008',2.190
'0:17.012',2.185
'0:17.016',2.170
'0:17.020',2.165
'0:17.024',2.155
'0:17.028',2.155
'0:17.032',2.170
'0:17.036',2.205
'0:17.040',2.185
'0:17.044',2.190
'0:17.048',2.180
'0:17.052',2.170
'0:17.056',2.185
'0:17.060',2.190
'0:17.064',2.190
'0:17.068',2.205
'0:17.072',2.220
'0:17.076',2.245
'0:17.080',2.225
'0:17.084',2.195
'0:17.088',2.200
'0:17.092',2.190
'0:17.096',2.170
'0:17.100',2.170
'0:17.104',2.205
'0:17.108',2.220
'0:17.112',2.195
'0:17.116',2.180
'0:17.120',2.180
'0:17.124',2.195
'0:17.128',2.225
'0:17.132',2.250
'0:17.136',2.235
'0:17.140',2.220
'0:17.144',2.235
'0:17.148',2.270
'0:17.152',2.270
'0:17.156',2.275
'0:17.160',2.245
'0:17.164',2.235
'0:17.168',2.240
'0:17.172',2.245
'0:17.176',2.250
'0:17.180',2.235
'0:17.184',2.235
'0:17.188',2.235
'0:17.192',2.225
'0:17.196',2.235
'0:17.200',2.245
'0:17.204',2.245
'0:17.208',2.225
'0:17.212',2.230
'0:17.216',2.225
'0:17.220',2.245
'0:17.224',2.250
'0:17.228',2.235
'0:17.232',2.250
'0:17.236',2.275
'0:17.240',2.300
'0:17.244',2.310
'0:17.248',2.285
'0:17.252',2.290
'0:17.256',2.285
'0:17.260',2.270
'0:17.264',2.290
'0:17.268',2.355
'0:17.272',2.390
'0:17.276',2.370
'0:17.280',2.360
'0:17.284',2.365
'0:17.288',2.405
'0:17.292',2.430
'0:17.296',2.395
'0:17.300',2.410
'0:17.304',2.445
'0:17.308',2.500
'0:17.312',2.550
'0:17.316',2.570
'0:17.320',2.575
'0:17.324',2.605
'0:17.328',2.635
'0:17.332',2.660
'0:17.336',2.650
'0:17.340',2.610
'0:17.344',2.585
'0:17.348',2.560
'0:17.352',2.570
'0:17.356',2.560
'0:17.360',2.540
'0:17.364',2.510
'0:17.368',2.480
'0:17.372',2.460
'0:17.376',2.415
'0:17.380',2.370
'0:17.384',2.335
'0:17.388',2.285
'0:17.392',2.270
'0:17.396',2.265
'0:17.400',2.275
'0:17.404',2.255
'0:17.408',2.250
'0:17.412',2.240
'0:17.416',2.245
'0:17.420',2.260
'0:17.424',2.245
'0:17.428',2.250
'0:17.432',2.270
'0:17.436',2.280
'0:17.440',2.250
'0:17.444',2.205
'0:17.448',2.120
'0:17.452',2.045
'0:17.456',2.030
'0:17.460',2.060
'0:17.464',2.125
'0:17.468',2.290
'0:17.472',2.670
'0:17.476',3.210
'0:17.480',3.690
'0:17.484',4.110
'0:17.488',4.340
'0:17.492',4.205
'0:17.496',3.675
'0:17.500',3.110
'0:17.504',2.625
'0:17.508',2.180
'0:17.512',1.870
'0:17.516',1.710
'0:17.520',1.700
'0:17.524',1.700
'0:17.528',1.715
'0:17.532',1.775
'0:17.536',1.885
'0:17.540',1.970
'0:17.544',2.020
'0:17.548',2.045
'0:17.552',2.050
'0:17.556',2.045
'0:17.560',2.060
'0:17.564',2.100
'0:17.568',2.120
'0:17.572',2.140
'0:17.576',2.130
'0:17.580',2.130
'0:17.584',2.135
'0:17.588',2.135
'0:17.592',2.140
'0:17.596',2.125
'0:17.600',2.125
'0:17.604',2.130
'0:17.608',2.155
'0:17.612',2.165
'0:17.616',2.145
'0:17.620',2.130
'0:17.624',2.150
'0:17.628',2.155
'0:17.632',2.185
'0:17.636',2.195
'0:17.640',2.195
'0:17.644',2.190
'0:17.648',2.170
'0:17.652',2.175
'0:17.656',2.195
'0:17.660',2.210
'0:17.664',2.215
'0:17.668',2.205
'0:17.672',2.195
'0:17.676',2.205
'0:17.680',2.220
'0:17.684',2.245
'0:17.688',2.250
'0:17.692',2.260
'0:17.696',2.260
'0:17.700',2.250
'0:17.704',2.250
'0:17.708',2.255
'0:17.712',2.275
'0:17.716',2.290
'0:17.720',2.290
'0:17.724',2.310
'0:17.728',2.350
'0:17.732',2.390
'0:17.736',2.395
'0:17.740',2.410
'0:17.744',2.410
'0:17.748',2.450
'0:17.752',2.475
'0:17.756',2.510
'0:17.760',2.530
