'Elapsed time','V4'
'0:13.952',-2.285
'0:13.956',-2.270
'0:13.960',-2.260
'0:13.964',-2.260
'0:13.968',-2.260
'0:13.972',-2.265
'0:13.976',-2.250
'0:13.980',-2.240
'0:13.984',-2.230
'0:13.988',-2.230
'0:13.992',-2.230
'0:13.996',-2.220
'0:14.000',-2.210
'0:14.004',-2.195
'0:14.008',-2.175
'0:14.012',-2.155
'0:14.016',-2.130
'0:14.020',-2.115
'0:14.024',-2.100
'0:14.028',-2.080
'0:14.032',-2.070
'0:14.036',-2.050
'0:14.040',-2.020
'0:14.044',-1.990
'0:14.048',-1.975
'0:14.052',-1.965
'0:14.056',-1.935
'0:14.060',-1.910
'0:14.064',-1.885
'0:14.068',-1.865
'0:14.072',-1.845
'0:14.076',-1.825
'0:14.080',-1.810
'0:14.084',-1.805
'0:14.088',-1.805
'0:14.092',-1.800
'0:14.096',-1.805
'0:14.100',-1.800
'0:14.104',-1.810
'0:14.108',-1.830
'0:14.112',-1.850
'0:14.116',-1.870
'0:14.120',-1.900
'0:14.124',-1.930
'0:14.128',-1.955
'0:14.132',-1.980
'0:14.136',-1.990
'0:14.140',-2.000
'0:14.144',-2.025
'0:14.148',-2.050
'0:14.152',-2.085
'0:14.156',-2.110
'0:14.160',-2.130
'0:14.164',-2.130
'0:14.168',-2.135
'0:14.172',-2.150
'0:14.176',-2.160
'0:14.180',-2.170
'0:14.184',-2.170
'0:14.188',-2.170
'0:14.192',-2.175
'0:14.196',-2.175
'0:14.200',-2.185
'0:14.204',-2.190
'0:14.208',-2.175
'0:14.212',-2.175
'0:14.216',-2.170
'0:14.220',-2.170
'0:14.224',-2.180
'0:14.228',-2.185
'0:14.232',-2.180
'0:14.236',-2.170
'0:14.240',-2.155
'0:14.244',-2.150
'0:14.248',-2.165
'0:14.252',-2.175
'0:14.256',-2.175
'0:14.260',-2.170
'0:14.264',-2.165
'0:14.268',-2.155
'0:14.272',-2.150
'0:14.276',-2.150
'0:14.280',-2.145
'0:14.284',-2.145
'0:14.288',-2.150
'0:14.292',-2.150
'0:14.296',-2.155
'0:14.300',-2.150
'0:14.304',-2.150
'0:14.308',-2.150
'0:14.312',-2.150
'0:14.316',-2.150
'0:14.320',-2.150
'0:14.324',-2.150
'0:14.328',-2.170
'0:14.332',-2.170
'0:14.336',-2.170
'0:14.340',-2.175
'0:14.344',-2.175
'0:14.348',-2.175
'0:14.352',-2.175
'0:14.356',-2.175
'0:14.360',-2.180
'0:14.364',-2.190
'0:14.368',-2.195
'0:14.372',-2.195
'0:14.376',-2.195
'0:14.380',-2.200
'0:14.384',-2.200
'0:14.388',-2.200
'0:14.392',-2.200
'0:14.396',-2.190
'0:14.400',-2.190
'0:14.404',-2.185
'0:14.408',-2.190
'0:14.412',-2.190
'0:14.416',-2.190
'0:14.420',-2.190
'0:14.424',-2.185
'0:14.428',-2.185
'0:14.432',-2.185
'0:14.436',-2.195
'0:14.440',-2.190
'0:14.444',-2.180
'0:14.448',-2.175
'0:14.452',-2.175
'0:14.456',-2.175
'0:14.460',-2.175
'0:14.464',-2.185
'0:14.468',-2.180
'0:14.472',-2.190
'0:14.476',-2.190
'0:14.480',-2.190
'0:14.484',-2.175
'0:14.488',-2.170
'0:14.492',-2.165
'0:14.496',-2.170
'0:14.500',-2.150
'0:14.504',-2.145
'0:14.508',-2.130
'0:14.512',-2.130
'0:14.516',-2.130
'0:14.520',-2.130
'0:14.524',-2.125
'0:14.528',-2.110
'0:14.532',-2.090
'0:14.536',-2.055
'0:14.540',-2.035
'0:14.544',-2.025
'0:14.548',-2.045
'0:14.552',-2.070
'0:14.556',-2.100
'0:14.560',-2.125
'0:14.564',-2.135
'0:14.568',-2.135
'0:14.572',-2.135
'0:14.576',-2.150
'0:14.580',-2.150
'0:14.584',-2.165
'0:14.588',-2.170
'0:14.592',-2.195
'0:14.596',-2.215
'0:14.600',-2.230
'0:14.604',-2.230
'0:14.608',-2.230
'0:14.612',-2.230
'0:14.616',-2.215
'0:14.620',-2.210
'0:14.624',-2.200
'0:14.628',-2.195
'0:14.632',-2.185
'0:14.636',-2.185
'0:14.640',-2.170
'0:14.644',-2.150
'0:14.648',-2.100
'0:14.652',-1.970
'0:14.656',-1.765
'0:14.660',-1.520
'0:14.664',-1.245
'0:14.668',-0.940
'0:14.672',-0.675
'0:14.676',-0.600
'0:14.680',-0.785
'0:14.684',-1.115
'0:14.688',-1.475
'0:14.692',-1.815
'0:14.696',-2.105
'0:14.700',-2.270
'0:14.704',-2.310
'0:14.708',-2.295
'0:14.712',-2.275
'0:14.716',-2.270
'0:14.720',-2.275
'0:14.724',-2.280
'0:14.728',-2.285
'0:14.732',-2.280
'0:14.736',-2.275
'0:14.740',-2.270
'0:14.744',-2.265
'0:14.748',-2.260
'0:14.752',-2.265
'0:14.756',-2.260
'0:14.760',-2.260
'0:14.764',-2.250
'0:14.768',-2.250
'0:14.772',-2.245
'0:14.776',-2.250
'0:14.780',-2.250
'0:14.784',-2.250
'0:14.788',-2.245
'0:14.792',-2.235
'0:14.796',-2.230
'0:14.800',-2.230
'0:14.804',-2.210
'0:14.808',-2.215
'0:14.812',-2.210
'0:14.816',-2.200
'0:14.820',-2.190
'0:14.824',-2.180
'0:14.828',-2.175
'0:14.832',-2.180
'0:14.836',-2.160
'0:14.840',-2.150
'0:14.844',-2.130
'0:14.848',-2.115
'0:14.852',-2.090
'0:14.856',-2.090
'0:14.860',-2.070
'0:14.864',-2.050
'0:14.868',-2.030
'0:14.872',-1.995
'0:14.876',-1.970
'0:14.880',-1.950
'0:14.884',-1.935
'0:14.888',-1.910
'0:14.892',-1.885
'0:14.896',-1.860
'0:14.900',-1.845
'0:14.904',-1.820
'0:14.908',-1.795
'0:14.912',-1.790
'0:14.916',-1.770
'0:14.920',-1.760
'0:14.924',-1.750
'0:14.928',-1.750
'0:14.932',-1.750
'0:14.936',-1.750
'0:14.940',-1.750
'0:14.944',-1.765
'0:14.948',-1.780
'0:14.952',-1.805
'0:14.956',-1.830
'0:14.960',-1.865
'0:14.964',-1.890
'0:14.968',-1.925
'0:14.972',-1.960
'0:14.976',-1.990
'0:14.980',-2.010
'0:14.984',-2.030
'0:14.988',-2.045
'0:14.992',-2.065
'0:14.996',-2.080
'0:15.000',-2.085
'0:15.004',-2.100
'0:15.008',-2.105
'0:15.012',-2.120
'0:15.016',-2.135
'0:15.020',-2.155
'0:15.024',-2.150
'0:15.028',-2.150
'0:15.032',-2.150
'0:15.036',-2.150
'0:15.040',-2.150
'0:15.044',-2.150
'0:15.048',-2.145
'0:15.052',-2.150
'0:15.056',-2.140
'0:15.060',-2.135
'0:15.064',-2.130
'0:15.068',-2.130
'0:15.072',-2.125
'0:15.076',-2.130
'0:15.080',-2.130
'0:15.084',-2.125
'0:15.088',-2.120
'0:15.092',-2.115
'0:15.096',-2.115
'0:15.100',-2.115
'0:15.104',-2.120
'0:15.108',-2.120
'0:15.112',-2.115
'0:15.116',-2.110
'0:15.120',-2.110
'0:15.124',-2.105
'0:15.128',-2.115
'0:15.132',-2.110
'0:15.136',-2.115
'0:15.140',-2.120
'0:15.144',-2.120
'0:15.148',-2.120
'0:15.152',-2.120
'0:15.156',-2.120
'0:15.160',-2.125
'0:15.164',-2.130
'0:15.168',-2.130
'0:15.172',-2.130
'0:15.176',-2.130
'0:15.180',-2.130
'0:15.184',-2.135
'0:15.188',-2.140
'0:15.192',-2.125
'0:15.196',-2.130
'0:15.200',-2.130
'0:15.204',-2.130
'0:15.208',-2.150
'0:15.212',-2.135
'0:15.216',-2.135
'0:15.220',-2.145
'0:15.224',-2.140
'0:15.228',-2.145
'0:15.232',-2.135
'0:15.236',-2.145
'0:15.240',-2.145
'0:15.244',-2.145
'0:15.248',-2.145
'0:15.252',-2.140
'0:15.256',-2.150
'0:15.260',-2.150
'0:15.264',-2.155
'0:15.268',-2.150
'0:15.272',-2.150
'0:15.276',-2.150
'0:15.280',-2.150
'0:15.284',-2.150
'0:15.288',-2.150
'0:15.292',-2.150
'0:15.296',-2.150
'0:15.300',-2.150
'0:15.304',-2.150
'0:15.308',-2.150
'0:15.312',-2.155
'0:15.316',-2.160
'0:15.320',-2.150
'0:15.324',-2.145
'0:15.328',-2.130
'0:15.332',-2.115
'0:15.336',-2.105
'0:15.340',-2.100
'0:15.344',-2.105
'0:15.348',-2.100
'0:15.352',-2.090
'0:15.356',-2.070
'0:15.360',-2.085
'0:15.364',-2.080
'0:15.368',-2.070
'0:15.372',-2.055
'0:15.376',-2.020
'0:15.380',-2.010
'0:15.384',-1.995
'0:15.388',-2.010
'0:15.392',-2.030
'0:15.396',-2.050
'0:15.400',-2.080
'0:15.404',-2.100
'0:15.408',-2.110
'0:15.412',-2.110
'0:15.416',-2.120
'0:15.420',-2.135
'0:15.424',-2.150
'0:15.428',-2.150
'0:15.432',-2.155
'0:15.436',-2.170
'0:15.440',-2.185
'0:15.444',-2.195
'0:15.448',-2.195
'0:15.452',-2.195
'0:15.456',-2.195
'0:15.460',-2.195
'0:15.464',-2.190
'0:15.468',-2.180
'0:15.472',-2.175
'0:15.476',-2.170
'0:15.480',-2.170
'0:15.484',-2.155
'0:15.488',-2.125
'0:15.492',-2.055
'0:15.496',-1.935
'0:15.500',-1.770
'0:15.504',-1.590
'0:15.508',-1.385
'0:15.512',-1.140
'0:15.516',-0.930
'0:15.520',-0.915
'0:15.524',-1.130
'0:15.528',-1.460
'0:15.532',-1.795
'0:15.536',-2.060
'0:15.540',-2.210
'0:15.544',-2.290
'0:15.548',-2.270
'0:15.552',-2.250
'0:15.556',-2.230
'0:15.560',-2.230
'0:15.564',-2.240
'0:15.568',-2.245
'0:15.572',-2.250
'0:15.576',-2.260
'0:15.580',-2.255
'0:15.584',-2.260
'0:15.588',-2.265
'0:15.592',-2.260
'0:15.596',-2.250
'0:15.600',-2.255
'0:15.604',-2.260
'0:15.608',-2.260
'0:15.612',-2.250
'0:15.616',-2.240
'0:15.620',-2.240
'0:15.624',-2.230
'0:15.628',-2.230
'0:15.632',-2.230
'0:15.636',-2.215
'0:15.640',-2.215
'0:15.644',-2.215
'0:15.648',-2.210
'0:15.652',-2.200
'0:15.656',-2.200
'0:15.660',-2.200
'0:15.664',-2.195
'0:15.668',-2.190
'0:15.672',-2.185
'0:15.676',-2.170
'0:15.680',-2.150
'0:15.684',-2.130
'0:15.688',-2.130
'0:15.692',-2.115
'0:15.696',-2.110
'0:15.700',-2.090
'0:15.704',-2.080
'0:15.708',-2.050
'0:15.712',-2.030
'0:15.716',-2.020
'0:15.720',-1.995
'0:15.724',-1.970
'0:15.728',-1.935
'0:15.732',-1.905
'0:15.736',-1.900
'0:15.740',-1.865
'0:15.744',-1.830
'0:15.748',-1.815
'0:15.752',-1.800
'0:15.756',-1.790
'0:15.760',-1.770
'0:15.764',-1.765
'0:15.768',-1.755
'0:15.772',-1.750
'0:15.776',-1.750
'0:15.780',-1.750
'0:15.784',-1.760
'0:15.788',-1.775
'0:15.792',-1.785
'0:15.796',-1.800
'0:15.800',-1.820
'0:15.804',-1.840
'0:15.808',-1.855
'0:15.812',-1.890
'0:15.816',-1.920
'0:15.820',-1.960
'0:15.824',-1.985
'0:15.828',-2.010
'0:15.832',-2.040
'0:15.836',-2.050
'0:15.840',-2.070
'0:15.844',-2.080
'0:15.848',-2.090
'0:15.852',-2.110
'0:15.856',-2.130
'0:15.860',-2.135
'0:15.864',-2.135
'0:15.868',-2.150
'0:15.872',-2.155
'0:15.876',-2.165
'0:15.880',-2.165
'0:15.884',-2.155
'0:15.888',-2.150
'0:15.892',-2.165
'0:15.896',-2.170
'0:15.900',-2.185
'0:15.904',-2.165
'0:15.908',-2.165
'0:15.912',-2.165
'0:15.916',-2.170
'0:15.920',-2.170
'0:15.924',-2.170
'0:15.928',-2.165
'0:15.932',-2.155
'0:15.936',-2.145
'0:15.940',-2.145
'0:15.944',-2.140
'0:15.948',-2.140
'0:15.952',-2.135
'0:15.956',-2.130
'0:15.960',-2.135
'0:15.964',-2.140
'0:15.968',-2.135
'0:15.972',-2.135
'0:15.976',-2.135
'0:15.980',-2.140
'0:15.984',-2.150
'0:15.988',-2.150
'0:15.992',-2.150
'0:15.996',-2.155
'0:16.000',-2.150
'0:16.004',-2.155
'0:16.008',-2.150
'0:16.012',-2.155
'0:16.016',-2.165
'0:16.020',-2.165
'0:16.024',-2.165
'0:16.028',-2.165
'0:16.032',-2.170
'0:16.036',-2.170
'0:16.040',-2.175
'0:16.044',-2.170
'0:16.048',-2.170
'0:16.052',-2.170
'0:16.056',-2.175
'0:16.060',-2.170
'0:16.064',-2.170
'0:16.068',-2.180
'0:16.072',-2.170
'0:16.076',-2.170
'0:16.080',-2.170
'0:16.084',-2.180
'0:16.088',-2.195
'0:16.092',-2.185
'0:16.096',-2.185
'0:16.100',-2.195
'0:16.104',-2.195
'0:16.108',-2.190
'0:16.112',-2.195
'0:16.116',-2.200
'0:16.120',-2.195
'0:16.124',-2.190
'0:16.128',-2.190
'0:16.132',-2.185
'0:16.136',-2.195
'0:16.140',-2.190
'0:16.144',-2.185
'0:16.148',-2.180
'0:16.152',-2.185
'0:16.156',-2.190
'0:16.160',-2.195
'0:16.164',-2.200
'0:16.168',-2.210
'0:16.172',-2.205
'0:16.176',-2.195
'0:16.180',-2.195
'0:16.184',-2.185
'0:16.188',-2.165
'0:16.192',-2.165
'0:16.196',-2.150
'0:16.200',-2.150
'0:16.204',-2.145
'0:16.208',-2.135
'0:16.212',-2.130
'0:16.216',-2.130
'0:16.220',-2.130
'0:16.224',-2.120
'0:16.228',-2.105
'0:16.232',-2.070
'0:16.236',-2.040
'0:16.240',-2.045
'0:16.244',-2.050
'0:16.248',-2.085
'0:16.252',-2.105
'0:16.256',-2.145
'0:16.260',-2.150
'0:16.264',-2.165
'0:16.268',-2.165
'0:16.272',-2.175
'0:16.276',-2.195
'0:16.280',-2.200
'0:16.284',-2.215
'0:16.288',-2.230
'0:16.292',-2.250
'0:16.296',-2.270
'0:16.300',-2.265
'0:16.304',-2.250
'0:16.308',-2.245
'0:16.312',-2.250
'0:16.316',-2.230
'0:16.320',-2.240
'0:16.324',-2.230
'0:16.328',-2.220
'0:16.332',-2.210
'0:16.336',-2.185
'0:16.340',-2.150
'0:16.344',-2.075
'0:16.348',-1.945
'0:16.352',-1.770
'0:16.356',-1.580
'0:16.360',-1.365
'0:16.364',-1.110
'0:16.368',-0.850
'0:16.372',-0.730
'0:16.376',-0.860
'0:16.380',-1.185
'0:16.384',-1.575
'0:16.388',-1.940
'0:16.392',-2.200
'0:16.396',-2.325
'0:16.400',-2.330
'0:16.404',-2.310
'0:16.408',-2.300
'0:16.412',-2.295
'0:16.416',-2.295
'0:16.420',-2.305
'0:16.424',-2.325
'0:16.428',-2.305
'0:16.432',-2.305
'0:16.436',-2.310
'0:16.440',-2.310
'0:16.444',-2.315
'0:16.448',-2.310
'0:16.452',-2.305
'0:16.456',-2.305
'0:16.460',-2.310
'0:16.464',-2.310
'0:16.468',-2.310
'0:16.472',-2.305
'0:16.476',-2.295
'0:16.480',-2.295
'0:16.484',-2.295
'0:16.488',-2.295
'0:16.492',-2.285
'0:16.496',-2.275
'0:16.500',-2.275
'0:16.504',-2.265
'0:16.508',-2.250
'0:16.512',-2.250
'0:16.516',-2.250
'0:16.520',-2.240
'0:16.524',-2.230
'0:16.528',-2.230
'0:16.532',-2.220
'0:16.536',-2.210
'0:16.540',-2.200
'0:16.544',-2.185
'0:16.548',-2.170
'0:16.552',-2.150
'0:16.556',-2.135
'0:16.560',-2.120
'0:16.564',-2.105
'0:16.568',-2.090
'0:16.572',-2.060
'0:16.576',-2.045
'0:16.580',-2.015
'0:16.584',-1.995
'0:16.588',-1.970
'0:16.592',-1.930
'0:16.596',-1.910
'0:16.600',-1.890
'0:16.604',-1.875
'0:16.608',-1.865
'0:16.612',-1.845
'0:16.616',-1.835
'0:16.620',-1.830
'0:16.624',-1.830
'0:16.628',-1.830
'0:16.632',-1.830
'0:16.636',-1.835
'0:16.640',-1.845
'0:16.644',-1.865
'0:16.648',-1.885
'0:16.652',-1.905
'0:16.656',-1.930
'0:16.660',-1.955
'0:16.664',-1.990
'0:16.668',-2.010
'0:16.672',-2.045
'0:16.676',-2.060
'0:16.680',-2.090
'0:16.684',-2.125
'0:16.688',-2.150
'0:16.692',-2.170
'0:16.696',-2.190
'0:16.700',-2.200
'0:16.704',-2.210
'0:16.708',-2.210
'0:16.712',-2.215
'0:16.716',-2.215
'0:16.720',-2.225
'0:16.724',-2.225
'0:16.728',-2.220
'0:16.732',-2.220
'0:16.736',-2.230
'0:16.740',-2.230
'0:16.744',-2.240
'0:16.748',-2.230
'0:16.752',-2.230
'0:16.756',-2.230
'0:16.760',-2.240
'0:16.764',-2.230
'0:16.768',-2.230
'0:16.772',-2.230
'0:16.776',-2.230
'0:16.780',-2.230
'0:16.784',-2.220
'0:16.788',-2.220
'0:16.792',-2.220
'0:16.796',-2.210
'0:16.800',-2.210
'0:16.804',-2.200
'0:16.808',-2.210
'0:16.812',-2.205
'0:16.816',-2.210
'0:16.820',-2.210
'0:16.824',-2.200
'0:16.828',-2.210
'0:16.832',-2.200
'0:16.836',-2.210
'0:16.840',-2.210
'0:16.844',-2.210
'0:16.848',-2.215
'0:16.852',-2.210
'0:16.856',-2.215
'0:16.860',-2.220
'0:16.864',-2.230
'0:16.868',-2.230
'0:16.872',-2.230
'0:16.876',-2.230
'0:16.880',-2.230
'0:16.884',-2.230
'0:16.888',-2.240
'0:16.892',-2.235
'0:16.896',-2.240
'0:16.900',-2.240
'0:16.904',-2.245
'0:16.908',-2.240
'0:16.912',-2.250
'0:16.916',-2.250
'0:16.920',-2.250
'0:16.924',-2.250
'0:16.928',-2.250
'0:16.932',-2.250
'0:16.936',-2.250
'0:16.940',-2.245
'0:16.944',-2.255
'0:16.948',-2.260
'0:16.952',-2.250
'0:16.956',-2.250
'0:16.960',-2.250
'0:16.964',-2.250
'0:16.968',-2.265
'0:16.972',-2.250
'0:16.976',-2.245
'0:16.980',-2.245
'0:16.984',-2.240
'0:16.988',-2.250
'0:16.992',-2.250
'0:16.996',-2.255
'0:17.000',-2.260
'0:17.004',-2.260
'0:17.008',-2.265
'0:17.012',-2.265
'0:17.016',-2.265
'0:17.020',-2.260
'0:17.024',-2.260
'0:17.028',-2.250
'0:17.032',-2.240
'0:17.036',-2.230
'0:17.040',-2.210
'0:17.044',-2.205
'0:17.048',-2.200
'0:17.052',-2.195
'0:17.056',-2.200
'0:17.060',-2.190
'0:17.064',-2.190
'0:17.068',-2.190
'0:17.072',-2.185
'0:17.076',-2.175
'0:17.080',-2.155
'0:17.084',-2.130
'0:17.088',-2.120
'0:17.092',-2.110
'0:17.096',-2.130
'0:17.100',-2.160
'0:17.104',-2.195
'0:17.108',-2.215
'0:17.112',-2.220
'0:17.116',-2.235
'0:17.120',-2.235
'0:17.124',-2.250
'0:17.128',-2.260
'0:17.132',-2.265
'0:17.136',-2.295
'0:17.140',-2.305
'0:17.144',-2.325
'0:17.148',-2.330
'0:17.152',-2.330
'0:17.156',-2.325
'0:17.160',-2.310
'0:17.164',-2.305
'0:17.168',-2.305
'0:17.172',-2.290
'0:17.176',-2.295
'0:17.180',-2.285
'0:17.184',-2.265
'0:17.188',-2.250
'0:17.192',-2.210
'0:17.196',-2.110
'0:17.200',-1.940
'0:17.204',-1.730
'0:17.208',-1.540
'0:17.212',-1.355
'0:17.216',-1.130
'0:17.220',-0.970
'0:17.224',-0.975
'0:17.228',-1.210
'0:17.232',-1.535
'0:17.236',-1.895
'0:17.240',-2.180
'0:17.244',-2.355
'0:17.248',-2.415
'0:17.252',-2.405
'0:17.256',-2.390
'0:17.260',-2.370
'0:17.264',-2.360
'0:17.268',-2.375
'0:17.272',-2.390
'0:17.276',-2.390
'0:17.280',-2.390
'0:17.284',-2.390
'0:17.288',-2.380
'0:17.292',-2.370
'0:17.296',-2.375
'0:17.300',-2.385
'0:17.304',-2.390
'0:17.308',-2.390
'0:17.312',-2.390
'0:17.316',-2.375
'0:17.320',-2.375
'0:17.324',-2.370
'0:17.328',-2.370
'0:17.332',-2.370
'0:17.336',-2.360
'0:17.340',-2.350
'0:17.344',-2.350
'0:17.348',-2.340
'0:17.352',-2.330
'0:17.356',-2.330
'0:17.360',-2.325
'0:17.364',-2.310
'0:17.368',-2.315
'0:17.372',-2.305
'0:17.376',-2.295
'0:17.380',-2.285
'0:17.384',-2.270
'0:17.388',-2.260
'0:17.392',-2.245
'0:17.396',-2.215
'0:17.400',-2.210
'0:17.404',-2.195
'0:17.408',-2.175
'0:17.412',-2.170
'0:17.416',-2.135
'0:17.420',-2.110
'0:17.424',-2.080
'0:17.428',-2.055
'0:17.432',-2.050
'0:17.436',-2.015
'0:17.440',-1.995
'0:17.444',-1.965
'0:17.448',-1.930
'0:17.452',-1.905
'0:17.456',-1.880
'0:17.460',-1.865
'0:17.464',-1.860
'0:17.468',-1.850
'0:17.472',-1.835
'0:17.476',-1.850
'0:17.480',-1.845
'0:17.484',-1.840
'0:17.488',-1.840
'0:17.492',-1.850
'0:17.496',-1.880
'0:17.500',-1.910
'0:17.504',-1.950
'0:17.508',-1.975
'0:17.512',-2.005
'0:17.516',-2.030
'0:17.520',-2.050
'0:17.524',-2.070
'0:17.528',-2.100
'0:17.532',-2.130
'0:17.536',-2.150
'0:17.540',-2.185
'0:17.544',-2.200
'0:17.548',-2.215
'0:17.552',-2.215
'0:17.556',-2.235
'0:17.560',-2.245
'0:17.564',-2.240
'0:17.568',-2.250
'0:17.572',-2.250
'0:17.576',-2.265
'0:17.580',-2.270
'0:17.584',-2.270
'0:17.588',-2.285
'0:17.592',-2.275
'0:17.596',-2.275
'0:17.600',-2.265
'0:17.604',-2.260
'0:17.608',-2.260
'0:17.612',-2.250
'0:17.616',-2.250
'0:17.620',-2.265
'0:17.624',-2.265
'0:17.628',-2.260
'0:17.632',-2.260
'0:17.636',-2.260
'0:17.640',-2.265
'0:17.644',-2.245
'0:17.648',-2.230
'0:17.652',-2.230
'0:17.656',-2.230
'0:17.660',-2.230
'0:17.664',-2.220
'0:17.668',-2.230
'0:17.672',-2.230
'0:17.676',-2.235
'0:17.680',-2.230
'0:17.684',-2.215
'0:17.688',-2.215
'0:17.692',-2.220
'0:17.696',-2.230
'0:17.700',-2.235
'0:17.704',-2.240
'0:17.708',-2.240
'0:17.712',-2.230
'0:17.716',-2.230
'0:17.720',-2.230
'0:17.724',-2.250
'0:17.728',-2.260
'0:17.732',-2.260
'0:17.736',-2.255
'0:17.740',-2.250
'0:17.744',-2.260
'0:17.748',-2.260
'0:17.752',-2.260
'0:17.756',-2.260
'0:17.760',-2.255
'0:17.764',-2.250
'0:17.768',-2.250
'0:17.772',-2.250
'0:17.776',-2.260
'0:17.780',-2.260
'0:17.784',-2.250
'0:17.788',-2.250
'0:17.792',-2.255
'0:17.796',-2.265
'0:17.800',-2.265
'0:17.804',-2.265
'0:17.808',-2.265
'0:17.812',-2.270
'0:17.816',-2.275
'0:17.820',-2.270
'0:17.824',-2.265
'0:17.828',-2.270
'0:17.832',-2.260
'0:17.836',-2.260
'0:17.840',-2.265
'0:17.844',-2.265
'0:17.848',-2.270
'0:17.852',-2.265
'0:17.856',-2.270
'0:17.860',-2.270
'0:17.864',-2.265
'0:17.868',-2.260
'0:17.872',-2.250
'0:17.876',-2.230
'0:17.880',-2.215
'0:17.884',-2.200
'0:17.888',-2.195
'0:17.892',-2.185
'0:17.896',-2.175
'0:17.900',-2.170
'0:17.904',-2.170
'0:17.908',-2.165
'0:17.912',-2.145
'0:17.916',-2.130
'0:17.920',-2.110
'0:17.924',-2.090
'0:17.928',-2.100
'0:17.932',-2.110
'0:17.936',-2.130
'0:17.940',-2.150
'0:17.944',-2.190
'0:17.948',-2.200
'0:17.952',-2.220
'0:17.956',-2.230
'0:17.960',-2.240
'0:17.964',-2.250
'0:17.968',-2.265
'0:17.972',-2.275
'0:17.976',-2.305
'0:17.980',-2.315
'0:17.984',-2.320
'0:17.988',-2.310
'0:17.992',-2.310
'0:17.996',-2.315
'0:18.000',-2.305
'0:18.004',-2.295
'0:18.008',-2.290
'0:18.012',-2.270
'0:18.016',-2.270
'0:18.020',-2.250
'0:18.024',-2.230
'0:18.028',-2.175
'0:18.032',-2.060
'0:18.036',-1.865
'0:18.040',-1.610
'0:18.044',-1.345
'0:18.048',-1.045
'0:18.052',-0.755
'0:18.056',-0.620
'0:18.060',-0.810
'0:18.064',-1.175
'0:18.068',-1.575
'0:18.072',-1.940
'0:18.076',-2.230
'0:18.080',-2.390
'0:18.084',-2.425
'0:18.088',-2.410
'0:18.092',-2.375
'0:18.096',-2.350
'0:18.100',-2.350
'0:18.104',-2.350
'0:18.108',-2.350
'0:18.112',-2.345
'0:18.116',-2.340
'0:18.120',-2.340
'0:18.124',-2.345
'0:18.128',-2.355
'0:18.132',-2.360
'0:18.136',-2.370
'0:18.140',-2.365
'0:18.144',-2.360
'0:18.148',-2.355
'0:18.152',-2.350
'0:18.156',-2.340
'0:18.160',-2.335
'0:18.164',-2.345
'0:18.168',-2.330
'0:18.172',-2.325
'0:18.176',-2.315
'0:18.180',-2.310
'0:18.184',-2.315
'0:18.188',-2.290
'0:18.192',-2.280
'0:18.196',-2.260
'0:18.200',-2.255
'0:18.204',-2.260
'0:18.208',-2.260
'0:18.212',-2.250
'0:18.216',-2.240
'0:18.220',-2.230
'0:18.224',-2.230
'0:18.228',-2.215
'0:18.232',-2.190
'0:18.236',-2.170
'0:18.240',-2.155
'0:18.244',-2.140
'0:18.248',-2.120
'0:18.252',-2.090
'0:18.256',-2.070
'0:18.260',-2.035
'0:18.264',-2.010
'0:18.268',-1.985
'0:18.272',-1.960
'0:18.276',-1.945
'0:18.280',-1.925
'0:18.284',-1.910
'0:18.288',-1.880
'0:18.292',-1.865
'0:18.296',-1.835
'0:18.300',-1.810
'0:18.304',-1.805
'0:18.308',-1.800
'0:18.312',-1.805
'0:18.316',-1.800
'0:18.320',-1.810
'0:18.324',-1.830
'0:18.328',-1.840
'0:18.332',-1.840
'0:18.336',-1.865
'0:18.340',-1.880
'0:18.344',-1.915
'0:18.348',-1.945
'0:18.352',-1.980
'0:18.356',-2.025
'0:18.360',-2.050
'0:18.364',-2.080
'0:18.368',-2.100
'0:18.372',-2.120
'0:18.376',-2.130
'0:18.380',-2.145
'0:18.384',-2.165
'0:18.388',-2.175
'0:18.392',-2.195
'0:18.396',-2.210
'0:18.400',-2.225
'0:18.404',-2.230
'0:18.408',-2.230
'0:18.412',-2.230
'0:18.416',-2.220
'0:18.420',-2.215
'0:18.424',-2.215
'0:18.428',-2.220
'0:18.432',-2.225
'0:18.436',-2.230
'0:18.440',-2.220
'0:18.444',-2.230
'0:18.448',-2.235
'0:18.452',-2.230
'0:18.456',-2.220
'0:18.460',-2.210
'0:18.464',-2.210
'0:18.468',-2.210
'0:18.472',-2.200
'0:18.476',-2.210
'0:18.480',-2.210
'0:18.484',-2.210
'0:18.488',-2.200
'0:18.492',-2.200
'0:18.496',-2.190
'0:18.500',-2.175
'0:18.504',-2.175
'0:18.508',-2.180
'0:18.512',-2.190
'0:18.516',-2.195
'0:18.520',-2.205
'0:18.524',-2.195
'0:18.528',-2.195
'0:18.532',-2.200
'0:18.536',-2.200
'0:18.540',-2.210
'0:18.544',-2.195
'0:18.548',-2.205
'0:18.552',-2.205
'0:18.556',-2.200
'0:18.560',-2.210
'0:18.564',-2.210
'0:18.568',-2.215
'0:18.572',-2.215
'0:18.576',-2.205
'0:18.580',-2.200
'0:18.584',-2.200
'0:18.588',-2.210
'0:18.592',-2.215
'0:18.596',-2.210
'0:18.600',-2.205
'0:18.604',-2.210
'0:18.608',-2.215
