'Elapsed time','ECG I'
'0:04.998',-0.805
'0:05.000',-0.660
'0:05.002',-0.725
'0:05.004',-0.760
'0:05.006',-0.790
'0:05.008',-0.975
'0:05.010',-0.950
'0:05.012',-0.855
'0:05.014',-0.795
'0:05.016',-0.715
'0:05.018',-0.785
'0:05.020',-0.755
'0:05.022',-0.770
'0:05.024',-0.770
'0:05.026',-0.895
'0:05.028',-0.975
'0:05.030',-0.930
'0:05.032',-0.905
'0:05.034',-0.930
'0:05.036',-0.820
'0:05.038',-0.765
'0:05.040',-0.790
'0:05.042',-0.810
'0:05.044',-0.850
'0:05.046',-0.890
'0:05.048',-1.045
'0:05.050',-1.100
'0:05.052',-0.985
'0:05.054',-1.015
'0:05.056',-0.890
'0:05.058',-0.795
'0:05.060',-0.745
'0:05.062',-0.760
'0:05.064',-0.855
'0:05.066',-1.010
'0:05.068',-1.015
'0:05.070',-1.025
'0:05.072',-0.970
'0:05.074',-0.910
'0:05.076',-0.930
'0:05.078',-0.695
'0:05.080',-0.755
'0:05.082',-0.755
'0:05.084',-0.845
'0:05.086',-0.990
'0:05.088',-1.010
'0:05.090',-1.040
'0:05.092',-0.960
'0:05.094',-0.980
'0:05.096',-0.780
'0:05.098',-0.740
'0:05.100',-0.725
'0:05.102',-0.925
'0:05.104',-0.895
'0:05.106',-1.000
'0:05.108',-0.995
'0:05.110',-1.085
'0:05.112',-1.055
'0:05.114',-0.990
'0:05.116',-0.800
'0:05.118',-0.845
'0:05.120',-0.800
'0:05.122',-0.710
'0:05.124',-0.880
'0:05.126',-1.030
'0:05.128',-1.125
'0:05.130',-1.070
'0:05.132',-0.960
'0:05.134',-0.755
'0:05.136',-0.685
'0:05.138',-0.565
'0:05.140',-0.520
'0:05.142',-0.545
'0:05.144',-0.520
'0:05.146',-0.640
'0:05.148',-0.565
'0:05.150',-0.645
'0:05.152',-0.650
'0:05.154',-0.685
'0:05.156',-0.650
'0:05.158',-0.725
'0:05.160',-0.820
'0:05.162',-0.935
'0:05.164',-0.995
'0:05.166',-1.275
'0:05.168',-1.285
'0:05.170',-1.260
'0:05.172',-1.170
'0:05.174',-1.225
'0:05.176',-1.010
'0:05.178',-1.065
'0:05.180',-1.045
'0:05.182',-1.035
'0:05.184',-1.075
'0:05.186',-1.160
'0:05.188',-1.130
'0:05.190',-1.090
'0:05.192',-1.115
'0:05.194',-1.015
'0:05.196',-0.825
'0:05.198',-0.765
'0:05.200',-0.855
'0:05.202',-0.900
'0:05.204',-1.000
'0:05.206',-1.005
'0:05.208',-1.155
'0:05.210',-1.085
'0:05.212',-0.960
'0:05.214',-0.945
'0:05.216',-0.785
'0:05.218',-0.810
'0:05.220',-0.810
'0:05.222',-0.850
'0:05.224',-0.895
'0:05.226',-0.985
'0:05.228',-1.070
'0:05.230',-1.080
'0:05.232',-1.005
'0:05.234',-0.915
'0:05.236',-0.840
'0:05.238',-0.810
'0:05.240',-0.815
'0:05.242',-0.875
'0:05.244',-0.965
'0:05.246',-0.985
'0:05.248',-1.025
'0:05.250',-1.060
'0:05.252',-0.985
'0:05.254',-0.920
'0:05.256',-0.795
'0:05.258',-0.775
'0:05.260',-0.880
'0:05.262',-0.925
'0:05.264',-0.935
'0:05.266',-0.965
'0:05.268',-1.130
'0:05.270',-0.965
'0:05.272',-1.080
'0:05.274',-0.940
'0:05.276',-0.700
'0:05.278',-0.745
'0:05.280',-0.835
'0:05.282',-0.915
'0:05.284',-1.005
'0:05.286',-0.970
'0:05.288',-1.025
'0:05.290',-1.035
'0:05.292',-0.985
'0:05.294',-0.905
'0:05.296',-0.730
'0:05.298',-0.725
'0:05.300',-0.760
'0:05.302',-0.795
'0:05.304',-0.880
'0:05.306',-0.980
'0:05.308',-1.070
'0:05.310',-1.015
'0:05.312',-0.975
'0:05.314',-0.750
'0:05.316',-0.780
'0:05.318',-0.695
'0:05.320',-0.755
'0:05.322',-0.745
'0:05.324',-0.830
'0:05.326',-0.930
'0:05.328',-0.935
'0:05.330',-0.890
'0:05.332',-0.830
'0:05.334',-0.695
'0:05.336',-0.625
'0:05.338',-0.610
'0:05.340',-0.735
'0:05.342',-0.585
'0:05.344',-0.700
'0:05.346',-0.870
'0:05.348',-0.845
'0:05.350',-0.735
'0:05.352',-0.775
'0:05.354',-0.635
'0:05.356',-0.630
'0:05.358',-0.490
'0:05.360',-0.555
'0:05.362',-0.575
'0:05.364',-0.645
'0:05.366',-0.830
'0:05.368',-0.740
'0:05.370',-0.750
'0:05.372',-0.670
'0:05.374',-0.625
'0:05.376',-0.530
'0:05.378',-0.440
'0:05.380',-0.485
'0:05.382',-0.725
'0:05.384',-0.830
'0:05.386',-0.885
'0:05.388',-0.885
'0:05.390',-0.675
'0:05.392',-0.775
'0:05.394',-0.705
'0:05.396',-0.610
'0:05.398',-0.570
'0:05.400',-0.650
'0:05.402',-0.755
'0:05.404',-0.915
'0:05.406',-1.005
'0:05.408',-0.955
'0:05.410',-0.895
'0:05.412',-0.885
'0:05.414',-0.795
'0:05.416',-0.755
'0:05.418',-0.675
'0:05.420',-0.785
'0:05.422',-0.945
'0:05.424',-1.025
'0:05.426',-1.070
'0:05.428',-0.985
'0:05.430',-1.010
'0:05.432',-0.930
'0:05.434',-0.835
'0:05.436',-0.755
'0:05.438',-0.895
'0:05.440',-0.860
'0:05.442',-0.930
'0:05.444',-0.975
'0:05.446',-1.065
'0:05.448',-1.115
'0:05.450',-0.985
'0:05.452',-0.860
'0:05.454',-0.865
'0:05.456',-0.850
'0:05.458',-0.815
'0:05.460',-0.830
'0:05.462',-1.020
'0:05.464',-1.130
'0:05.466',-1.195
'0:05.468',-1.100
'0:05.470',-1.060
'0:05.472',-1.050
'0:05.474',-0.870
'0:05.476',-0.775
'0:05.478',-0.790
'0:05.480',-0.880
'0:05.482',-0.915
'0:05.484',-1.080
'0:05.486',-1.195
'0:05.488',-1.035
'0:05.490',-0.980
'0:05.492',-0.970
'0:05.494',-0.825
'0:05.496',-0.860
'0:05.498',-0.885
'0:05.500',-0.815
'0:05.502',-0.985
'0:05.504',-1.095
'0:05.506',-1.065
'0:05.508',-1.065
'0:05.510',-1.005
'0:05.512',-0.945
'0:05.514',-0.850
'0:05.516',-0.805
'0:05.518',-0.840
'0:05.520',-0.870
'0:05.522',-0.920
'0:05.524',-0.900
'0:05.526',-1.095
'0:05.528',-1.075
'0:05.530',-1.080
'0:05.532',-0.940
'0:05.534',-0.895
'0:05.536',-0.835
'0:05.538',-0.870
'0:05.540',-0.960
'0:05.542',-0.960
'0:05.544',-1.050
'0:05.546',-1.070
'0:05.548',-1.060
'0:05.550',-1.015
'0:05.552',-0.900
'0:05.554',-0.825
'0:05.556',-0.830
'0:05.558',-0.860
'0:05.560',-0.805
'0:05.562',-1.055
'0:05.564',-1.080
'0:05.566',-1.220
'0:05.568',-1.075
'0:05.570',-0.955
'0:05.572',-0.905
'0:05.574',-0.850
'0:05.576',-0.800
'0:05.578',-0.885
'0:05.580',-0.935
'0:05.582',-1.010
'0:05.584',-1.090
'0:05.586',-1.130
'0:05.588',-1.000
'0:05.590',-1.005
'0:05.592',-0.965
'0:05.594',-0.845
'0:05.596',-0.815
'0:05.598',-0.895
'0:05.600',-0.955
'0:05.602',-0.990
'0:05.604',-1.150
'0:05.606',-1.145
'0:05.608',-1.035
'0:05.610',-0.985
'0:05.612',-0.850
'0:05.614',-0.855
'0:05.616',-0.895
'0:05.618',-0.975
'0:05.620',-0.925
'0:05.622',-0.995
'0:05.624',-1.060
'0:05.626',-1.140
'0:05.628',-1.060
'0:05.630',-1.145
'0:05.632',-0.915
'0:05.634',-0.875
'0:05.636',-0.805
'0:05.638',-0.790
'0:05.640',-0.910
'0:05.642',-1.000
'0:05.644',-1.015
'0:05.646',-1.145
'0:05.648',-1.200
'0:05.650',-1.055
'0:05.652',-0.915
'0:05.654',-0.880
'0:05.656',-0.850
'0:05.658',-0.890
'0:05.660',-0.925
'0:05.662',-1.070
'0:05.664',-1.075
'0:05.666',-1.090
'0:05.668',-1.155
'0:05.670',-1.080
'0:05.672',-0.835
'0:05.674',-0.835
'0:05.676',-0.845
'0:05.678',-0.870
'0:05.680',-0.940
'0:05.682',-1.045
'0:05.684',-1.080
'0:05.686',-1.180
'0:05.688',-1.045
'0:05.690',-1.015
'0:05.692',-0.920
'0:05.694',-0.825
'0:05.696',-0.825
'0:05.698',-0.855
'0:05.700',-0.960
'0:05.702',-1.035
'0:05.704',-1.130
'0:05.706',-1.200
'0:05.708',-1.060
'0:05.710',-0.980
'0:05.712',-0.850
'0:05.714',-0.880
'0:05.716',-0.820
'0:05.718',-0.865
'0:05.720',-0.915
'0:05.722',-1.085
'0:05.724',-1.110
'0:05.726',-1.095
'0:05.728',-1.105
'0:05.730',-0.960
'0:05.732',-0.900
'0:05.734',-0.845
'0:05.736',-0.795
'0:05.738',-0.870
'0:05.740',-0.955
'0:05.742',-1.005
'0:05.744',-1.035
'0:05.746',-1.035
'0:05.748',-1.030
'0:05.750',-0.955
'0:05.752',-0.805
'0:05.754',-0.850
'0:05.756',-0.760
'0:05.758',-0.785
'0:05.760',-0.925
'0:05.762',-0.970
'0:05.764',-1.070
'0:05.766',-1.085
'0:05.768',-1.030
'0:05.770',-0.960
'0:05.772',-0.800
'0:05.774',-0.765
'0:05.776',-0.755
'0:05.778',-0.790
'0:05.780',-1.000
'0:05.782',-1.050
'0:05.784',-1.135
'0:05.786',-1.025
'0:05.788',-1.090
'0:05.790',-1.025
'0:05.792',-0.855
'0:05.794',-0.790
'0:05.796',-0.880
'0:05.798',-0.910
'0:05.800',-0.955
'0:05.802',-1.060
'0:05.804',-1.185
'0:05.806',-1.155
'0:05.808',-0.955
'0:05.810',-0.955
'0:05.812',-0.900
'0:05.814',-0.860
'0:05.816',-0.910
'0:05.818',-0.885
'0:05.820',-1.010
'0:05.822',-1.105
'0:05.824',-1.090
'0:05.826',-1.060
'0:05.828',-1.050
'0:05.830',-0.970
'0:05.832',-0.975
'0:05.834',-0.755
'0:05.836',-0.850
'0:05.838',-0.980
'0:05.840',-0.940
'0:05.842',-1.160
'0:05.844',-1.170
'0:05.846',-1.040
'0:05.848',-1.045
'0:05.850',-0.860
'0:05.852',-0.865
'0:05.854',-0.875
'0:05.856',-0.865
'0:05.858',-0.950
'0:05.860',-1.025
'0:05.862',-1.080
'0:05.864',-1.145
'0:05.866',-1.125
'0:05.868',-1.135
'0:05.870',-0.955
'0:05.872',-0.765
'0:05.874',-0.760
'0:05.876',-0.870
'0:05.878',-0.955
'0:05.880',-0.985
'0:05.882',-1.055
'0:05.884',-1.145
'0:05.886',-1.060
'0:05.888',-1.010
'0:05.890',-0.940
'0:05.892',-0.875
'0:05.894',-0.690
'0:05.896',-0.685
'0:05.898',-0.705
'0:05.900',-0.910
'0:05.902',-0.835
'0:05.904',-0.785
'0:05.906',-0.785
'0:05.908',-0.770
'0:05.910',-0.560
'0:05.912',-0.495
'0:05.914',-0.570
'0:05.916',-0.675
'0:05.918',-0.715
'0:05.920',-0.900
'0:05.922',-1.075
'0:05.924',-1.130
'0:05.926',-1.200
'0:05.928',-1.210
'0:05.930',-1.170
'0:05.932',-1.025
'0:05.934',-1.055
'0:05.936',-0.995
'0:05.938',-1.100
'0:05.940',-1.245
'0:05.942',-1.240
'0:05.944',-1.240
'0:05.946',-1.205
'0:05.948',-1.100
'0:05.950',-0.935
'0:05.952',-0.915
'0:05.954',-0.865
'0:05.956',-0.960
'0:05.958',-0.975
'0:05.960',-0.980
'0:05.962',-1.060
'0:05.964',-1.090
'0:05.966',-1.090
'0:05.968',-0.915
'0:05.970',-0.900
'0:05.972',-0.885
'0:05.974',-0.765
'0:05.976',-0.945
'0:05.978',-0.980
'0:05.980',-0.975
'0:05.982',-1.010
'0:05.984',-1.075
'0:05.986',-1.070
'0:05.988',-0.960
'0:05.990',-0.820
'0:05.992',-0.895
'0:05.994',-0.970
'0:05.996',-0.885
'0:05.998',-0.855
'0:06.000',-0.940
'0:06.002',-1.110
'0:06.004',-1.170
'0:06.006',-1.015
'0:06.008',-0.900
'0:06.010',-0.885
'0:06.012',-0.815
'0:06.014',-0.780
'0:06.016',-0.880
'0:06.018',-0.945
'0:06.020',-1.030
'0:06.022',-1.140
'0:06.024',-1.050
'0:06.026',-1.015
'0:06.028',-0.975
'0:06.030',-0.840
'0:06.032',-0.795
'0:06.034',-0.805
'0:06.036',-0.845
'0:06.038',-0.890
'0:06.040',-0.925
'0:06.042',-1.010
'0:06.044',-0.970
'0:06.046',-1.050
'0:06.048',-0.940
'0:06.050',-0.910
'0:06.052',-0.805
'0:06.054',-0.750
'0:06.056',-0.830
'0:06.058',-0.850
'0:06.060',-1.020
'0:06.062',-1.000
'0:06.064',-0.965
'0:06.066',-0.910
'0:06.068',-0.885
'0:06.070',-0.845
'0:06.072',-0.690
'0:06.074',-0.650
'0:06.076',-0.795
'0:06.078',-0.915
'0:06.080',-0.925
'0:06.082',-0.985
'0:06.084',-0.965
'0:06.086',-0.925
'0:06.088',-0.820
'0:06.090',-0.795
'0:06.092',-0.630
'0:06.094',-0.670
'0:06.096',-0.670
'0:06.098',-0.730
'0:06.100',-0.890
'0:06.102',-0.855
'0:06.104',-0.860
'0:06.106',-0.750
'0:06.108',-0.680
'0:06.110',-0.580
'0:06.112',-0.535
'0:06.114',-0.560
'0:06.116',-0.625
'0:06.118',-0.685
'0:06.120',-0.820
'0:06.122',-0.810
'0:06.124',-0.750
'0:06.126',-0.785
'0:06.128',-0.595
'0:06.130',-0.580
'0:06.132',-0.595
'0:06.134',-0.645
'0:06.136',-0.565
'0:06.138',-0.640
'0:06.140',-0.755
'0:06.142',-0.915
'0:06.144',-0.815
'0:06.146',-0.795
'0:06.148',-0.680
'0:06.150',-0.585
'0:06.152',-0.595
'0:06.154',-0.575
'0:06.156',-0.705
'0:06.158',-0.845
'0:06.160',-0.950
'0:06.162',-0.925
'0:06.164',-0.810
'0:06.166',-0.900
'0:06.168',-0.795
'0:06.170',-0.695
'0:06.172',-0.675
'0:06.174',-0.760
'0:06.176',-0.845
'0:06.178',-0.935
'0:06.180',-1.050
'0:06.182',-1.015
'0:06.184',-0.920
'0:06.186',-0.900
'0:06.188',-0.785
'0:06.190',-0.745
'0:06.192',-0.760
'0:06.194',-0.795
'0:06.196',-0.835
'0:06.198',-0.980
'0:06.200',-1.095
'0:06.202',-1.070
'0:06.204',-0.995
'0:06.206',-0.880
'0:06.208',-0.835
'0:06.210',-0.825
'0:06.212',-0.835
'0:06.214',-0.860
'0:06.216',-0.860
'0:06.218',-0.935
'0:06.220',-0.975
'0:06.222',-1.120
'0:06.224',-1.100
'0:06.226',-0.980
'0:06.228',-0.885
'0:06.230',-0.830
'0:06.232',-0.735
'0:06.234',-0.790
'0:06.236',-0.845
'0:06.238',-1.040
'0:06.240',-1.110
'0:06.242',-1.060
'0:06.244',-1.025
'0:06.246',-0.970
'0:06.248',-0.900
'0:06.250',-0.780
'0:06.252',-0.735
'0:06.254',-0.815
'0:06.256',-0.895
'0:06.258',-1.080
'0:06.260',-0.995
'0:06.262',-1.085
'0:06.264',-1.015
'0:06.266',-0.920
'0:06.268',-0.815
'0:06.270',-0.780
'0:06.272',-0.755
'0:06.274',-0.710
'0:06.276',-0.850
'0:06.278',-0.950
'0:06.280',-1.065
'0:06.282',-1.120
'0:06.284',-1.060
'0:06.286',-0.950
'0:06.288',-0.690
'0:06.290',-0.670
'0:06.292',-0.910
'0:06.294',-0.800
'0:06.296',-0.910
'0:06.298',-1.020
'0:06.300',-1.040
'0:06.302',-1.020
'0:06.304',-0.935
'0:06.306',-0.875
'0:06.308',-0.865
'0:06.310',-0.800
'0:06.312',-0.780
'0:06.314',-0.760
'0:06.316',-0.940
'0:06.318',-1.070
'0:06.320',-1.155
'0:06.322',-1.065
'0:06.324',-0.965
'0:06.326',-0.970
'0:06.328',-0.810
'0:06.330',-0.755
'0:06.332',-0.810
'0:06.334',-0.770
'0:06.336',-0.865
'0:06.338',-1.010
'0:06.340',-1.025
'0:06.342',-1.000
'0:06.344',-1.035
'0:06.346',-0.950
'0:06.348',-0.845
'0:06.350',-0.740
'0:06.352',-0.755
'0:06.354',-0.745
'0:06.356',-0.900
'0:06.358',-1.040
'0:06.360',-1.120
'0:06.362',-1.105
'0:06.364',-1.045
'0:06.366',-0.925
'0:06.368',-0.830
'0:06.370',-0.755
'0:06.372',-0.750
'0:06.374',-0.830
'0:06.376',-0.915
'0:06.378',-1.020
'0:06.380',-1.075
'0:06.382',-0.975
'0:06.384',-0.935
'0:06.386',-1.010
'0:06.388',-0.820
'0:06.390',-0.790
'0:06.392',-0.855
'0:06.394',-0.920
'0:06.396',-0.980
'0:06.398',-1.045
'0:06.400',-1.085
'0:06.402',-1.075
'0:06.404',-1.050
'0:06.406',-0.985
'0:06.408',-0.805
'0:06.410',-0.770
'0:06.412',-0.815
'0:06.414',-0.820
'0:06.416',-0.915
'0:06.418',-1.140
'0:06.420',-1.050
'0:06.422',-1.065
'0:06.424',-1.020
'0:06.426',-0.855
'0:06.428',-0.735
'0:06.430',-0.835
'0:06.432',-0.850
'0:06.434',-0.830
'0:06.436',-1.000
'0:06.438',-1.010
'0:06.440',-1.095
'0:06.442',-1.015
'0:06.444',-0.970
'0:06.446',-0.975
'0:06.448',-0.790
'0:06.450',-0.740
'0:06.452',-0.820
'0:06.454',-0.870
'0:06.456',-0.970
'0:06.458',-1.050
'0:06.460',-0.990
'0:06.462',-0.900
'0:06.464',-0.985
'0:06.466',-0.935
'0:06.468',-0.880
'0:06.470',-0.800
'0:06.472',-0.810
'0:06.474',-0.865
'0:06.476',-1.060
'0:06.478',-1.090
'0:06.480',-0.945
'0:06.482',-1.015
'0:06.484',-0.955
'0:06.486',-0.855
'0:06.488',-0.740
'0:06.490',-0.705
'0:06.492',-0.805
'0:06.494',-0.820
'0:06.496',-0.935
'0:06.498',-1.035
'0:06.500',-0.980
'0:06.502',-0.960
'0:06.504',-1.025
'0:06.506',-0.755
'0:06.508',-0.750
'0:06.510',-0.710
'0:06.512',-0.815
'0:06.514',-0.855
'0:06.516',-0.935
'0:06.518',-1.050
'0:06.520',-1.085
'0:06.522',-0.975
'0:06.524',-0.895
'0:06.526',-0.865
'0:06.528',-0.775
'0:06.530',-0.810
'0:06.532',-0.850
'0:06.534',-0.865
'0:06.536',-0.975
'0:06.538',-1.070
'0:06.540',-1.060
'0:06.542',-0.995
'0:06.544',-1.020
'0:06.546',-0.830
'0:06.548',-0.725
'0:06.550',-0.745
'0:06.552',-0.840
'0:06.554',-0.945
'0:06.556',-1.025
'0:06.558',-1.105
'0:06.560',-1.055
'0:06.562',-0.975
'0:06.564',-0.985
'0:06.566',-0.915
'0:06.568',-0.725
'0:06.570',-0.810
'0:06.572',-0.920
'0:06.574',-0.860
'0:06.576',-1.015
'0:06.578',-1.100
'0:06.580',-1.070
'0:06.582',-1.030
'0:06.584',-0.975
'0:06.586',-0.830
'0:06.588',-0.805
'0:06.590',-0.860
'0:06.592',-0.890
'0:06.594',-0.845
'0:06.596',-1.040
'0:06.598',-1.075
'0:06.600',-1.065
'0:06.602',-1.005
'0:06.604',-0.925
'0:06.606',-0.870
'0:06.608',-0.765
'0:06.610',-0.815
'0:06.612',-0.850
'0:06.614',-0.920
'0:06.616',-1.065
'0:06.618',-1.035
'0:06.620',-1.085
'0:06.622',-0.950
'0:06.624',-0.930
'0:06.626',-0.825
'0:06.628',-0.785
'0:06.630',-0.770
'0:06.632',-0.815
'0:06.634',-0.780
'0:06.636',-0.865
'0:06.638',-0.940
'0:06.640',-0.820
'0:06.642',-0.780
'0:06.644',-0.620
'0:06.646',-0.490
'0:06.648',-0.585
'0:06.650',-0.510
'0:06.652',-0.630
'0:06.654',-0.795
'0:06.656',-0.935
'0:06.658',-1.115
'0:06.660',-1.105
'0:06.662',-0.990
'0:06.664',-1.020
'0:06.666',-1.060
'0:06.668',-1.030
'0:06.670',-1.000
'0:06.672',-1.055
'0:06.674',-1.040
'0:06.676',-1.145
'0:06.678',-1.290
'0:06.680',-1.250
'0:06.682',-1.260
'0:06.684',-1.100
'0:06.686',-0.905
'0:06.688',-0.845
'0:06.690',-0.855
'0:06.692',-0.850
'0:06.694',-0.975
'0:06.696',-1.050
'0:06.698',-1.115
'0:06.700',-1.090
'0:06.702',-0.965
'0:06.704',-0.940
'0:06.706',-0.800
'0:06.708',-0.820
'0:06.710',-0.825
'0:06.712',-0.885
'0:06.714',-0.990
'0:06.716',-1.135
'0:06.718',-1.060
'0:06.720',-0.985
'0:06.722',-0.990
'0:06.724',-0.930
'0:06.726',-0.805
'0:06.728',-0.765
'0:06.730',-0.835
'0:06.732',-0.865
'0:06.734',-0.925
'0:06.736',-1.045
'0:06.738',-1.090
'0:06.740',-1.010
'0:06.742',-0.975
'0:06.744',-0.840
'0:06.746',-0.905
'0:06.748',-0.765
'0:06.750',-0.715
'0:06.752',-0.840
'0:06.754',-0.960
'0:06.756',-1.030
'0:06.758',-0.940
'0:06.760',-0.975
'0:06.762',-0.970
'0:06.764',-0.870
'0:06.766',-0.775
'0:06.768',-0.730
'0:06.770',-0.825
'0:06.772',-0.825
'0:06.774',-0.960
'0:06.776',-0.890
'0:06.778',-1.075
'0:06.780',-1.015
'0:06.782',-0.930
'0:06.784',-0.760
'0:06.786',-0.740
'0:06.788',-0.685
'0:06.790',-0.750
'0:06.792',-0.790
'0:06.794',-0.930
'0:06.796',-0.975
'0:06.798',-0.935
'0:06.800',-0.955
'0:06.802',-0.905
'0:06.804',-0.700
'0:06.806',-0.725
'0:06.808',-0.735
'0:06.810',-0.765
'0:06.812',-0.725
'0:06.814',-0.850
'0:06.816',-0.900
'0:06.818',-0.910
'0:06.820',-0.870
'0:06.822',-0.880
'0:06.824',-0.760
'0:06.826',-0.620
'0:06.828',-0.625
'0:06.830',-0.700
'0:06.832',-0.645
'0:06.834',-0.745
'0:06.836',-0.890
'0:06.838',-0.845
'0:06.840',-0.785
'0:06.842',-0.690
'0:06.844',-0.580
'0:06.846',-0.465
'0:06.848',-0.500
'0:06.850',-0.585
'0:06.852',-0.675
'0:06.854',-0.745
'0:06.856',-0.820
'0:06.858',-0.800
'0:06.860',-0.760
'0:06.862',-0.715
'0:06.864',-0.535
'0:06.866',-0.460
'0:06.868',-0.450
'0:06.870',-0.545
'0:06.872',-0.615
'0:06.874',-0.795
'0:06.876',-0.865
'0:06.878',-0.785
'0:06.880',-0.715
'0:06.882',-0.695
'0:06.884',-0.600
'0:06.886',-0.495
'0:06.888',-0.535
'0:06.890',-0.625
'0:06.892',-0.745
'0:06.894',-0.855
'0:06.896',-0.885
'0:06.898',-0.900
'0:06.900',-0.840
'0:06.902',-0.760
'0:06.904',-0.660
'0:06.906',-0.595
'0:06.908',-0.630
'0:06.910',-0.800
'0:06.912',-0.770
'0:06.914',-0.890
'0:06.916',-0.985
'0:06.918',-0.990
'0:06.920',-0.895
'0:06.922',-0.860
'0:06.924',-0.715
'0:06.926',-0.755
'0:06.928',-0.785
'0:06.930',-0.865
'0:06.932',-0.865
'0:06.934',-0.915
'0:06.936',-1.030
'0:06.938',-0.995
'0:06.940',-0.955
'0:06.942',-0.890
'0:06.944',-0.870
'0:06.946',-0.795
'0:06.948',-0.785
'0:06.950',-0.760
'0:06.952',-0.925
'0:06.954',-1.060
'0:06.956',-1.025
'0:06.958',-1.015
'0:06.960',-0.985
'0:06.962',-0.875
'0:06.964',-0.840
'0:06.966',-0.715
'0:06.968',-0.735
'0:06.970',-0.825
'0:06.972',-0.965
'0:06.974',-1.000
'0:06.976',-1.095
'0:06.978',-1.045
'0:06.980',-0.975
'0:06.982',-0.945
'0:06.984',-0.740
'0:06.986',-0.705
'0:06.988',-0.800
'0:06.990',-0.840
'0:06.992',-0.915
'0:06.994',-0.920
'0:06.996',-1.040
'0:06.998',-0.990
'0:07.000',-0.920
'0:07.002',-0.880
'0:07.004',-0.730
'0:07.006',-0.815
'0:07.008',-0.855
'0:07.010',-0.840
'0:07.012',-0.945
'0:07.014',-1.060
'0:07.016',-1.075
'0:07.018',-1.035
'0:07.020',-0.935
'0:07.022',-0.835
'0:07.024',-0.800
'0:07.026',-0.775
'0:07.028',-0.760
'0:07.030',-0.880
'0:07.032',-0.910
'0:07.034',-1.010
'0:07.036',-1.060
'0:07.038',-0.995
'0:07.040',-0.975
'0:07.042',-0.860
'0:07.044',-0.740
'0:07.046',-0.675
'0:07.048',-0.825
'0:07.050',-0.900
'0:07.052',-0.935
'0:07.054',-1.165
'0:07.056',-1.030
'0:07.058',-0.995
'0:07.060',-0.955
'0:07.062',-0.815
'0:07.064',-0.810
'0:07.066',-0.720
'0:07.068',-0.810
'0:07.070',-0.825
'0:07.072',-0.960
'0:07.074',-1.060
'0:07.076',-1.050
'0:07.078',-1.035
'0:07.080',-0.925
'0:07.082',-0.845
'0:07.084',-0.860
'0:07.086',-0.830
'0:07.088',-0.810
'0:07.090',-0.845
'0:07.092',-0.940
'0:07.094',-1.060
'0:07.096',-1.050
'0:07.098',-1.030
'0:07.100',-0.930
'0:07.102',-0.800
'0:07.104',-0.825
'0:07.106',-0.815
'0:07.108',-0.870
'0:07.110',-0.850
'0:07.112',-1.010
'0:07.114',-1.130
'0:07.116',-1.035
'0:07.118',-1.020
'0:07.120',-0.930
'0:07.122',-0.875
'0:07.124',-0.720
'0:07.126',-0.760
'0:07.128',-0.835
'0:07.130',-0.875
'0:07.132',-1.040
'0:07.134',-1.085
'0:07.136',-1.130
'0:07.138',-1.030
'0:07.140',-0.940
'0:07.142',-0.840
'0:07.144',-0.765
'0:07.146',-0.850
'0:07.148',-0.830
'0:07.150',-0.915
'0:07.152',-1.085
'0:07.154',-1.160
'0:07.156',-1.120
'0:07.158',-0.920
'0:07.160',-0.970
'0:07.162',-0.860
'0:07.164',-0.765
'0:07.166',-0.765
'0:07.168',-0.830
'0:07.170',-0.905
'0:07.172',-0.970
'0:07.174',-1.100
'0:07.176',-1.055
'0:07.178',-1.050
'0:07.180',-0.965
'0:07.182',-0.855
'0:07.184',-0.795
'0:07.186',-0.860
'0:07.188',-0.890
'0:07.190',-0.855
'0:07.192',-1.085
'0:07.194',-1.070
'0:07.196',-1.030
'0:07.198',-0.935
'0:07.200',-0.975
'0:07.202',-0.855
'0:07.204',-0.760
'0:07.206',-0.775
'0:07.208',-0.805
'0:07.210',-0.910
'0:07.212',-0.995
'0:07.214',-1.065
'0:07.216',-1.065
'0:07.218',-0.985
'0:07.220',-0.875
'0:07.222',-0.790
'0:07.224',-0.720
'0:07.226',-0.685
'0:07.228',-0.930
'0:07.230',-0.905
'0:07.232',-1.010
'0:07.234',-1.140
'0:07.236',-1.105
'0:07.238',-0.810
'0:07.240',-0.895
'0:07.242',-0.820
'0:07.244',-0.775
'0:07.246',-0.780
'0:07.248',-0.780
'0:07.250',-0.915
'0:07.252',-1.015
'0:07.254',-1.095
'0:07.256',-1.070
'0:07.258',-0.980
'0:07.260',-0.905
'0:07.262',-0.805
'0:07.264',-0.865
'0:07.266',-0.855
'0:07.268',-0.870
'0:07.270',-1.115
'0:07.272',-1.120
'0:07.274',-1.065
'0:07.276',-0.960
'0:07.278',-1.005
'0:07.280',-0.915
'0:07.282',-0.760
'0:07.284',-0.780
'0:07.286',-0.900
'0:07.288',-0.900
'0:07.290',-0.920
'0:07.292',-1.055
'0:07.294',-1.120
'0:07.296',-1.070
'0:07.298',-1.025
'0:07.300',-0.930
'0:07.302',-0.860
'0:07.304',-0.780
'0:07.306',-0.900
'0:07.308',-0.900
'0:07.310',-1.005
'0:07.312',-1.110
'0:07.314',-1.125
'0:07.316',-1.110
'0:07.318',-1.025
'0:07.320',-0.895
'0:07.322',-0.790
'0:07.324',-0.745
'0:07.326',-0.940
